State_County_Tract_FIPS_Code,Count
27003050236,7
27109001100,7
27037061003,7
27137000500,7
27109001302,7
27037061105,7
27037060907,7
27109000901,7
27059130501,7
27059130600,7
27171100400,7
27003050218,7
27145010102,7
27123030201,7
27053023502,7
27019090301,7
27109002300,7
27123041105,7
27123040706,7
27003050109,7
27049080102,7
27009021102,7
27003050707,7
27157490400,7
27139080906,7
27019090701,7
27003050809,7
27003050610,7
27109001800,7
27163071400,7
27163071010,7
27163071208,7
27171100500,7
27143170300,7
27139081300,7
27143170400,7
27145011200,7
27171101300,7
27171100703,7
27003050215,7
27145011400,7
27053022000,7
27003051600,7
27007450100,7
27053027002,7
27145011100,7
27053027102,7
27059130502,6
27137000700,6
27123042401,6
27053026816,6
27071790300,6
27009020100,6
27061481000,6
27045960300,6
27005450400,6
27049080300,6
27053021503,6
27053000603,6
27053022400,6
27049080900,6
27027030102,6
27037060825,6
27027030104,6
27017070400,6
27015960300,6
27109001000,6
27163070303,6
27131070300,6
27037060815,6
27083360100,6
27037060824,6
27037060728,6
27131070200,6
27037061001,6
27003051400,6
27119020600,6
27171100300,6
27045960200,6
27137010100,6
27147960200,6
27019090100,6
27053023400,6
27089080300,6
27123040603,6
27137000600,6
27109001602,6
27141030200,6
27163070104,6
27035951400,6
27041450701,6
27053012001,6
27139080800,6
27053026507,6
27037060733,6
27131070800,6
27053027202,6
27139080204,6
27097780500,6
27013171600,6
27037060734,6
27145010101,6
27049080200,6
27171100701,5
27003050226,5
27035951301,5
27019090503,5
27003050230,5
27079950500,5
27053022901,5
27025110402,5
27137011200,5
27035950400,5
27067780300,5
27147960500,5
27003050605,5
27019090601,5
27163070103,5
27003050233,5
27123040604,5
27151960200,5
27163070911,5
27003050816,5
27163070404,5
27131070504,5
27123040705,5
27053026611,5
27161790200,5
27035951302,5
27053024004,5
27019090401,5
27059130301,5
27003050110,5
27149480100,5
27053101200,5
27163071006,5
27007450400,5
27137015100,5
27115950600,5
27137015200,5
27025110301,5
27053026605,5
27053026104,5
27003050219,5
27021960700,5
27163071001,5
27041450900,5
27145000901,5
27053024005,5
27013170800,5
27003050116,5
27037061401,5
27163070601,5
27003050806,5
27053027601,5
27053024300,5
27057070100,5
27145010402,5
27053111500,5
27007450600,5
27085950300,5
27053026822,5
27123041601,5
27157490300,5
27167950200,5
27053023200,5
27061480700,5
27053026505,5
27099000100,5
27013171000,5
27123040704,5
27053023901,5
27137000400,5
27037060904,5
27123041500,5
27053026301,5
27123040703,5
27163070406,5
27053026910,5
27053021700,5
27123040707,5
27137000900,5
27171101100,5
27051070200,4
27039950200,4
27123041002,4
27093560300,4
27053021502,4
27075370100,4
27115950500,4
27109002200,4
27137015300,4
27147960100,4
27137000200,4
27037060301,4
27123037403,4
27135970300,4
27003050210,4
27163070703,4
27053026512,4
27035950900,4
27093560200,4
27053026013,4
27053021001,4
27019090302,4
27169670900,4
27035950100,4
27053012003,4
27053026208,4
27091790100,4
27053020102,4
27053023000,4
27111960900,4
27029000300,4
27053026606,4
27111960300,4
27137002900,4
27097780300,4
27037060812,4
27003050111,4
27001790502,4
27059130100,4
27019090602,4
27111960600,4
27145010500,4
27163070304,4
27061480802,4
27037061108,4
27145010900,4
27053109100,4
27095170400,4
27053025205,4
27129790300,4
27037060716,4
27021960801,4
27037060302,4
27123042700,4
27053021505,4
27053025603,4
27149480200,4
27035950800,4
27053026713,4
27053023300,4
27003050810,4
27003050217,4
27037060746,4
27093560100,4
27053108000,4
27053027504,4
27053024903,4
27103480300,4
27085950500,4
27109000600,4
27041450500,4
27003050813,4
27111961200,4
27123037402,4
27057070400,4
27043460600,4
27163071101,4
27037060509,4
27037060805,4
27037060507,4
27053021300,4
27147960800,4
27037060503,4
27053025906,4
27123037500,4
27013171300,4
27139080700,4
27083360300,4
27053105201,4
27053027501,4
27053026609,4
27053025801,4
27137003300,4
27169670800,4
27163071017,4
27053026823,4
27053111300,4
27053026907,4
27013171202,4
27123031801,4
27037060905,4
27003050712,4
27049080700,4
27169671000,4
27037060811,4
27123042501,4
27057070500,4
27103480502,4
27053027101,4
27123042202,4
27161790100,4
27163070502,4
27053023600,4
27037060739,4
27047180200,4
27163070205,4
27049080800,4
27017070500,4
27167950100,4
27151960100,4
27091790500,4
27003050114,4
27065480200,4
27163071012,4
27053025702,4
27085950600,4
27003050607,4
27123040504,4
27147960300,4
27145011500,4
27005450700,4
27053026202,4
27053026610,4
27083360400,4
27163071013,4
27163071014,4
27053025805,4
27037060709,3
27003050704,3
27157490100,3
27127750300,3
27157490500,3
27037060828,3
27141031500,3
27013171101,3
27123041301,3
27123042302,3
27037060829,3
27003051203,3
27145010403,3
27053026706,3
27109001501,3
27109000200,3
27123030702,3
27139080600,3
27061480400,3
27037060710,3
27053026811,3
27079950600,3
27109001702,3
27003051002,3
27053125500,3
27123040901,3
27053122500,3
27053024700,3
27053025802,3
27111960400,3
27123035800,3
27133570200,3
27081201001,3
27157490600,3
27067780100,3
27037061402,3
27013170300,3
27037060744,3
27053022700,3
27053027001,3
27049080600,3
27003051202,3
27037060725,3
27121970400,3
27095170500,3
27123040803,3
27025110501,3
27053021400,3
27053024500,3
27161790300,3
27113090400,3
27053025301,3
27173970300,3
27003050235,3
27053026818,3
27019091202,3
27137010500,3
27119020900,3
27053024400,3
27047180300,3
27171100203,3
27053021200,3
27053025302,3
27037060745,3
27015960600,3
27095170700,3
27037060750,3
27163070501,3
27013170900,3
27003050902,3
27003050608,3
27067780200,3
27123040200,3
27169670400,3
27037060605,3
27121970300,3
27075370400,3
27037060726,3
27123042601,3
27039950100,3
27123041106,3
27099001200,3
27097780800,3
27053023802,3
27053109800,3
27053104000,3
27007450200,3
27109001703,3
27053023100,3
27053126100,3
27037060202,3
27065480400,3
27145010401,3
27053110500,3
27057070600,3
27003050807,3
27019091201,3
27053026101,3
27053012101,3
27053025201,3
27035951600,3
27109001503,3
27003050820,3
27053105600,3
27053126200,3
27019090501,3
27053026514,3
27137012300,3
27053025905,3
27111961400,3
27019090900,3
27003050805,3
27053026103,3
27027030201,3
27127750600,3
27053026207,3
27045960600,3
27123037100,3
27053027503,3
27137012700,3
27137012400,3
27131070700,3
27037060103,3
27067781100,3
27079950400,3
27145011000,3
27053023501,3
27079950200,3
27053020200,3
27053102500,3
27109001201,3
27037060603,3
27015960200,3
27053022101,3
27053024100,3
27001770100,3
27053106200,3
27037060711,3
27049080101,3
27003051304,3
27163070704,3
27089080200,3
27053024902,3
27157490200,3
27159480200,3
27131070901,3
27123034602,3
27053027201,3
27091790400,3
27123041200,3
27019090502,3
27123030602,3
27053020101,3
27013170100,3
27053026006,3
27053027300,3
27123041001,3
27053026903,3
27021960802,3
27099001400,3
27123042503,3
27115950300,3
27163070906,3
27123037602,3
27035951000,3
27053104400,3
27163070206,3
27053106700,2
27031480100,2
27107960200,2
27013170400,2
27123041800,2
27123031900,2
27137001400,2
27003050402,2
27127750400,2
27013170500,2
27053025100,2
27123033400,2
27013171400,2
27019090702,2
27109000500,2
27123033800,2
27041450600,2
27035950700,2
27053023801,2
27121970100,2
27169670500,2
27037060738,2
27129790100,2
27163071003,2
27139080100,2
27021960600,2
27037060737,2
27081201002,2
27139080201,2
27083360600,2
27053024600,2
27039950300,2
27037060730,2
27053008200,2
27135970100,2
27119020300,2
27061480300,2
27129790200,2
27123035000,2
27061480100,2
27123034201,2
27053105400,2
27119021000,2
27123041107,2
27003051001,2
27003051101,2
27043460200,2
27053020304,2
27055020900,2
27053026511,2
27043460300,2
27153790200,2
27123041103,2
27111961500,2
27055020100,2
27053023700,2
27137013200,2
27053026807,2
27053026819,2
27053102600,2
27003050808,2
27137013300,2
27053110200,2
27137012600,2
27071790200,2
27053022200,2
27163070912,2
27003050501,2
27003050505,2
27053026005,2
27165950100,2
27115950700,2
27003050609,2
27137000100,2
27051070100,2
27057070700,2
27053104100,2
27053026007,2
27053026510,2
27111961300,2
27053024006,2
27017070100,2
27053110100,2
27053011800,2
27099001300,2
27037060735,2
27037060747,2
27003050232,2
27047180400,2
27131070602,2
27047180500,2
27003050208,2
27003050227,2
27005450800,2
27139080500,2
27003050228,2
27055020300,2
27137013400,2
27153790600,2
27009020206,2
27123042602,2
27053021504,2
27005450600,2
27037061501,2
27171101200,2
27003050504,2
27053111400,2
27053025605,2
27123034202,2
27123030100,2
27067780500,2
27025110700,2
27049080500,2
27053024003,2
27123042002,2
27027020500,2
27053021900,2
27047180100,2
27041450702,2
27109001601,2
27139080400,2
27015960500,2
27163070403,2
27053105500,2
27109001202,2
27053103100,2
27033270300,2
27123036600,2
27053026302,2
27001770400,2
27053125600,2
27137003000,2
27123037601,2
27101900300,2
27053024801,2
27037060502,2
27173970100,2
27037060748,2
27137011400,2
27085950700,2
27123031802,2
27015960700,2
27053100800,2
27053010700,2
27145000301,2
27059130200,2
27053024200,2
27029000100,2
27027020600,2
27099000300,2
27003051502,2
27085950100,2
27017940000,2
27127750200,2
27053005902,2
27003051102,2
27135970400,2
27053026404,2
27021960301,2
27053012102,2
27113090200,2
27111960102,2
27159480100,2
27003051302,2
27123033200,2
27053026712,2
27127750100,2
27003050107,2
27111960500,2
27011950100,2
27165950200,2
27149480300,2
27123031200,2
27153790700,2
27137003700,2
27001770300,2
27021940001,2
27163070602,2
27131070601,2
27111960800,2
27099000900,2
27123040502,2
27007450300,2
27123041104,2
27097780600,2
27053011704,2
27109001603,2
27137012100,2
27053106900,2
27131070503,2
27155460100,2
27067781200,2
27123042301,2
27035950204,2
27097780200,2
27053125800,2
27109000300,1
27003050223,1
27169670300,1
27123041400,1
27117460500,1
27107960300,1
27123042504,1
27053122600,1
27053026809,1
27035951200,1
27015960102,1
27147960600,1
27023950500,1
27109001701,1
27053025401,1
27123034701,1
27053022302,1
27123033500,1
27123032500,1
27109001401,1
27053026205,1
27053026201,1
27061480801,1
27037060401,1
27107960100,1
27037060101,1
27023950400,1
27013170600,1
27077460300,1
27133570300,1
27053107400,1
27123033100,1
27053007700,1
27151960400,1
27057070300,1
27037061502,1
27137014000,1
27163070910,1
27169670600,1
27123032100,1
27131070501,1
27137015800,1
27171100202,1
27123041602,1
27043460500,1
27053000102,1
27035950501,1
27153790400,1
27111960103,1
27007450701,1
27053022801,1
27105105600,1
27123980000,1
27123042102,1
27053111100,1
27033270100,1
27005450100,1
27053106600,1
27053103000,1
27053111200,1
27005450200,1
27137013800,1
27123042402,1
27137013900,1
27073180300,1
27053020500,1
27067781000,1
27003050224,1
27105105200,1
27099000800,1
27003050709,1
27053026019,1
27053101800,1
27137012500,1
27163071300,1
27151960300,1
27099000410,1
27003050901,1
27065480100,1
27111961600,1
27043460100,1
27123037200,1
27123041302,1
27137012800,1
27021960302,1
27065480300,1
27053110400,1
27153790100,1
27053020400,1
27137013000,1
27137003600,1
27123040503,1
27137001000,1
27053020301,1
27037060402,1
27075370300,1
27129790500,1
27053026702,1
27145010600,1
27105105100,1
27053026810,1
27095170600,1
27037060742,1
27053104800,1
27037060822,1
27053104900,1
27137002600,1
27145000801,1
27059130302,1
27123032000,1
27053105100,1
27053006800,1
27053106500,1
27079950300,1
27037061102,1
27053107600,1
27037060102,1
27005450500,1
27123031000,1
27109001502,1
27123030300,1
27009020205,1
27027020100,1
27047180700,1
27131070902,1
27055020500,1
27123030500,1
27053103600,1
27053103700,1
27047180900,1
27053021800,1
27117460100,1
27005450900,1
27123030704,1
27047181000,1
27117460200,1
27123030800,1
27053103900,1
27053026206,1
27117460400,1
27053109900,1
27123040902,1
27123036800,1
27119020400,1
27129790400,1
27137001900,1
27119020500,1
27091790300,1
27163071011,1
27003050602,1
27119020700,1
27123043000,1
27053009600,1
27003050702,1
27003050706,1
27137002200,1
27053011703,1
27119020800,1
27123034900,1
27103480600,1
27041450800,1
27135970200,1
27053026711,1
27053007801,1
27113090100,1
27123034500,1
27069090100,1
27053003300,1
27013171500,1
27169670700,1
27037060713,1
27123041900,1
27011950200,1
27037060749,1
27137001100,1
27161790400,1
27011950300,1
27053020902,1
27053021002,1
27163070301,1
27083360200,1
27159480300,1
27067770900,1
27125010200,1
27123040401,1
27143170200,1
27123030202,1
27053022301,1
27041450200,1
27103480100,1
27127750500,1
27093560400,1
27053020303,1
27061480600,1
27105105300,1
27063480300,1
27029000200,1
27137002400,1
27053109300,1
27097780400,1
27063480400,1
27155460200,1
27053025403,1
27045960400,1
27053109400,1
27123036400,1
27053101300,1
27115950400,1
27089080400,1
27003050401,1
27111961000,1
27073180100,1
27097780700,1
27095970300,1
27111961100,1
27037061008,1
27063480200,1
27097780100,1
27035950502,1
27123035300,1
27053100200,1
27093560500,1
27093560600,1
27067780400,1
27101900100,1
27053022102,1
27099000200,1
27067780700,1
27053100500,1
27123042101,1
27053021602,1
27123035700,1
27007450702,1
27053002400,1
27053020903,1
27165950300,1
27099000600,1
27061940000,1
27063480100,1
27059130400,1
