State_FIPS_Code,State,County,State_County_Tract_FIPS_Code,Primary_RUCA_Code,Secondary_RUCA_Code,Tract_Population,Land_Area,Population_Density
8014,CO,Broomfield County,8014030600,1,1.0,6166,0.980580605006664,6288.1113174
8014,CO,Broomfield County,8014030700,1,1.0,2988,0.52908391853553,5647.4972973
8014,CO,Broomfield County,8014030800,1,1.0,5420,0.987385269738701,5489.2453494
8014,CO,Broomfield County,8014030900,1,1.0,5938,2.06238445892413,2879.1915951
8014,CO,Broomfield County,8014031000,1,1.0,4841,1.29394576345527,3741.2696395
8014,CO,Broomfield County,8014031100,1,1.0,2606,5.54920254456777,469.61702678
8014,CO,Broomfield County,8014031200,1,1.0,3059,2.34947961148855,1301.9904429
8014,CO,Broomfield County,8014031300,1,1.0,1648,4.07368644179046,404.54758204
8014,CO,Broomfield County,8014031400,1,1.0,2583,9.05997325084132,285.10017949
8014,CO,Broomfield County,8014980100,10,10.0,0,0.0553388664349024,0.0
8014,CO,Broomfield County,8014980200,10,10.0,0,0.206549605635238,0.0
8014,CO,Broomfield County,8014980300,10,10.0,0,0.0414801149657836,0.0
8015,CO,Chaffee County,8015000100,7,7.0,2541,1.52198234123092,1669.5331681
8015,CO,Chaffee County,8015000200,7,7.0,4305,42.5567072125431,101.15914228
8015,CO,Chaffee County,8015000300,7,7.0,2909,423.894307618414,6.8625597176
8015,CO,Chaffee County,8015000401,7,7.0,4531,367.777494335881,12.319949072
8015,CO,Chaffee County,8015000402,7,7.0,3523,177.652752831287,19.830821329
8017,CO,Cheyenne County,8017960600,10,10.0,1836,1778.27583293822,1.0324607499
8019,CO,Clear Creek County,8019014700,2,2.0,4959,187.049809883289,26.511654853
8019,CO,Clear Creek County,8019014800,2,2.0,1610,5.82863820218472,276.22232572
8019,CO,Clear Creek County,8019014900,10,10.0,2519,202.348353737546,12.448828733
8021,CO,Conejos County,8021974800,8,8.0,3887,238.612128318741,16.290035328
8021,CO,Conejos County,8021974900,10,10.3,4369,1048.77842986145,4.1657988719
8023,CO,Costilla County,8023972600,10,10.0,1646,600.366817915759,2.741657185
8023,CO,Costilla County,8023972700,10,10.0,1878,626.584804640022,2.9972000376
8025,CO,Crowley County,8025969600,10,10.0,5823,787.421137472452,7.3950262736
8027,CO,Custer County,8027970100,10,10.0,4255,738.62544729937,5.7607005222
8029,CO,Delta County,8029964600,10,10.0,4003,256.965387870523,15.57797349
8029,CO,Delta County,8029964700,7,7.0,4092,132.077703448819,30.981762199
8029,CO,Delta County,8029964800,7,7.0,3493,233.044615264627,14.988546275
8029,CO,Delta County,8029964900,7,7.0,5805,73.9305066278299,78.519683751
8029,CO,Delta County,8029965000,10,10.0,5017,318.214983235444,15.76607094
8029,CO,Delta County,8029965100,7,7.0,4078,18.3330911185689,222.43930244
8029,CO,Delta County,8029965200,7,7.0,4464,109.484092976493,40.773046373
8031,CO,Denver County,8031000102,1,1.0,3109,0.645385229584075,4817.2778946
8031,CO,Denver County,8031000201,1,1.0,3874,0.806618795144997,4802.7643582
8031,CO,Denver County,8031000202,1,1.0,3916,0.683750658304208,5727.233974
8031,CO,Denver County,8031000301,1,1.0,5003,0.744112714035741,6723.4437816
8031,CO,Denver County,8031000302,1,1.0,4036,0.557548529182375,7238.8317586
8031,CO,Denver County,8031000303,1,1.0,4504,0.56506169140552,7970.8110964
8031,CO,Denver County,8031000401,1,1.0,3209,0.377583602703951,8498.7800768
8031,CO,Denver County,8031000402,1,1.0,5314,0.639094466846951,8314.8897004
8031,CO,Denver County,8031000501,1,1.0,1814,0.507227060511477,3576.3076169
8031,CO,Denver County,8031000502,1,1.0,5424,0.615409028922142,8813.6503449
8031,CO,Denver County,8031000600,1,1.0,2552,0.491037796314114,5197.1559402
8031,CO,Denver County,8031000701,1,1.0,4166,0.462706390917641,9003.5497278
8031,CO,Denver County,8031000702,1,1.0,5574,0.543635723408757,10253.189332
8031,CO,Denver County,8031000800,1,1.0,1448,0.640436171905044,2260.9591143
8031,CO,Denver County,8031000902,1,1.0,5376,0.72364852655688,7429.0208612
8031,CO,Denver County,8031000903,1,1.0,6111,0.764795435345646,7990.3719577
8031,CO,Denver County,8031000904,1,1.0,5127,0.479249324707296,10697.980645
8031,CO,Denver County,8031000905,1,1.0,3631,0.506872232612661,7163.5409604
8031,CO,Denver County,8031001000,1,1.0,3941,0.960122209060428,4104.6858023
8031,CO,Denver County,8031001101,1,1.0,2601,0.34706145356658,7494.3499869
8031,CO,Denver County,8031001102,1,1.0,3115,0.513107010534412,6070.8583903
8031,CO,Denver County,8031001301,1,1.0,4972,0.706087827433949,7041.6169304
8031,CO,Denver County,8031001302,1,1.0,3926,0.801582478374417,4897.8116487
8031,CO,Denver County,8031001401,1,1.0,5750,0.807257022040257,7122.8863212
8031,CO,Denver County,8031001402,1,1.0,4070,0.645053567815758,6309.5535054
8031,CO,Denver County,8031001403,1,1.0,2218,1.11611868471977,1987.2438571
8031,CO,Denver County,8031001500,1,1.0,3687,2.06949105555701,1781.5974561
8031,CO,Denver County,8031001600,1,1.0,7685,1.2351620934151,6221.8554479
8031,CO,Denver County,8031001701,1,1.0,4350,0.43972945048394,9892.4463559
8031,CO,Denver County,8031001702,1,1.0,3648,0.431075742435872,8462.549944
8031,CO,Denver County,8031001800,1,1.0,3209,0.376430701609428,8524.8094438
8031,CO,Denver County,8031001901,1,1.0,2910,0.901548578603453,3227.7794775
8031,CO,Denver County,8031001902,1,1.0,705,0.648019990826212,1087.9294003
8031,CO,Denver County,8031002000,1,1.0,1577,0.303978242370235,5187.8713019
8031,CO,Denver County,8031002100,1,1.0,4879,1.48970999093432,3275.1341064
8031,CO,Denver County,8031002300,1,1.0,4831,0.563563614966556,8572.2354526
8031,CO,Denver County,8031002402,1,1.0,1687,0.166893051241936,10108.269862
8031,CO,Denver County,8031002403,1,1.0,3338,0.363107859959197,9192.860767
8031,CO,Denver County,8031002601,1,1.0,3087,0.200727184836378,15379.082821
8031,CO,Denver County,8031002602,1,1.0,2736,0.151846649482546,18018.178269
8031,CO,Denver County,8031002701,1,1.0,4600,0.221659328151327,20752.566735
8031,CO,Denver County,8031002702,1,1.0,5323,0.253089975706451,21032.045956
8031,CO,Denver County,8031002703,1,1.0,4785,0.20168896535428,23724.649445
8031,CO,Denver County,8031002801,1,1.0,2583,0.290835710435724,8881.3027676
8031,CO,Denver County,8031002802,1,1.0,4213,0.342395022679642,12304.501295
8031,CO,Denver County,8031002803,1,1.0,4158,0.217799464707945,19090.956011
8031,CO,Denver County,8031002901,1,1.0,2602,0.384341162970639,6770.0268685
8031,CO,Denver County,8031002902,1,1.0,3791,0.487757472235393,7772.3053275
8031,CO,Denver County,8031003001,1,1.0,5393,0.818962867781627,6585.1581459
8031,CO,Denver County,8031003002,1,1.0,2553,0.562024611697043,4542.5056961
8031,CO,Denver County,8031003003,1,1.0,3138,0.419684183864945,7477.0508888
8031,CO,Denver County,8031003004,1,1.0,6237,0.827459432244474,7537.5296443
8031,CO,Denver County,8031003101,1,1.0,1455,0.196796278592797,7393.4324897
8031,CO,Denver County,8031003102,1,1.0,3389,0.330094579588786,10266.754468
8031,CO,Denver County,8031003201,1,1.0,4970,0.3305405276009,15035.977694
8031,CO,Denver County,8031003202,1,1.0,3001,0.196137974384437,15300.453721
8031,CO,Denver County,8031003203,1,1.0,3001,0.649867489733543,4617.8644838
8031,CO,Denver County,8031003300,1,1.0,3099,0.495569863644156,6253.4068904
8031,CO,Denver County,8031003401,1,1.0,2420,0.435546033417915,5556.2439199
8031,CO,Denver County,8031003402,1,1.0,4485,1.05652420011212,4245.0518403
8031,CO,Denver County,8031003500,1,1.0,6401,2.60611400516141,2456.1473471
8031,CO,Denver County,8031003601,1,1.0,4651,0.512103144879436,9082.1547309
8031,CO,Denver County,8031003602,1,1.0,4337,0.774246830487246,5601.5728179
8031,CO,Denver County,8031003603,1,1.0,3106,0.763367629502531,4068.8128235
8031,CO,Denver County,8031003701,1,1.0,2907,0.721988673306594,4026.3789551
8031,CO,Denver County,8031003702,1,1.0,4357,0.272665355978483,15979.294415
8031,CO,Denver County,8031003703,1,1.0,2779,0.261170322024658,10640.565813
8031,CO,Denver County,8031003800,1,1.0,5589,0.841308145057043,6643.2258297
8031,CO,Denver County,8031003901,1,1.0,4172,1.1611876194021,3592.8733051
8031,CO,Denver County,8031003902,1,1.0,3892,0.839562191021734,4635.7494914
8031,CO,Denver County,8031004002,1,1.0,3133,0.922125507917411,3397.5852236
8031,CO,Denver County,8031004003,1,1.0,4121,1.01003981485629,4080.0371821
8031,CO,Denver County,8031004004,1,1.0,1808,0.545459670083414,3314.6355252
8031,CO,Denver County,8031004005,1,1.0,3002,0.408477182133662,7349.2477213
8031,CO,Denver County,8031004006,1,1.0,4489,0.754071833537453,5953.0137586
8031,CO,Denver County,8031004101,1,1.0,3648,1.80941147217671,2016.1251634
8031,CO,Denver County,8031004102,1,1.0,4173,1.52968894064374,2728.0056024
8031,CO,Denver County,8031004103,1,1.0,5093,0.736354763033651,6916.5030983
8031,CO,Denver County,8031004104,1,1.0,4289,0.758077257500807,5657.7346933
8031,CO,Denver County,8031004106,1,1.0,10138,5.6130229174807,1806.1568871
8031,CO,Denver County,8031004107,1,1.0,3810,3.28511908163281,1159.7753096
8031,CO,Denver County,8031004201,1,1.0,4481,0.736646270175769,6082.9738525
8031,CO,Denver County,8031004202,1,1.0,4109,0.753901562478282,5450.3136809
8031,CO,Denver County,8031004301,1,1.0,4469,0.54685658775253,8172.1608555
8031,CO,Denver County,8031004302,1,1.0,2467,0.426277264605087,5787.3131054
8031,CO,Denver County,8031004303,1,1.0,4067,0.964831883390965,4215.2421266
8031,CO,Denver County,8031004304,1,1.0,5456,1.01246106159565,5388.849218
8031,CO,Denver County,8031004306,1,1.0,4807,0.98764357209377,4867.1404703
8031,CO,Denver County,8031004403,1,1.0,4213,0.565786791290153,7446.2678607
8031,CO,Denver County,8031004404,1,1.0,5978,0.503559862053415,11871.478349
8031,CO,Denver County,8031004405,1,1.0,7316,2.30577593409699,3172.9015347
8031,CO,Denver County,8031004503,1,1.0,3974,0.392990623894783,10112.200542
8031,CO,Denver County,8031004504,1,1.0,3705,0.347216280538752,10670.582596
8031,CO,Denver County,8031004505,1,1.0,4357,0.386320322719642,11278.20553
8031,CO,Denver County,8031004506,1,1.0,3450,0.370133375135329,9320.9643652
8031,CO,Denver County,8031004601,1,1.0,5415,0.757974168220084,7144.0429332
8031,CO,Denver County,8031004602,1,1.0,7037,0.736258237489903,9557.7878001
8031,CO,Denver County,8031004603,1,1.0,5327,0.72114117903249,7386.9030848
8031,CO,Denver County,8031004700,1,1.0,6198,0.937771912456737,6609.2830439
8031,CO,Denver County,8031004801,1,1.0,2858,0.541311774417488,5279.76692
8031,CO,Denver County,8031005001,1,1.0,2586,0.595400055907595,4343.2982149
8031,CO,Denver County,8031005002,1,1.0,6612,0.818320393762442,8079.9648284
8031,CO,Denver County,8031005102,1,1.0,3368,0.627382057368606,5368.339691
8031,CO,Denver County,8031005104,1,1.0,3111,0.289881265859147,10731.980181
8031,CO,Denver County,8031005200,1,1.0,3052,0.807564745473724,3779.2635415
8031,CO,Denver County,8031005300,1,1.0,1206,0.434124405209599,2778.0055337
8031,CO,Denver County,8031005502,1,1.0,1856,1.13055543114485,1641.6709423
8031,CO,Denver County,8031005503,1,1.0,4644,0.77972909526994,5955.914725
8031,CO,Denver County,8031006701,1,1.0,2018,0.375213707553857,5378.2683292
8031,CO,Denver County,8031006804,1,1.0,2184,0.89248676055642,2447.095124
8031,CO,Denver County,8031006809,1,1.0,6979,1.13815469415302,6131.8553935
8031,CO,Denver County,8031006810,1,1.0,5207,0.864998988412301,6019.660219
8031,CO,Denver County,8031006811,1,1.0,5865,0.837892299114899,6999.7062942
8031,CO,Denver County,8031006812,1,1.0,3108,0.775476952016766,4007.856058
8031,CO,Denver County,8031006813,1,1.0,3871,0.423917408111543,9131.4957252
8031,CO,Denver County,8031006814,1,1.0,4703,0.806351998542078,5832.4404336
8031,CO,Denver County,8031006901,1,1.0,5808,0.77260551014136,7517.4198524
8031,CO,Denver County,8031007006,1,1.0,4464,0.704474306444663,6336.6399018
8031,CO,Denver County,8031007013,1,1.0,3096,0.486149742778731,6368.4081828
8031,CO,Denver County,8031007037,1,1.0,3763,0.402816538146123,9341.7217111
8031,CO,Denver County,8031007088,1,1.0,4168,0.947840298873972,4397.3652576
8031,CO,Denver County,8031007089,1,1.0,4725,0.382156210762366,12364.053931
8031,CO,Denver County,8031008304,1,1.0,3637,0.360966151194523,10075.736985
8031,CO,Denver County,8031008305,1,1.0,3963,0.396058591777259,10006.095265
8031,CO,Denver County,8031008306,1,1.0,5451,0.527779279286236,10328.181143
8031,CO,Denver County,8031008312,1,1.0,6825,0.967951588964891,7050.9724637
8031,CO,Denver County,8031008386,1,1.0,4511,0.497979913420448,9058.5983057
8031,CO,Denver County,8031008387,1,1.0,5961,0.672098866867337,8869.2308436
8031,CO,Denver County,8031008388,1,1.0,6962,3.3471877089778,2079.9550564
8031,CO,Denver County,8031008389,1,1.0,7516,2.21596354886586,3391.7525421
8031,CO,Denver County,8031008390,1,1.0,7703,0.847886553914535,9084.9418055
8031,CO,Denver County,8031008391,1,1.0,7020,0.871806741961739,8052.2433036
8031,CO,Denver County,8031011902,1,1.0,6695,0.948683932126326,7057.1449281
8031,CO,Denver County,8031011903,1,1.0,2194,0.415755208132238,5277.1437545
8031,CO,Denver County,8031012001,1,1.0,2032,0.775576952480089,2619.9850234
8031,CO,Denver County,8031012010,1,1.0,4995,1.13690990074085,4393.4879947
8031,CO,Denver County,8031012014,1,1.0,6137,0.992887611834495,6180.9613967
8031,CO,Denver County,8031015300,1,1.0,3832,0.442978886388663,8650.5251554
8031,CO,Denver County,8031015400,1,1.0,3934,1.02788159636261,3827.289071
8031,CO,Denver County,8031015500,1,1.0,3313,0.242770622875473,13646.626436
8031,CO,Denver County,8031015600,1,1.0,6498,1.44061401056684,4510.5767071
8031,CO,Denver County,8031015700,1,1.0,5535,0.810423059875181,6829.7661728
8031,CO,Denver County,8031980000,1,1.0,1165,42.2721997167554,27.559483722
8031,CO,Denver County,8031980100,99,99.0,0,1.66326639351225,0.0
8033,CO,Dolores County,8033000100,10,10.0,2064,1067.05133073976,1.9343024469
8035,CO,Douglas County,8035013901,1,1.0,6540,17.7424984208421,368.60648624
8035,CO,Douglas County,8035013904,1,1.0,3742,2.05971147356667,1816.7593122
8035,CO,Douglas County,8035013905,1,1.0,3733,1.40462117971203,2657.6560669
8035,CO,Douglas County,8035013907,1,1.0,4596,2.45969363564619,1868.525386
8035,CO,Douglas County,8035013908,1,1.0,6306,10.6786398238139,590.52464584
8035,CO,Douglas County,8035013909,1,1.0,6169,24.4526534485874,252.28345926
8035,CO,Douglas County,8035013910,1,1.0,6263,1.99484090273777,3139.5987477
8035,CO,Douglas County,8035013911,1,1.0,6586,13.9155683346795,473.28286144
8035,CO,Douglas County,8035014001,1,1.0,6242,4.47718483637762,1394.1796526
8035,CO,Douglas County,8035014005,1,1.0,4382,1.10238155543578,3975.0302229
8035,CO,Douglas County,8035014006,1,1.0,5205,2.13159134328036,2441.8376517
8035,CO,Douglas County,8035014007,1,1.0,2410,3.75792551934604,641.31127336
8035,CO,Douglas County,8035014008,1,1.0,6637,2.22777480050101,2979.2059765
8035,CO,Douglas County,8035014009,1,1.0,3587,1.40545979363611,2552.1896935
8035,CO,Douglas County,8035014010,1,1.0,5466,1.66867105175777,3275.6605889
8035,CO,Douglas County,8035014011,1,1.0,1692,11.6616111734881,145.09144361
8035,CO,Douglas County,8035014012,1,1.0,7440,18.9058652009198,393.52867065
8035,CO,Douglas County,8035014013,1,1.0,3742,15.9811246229712,234.1512308
8035,CO,Douglas County,8035014107,1,1.0,3718,1.06192075021197,3501.2028904
8035,CO,Douglas County,8035014108,1,1.0,4894,1.19821095696196,4084.4226733
8035,CO,Douglas County,8035014109,1,1.0,2259,0.594004296545003,3803.002795
8035,CO,Douglas County,8035014110,1,1.0,5406,1.03581985708042,5219.0542236
8035,CO,Douglas County,8035014112,1,1.0,3834,0.653400324634709,5867.7656797
8035,CO,Douglas County,8035014113,1,1.0,2930,0.491860966151195,5956.9679272
8035,CO,Douglas County,8035014114,1,1.0,3517,1.20009629388244,2930.5981678
8035,CO,Douglas County,8035014115,1,1.0,4249,1.00004285734142,4248.817907
8035,CO,Douglas County,8035014116,1,1.0,4440,1.53505614697829,2892.4023455
8035,CO,Douglas County,8035014122,1,1.0,6572,5.28954110984298,1242.451824
8035,CO,Douglas County,8035014123,1,1.0,3087,2.19109393557036,1408.8852832
8035,CO,Douglas County,8035014124,1,1.0,5456,1.01498925863749,5375.4263442
8035,CO,Douglas County,8035014125,1,1.0,2579,6.68188385428813,385.96899561
8035,CO,Douglas County,8035014126,1,1.0,1283,0.274623280107862,4671.8544746
8035,CO,Douglas County,8035014127,1,1.0,5220,2.38750140927294,2186.386144
8035,CO,Douglas County,8035014128,1,1.0,4611,0.807470922645201,5710.4223455
8035,CO,Douglas County,8035014129,1,1.0,3740,0.525239885281322,7120.5559684
8035,CO,Douglas County,8035014130,1,1.0,7591,1.36481790649223,5561.9141307
8035,CO,Douglas County,8035014131,1,1.0,3283,5.16281542617186,635.89335062
8035,CO,Douglas County,8035014132,1,1.0,5726,1.27632985172132,4486.3010861
8035,CO,Douglas County,8035014133,1,1.0,6346,1.58713476664757,3998.4002199
8035,CO,Douglas County,8035014134,1,1.0,5897,1.2268130199831,4806.7634627
8035,CO,Douglas County,8035014135,1,1.0,2412,25.9924829767551,92.796059621
8035,CO,Douglas County,8035014136,1,1.0,8411,1.28847392343131,6527.8775511
8035,CO,Douglas County,8035014137,1,1.0,9410,4.41768456070067,2130.0751266
8035,CO,Douglas County,8035014138,1,1.0,2902,0.727958971238477,3986.4884075
8035,CO,Douglas County,8035014139,1,1.0,4052,1.44684840238642,2800.5698408
8035,CO,Douglas County,8035014140,1,1.0,5531,1.51318191435636,3655.211543
8035,CO,Douglas County,8035014202,2,2.0,1845,49.6327492637032,37.173036501
8035,CO,Douglas County,8035014203,2,2.0,6272,7.26175449461542,863.70311812
8035,CO,Douglas County,8035014204,2,2.0,3188,10.0480396048167,317.2758195
8035,CO,Douglas County,8035014300,2,2.0,730,189.934047184775,3.8434393981
8035,CO,Douglas County,8035014403,2,2.0,5076,61.8710183213204,82.041643046
8035,CO,Douglas County,8035014404,2,2.0,2323,92.0294900980236,25.241908844
8035,CO,Douglas County,8035014405,1,1.0,7765,3.55942189693543,2181.5340313
8035,CO,Douglas County,8035014406,1,1.0,7382,14.4242834329734,511.77585592
8035,CO,Douglas County,8035014503,1,1.0,5592,3.61535574682199,1546.7357548
8035,CO,Douglas County,8035014504,1,1.0,4647,2.53569746269095,1832.6318768
8035,CO,Douglas County,8035014505,1,1.0,4101,5.72380219522253,716.48178259
8035,CO,Douglas County,8035014506,2,2.0,3435,77.1689930609717,44.512696923
8035,CO,Douglas County,8035014602,2,2.0,2254,82.7599923242888,27.235381936
8035,CO,Douglas County,8035014603,1,1.0,6739,2.53826504215464,2654.9630902
8035,CO,Douglas County,8035014604,1,1.0,4022,25.1700212510637,159.79326993
8037,CO,Eagle County,8037000100,10,10.0,1245,541.601777305532,2.2987369174
8037,CO,Eagle County,8037000200,7,7.0,6764,144.162774499341,46.919185785
8037,CO,Eagle County,8037000301,7,7.0,5800,9.24987606120183,627.03542854
8037,CO,Eagle County,8037000302,7,7.0,2467,231.682835210047,10.648177703
8037,CO,Eagle County,8037000401,4,4.0,5530,74.1423913933192,74.586210346
8037,CO,Eagle County,8037000402,4,4.0,4512,65.0531886634224,69.358629342
8037,CO,Eagle County,8037000403,7,7.0,8247,199.669530515199,41.303247314
8037,CO,Eagle County,8037000501,4,4.0,977,19.2764812037739,50.683524118
8037,CO,Eagle County,8037000502,4,4.0,3231,13.8266069186421,233.67989117
8037,CO,Eagle County,8037000503,4,4.0,6445,26.1418126261589,246.53990495
8037,CO,Eagle County,8037000600,7,7.0,1398,248.517608961895,5.6253559087
8037,CO,Eagle County,8037000701,7,7.0,1270,7.77198079682222,163.40750617
8037,CO,Eagle County,8037000702,7,7.0,1479,17.6005877247308,84.031284815
8037,CO,Eagle County,8037000703,7,7.0,2832,85.832352119006,32.994551939
8039,CO,Elbert County,8039961100,10,10.0,2010,1170.17242550931,1.7176955773
8039,CO,Elbert County,8039961204,2,2.0,6687,94.5130039212537,70.752168723
8039,CO,Elbert County,8039961205,2,2.0,1707,335.747584158691,5.0841765676
8039,CO,Elbert County,8039961206,2,2.0,3412,20.9526020969981,162.84373579
8039,CO,Elbert County,8039961207,2,2.0,3711,53.0941309380584,69.894731008
8039,CO,Elbert County,8039961208,2,2.0,3208,69.6046360060355,46.088884076
8039,CO,Elbert County,8039961209,2,2.0,2351,106.762484999931,22.020843745
8041,CO,El Paso County,8041000101,1,1.0,5902,2.64185393909161,2234.0372087
8041,CO,El Paso County,8041000102,1,1.0,3169,0.630492882592506,5026.2264452
8041,CO,El Paso County,8041000202,1,1.0,4548,1.05568133906412,4308.1182093
8041,CO,El Paso County,8041000203,1,1.0,3855,1.02518390046595,3760.300955
8041,CO,El Paso County,8041000301,1,1.0,2997,0.711676656416941,4211.1821049
8041,CO,El Paso County,8041000302,1,1.0,3789,2.17535988583731,1741.7807622
8041,CO,El Paso County,8041000400,1,1.0,2285,0.660985301862402,3456.9603795
8041,CO,El Paso County,8041000500,1,1.0,1973,0.51672826283365,3818.2544713
8041,CO,El Paso County,8041000600,1,1.0,3013,0.658323513468016,4576.7771291
8041,CO,El Paso County,8041000700,1,1.0,3182,0.62739093771863,5071.7978356
8041,CO,El Paso County,8041000800,1,1.0,2613,0.86315998375282,3027.248771
8041,CO,El Paso County,8041000900,1,1.0,2337,0.407718877461981,5731.8905971
8041,CO,El Paso County,8041001000,1,1.0,2303,0.761568007264898,3024.0240898
8041,CO,El Paso County,8041001101,1,1.0,1286,0.488177551401783,2634.2874561
8041,CO,El Paso County,8041001104,1,1.0,3156,1.63845739825822,1926.2020504
8041,CO,El Paso County,8041001301,1,1.0,2276,0.513437513996204,4432.8665864
8041,CO,El Paso County,8041001302,1,1.0,5068,1.17940430612034,4297.0845313
8041,CO,El Paso County,8041001400,1,1.0,3458,0.761634802941172,4540.2337008
8041,CO,El Paso County,8041001500,1,1.0,2368,0.675339422422034,3506.3849694
8041,CO,El Paso County,8041001600,1,1.0,3712,0.610977348157598,6075.5116555
8041,CO,El Paso County,8041001700,1,1.0,1564,0.303293297111801,5156.7245795
8041,CO,El Paso County,8041001800,1,1.0,1985,0.494928161829321,4010.683071
8041,CO,El Paso County,8041001900,1,1.0,4326,0.660293020662644,6551.6367198
8041,CO,El Paso County,8041002000,1,1.0,6338,1.3317525023282,4759.1425501
8041,CO,El Paso County,8041002101,1,1.0,3672,1.05487284110969,3480.988283
8041,CO,El Paso County,8041002102,1,1.0,4820,1.01441164978371,4751.5227186
8041,CO,El Paso County,8041002200,1,1.0,2737,0.667742089924741,4098.8879409
8041,CO,El Paso County,8041002300,1,1.0,1546,1.21977090241345,1267.4511229
8041,CO,El Paso County,8041002400,1,1.0,4589,1.60141591389613,2865.5891079
8041,CO,El Paso County,8041002501,1,1.0,3345,5.7154133532665,585.25950675
8041,CO,El Paso County,8041002502,1,1.0,3804,1.51410817347416,2512.3700318
8041,CO,El Paso County,8041002700,1,1.0,2997,0.822601108576565,3643.3211295
8041,CO,El Paso County,8041002800,1,1.0,5595,2.85336495767548,1960.8427534
8041,CO,El Paso County,8041002900,1,1.0,5902,1.16583899230421,5062.4486219
8041,CO,El Paso County,8041003000,1,1.0,4555,1.2698321382184,3587.0882953
8041,CO,El Paso County,8041003100,1,1.0,4423,4.34842786916387,1017.1492165
8041,CO,El Paso County,8041003303,1,1.0,5405,2.03482178295807,2656.2522798
8041,CO,El Paso County,8041003305,1,1.0,6603,5.14782114820609,1282.6785954
8041,CO,El Paso County,8041003306,1,1.0,3064,65.1298048485167,47.044513754
8041,CO,El Paso County,8041003307,1,1.0,3468,0.850171120483956,4079.178787
8041,CO,El Paso County,8041003308,1,1.0,5845,0.645516890425747,9054.7591964
8041,CO,El Paso County,8041003400,2,2.0,3703,77.6634216065866,47.680103753
8041,CO,El Paso County,8041003701,1,1.0,7513,107.104373456557,70.146528639
8041,CO,El Paso County,8041003702,1,1.0,5273,2.01533482008411,2616.4386917
8041,CO,El Paso County,8041003705,1,1.0,5533,4.15838220099861,1330.5655259
8041,CO,El Paso County,8041003706,1,1.0,4359,1.06318716534594,4099.9366265
8041,CO,El Paso County,8041003707,1,1.0,4242,3.14116667722013,1350.4536486
8041,CO,El Paso County,8041003708,1,1.0,2914,1.22076164059447,2387.0343752
8041,CO,El Paso County,8041003709,1,1.0,5971,3.19236459782825,1870.4003935
8041,CO,El Paso County,8041003801,7,7.0,2196,10.1514810107228,216.32311558
8041,CO,El Paso County,8041003802,7,7.0,4486,18.7401636609899,239.37891265
8041,CO,El Paso County,8041003902,1,1.0,9493,40.6803367428729,233.35598375
8041,CO,El Paso County,8041003905,1,1.0,3548,2.13247049793281,1663.7979299
8041,CO,El Paso County,8041003906,1,1.0,5985,1.90884475140425,3135.4042782
8041,CO,El Paso County,8041003909,2,2.0,6535,317.248433969578,20.598998451
8041,CO,El Paso County,8041004008,1,1.0,1487,15.4897169407735,95.999171947
8041,CO,El Paso County,8041004009,1,1.0,1602,0.182403547815666,8782.7239063
8041,CO,El Paso County,8041004100,1,1.0,4691,0.958056562424227,4896.3706152
8041,CO,El Paso County,8041004200,1,1.0,3837,0.752350976143519,5100.0133205
8041,CO,El Paso County,8041004300,1,1.0,6360,2.46500099614361,2580.1206612
8041,CO,El Paso County,8041004401,1,1.0,8339,2.95732026557652,2819.7825231
8041,CO,El Paso County,8041004402,1,1.0,5474,6.2207087445965,879.96404023
8041,CO,El Paso County,8041004403,2,2.0,1477,123.465443469236,11.962861498
8041,CO,El Paso County,8041004501,1,1.0,6348,5.23859029462685,1211.7763831
8041,CO,El Paso County,8041004502,1,1.0,4366,4.1936700092819,1041.0928829
8041,CO,El Paso County,8041004503,1,1.0,12193,7.82810499508106,1557.5928028
8041,CO,El Paso County,8041004506,1,1.0,4780,1.03646812263223,4611.8157381
8041,CO,El Paso County,8041004507,1,1.0,3096,0.868156145897201,3566.1787509
8041,CO,El Paso County,8041004508,1,1.0,6507,3.71402106882348,1752.0094473
8041,CO,El Paso County,8041004510,1,1.0,7545,5.5712157739727,1354.2824953
8041,CO,El Paso County,8041004511,1,1.0,6897,64.5856922889218,106.78835754
8041,CO,El Paso County,8041004601,2,2.0,4149,71.6243862905929,57.927197912
8041,CO,El Paso County,8041004602,2,2.0,4289,688.462903689129,6.2298200484
8041,CO,El Paso County,8041004603,2,2.0,4079,146.125231082152,27.914412657
8041,CO,El Paso County,8041004701,1,1.0,4680,0.88408363281992,5293.6168325
8041,CO,El Paso County,8041004702,1,1.0,2162,0.391917259848308,5516.4704939
8041,CO,El Paso County,8041004703,1,1.0,6182,0.894374027987774,6912.09696
8041,CO,El Paso County,8041004705,1,1.0,7706,1.16757915480689,6599.9807964
8041,CO,El Paso County,8041004706,1,1.0,4994,1.61752178002369,3087.439107
8041,CO,El Paso County,8041004800,1,1.0,4693,0.928901214986324,5052.2056859
8041,CO,El Paso County,8041004901,1,1.0,3601,0.658316563628866,5470.0127552
8041,CO,El Paso County,8041004902,1,1.0,5367,1.57600691586216,3405.4419089
8041,CO,El Paso County,8041005000,1,1.0,5150,1.88107744128544,2737.7926538
8041,CO,El Paso County,8041005104,1,1.0,6259,50.948519838702,122.84949631
8041,CO,El Paso County,8041005105,1,1.0,7154,1.11870711370091,6394.8820137
