IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,hygienist_for_general_med,hygienist_for_general_chip,hygienist_for_pediatric_med,hygienist_for_pediatric_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"101 PROGRESS DR,DOYLESTOWN,PA,18901-2563",,0.0,,0.0,,0.5,,0.0,,0.0,,,40.30454368,-75.14351166,,,0.0,1.0
"101 S MAIN ST,MOUNTAIN TOP,PA,18707-1923",,0.0,,0.0,,0.5,,0.0,,0.0,,,41.15686822,-75.89129489,,,0.0,1.0
"101 S SCHANCK AVE,PEN ARGYL,PA,18072-1667",,2.0,,0.0,,0.0,,4.0,,0.0,,,40.86808554,-75.25338112,,,0.0,1.0
"101 SMITH DR STE 2,CRANBERRY TWP,PA,16066-4129",,1.0,,0.0,,0.0,,2.0,,0.0,,,40.69786949,-80.10357294,,,0.0,1.0
"101 W 7TH ST STE 2F,PENNSBURG,PA,18073-1512",,0.5,,0.0,,0.0,,1.0,,0.0,,,40.39234182,-75.49512285,,,0.0,1.0
"101 W MAIN ST,MOUNT PLEASANT,PA,15666-2091",,3.0384615384615383,,0.0,,0.0,,6.0769230769230775,,0.0,,,40.14777947,-79.53588402,,,0.0,1.0
"1010 6TH ST,SAXTON,PA,16678-1010",,1.0,,0.0,,0.0,,2.0,,0.0,,,40.21848779,-78.24118763,,,0.0,1.0
"1010 GREENTREE RD,PITTSBURGH,PA,15220-3121",,0.5,,0.0,,0.0,,1.0,,0.0,,,40.416337,-80.04504852,,,0.0,1.0
"10101 ACADEMY RD STE 203,PHILADELPHIA,PA,19114-1120",,0.0,,0.0,,1.5,,0.0,,0.0,,,40.07906363,-74.99826835,,,0.0,1.0
"10101 ACADEMY RD STE 204,PHILADELPHIA,PA,19114-1120",,3.0,,0.0,,1.1666666666666663,,6.0,,0.0,,,40.07906363,-74.99826835,,,0.0,1.0
"10101 ACADEMY RD,PHILADELPHIA,PA,19114-1120",,2.0,,0.0,,0.5833333333333334,,4.0,,0.0,,,40.07906363,-74.99826835,,,0.0,1.0
"10107 VERREE RD,PHILADELPHIA,PA,19116-3613",,0.3333333333333333,,0.0,,0.0,,0.6666666666666666,,0.0,,,40.10602984,-75.03091383,,,0.0,1.0
"1011 N BROAD ST,LANSDALE,PA,19446-1101",,1.0,,0.0,,0.0,,2.0,,0.0,,,40.24947824,-75.27590946,,,0.0,1.0
"1011 W BALTIMORE PIKE STE 311,WEST GROVE,PA,19390-9404",,0.5,,0.0,,0.0,,1.0,,0.0,,,39.82263751,-75.88909795,,,0.0,1.0
"10125 VERREE RD STE 106,PHILADELPHIA,PA,19116-3611",,0.0625,,0.0,,0.0,,0.125,,0.0,,,40.10620324,-75.03064799,,,0.0,1.0
"10125 VERREE RD STE 204,PHILADELPHIA,PA,19116-3674",,1.0,,0.0,,0.0,,2.0,,0.0,,,40.10620324,-75.03064799,,,0.0,1.0
"1014 SHEFFIELD ST,PITTSBURGH,PA,15233-1533",,0.3333333333333333,,0.0,,0.0,,0.6666666666666666,,0.0,,,40.45391418,-80.02060682,,,0.0,1.0
"1015 CHESTNUT ST STE 1117,PHILADELPHIA,PA,19107-4334",,1.0,,0.0,,0.0,,2.0,,0.0,,,39.95012035,-75.15770666,,,0.0,1.0
"1015 COURT YARD PLZ,LATROBE,PA,15650-1838",,2.0,,0.0,,0.0,,4.0,,0.0,,,40.31569527,-79.38381547,,,0.0,1.0
"1015 S 13TH ST,ALTOONA,PA,16602-6013",,1.0,,0.0,,0.0,,2.0,,0.0,,,40.504736799999996,-78.38450692,,,0.0,1.0
"1017 W BROAD ST,BETHLEHEM,PA,18018-5070",,2.0,,0.0,,0.0,,4.0,,0.0,,,40.6225495,-75.39693227,,,0.0,1.0
"1019 GHANER RD,PORT MATILDA,PA,16870-7235",,1.0,,1.0,,0.0,,2.0,,2.0,,,40.81640154,-77.93916299,,,0.0,1.0
"102 CONNER RD STE C,OXFORD,PA,19363-1292",,1.0,,0.0,,0.0,,2.0,,0.0,,,39.80440942,-75.96990282,,,0.0,1.0
"102 N 4TH ST,YOUNGWOOD,PA,15697-1383",,2.0,,0.0,,0.0,,4.0,,0.0,,,40.24091147,-79.57821331,,,0.0,1.0
"102 N MAIN ST,NORTH WALES,PA,19454-3115",,0.3333333333333333,,0.0,,0.0,,0.6666666666666666,,0.0,,,40.21084242,-75.27841688,,,0.0,1.0
"102 N PIKE RD,SARVER,PA,16055-9734",,2.0,,0.0,,0.0,,4.0,,0.0,,,40.71997524,-79.75597826,,,0.0,1.0
"102 SAXON DR,CANONSBURG,PA,15317-2723",,1.0,,0.0,,0.0,,2.0,,0.0,,,40.25892957,-80.12678287,,,0.0,1.0
"102 W HIGH ST,ELIZABETHTOWN,PA,17022-2019",,1.0,,0.0,,0.0,,2.0,,0.0,,,40.15083162,-76.60765372,,,0.0,1.0
"1020 CLIFTON RD,BETHEL PARK,PA,15102-3148",,1.0,,0.0,,0.0,,2.0,,0.0,,,40.29782075,-80.04535514,,,0.0,1.0
"1020 N IRVING AVE,SCRANTON,PA,18510-1393",,1.0,,0.0,,0.0,,2.0,,0.0,,,41.41192086,-75.64225851,,,0.0,1.0
"1021 MAIN ST,BETHLEHEM,PA,18018-6646",,2.0,,0.0,,0.0,,4.0,,0.0,,,40.62843919,-75.38171767,,,0.0,1.0
"1021 OLD YORK RD STE 201,ABINGTON,PA,19001-4626",,1.0,,0.0,,0.0,,2.0,,0.0,,,40.11167869,-75.12320344,,,0.0,1.0
"1021 PONTIAC RD,DREXEL HILL,PA,19026-4816",,3.0,,0.0,,0.0,,6.0,,0.0,,,39.95462785,-75.32415300000002,,,0.0,1.0
"1023 PITTSBURGH RD STE 205-206,UNIONTOWN,PA,15401-8407",,0.125,,0.0,,0.0,,0.25,,0.0,,,39.93132754,-79.72880304,,,0.0,1.0
"1024 W MARSHALL ST,NORRISTOWN,PA,19401-4212",,2.0,,0.0,,0.0,,4.0,,0.0,,,40.12353685,-75.35503744,,,0.0,1.0
"1025 N 66TH ST,PHILADELPHIA,PA,19151-3104",,2.0,,0.0,,1.0,,4.0,,0.0,,,39.97953906,-75.25342546,,,0.0,1.0
"1025 N PROVIDENCE RD,MEDIA,PA,19063-1404",,2.2,,0.0,,0.0,,4.4,,0.0,,,39.93171868,-75.38843668,,,0.0,1.0
"1027 MOOSIC ST,SCRANTON,PA,18505-2103",,2.0,,0.0,,0.0,,4.0,,0.0,,,41.39720526,-75.65044590000002,,,0.0,1.0
"1027 PENN ST,READING,PA,19601-3703",,1.3333333333333333,,0.0,,0.0,,2.6666666666666665,,0.0,,,40.33523751,-75.91714136,,,0.0,1.0
"1027 S ABINGTON RD,CLARKS SUMMIT,PA,18411-2225",,1.0,,0.0,,0.0,,2.0,,0.0,,,41.48558338,-75.68962771,,,0.0,1.0
"103 CENTER ST,RIDGWAY,PA,15853-1701",,0.0,,0.0,,0.6666666666666666,,0.0,,0.0,,,41.41972257,-78.73238931,,,0.0,1.0
"103 MAIN ST,LUZERNE,PA,18709-1209",,1.0,,0.0,,0.0,,2.0,,0.0,,,41.28346919,-75.89488349,,,0.0,1.0
"103 N MEADOWS DR STE 224,WEXFORD,PA,15090-8369",,1.0,,0.0,,0.0,,2.0,,0.0,,,40.61214067,-80.05608808,,,0.0,1.0
"1030 E WILLOW GROVE AVE,WYNDMOOR,PA,19038-7973",,1.0,,0.0,,0.0,,2.0,,0.0,,,40.08389607,-75.18729834,,,0.0,1.0
"1030 GREEN RIDGE ST,SCRANTON,PA,18509-1929",,0.5833333333333333,,0.0,,0.0,,1.1666666666666663,,0.0,,,41.42662104,-75.64682225,,,0.0,1.0
"1031 PERRY HWY,PITTSBURGH,PA,15237-2123",,2.0,,0.0,,0.0,,4.0,,0.0,,,40.54106062,-80.03606584,,,0.0,1.0
"10317 PERRY HWY,WEXFORD,PA,15090-9209",,2.0,,0.0,,0.0,,4.0,,0.0,,,40.60386386,-80.05042175,,,0.0,1.0
