idx,IKN_addr,general,pediatric,specialist,Y_lat,X_long,med_indicator,chip_indicator,hygienist_for_general,hygienist_for_pediatric
5894,"801 E WILLIAM CANNON DR STE 201,AUSTIN,TX,78745-6671",3.3550399834607,0.07692307692307693,0.15948275862068964,30.19090549,-97.77193842,0,1,6.7100799669214,0.15384615384615385
5895,"801 E WILLIAM CANNON DR STE 201-202,AUSTIN,TX,78745-6646",4.970326685063192,0.2769230769230769,0.17766457680250786,30.19090549,-97.77193842,0,1,9.940653370126384,0.5538461538461538
5896,"801 E WILLIAM CANNON DR,AUSTIN,TX,78745-6646",0.586707410236822,0.07692307692307693,0.05266457680250783,30.19090549,-97.77193842,0,1,1.173414820473644,0.15384615384615385
5897,"801 N BEDELL AVE,DEL RIO,TX,78840-4112",0.0,0.14285714285714285,0.0,29.37502432,-100.89362290000001,0,1,0.0,0.2857142857142857
5898,"801 N CONWAY AVE,MISSION,TX,78572-5361",4.833333333333333,0.0,1.3333333333333333,26.21344559,-98.32614237,0,1,9.666666666666666,0.0
5899,"801 N ZANG BLVD STE 103,DALLAS,TX,75208-4858",1.8333333333333333,0.125,0.0,32.75243974,-96.82417416,0,1,3.6666666666666665,0.25
5900,"801 W PARK ROW DR,ARLINGTON,TX,76013-3904",0.28553571428571434,0.0,0.0,32.72125096,-97.1162153,0,1,0.5710714285714287,0.0
5901,"8012 HOWARD DR,HOUSTON,TX,77017-4633",0.07142857142857142,0.0,0.0,29.67707288,-95.26582427,0,1,0.14285714285714285,0.0
5902,"8015 WOODBRIDGE PKWY # 40,SACHSE,TX,75048-6613",1.9983945483945484,0.0,0.0,32.99319713,-96.57352742,0,1,3.9967890967890964,0.0
5903,"8015 WOODBRIDGE PKWY STE 400,SACHSE,TX,75048-6613",1.5,0.0,0.0,32.99319713,-96.57352742,0,1,3.0,0.0
5904,"802 AVENUE J,MARBLE FALLS,TX,78654-5125",0.125,0.0,0.0,30.57767554,-98.27510654,0,1,0.25,0.0
5905,"802 E AMARILLO BLVD STE 300,AMARILLO,TX,79107-5401",2.9033013926247455,0.0,0.0,35.22201047,-101.8248432,0,1,5.806602785249491,0.0
5906,"802 HOPKINS ST FL ST2ND,GARLAND,TX,75040-7379",2.646712942854246,0.521161191749427,0.09090909090909093,32.90615322,-96.62874912,0,1,5.293425885708492,1.042322383498854
5907,"802 HOPKINS ST,GARLAND,TX,75040-7379",1.5317705413049167,0.3793228829993536,0.125,32.90615322,-96.62874912,0,1,3.063541082609833,0.7586457659987073
5908,"802 S LOOP 499 STE 1,HARLINGEN,TX,78550-2519",0.0,0.0,0.3333333333333333,26.18728195,-97.66426898,0,1,0.0,0.0
