id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,
1400000US22033003910,,"Census Tract 39.10, East Baton Rouge Parish, Louisiana",161,132,0,68,0,0,0,0,0,0,0,27,225,0,130,56,21,0,0,10,0,0,0,8,0,85,0,0,0,27,0,0,37,0,0,4,17,0,595,47,4,52,698,
1400000US22033000400,,"Census Tract 4, East Baton Rouge Parish, Louisiana",167,0,35,0,0,104,0,0,20,9,0,0,272,101,8,81,12,9,50,0,0,11,0,0,0,154,99,9,0,13,8,0,0,0,17,8,0,0,542,178,41,0,761,
1400000US22033004005,,"Census Tract 40.05, East Baton Rouge Parish, Louisiana",20,89,0,0,80,0,0,0,149,0,79,0,346,0,34,0,0,0,30,0,10,221,0,0,51,387,41,56,0,0,29,0,0,11,75,22,112,41,349,273.5,244.5,283,1150,
1400000US22033004006,,"Census Tract 40.06, East Baton Rouge Parish, Louisiana",145,0,0,21,0,19,0,48,13,115,13,196,527,46,0,0,90,51,0,0,0,42,64,17,217,607,119,0,0,68,0,0,0,24,101,21,15,259,540,169,278,717,1704,
1400000US22033004009,,"Census Tract 40.09, East Baton Rouge Parish, Louisiana",0,0,10,0,0,0,0,0,130,110,49,285,838,0,0,17,0,20,44,0,0,137,133,223,264,845,0,47,39,0,0,57,51,0,130,71,35,415,133,350.5,512.5,1271,2267,
1400000US22033004010,,"Census Tract 40.10, East Baton Rouge Parish, Louisiana",0,0,0,0,0,17,0,14,0,0,23,183,301,0,0,0,0,0,0,10,0,63,31,53,144,417,0,0,0,0,0,0,37,9,189,23,18,141,0,213,180,562,955,
1400000US22033004011,,"Census Tract 40.11, East Baton Rouge Parish, Louisiana",111,56,0,0,75,0,0,0,139,0,0,33,467,48,40,0,13,104,28,0,0,49,0,0,185,350,26,42,0,0,28,27,0,0,122,0,23,82,543,210,155,323,1231,
1400000US22033004013,,"Census Tract 40.13, East Baton Rouge Parish, Louisiana",100,0,0,215,0,0,93,0,0,0,0,35,104,44,0,0,0,0,0,0,0,47,0,0,13,41,41,0,0,0,0,0,0,0,0,0,0,0,400,116.5,23.5,48,588,
1400000US22033004014,,"Census Tract 40.14, East Baton Rouge Parish, Louisiana",0,72,0,107,0,0,0,0,0,42,0,78,472,0,148,0,0,27,0,0,0,0,71,56,170,269,0,66,0,0,26,0,0,0,0,31,13,133,446,0,144,450,1040,
1400000US22033004015,,"Census Tract 40.15, East Baton Rouge Parish, Louisiana",83,0,185,96,93,0,47,0,72,0,117,19,642,108,0,127,0,13,120,0,26,105,96,24,23,464,73,0,28,67,0,47,57,15,97,53,16,11,873,449,286,210,1818,
1400000US22033004016,,"Census Tract 40.16, East Baton Rouge Parish, Louisiana",0,0,11,0,0,0,0,22,0,35,87,415,822,0,0,34,31,0,0,0,10,0,83,169,495,888,35,0,11,14,0,0,0,0,19,113,186,510,136,41.5,240.5,1862,2280,
1400000US22033004201,,"Census Tract 42.01, East Baton Rouge Parish, Louisiana",207,0,153,64,45,0,0,0,120,74,0,23,412,27,43,100,66,0,0,0,0,46,115,0,15,302,0,41,103,0,0,20,0,0,86,16,21,15,849,146,331,74,1400,
1400000US22033004203,,"Census Tract 42.03, East Baton Rouge Parish, Louisiana",0,20,52,0,0,10,0,8,11,0,32,0,229,9,32,39,25,10,0,0,8,19,61,17,9,193,9,10,9,65,0,0,0,9,9,55,17,10,280,54.5,135.5,85,555,
1400000US22033004204,,"Census Tract 42.04, East Baton Rouge Parish, Louisiana",171,41,0,14,84,22,0,41,23,36,0,0,255,0,85,0,0,76,0,0,79,0,0,0,15,433,70,10,24,39,42,72,10,103,0,15,0,48,656,338.5,62.5,63,1120,
1400000US22033004205,,"Census Tract 42.05, East Baton Rouge Parish, Louisiana",25,55,0,0,20,0,0,0,240,89,0,0,618,39,73,0,0,0,51,15,0,153,270,17,0,366,0,23,20,0,0,34,32,0,257,0,0,0,255,457,684,17,1413,
1400000US22033004301,,"Census Tract 43.01, East Baton Rouge Parish, Louisiana",25,0,0,0,0,0,0,0,48,92,186,175,445,25,0,18,0,29,0,0,0,121,74,96,82,366,22,0,20,20,15,0,0,0,0,108,99,82,174,84.5,358.5,720,1337,
1400000US22033004302,,"Census Tract 43.02, East Baton Rouge Parish, Louisiana",0,0,58,0,0,46,0,0,57,96,17,63,240,0,0,59,14,0,40,0,0,19,69,20,19,453,0,0,98,12,0,0,0,20,41,177,30,75,241,164.5,400.5,224,1030,
1400000US22033004401,,"Census Tract 44.01, East Baton Rouge Parish, Louisiana",0,0,0,44,16,0,0,26,22,64,49,40,459,0,0,0,75,0,28,0,16,56,54,60,170,313,0,7,7,46,0,0,5,86,22,10,12,118,195,211,178,449,1033,
1400000US22033004402,,"Census Tract 44.02, East Baton Rouge Parish, Louisiana",0,52,0,0,152,0,0,0,60,193,14,121,863,0,99,0,0,267,0,0,38,92,149,0,218,569,0,24,21,0,97,0,12,21,29,58,76,231,712,161.5,490.5,660,2024,
1400000US22033004403,,"Census Tract 44.03, East Baton Rouge Parish, Louisiana",0,0,0,0,0,0,0,27,0,90,65,45,642,13,0,0,0,0,0,0,73,0,186,127,243,575,28,0,14,80,0,0,0,45,63,161,59,125,135,176.5,468.5,664,1444,
1400000US22033004503,,"Census Tract 45.03, East Baton Rouge Parish, Louisiana",83,0,0,76,20,0,0,0,192,81,17,51,484,63,17,0,14,0,53,0,0,174,148,15,0,386,0,0,0,15,0,49,0,0,205,102,15,0,288,387.5,616.5,98,1390,
1400000US22033004504,,"Census Tract 45.04, East Baton Rouge Parish, Louisiana",0,56,43,0,24,0,0,154,147,30,59,166,515,0,157,0,0,53,0,0,0,168,59,22,56,664,61,28,0,0,27,0,0,94,308,101,0,45,449,559.5,501.5,348,1858,
1400000US22033004505,,"Census Tract 45.05, East Baton Rouge Parish, Louisiana",54,0,0,8,134,0,0,0,105,28,69,83,471,0,0,0,161,29,0,107,8,15,18,0,133,848,0,0,0,88,133,0,100,8,250,83,21,165,607,408,314,471,1800,
1400000US22033004507,,"Census Tract 45.07, East Baton Rouge Parish, Louisiana",0,40,51,15,8,0,0,0,47,38,140,105,463,0,40,36,0,0,47,28,0,50,40,119,103,460,0,0,43,0,0,36,15,0,37,25,181,123,233,193,170,771,1367,
1400000US22033004508,,"Census Tract 45.08, East Baton Rouge Parish, Louisiana",0,0,126,0,0,0,0,0,50,179,32,164,819,22,0,252,0,0,44,0,0,37,103,36,325,1003,43,0,31,0,0,141,0,0,74,229,37,448,474,265.5,591.5,1042,2373,
1400000US22033004509,,"Census Tract 45.09, East Baton Rouge Parish, Louisiana",57,100,0,0,0,0,0,0,93,90,71,57,689,0,50,64,13,0,0,0,0,132,198,123,109,795,52,65,0,28,0,22,0,0,322,82,111,113,429,295.5,643.5,584,1952,
1400000US22033004510,,"Census Tract 45.10, East Baton Rouge Parish, Louisiana",14,0,0,43,0,33,0,0,221,0,14,514,831,0,0,0,125,0,67,0,0,162,55,82,340,567,15,0,0,0,0,32,0,0,0,183,30,307,197,323.5,429.5,1287,2237,
1400000US22033004602,,"Census Tract 46.02, East Baton Rouge Parish, Louisiana",0,0,0,134,0,29,0,0,118,41,61,0,464,35,40,13,20,0,0,36,0,146,57,44,73,497,58,32,38,31,64,0,13,0,170,47,15,29,465,295,362,222,1344,
1400000US22033004603,,"Census Tract 46.03, East Baton Rouge Parish, Louisiana",81,0,0,26,0,21,0,0,33,52,126,127,376,68,0,0,24,0,10,0,28,16,16,71,143,379,10,11,0,82,0,0,0,0,26,19,9,222,302,96.5,124.5,698,1221,
1400000US22033004604,,"Census Tract 46.04, East Baton Rouge Parish, Louisiana",74,0,55,176,12,31,0,0,243,112,150,209,1771,272,87,0,235,0,0,0,0,168,245,335,429,1470,121,112,0,79,37,58,0,0,188,190,319,366,1260,388.5,846.5,1808,4303,
1400000US22033004700,,"Census Tract 47, East Baton Rouge Parish, Louisiana",58,0,30,63,0,63,0,0,111,36,130,118,481,59,0,0,0,72,61,0,16,103,68,10,92,481,116,0,0,0,171,7,0,0,13,18,123,33,569,260.5,235.5,506,1571,
1400000US22033004800,,"Census Tract 48, East Baton Rouge Parish, Louisiana",0,0,0,0,0,11,0,36,0,18,0,54,137,0,0,0,0,0,0,0,94,0,0,5,38,57,0,0,0,0,0,0,0,0,0,0,0,57,0,141,18,154,313,
1400000US22033004900,,"Census Tract 49, East Baton Rouge Parish, Louisiana",0,0,27,0,110,0,0,0,0,31,16,216,159,0,0,0,0,0,0,0,0,0,17,17,125,222,0,0,0,0,26,0,0,0,0,25,0,171,163,0,73,545,781,
1400000US22033000500,,"Census Tract 5, East Baton Rouge Parish, Louisiana",91,0,0,62,0,13,0,0,68,0,0,11,230,102,0,0,51,10,35,0,0,12,20,0,0,397,115,55,26,10,68,37,11,0,75,0,0,0,590,173.5,97.5,11,872,
1400000US22033005000,,"Census Tract 50, East Baton Rouge Parish, Louisiana",0,0,0,0,0,0,0,0,0,0,116,111,241,0,0,0,0,0,0,0,0,31,0,52,158,154,6,0,0,0,0,0,0,0,10,11,0,127,6,20.5,31.5,564,622,
1400000US22033005100,,"Census Tract 51, East Baton Rouge Parish, Louisiana",163,12,25,28,35,0,0,0,0,0,0,0,114,80,0,34,0,0,0,0,0,0,0,0,0,81,0,0,44,0,0,0,0,0,0,0,37,0,421,0,0,37,458,
1400000US22033005200,,"Census Tract 52, East Baton Rouge Parish, Louisiana",127,27,0,56,0,0,0,17,18,0,9,0,173,94,23,0,0,25,0,0,0,31,0,0,0,68,0,30,0,0,0,0,0,0,7,15,0,16,382,45,43,25,495,
1400000US22033005300,,"Census Tract 53, East Baton Rouge Parish, Louisiana",73,26,0,11,0,0,0,0,0,24,0,0,211,69,48,10,47,0,0,0,0,37,0,0,0,192,70,94,11,0,0,0,0,0,3,0,0,14,459,20,44,14,537,
1400000US22033000601,,"Census Tract 6.01, East Baton Rouge Parish, Louisiana",77,0,50,38,0,0,0,10,34,0,0,0,280,184,30,7,0,0,0,22,0,37,0,0,0,194,12,0,0,117,0,0,0,12,35,0,0,18,515,97,53,18,683,
1400000US22033000602,,"Census Tract 6.02, East Baton Rouge Parish, Louisiana",61,24,71,38,10,32,0,0,32,11,0,0,167,8,21,0,13,0,78,0,11,13,23,0,0,277,0,48,11,62,0,76,0,12,57,11,0,0,367,260,96,0,723,
1400000US22033000701,,"Census Tract 7.01, East Baton Rouge Parish, Louisiana",42,5,0,30,0,0,0,2,60,12,0,0,142,92,10,10,0,0,0,0,2,18,10,0,0,426,234,96,18,19,0,0,0,2,53,4,0,0,556,71.5,91.5,0,719,
1400000US22033000702,,"Census Tract 7.02, East Baton Rouge Parish, Louisiana",83,26,200,0,26,0,0,0,0,0,0,0,302,0,23,233,32,0,3,0,0,0,0,11,0,244,8,47,0,17,0,72,11,0,59,0,0,30,695,115.5,29.5,41,881,
1400000US22033000900,,"Census Tract 9, East Baton Rouge Parish, Louisiana",0,10,19,53,0,36,0,0,0,0,0,0,100,0,0,26,48,0,0,0,0,26,0,0,0,373,0,140,30,42,0,0,0,0,91,9,61,0,368,94.5,67.5,61,591,
1400000US22033980000,,"Census Tract 9800, East Baton Rouge Parish, Louisiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1400000US22035000100,,"Census Tract 1, East Carroll Parish, Louisiana",47,0,0,0,8,0,0,0,7,0,0,9,75,21,3,18,0,6,0,0,0,27,0,0,0,128,0,6,21,3,33,0,4,0,24,7,15,15,166,33,36,39,274,
1400000US22035000200,,"Census Tract 2, East Carroll Parish, Louisiana",12,45,0,0,37,0,0,0,11,0,0,0,93,10,5,0,0,11,36,0,0,10,18,0,3,56,9,16,0,0,0,0,0,0,0,9,0,22,145,46.5,37.5,25,254,
1400000US22035000300,,"Census Tract 3, East Carroll Parish, Louisiana",192,80,17,10,0,0,0,0,0,0,0,0,323,188,84,37,0,0,14,0,0,0,0,0,0,178,46,77,30,13,9,3,0,0,0,0,0,0,783,17,0,0,800,
1400000US22037951300,,"Census Tract 9513, East Feliciana Parish, Louisiana",0,3,16,14,0,17,46,1,41,12,0,17,116,2,2,6,54,14,5,0,2,23,0,0,8,209,0,15,9,40,28,0,3,13,45,12,36,8,203,141.5,78.5,69,492,
1400000US22037951400,,"Census Tract 9514, East Feliciana Parish, Louisiana",60,35,0,5,0,0,0,0,71,0,0,4,262,123,46,22,0,0,0,0,0,16,3,38,14,370,119,59,58,0,11,0,10,4,24,18,20,47,538,69.5,76.5,123,807,
1400000US22037951501,,"Census Tract 9515.01, East Feliciana Parish, Louisiana",4,0,0,0,0,16,0,0,13,22,3,21,66,3,0,0,4,0,7,0,0,22,3,15,12,56,0,0,0,0,1,4,0,0,8,20,4,19,12,48.5,66.5,74,201,
1400000US22037951502,,"Census Tract 9515.02, East Feliciana Parish, Louisiana",15,33,13,28,55,0,4,0,108,49,108,14,318,87,0,0,19,0,13,61,0,41,38,39,20,227,64,0,0,0,0,3,45,0,14,61,1,39,314,207.5,229.5,221,972,
1400000US22037951600,,"Census Tract 9516, East Feliciana Parish, Louisiana",24,21,0,7,10,62,0,13,55,25,0,28,422,34,37,0,13,0,67,21,54,84,55,49,8,386,0,0,0,54,21,27,24,88,117,15,7,33,221,484,223,125,1053,
1400000US22039950100,,"Census Tract 9501, Evangeline Parish, Louisiana",21,41,0,149,54,0,8,8,79,79,8,45,330,14,24,0,40,25,39,0,29,41,76,18,24,472,12,91,25,47,5,60,0,27,17,107,4,77,548,239.5,330.5,176,1294,
1400000US22039950200,,"Census Tract 9502, Evangeline Parish, Louisiana",1,0,5,5,0,0,56,0,34,7,2,0,141,1,31,62,6,0,0,0,0,22,11,8,0,186,0,19,29,8,0,0,0,0,66,34,13,17,167,117,113,40,437,
1400000US22039950300,,"Census Tract 9503, Evangeline Parish, Louisiana",105,0,32,36,0,18,4,0,74,30,6,14,594,71,65,155,101,10,54,8,0,64,23,6,37,465,131,14,66,57,10,90,3,0,60,0,4,30,853,276,152,97,1378,
1400000US22039950400,,"Census Tract 9504, Evangeline Parish, Louisiana",57,0,0,108,114,0,19,0,57,62,88,36,712,157,14,97,0,0,0,31,269,75,16,24,29,573,132,0,127,29,49,0,26,0,88,51,12,59,884,455,239,248,1826,
1400000US22039950500,,"Census Tract 9505, Evangeline Parish, Louisiana",96,74,95,56,34,0,0,0,0,0,11,0,237,44,61,9,85,7,0,0,0,0,0,12,19,294,121,49,28,73,0,0,0,13,0,0,0,10,832,13,0,52,897,
1400000US22039950600,,"Census Tract 9506, Evangeline Parish, Louisiana",170,77,167,21,0,0,0,0,50,0,0,0,97,15,24,0,18,0,0,0,0,40,0,0,0,396,46,35,0,25,43,0,22,85,11,0,118,11,641,157.5,50.5,129,978,
1400000US22039950700,,"Census Tract 9507, Evangeline Parish, Louisiana",14,0,0,23,0,0,0,0,94,81,18,6,125,0,14,0,10,19,0,0,0,53,29,0,0,306,41,29,58,5,0,0,0,14,30,64,9,56,213,102.5,262.5,89,667,
1400000US22039950800,,"Census Tract 9508, Evangeline Parish, Louisiana",84,0,0,0,20,19,0,5,8,0,10,25,418,45,45,75,0,63,19,0,65,79,18,0,9,336,24,17,10,0,20,9,19,26,130,44,18,19,403,270.5,170.5,81,925,
1400000US22041950100,,"Census Tract 9501, Franklin Parish, Louisiana",0,12,0,5,0,0,8,0,22,64,6,23,312,4,29,56,13,0,10,16,0,45,84,8,47,379,20,45,26,30,0,102,0,0,54,46,6,50,240,196.5,254.5,140,831,
1400000US22041950200,,"Census Tract 9502, Franklin Parish, Louisiana",118,9,20,0,0,0,0,0,43,15,35,12,285,63,11,0,39,0,55,14,0,88,0,0,15,261,33,9,5,54,35,12,14,23,24,0,52,0,396,195.5,92.5,114,798,
1400000US22041950300,,"Census Tract 9503, Franklin Parish, Louisiana",343,223,29,56,19,0,0,18,26,30,0,34,788,194,229,42,108,19,48,13,33,16,86,0,0,379,28,83,0,15,22,35,28,13,46,109,0,0,1410,232,269,34,1945,
1400000US22041950400,,"Census Tract 9504, Franklin Parish, Louisiana",79,0,42,0,0,48,0,0,4,0,52,32,315,41,0,28,0,0,0,0,0,6,0,158,82,115,1,16,0,0,5,0,19,0,20,0,20,34,212,82,15,378,687,
1400000US22041950500,,"Census Tract 9505, Franklin Parish, Louisiana",22,24,0,12,19,0,0,4,9,8,18,11,49,0,4,0,18,0,4,0,0,0,0,18,5,135,17,1,0,13,6,4,4,18,19,15,9,29,136,48,37,90,311,
1400000US22041950600,,"Census Tract 9506, Franklin Parish, Louisiana",103,7,0,26,8,12,0,6,9,5,0,0,268,70,37,50,29,9,0,9,35,16,2,11,0,144,17,8,41,4,2,3,9,7,27,1,0,25,411,107,34,36,588,
1400000US22043020100,,"Census Tract 201, Grant Parish, Louisiana",79,0,18,25,6,40,0,0,44,0,5,10,222,2,26,11,79,10,0,0,0,30,28,12,24,374,37,29,0,44,26,29,0,7,73,73,22,34,392,149.5,174.5,107,823,
1400000US22043020200,,"Census Tract 202, Grant Parish, Louisiana",21,0,0,54,7,0,17,0,30,0,0,15,160,9,0,0,27,6,12,21,30,22,5,28,0,180,3,0,0,21,13,37,0,0,33,44,29,0,161,159.5,91.5,72,484,
1400000US22043020300,,"Census Tract 203, Grant Parish, Louisiana",21,107,165,55,13,0,0,0,74,0,22,0,321,58,34,101,20,0,0,26,0,37,12,7,26,225,52,43,25,16,0,21,0,0,49,0,11,8,710,127,92,74,1003,
1400000US22043020401,,"Census Tract 204.01, Grant Parish, Louisiana",12,37,4,4,26,48,0,11,120,8,39,46,340,7,9,23,0,5,10,0,3,60,79,113,31,290,8,3,6,0,0,58,0,37,79,34,53,12,144,296.5,250.5,294,985,
1400000US22043020402,,"Census Tract 204.02, Grant Parish, Louisiana",0,0,0,0,7,84,0,0,81,107,24,59,617,29,3,31,47,36,12,0,186,93,44,42,94,400,8,24,16,75,31,9,0,0,42,99,29,67,307,399,358,315,1379,
1400000US22045030100,,"Census Tract 301, Iberia Parish, Louisiana",214,77,15,0,0,34,16,0,49,42,0,11,424,86,50,75,52,0,0,20,0,20,105,0,16,706,63,0,123,205,54,34,0,61,81,0,0,85,1014,240,222,112,1588,
1400000US22045030200,,"Census Tract 302, Iberia Parish, Louisiana",15,140,55,0,7,74,0,0,64,18,156,67,608,11,0,15,0,17,98,0,0,220,52,170,25,638,33,0,13,87,2,40,0,0,167,33,146,117,395,437.5,328.5,681,1842,
1400000US22045030301,,"Census Tract 303.01, Iberia Parish, Louisiana",28,70,26,9,26,0,15,0,20,15,49,13,274,37,0,44,24,25,0,0,10,23,35,40,36,324,0,0,0,27,16,8,28,0,103,61,11,70,332,134,184,219,869,
1400000US22045030302,,"Census Tract 303.02, Iberia Parish, Louisiana",144,51,91,0,0,0,65,26,100,104,88,15,192,45,0,23,0,0,0,0,16,0,16,92,0,672,91,53,73,0,3,34,0,0,206,76,136,0,574,294,349,331,1548,
1400000US22045030400,,"Census Tract 304, Iberia Parish, Louisiana",188,119,104,31,6,83,0,0,141,0,15,27,757,226,108,94,0,30,20,0,0,166,11,0,102,471,56,62,27,49,34,0,0,0,154,42,16,31,1134,333.5,283.5,191,1942,
1400000US22045030500,,"Census Tract 305, Iberia Parish, Louisiana",0,6,34,84,33,50,54,0,123,8,0,0,364,0,10,108,26,0,49,42,0,56,61,12,0,345,37,7,32,25,0,0,5,0,63,52,114,10,402,321,242,136,1101,
1400000US22045030600,,"Census Tract 306, Iberia Parish, Louisiana",0,0,13,0,11,68,0,0,87,103,143,141,685,0,46,15,38,0,85,0,0,134,165,105,97,662,0,105,34,70,21,36,25,17,71,50,138,95,353,377,464,719,1913,
1400000US22045030700,,"Census Tract 307, Iberia Parish, Louisiana",0,0,28,15,16,0,0,0,84,67,26,26,325,8,0,35,7,13,0,0,51,87,54,43,27,443,0,19,95,16,22,0,11,0,18,178,60,24,274,156.5,393.5,206,1030,
1400000US22045030800,,"Census Tract 308, Iberia Parish, Louisiana",6,55,0,42,49,0,0,0,23,0,0,0,160,0,64,24,23,15,0,0,0,34,0,0,0,287,43,77,29,59,0,25,0,0,54,0,0,0,486,80.5,55.5,0,622,
1400000US22045030900,,"Census Tract 309, Iberia Parish, Louisiana",233,35,0,51,0,0,43,20,104,0,0,13,296,102,56,33,63,0,0,0,19,23,0,0,0,152,7,11,86,0,0,0,0,36,0,0,0,12,677,181.5,63.5,25,947,
1400000US22045031000,,"Census Tract 310, Iberia Parish, Louisiana",167,59,8,51,0,34,17,0,19,20,12,0,350,46,91,9,88,34,18,0,0,64,0,0,0,396,121,60,9,37,35,0,18,0,85,31,0,0,815,171,135,12,1133,
1400000US22045031100,,"Census Tract 311, Iberia Parish, Louisiana",172,0,103,40,32,0,0,0,20,0,0,76,317,135,25,0,0,82,0,0,0,75,0,0,0,311,0,0,104,0,34,29,0,0,21,21,17,85,727,87,79,178,1071,
1400000US22045031200,,"Census Tract 312, Iberia Parish, Louisiana",28,0,12,0,81,0,0,0,68,14,0,0,212,0,16,17,0,52,0,0,17,0,89,21,0,135,11,16,8,0,0,0,0,11,0,40,41,8,241,62,177,70,550,
1400000US22045031300,,"Census Tract 313, Iberia Parish, Louisiana",8,28,0,73,69,0,0,27,16,204,0,0,685,208,92,21,89,51,0,0,22,149,27,0,26,462,0,23,8,26,0,0,0,35,21,135,155,59,696,177,459,240,1572,
1400000US22045031600,,"Census Tract 316, Iberia Parish, Louisiana",0,0,57,88,0,34,0,27,12,0,0,80,284,0,113,0,34,10,40,0,45,0,0,0,42,485,55,46,0,0,157,0,0,23,81,18,58,47,560,215.5,64.5,227,1067,
1400000US22045990000,,"Census Tract 9900, Iberia Parish, Louisiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1400000US22047952600,,"Census Tract 9526, Iberville Parish, Louisiana",54,11,0,0,37,17,0,0,50,45,14,3,147,0,0,8,0,22,21,5,0,49,17,22,3,210,0,13,8,1,0,19,0,0,70,92,3,4,154,146.5,238.5,49,588,
1400000US22047952700,,"Census Tract 9527, Iberville Parish, Louisiana",42,0,21,0,79,24,0,119,26,90,68,134,480,12,0,141,0,111,0,125,0,36,18,6,31,402,0,0,67,0,38,0,75,11,27,40,103,41,511,398.5,192.5,383,1485,
1400000US22047952900,,"Census Tract 9529, Iberville Parish, Louisiana",30,11,0,4,0,0,0,0,59,39,0,21,274,62,4,72,53,12,0,0,0,51,10,10,0,722,127,4,56,14,165,0,0,0,22,135,167,32,614,66,250,230,1160,
1400000US22047953000,,"Census Tract 9530, Iberville Parish, Louisiana",0,72,0,0,0,0,0,0,0,0,34,52,93,0,24,40,0,6,14,0,0,9,0,0,0,281,41,16,50,17,98,17,0,0,8,9,9,16,364,39.5,17.5,111,532,
1400000US22047953101,,"Census Tract 9531.01, Iberville Parish, Louisiana",165,173,53,14,21,30,0,0,21,0,41,31,686,127,91,0,0,22,155,0,0,24,0,101,166,427,132,24,0,0,22,16,49,0,131,0,0,53,844,338,88,392,1662,
1400000US22047953102,,"Census Tract 9531.02, Iberville Parish, Louisiana",9,0,12,76,23,4,0,16,0,3,22,4,213,3,0,23,35,12,21,0,5,78,15,18,3,169,0,0,3,49,9,17,4,0,70,8,9,0,254,141,100,56,551,
1400000US22047953200,,"Census Tract 9532, Iberville Parish, Louisiana",51,19,5,0,6,12,24,0,32,25,38,66,323,0,9,0,0,55,9,24,0,50,67,57,52,426,92,0,10,10,27,0,24,0,50,33,59,121,284,159,191,393,1027,
1400000US22049970100,,"Census Tract 9701, Jackson Parish, Louisiana",59,23,44,37,0,41,0,0,0,10,0,0,189,42,1,44,13,4,20,0,0,20,0,34,11,172,26,2,11,0,9,23,0,71,16,14,0,0,315,173,42,45,575,
1400000US22049970200,,"Census Tract 9702, Jackson Parish, Louisiana",46,21,12,21,9,7,0,0,0,52,42,59,434,53,48,30,29,22,0,5,30,68,79,21,49,230,16,11,9,37,16,5,1,0,45,25,12,53,380,104.5,212.5,236,933,
1400000US22049970300,,"Census Tract 9703, Jackson Parish, Louisiana",0,0,0,7,40,12,0,0,0,14,51,83,187,11,0,23,8,30,19,9,0,0,0,57,30,251,19,0,0,6,35,0,15,0,104,10,28,34,179,107,76,283,645,
1400000US22049970400,,"Census Tract 9704, Jackson Parish, Louisiana",150,41,80,8,0,39,0,0,34,0,0,0,365,211,31,77,6,0,0,0,0,20,0,0,20,238,86,29,6,5,9,0,0,6,72,0,25,0,739,108,63,45,955,
1400000US22049970500,,"Census Tract 9705, Jackson Parish, Louisiana",31,5,0,0,10,0,0,0,27,5,0,7,148,25,48,9,0,0,0,0,0,27,21,5,13,124,6,0,0,25,21,15,0,0,32,5,6,14,180,58,74,45,357,
1400000US22053000100,,"Census Tract 1, Jefferson Davis Parish, Louisiana",34,22,0,31,20,6,0,28,113,34,47,0,447,3,10,3,51,0,16,0,0,190,109,9,56,663,37,12,8,85,35,17,0,5,117,108,50,189,351,282,461,351,1445,
1400000US22053000200,,"Census Tract 2, Jefferson Davis Parish, Louisiana",33,46,16,0,0,14,3,0,0,51,47,71,464,108,9,97,0,0,45,0,0,28,62,43,72,446,19,22,40,50,0,0,9,4,130,7,45,120,440,154,199,398,1191,
1400000US22053000300,,"Census Tract 3, Jefferson Davis Parish, Louisiana",44,20,48,0,31,0,0,89,122,47,46,46,379,0,15,31,38,64,50,0,0,110,23,32,16,548,41,8,33,78,63,62,0,64,51,50,77,21,514,406.5,261.5,238,1420,
