,State_County_Tract_FIPS_Code
40109102700,58
40027201802,15
40021978100,15
40143002301,14
40109107206,12
40123089000,12
40143007305,10
40017301007,10
40125501001,10
40143007609,8
40143001300,8
40109102100,8
40143007524,8
40027200900,7
40019892600,7
40013796100,7
40111000400,7
40037020800,7
40109107207,7
40069660200,7
40101000801,7
40143007518,6
40027201000,6
40135030302,6
40101000802,6
40039960700,6
40101001300,6
40109107101,6
40109107220,6
40143005002,6
40017300801,6
40143007619,5
40143007616,5
40109108404,5
40125500200,5
40109107601,5
40143007615,5
40119010500,5
40133583100,5
40125500800,5
40071001200,5
40047001601,5
40121486400,5
40109107209,5
40131050103,5
40109107222,5
40143007413,5
40019893000,5
40097040100,5
40143007629,5
40027201902,5
40109108315,5
40131050409,5
40041375700,5
40109106604,5
40125500500,5
40119010800,4
40031000401,4
40109106501,4
40091779700,4
40109106803,4
40119010102,4
40109108519,4
40121486600,4
40027201904,4
40143001200,4
40035373200,4
40071000202,4
40109106913,4
40109107707,4
40071000100,4
40109108317,4
40101001400,4
40145030800,4
40109106804,4
40017301407,4
40143009500,4
40027200400,4
40143005100,4
40027202402,4
40119011000,3
40039950800,3
40143007407,3
40021978000,3
40125500700,3
40031002301,3
40027201510,3
40109107604,3
40035373400,3
40001376900,3
40003955700,3
40131050104,3
40131050801,3
40137000800,3
40109108106,3
40099790800,3
40109102000,3
40031000501,3
40123088800,3
40019893100,3
40115574300,3
40111000902,3
40119011302,3
40061279200,3
40109107219,3
40109108801,3
40079040700,3
40071001302,3
40143008700,3
40071000300,3
40087400300,3
40019892200,3
40073958300,3
40017301300,3
40109109003,3
40143007801,3
40117957100,2
40113940010,2
40047000100,2
40135030301,2
40143005200,2
40143004800,2
40009966100,2
40109100500,2
40027202005,2
40109108218,2
40051000500,2
40109108515,2
40109107221,2
40047001300,2
40091780200,2
40143005806,2
40097040502,2
40153953400,2
40119010900,2
40121486500,2
40137000101,2
40109100200,2
40143006903,2
40109107805,2
40109106402,2
40147000600,2
40031001901,2
40143004101,2
40125500600,2
40027202106,2
40011958900,2
40037021000,2
40007951700,2
40135030103,2
40143004000,2
40147000700,2
40051000800,2
40027200601,2
40049681800,2
40109106608,2
40145030102,2
40133583300,2
40027202105,2
40089098800,2
40109108008,2
40031002500,2
40131050101,2
40115574400,2
40147001200,2
40137000902,2
40143003400,2
40143003300,2
40087400101,2
40077087200,2
40101000100,2
40143007620,2
40015162100,2
40031001500,2
40143007631,2
40081961700,2
40017301202,2
40131050202,2
40143007634,2
40027200100,2
40143007506,2
40143007702,2
40143006701,2
40109108220,2
40109108802,2
40143007306,2
40143007522,2
40109106708,2
40109108201,2
40079040402,2
40063484900,2
40109107806,2
40027202404,2
40027200500,1
40047001402,1
40037020900,1
40015161600,1
40143007636,1
40097040200,1
40039960400,1
40089098400,1
40109108109,1
40109100400,1
40013796200,1
40109101300,1
40027201403,1
40121486200,1
40117957500,1
40143007632,1
40143007639,1
40005587700,1
40071001301,1
40017301008,1
40097040600,1
40017300700,1
40131050701,1
40051000902,1
40143007900,1
40109107216,1
40037021300,1
40109105100,1
40147001300,1
40037020706,1
40031000600,1
40027201505,1
40109107223,1
40143007633,1
40143006703,1
40109107211,1
40109108213,1
40101000200,1
40101001200,1
40143006707,1
40027201612,1
40037020601,1
40109105300,1
40109103000,1
40143007635,1
40081961100,1
40151954300,1
40017301406,1
40017300500,1
40047000700,1
40063484600,1
40023967100,1
40095094700,1
40073958100,1
40005587900,1
40109108313,1
40133583800,1
40109108307,1
40109106303,1
40123089200,1
40109108508,1
40031001000,1
40109104600,1
40135030402,1
40145030602,1
40127097700,1
40089098700,1
40125501101,1
40109105600,1
40051001000,1
40121486000,1
40143007411,1
40135030202,1
40101000900,1
40143006000,1
40109106609,1
40021977800,1
40055967200,1
40109108707,1
40109108303,1
40081961500,1
40109104700,1
40049681400,1
40027201101,1
40113940003,1
40113940002,1
40109103700,1
40109107002,1
40079040401,1
40153953300,1
40083600300,1
40109107804,1
40103957000,1
40107080900,1
40109108504,1
40109106601,1
40109106606,1
40109108511,1
40109106902,1
40147001100,1
40031000700,1
40143007503,1
40087400202,1
40031000900,1
40143007507,1
40083600700,1
40109108530,1
40051000100,1
40051000903,1
40109108007,1
40045952800,1
40109108003,1
40143007408,1
40143006506,1
40127097600,1
40109105904,1
40133583600,1
40131050201,1
40017300902,1
40109102500,1
40109108208,1
40109107606,1
40037021400,1
40143008400,1
40047000600,1
40143004400,1
40029388100,1
40017300600,1
40017300201,1
40089098600,1
40137000300,1
40143008501,1
40123088900,1
