id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,
1400000US20037956800,,"Census Tract 9568, Crawford County, Kansas",16,0,35,50,32,8,6,12,20,58,7,0,244,35,7,15,32,6,14,26,7,43,40,5,14,270,75,24,2,8,25,1,35,8,41,51,0,0,330.5,190.1,211.4,26,758,
1400000US20037956900,,"Census Tract 9569, Crawford County, Kansas",0,12,0,20,19,12,0,0,31,67,69,0,251,0,0,0,0,0,0,0,11,91,30,64,55,305,20,0,0,0,0,0,0,10,113,47,57,58,61.5,136.5,285,303,786,
1400000US20037957000,,"Census Tract 9570, Crawford County, Kansas",29,14,0,0,37,14,26,0,33,84,0,38,266,15,14,0,19,36,0,36,0,52,0,0,94,286,37,0,0,0,13,40,0,0,90,8,0,98,171,229,197,230,827,
1400000US20037957100,,"Census Tract 9571, Crawford County, Kansas",146,0,0,0,0,27,0,16,19,35,42,0,291,77,9,0,53,0,27,0,13,19,55,26,12,261,88,10,21,39,0,11,0,0,29,0,63,0,443,120.8,130.2,143,837,
1400000US20037957200,,"Census Tract 9572, Crawford County, Kansas",20,48,24,9,27,21,0,0,75,27,0,10,212,30,47,23,10,7,11,0,15,31,8,4,26,197,0,34,12,4,61,31,0,27,16,0,2,10,308.5,201.3,108.2,52,670,
1400000US20037957300,,"Census Tract 9573, Crawford County, Kansas",0,34,25,0,0,12,0,0,23,0,9,47,231,0,44,45,0,0,18,0,0,0,0,7,117,112,0,11,0,19,0,0,0,0,16,15,31,20,178,45.6,38.4,231,493,
1400000US20037957400,,"Census Tract 9574, Crawford County, Kansas",0,0,13,37,0,7,0,32,66,38,8,35,149,0,0,7,34,19,6,7,0,6,24,0,46,125,5,15,6,0,5,11,14,8,20,24,0,17,129,133.8,141.2,106,510,
1400000US20037957500,,"Census Tract 9575, Crawford County, Kansas",128,37,0,120,53,7,0,0,18,34,0,0,159,29,0,0,73,35,13,0,0,0,9,0,0,95,0,10,0,33,33,0,0,0,14,5,0,0,490.5,93.3,67.2,0,651,
1400000US20037957600,,"Census Tract 9576, Crawford County, Kansas",22,17,0,0,0,0,0,0,153,18,19,0,309,20,16,64,0,0,11,0,32,134,0,32,0,307,0,0,64,29,0,12,0,0,41,18,90,53,232,186.2,232.8,194,845,
1400000US20039951100,,"Census Tract 9511, Decatur County, Kansas",5,16,0,3,0,10,4,4,16,0,0,0,79,21,0,7,4,7,0,0,3,27,10,0,0,91,15,11,32,0,0,0,0,0,22,11,0,0,117.5,50.5,60,0,228,
1400000US20039951200,,"Census Tract 9512, Decatur County, Kansas",37,0,0,14,0,4,0,0,50,25,5,0,108,19,7,0,6,0,5,0,0,39,11,11,10,82,5,0,4,0,0,6,3,0,35,7,11,11,92,67.6,117.4,48,325,
1400000US20041084100,,"Census Tract 841, Dickinson County, Kansas",10,12,4,6,31,46,0,25,65,60,11,43,315,9,10,17,0,47,13,0,8,27,107,13,64,420,9,15,32,0,64,61,0,5,51,45,54,84,195,286.2,297.8,269,1048,
1400000US20041084200,,"Census Tract 842, Dickinson County, Kansas",0,14,0,3,0,30,21,0,78,20,14,20,215,0,0,44,0,12,9,12,4,30,66,22,16,183,2,0,11,3,19,0,18,0,34,53,32,11,92.5,166.3,224.2,115,598,
1400000US20041084300,,"Census Tract 843, Dickinson County, Kansas",0,0,9,0,6,24,0,0,8,24,32,15,107,0,0,0,0,13,9,0,5,45,16,9,10,216,0,0,23,0,12,0,0,0,39,100,0,42,47.5,90.3,195.2,108,441,
1400000US20041084400,,"Census Tract 844, Dickinson County, Kansas",9,0,0,21,141,32,0,21,78,81,30,0,405,22,0,0,33,14,38,0,22,34,139,71,32,274,23,0,0,13,0,38,0,17,28,84,60,11,198.5,301.5,388,204,1092,
1400000US20041084500,,"Census Tract 845, Dickinson County, Kansas",9,8,31,14,3,39,0,9,74,21,19,2,259,70,9,31,34,5,14,0,2,62,19,0,13,301,19,18,8,26,65,19,4,17,38,55,25,7,313.5,210.1,199.4,66,789,
1400000US20041084600,,"Census Tract 846, Dickinson County, Kansas",0,0,25,20,0,27,0,4,30,7,0,0,256,65,26,15,24,5,4,0,16,88,13,0,0,140,4,6,24,0,28,4,3,13,40,18,0,0,225.5,150.7,132.8,0,509,
1400000US20043020100,,"Census Tract 201, Doniphan County, Kansas",10,5,3,0,16,2,4,5,29,26,26,19,131,17,0,8,0,13,5,5,8,17,14,9,35,79,4,3,9,0,0,0,3,0,6,16,2,36,73.5,67.3,87.2,127,355,
1400000US20043020200,,"Census Tract 202, Doniphan County, Kansas",0,22,6,0,7,0,0,0,38,18,8,0,136,0,0,3,0,0,5,12,0,47,37,4,28,157,6,0,0,6,5,8,4,0,32,61,21,14,49,81.8,186.2,75,392,
1400000US20043020300,,"Census Tract 203, Doniphan County, Kansas",35,94,0,17,8,0,3,3,35,28,51,6,172,28,13,0,5,0,0,0,4,41,58,5,18,275,37,25,13,0,11,20,0,21,37,57,22,32,276.5,105.7,210.8,134,727,
1400000US20045000100,,"Census Tract 1, Douglas County, Kansas",11,0,83,11,30,36,0,0,129,58,70,0,240,0,0,51,0,0,32,12,0,65,80,0,0,58,0,0,0,0,0,0,0,0,49,0,9,0,171,192.2,283.8,79,726,
1400000US20045001001,,"Census Tract 10.01, Douglas County, Kansas",0,0,0,0,0,0,0,0,17,37,25,6,79,0,0,8,0,0,0,0,0,38,17,0,16,84,35,0,0,0,0,19,0,0,12,8,10,0,43,45.8,102.2,57,248,
1400000US20045001002,,"Census Tract 10.02, Douglas County, Kansas",0,0,28,0,14,0,16,0,128,69,39,34,621,39,0,0,72,17,6,12,0,257,141,54,23,397,25,0,38,70,0,6,16,0,139,43,42,18,287.5,281.1,567.4,210,1346,
1400000US20045001201,,"Census Tract 12.01, Douglas County, Kansas",0,0,0,0,0,0,15,0,0,23,7,46,173,0,0,0,6,0,0,0,0,8,77,19,63,122,0,0,0,0,0,0,0,0,14,52,32,24,6,23.8,165.2,191,386,
1400000US20045001202,,"Census Tract 12.02, Douglas County, Kansas",0,90,12,44,0,0,0,0,114,328,171,21,715,0,85,0,77,0,0,42,0,123,260,57,71,957,28,45,0,83,0,60,20,17,261,111,161,171,464,338.2,997.8,652,2452,
1400000US20045001203,,"Census Tract 12.03, Douglas County, Kansas",0,0,0,36,29,0,0,0,114,91,244,28,319,38,32,0,68,32,0,0,0,31,71,8,39,660,46,0,0,126,27,12,0,0,117,138,46,148,390,160.8,457.2,513,1521,
1400000US20045001400,,"Census Tract 14, Douglas County, Kansas",10,0,0,0,0,0,25,0,99,66,20,74,398,10,7,0,36,0,0,0,0,79,97,53,116,332,20,0,0,33,0,0,9,0,9,41,49,171,116,108.8,316.2,483,1024,
1400000US20045001500,,"Census Tract 15, Douglas County, Kansas",23,15,0,0,6,8,0,7,59,72,9,2,194,18,0,0,0,12,14,0,23,45,31,33,18,220,0,13,8,0,5,0,0,3,61,75,0,55,88.5,132.5,277,117,615,
1400000US20045001600,,"Census Tract 16, Douglas County, Kansas",4,0,0,0,108,0,0,0,177,99,70,325,776,31,0,0,0,69,11,0,0,34,157,47,427,1140,19,0,0,12,14,32,0,0,65,212,93,693,161.5,248.9,633.6,1655,2699,
1400000US20045000200,,"Census Tract 2, Douglas County, Kansas",0,15,177,0,0,0,0,0,51,0,19,56,509,0,20,179,53,34,0,0,23,86,0,80,34,472,11,30,63,12,0,0,135,51,52,0,42,76,577,301.6,113.4,307,1299,
1400000US20045000300,,"Census Tract 3, Douglas County, Kansas",0,0,0,0,11,0,0,0,0,0,61,0,46,0,0,0,0,11,0,0,0,35,0,0,0,80,0,0,0,19,0,0,0,0,0,0,0,61,30,25,21,122,198,
1400000US20045000400,,"Census Tract 4, Douglas County, Kansas",12,0,0,0,12,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,39,6,0,0,45,
1400000US20045000501,,"Census Tract 5.01, Douglas County, Kansas",34,52,29,11,14,0,13,23,53,29,0,35,277,0,41,86,0,0,0,30,0,77,10,9,24,168,0,0,0,0,22,0,0,0,58,54,0,34,271,159.2,205.8,102,738,
1400000US20045000502,,"Census Tract 5.02, Douglas County, Kansas",0,0,0,0,0,0,0,0,0,33,26,43,224,0,0,0,0,0,0,54,0,22,0,0,148,140,0,0,0,0,0,0,0,0,11,0,0,129,0,67.2,52.8,346,466,
1400000US20045000603,,"Census Tract 6.03, Douglas County, Kansas",16,0,18,40,0,14,0,16,35,142,114,228,717,0,0,61,39,0,0,0,18,33,191,235,140,337,0,0,0,0,0,0,0,18,7,109,78,125,174,96,487,920,1677,
1400000US20045000604,,"Census Tract 6.04, Douglas County, Kansas",0,15,0,0,0,0,0,20,48,128,22,254,316,0,55,0,0,0,0,0,20,99,43,43,56,361,0,0,0,0,0,0,0,0,58,113,40,150,70,122,407,565,1164,
1400000US20045000702,,"Census Tract 7.02, Douglas County, Kansas",30,0,24,91,0,0,0,0,220,0,0,106,249,0,0,14,28,0,31,0,0,97,18,0,61,334,22,26,15,0,10,62,0,0,22,0,51,126,255,233.6,221.4,344,1054,
1400000US20045000797,,"Census Tract 7.97, Douglas County, Kansas",18,0,0,0,19,0,0,0,27,49,0,29,332,0,0,0,0,0,0,0,0,20,99,20,193,181,0,0,0,0,0,0,0,0,0,48,43,90,27.5,28.3,224.2,375,655,
1400000US20045000801,,"Census Tract 8.01, Douglas County, Kansas",0,0,0,0,38,0,23,19,0,293,63,66,428,0,25,0,0,71,0,0,0,64,82,112,74,327,0,112,0,0,21,0,0,0,19,65,38,72,202,140.2,489.8,425,1257,
1400000US20045000802,,"Census Tract 8.02, Douglas County, Kansas",76,135,15,90,0,0,16,0,0,86,35,112,263,16,0,54,22,0,0,7,0,16,33,24,91,378,0,0,11,111,0,0,0,21,33,75,0,127,530,63.6,223.4,389,1206,
1400000US20045000901,,"Census Tract 9.01, Douglas County, Kansas",11,0,59,0,16,0,0,0,85,73,23,0,174,0,45,0,0,22,0,0,0,41,66,0,0,298,0,160,0,0,0,55,0,0,58,25,0,0,294,147.6,274.4,23,739,
1400000US20045000902,,"Census Tract 9.02, Douglas County, Kansas",13,0,0,20,11,18,0,0,30,0,10,19,116,0,0,0,18,13,37,0,15,29,0,0,4,84,0,0,0,20,0,0,0,0,23,0,0,41,83,114.8,49.2,74,321,
1400000US20047969600,,"Census Tract 9696, Edwards County, Kansas",0,0,0,24,2,0,8,0,27,13,0,4,136,11,0,7,33,6,11,0,0,24,4,10,30,119,4,0,6,7,18,11,0,0,24,11,31,7,105,73,73,82,333,
1400000US20047969700,,"Census Tract 9697, Edwards County, Kansas",0,12,0,0,17,0,25,0,18,30,0,0,137,0,14,0,5,35,6,0,0,43,34,0,0,108,0,0,0,24,0,0,0,8,40,8,19,9,81,105.4,132.6,28,347,
1400000US20049965100,,"Census Tract 9651, Elk County, Kansas",12,2,22,13,34,32,0,3,21,7,4,0,177,9,14,11,11,11,24,0,7,73,10,7,0,215,7,14,1,6,6,39,0,7,50,26,27,32,147.5,195.1,129.4,70,542,
1400000US20051072600,,"Census Tract 726, Ellis County, Kansas",0,58,11,26,0,7,0,3,50,29,5,7,254,0,23,54,5,0,12,0,2,47,73,5,33,218,0,0,3,26,14,12,0,0,22,100,4,37,213,90.6,273.4,91,668,
1400000US20051072701,,"Census Tract 727.01, Ellis County, Kansas",0,0,27,0,0,47,21,0,77,0,117,47,431,0,21,8,0,67,0,0,0,81,84,116,54,264,0,17,0,0,0,0,33,0,105,87,0,22,106.5,239.7,328.8,356,1031,
1400000US20051072702,,"Census Tract 727.02, Ellis County, Kansas",11,0,63,62,3,0,14,0,41,75,31,0,294,0,0,41,71,7,0,0,20,53,36,31,35,207,0,0,0,41,8,0,10,0,51,13,18,66,298,111,211,181,801,
1400000US20051072800,,"Census Tract 728, Ellis County, Kansas",14,0,0,72,41,22,0,0,233,41,55,126,703,26,0,0,31,46,11,0,0,261,12,156,160,585,69,0,0,17,0,11,0,0,155,91,110,132,272.5,347.1,533.4,739,1892,
1400000US20051072900,,"Census Tract 729, Ellis County, Kansas",106,0,44,0,0,79,0,0,41,61,0,14,295,79,0,0,39,0,103,0,10,40,24,0,0,288,15,14,0,0,13,40,0,10,135,31,15,15,303.5,334.9,245.6,44,928,
1400000US20051073000,,"Census Tract 730, Ellis County, Kansas",23,0,0,0,0,10,9,3,185,25,14,8,326,34,0,0,32,0,0,4,3,119,48,32,54,297,10,0,0,34,0,0,0,9,69,68,30,77,133,187.2,364.8,215,900,
1400000US20053086600,,"Census Tract 866, Ellsworth County, Kansas",6,8,13,9,6,13,18,0,59,30,0,11,182,11,2,20,27,3,0,18,0,54,10,10,27,96,5,0,4,5,10,9,10,0,27,9,3,14,119.5,133.5,133,65,451,
1400000US20053086700,,"Census Tract 867, Ellsworth County, Kansas",7,13,10,9,23,11,0,26,44,59,19,14,179,9,2,30,9,32,15,4,4,31,24,0,19,263,0,8,2,15,32,15,34,0,49,65,29,14,157.5,202.1,222.4,95,677,
1400000US20055960100,,"Census Tract 9601, Finney County, Kansas",61,4,43,48,25,8,10,26,136,42,48,20,513,50,4,47,6,24,28,8,34,138,115,34,25,533,16,9,32,5,32,30,0,10,151,166,50,32,365.5,364.5,578,209,1517,
1400000US20055960200,,"Census Tract 9602, Finney County, Kansas",28,0,51,0,117,152,30,0,29,134,28,0,553,13,27,0,0,184,94,0,0,45,165,25,0,709,81,39,12,47,51,26,0,33,175,146,66,33,474,610.6,594.4,152,1831,
1400000US20055960300,,"Census Tract 9603, Finney County, Kansas",0,18,86,10,33,6,0,10,76,12,0,17,294,0,18,0,29,53,23,0,8,93,48,7,15,332,0,36,0,84,24,26,0,0,42,79,7,34,336,212.4,265.6,80,894,
1400000US20055960401,,"Census Tract 9604.01, Finney County, Kansas",0,0,13,0,0,34,0,0,47,24,20,22,241,9,0,52,0,0,34,17,0,82,29,4,14,175,5,0,21,0,0,0,22,18,55,12,6,36,100,198.6,175.4,102,576,
1400000US20055960403,,"Census Tract 9604.03, Finney County, Kansas",39,79,0,25,18,25,24,0,32,21,0,76,336,102,29,0,0,16,41,19,8,24,28,24,45,195,0,0,0,0,17,19,25,7,62,37,28,0,299.5,240.7,156.8,173,870,
1400000US20055960404,,"Census Tract 9604.04, Finney County, Kansas",71,70,0,0,0,134,44,30,57,44,25,30,341,13,43,21,29,0,12,0,46,68,55,27,27,269,13,0,0,90,0,44,0,24,15,43,5,35,350,390,226,149,1115,
1400000US20055960501,,"Census Tract 9605.01, Finney County, Kansas",26,16,24,38,0,72,0,0,5,32,0,2,245,0,73,16,24,22,67,0,0,0,31,6,6,385,32,102,4,15,104,52,0,18,43,0,7,8,433,291.2,91.8,29,845,
1400000US20055960503,,"Census Tract 9605.03, Finney County, Kansas",13,0,0,0,86,21,5,0,5,0,26,17,126,11,0,0,0,35,24,0,10,0,0,10,36,54,10,0,0,0,0,0,5,10,0,0,0,29,94.5,137.5,3,118,353,
1400000US20055960505,,"Census Tract 9605.05, Finney County, Kansas",29,28,23,77,75,7,0,0,0,4,0,0,229,61,0,38,48,43,24,0,0,6,9,0,0,160,0,13,0,9,54,21,9,0,50,0,0,4,412,169.4,46.6,4,632,
1400000US20055960507,,"Census Tract 9605.07, Finney County, Kansas",7,0,2,15,15,0,0,0,12,19,22,8,205,11,3,2,18,58,0,0,4,43,45,0,21,171,5,4,2,35,21,14,0,0,17,32,10,31,151,93.8,139.2,92,476,
1400000US20055960508,,"Census Tract 9605.08, Finney County, Kansas",48,0,24,0,85,0,0,0,108,66,18,0,429,62,0,0,0,100,28,0,0,158,36,19,26,183,20,0,0,0,30,27,0,0,75,16,9,6,261.5,298.9,322.6,78,961,
1400000US20055960600,,"Census Tract 9606, Finney County, Kansas",0,7,27,92,104,35,15,10,179,49,0,0,388,31,0,92,53,26,15,26,10,76,54,5,0,380,43,0,117,45,0,9,0,0,118,40,8,0,572,334.2,366.8,13,1286,
1400000US20057961600,,"Census Tract 9616, Ford County, Kansas",23,15,0,32,0,30,25,3,17,33,28,11,218,15,19,0,21,0,28,0,0,65,35,16,19,153,0,0,0,23,0,5,0,0,54,22,30,19,148,145.4,171.6,123,588,
1400000US20057961700,,"Census Tract 9617, Ford County, Kansas",0,4,25,10,1,0,1,5,28,27,21,21,229,0,0,23,21,12,10,0,14,96,36,11,6,166,0,0,19,10,10,0,17,11,69,23,3,4,123.5,146.7,201.8,66,538,
1400000US20057961800,,"Census Tract 9618, Ford County, Kansas",213,216,156,124,0,73,185,14,163,18,18,0,750,31,53,127,95,0,0,16,28,230,54,31,85,703,13,52,130,0,68,0,0,22,125,29,61,203,1244,579.2,411.8,398,2633,
1400000US20057961900,,"Census Tract 9619, Ford County, Kansas",12,94,0,197,0,0,0,65,172,319,0,44,722,0,13,61,142,11,12,16,12,81,277,32,65,846,95,84,35,56,44,45,23,123,117,154,19,51,816.5,471.5,972,211,2471,
1400000US20057962000,,"Census Tract 9620, Ford County, Kansas",0,51,34,261,93,0,0,0,129,114,0,36,570,22,0,21,136,34,33,0,0,209,95,7,13,471,23,0,56,140,26,46,0,12,90,78,0,0,820.5,338.7,543.8,56,1759,
1400000US20057962101,,"Census Tract 9621.01, Ford County, Kansas",74,21,14,7,136,76,0,7,100,34,0,0,702,90,43,31,31,155,87,29,6,153,77,0,0,360,23,35,42,14,122,20,0,6,58,31,9,0,631.5,561.9,328.6,9,1531,
1400000US20057962102,,"Census Tract 9621.02, Ford County, Kansas",38,0,7,24,13,75,7,4,26,19,0,10,360,25,2,40,9,34,103,11,5,117,4,10,0,320,11,49,7,21,15,54,4,0,106,20,16,17,264,393.6,192.4,53,903,
1400000US20059954100,,"Census Tract 9541, Franklin County, Kansas",35,0,28,13,25,232,0,40,89,101,15,35,561,12,35,21,4,12,66,5,28,90,90,132,66,534,20,33,4,6,0,24,5,15,126,137,51,113,229.5,555.5,511,412,1708,
1400000US20059954200,,"Census Tract 9542, Franklin County, Kansas",0,0,5,0,25,13,7,0,39,25,3,9,153,0,0,5,0,17,19,0,9,65,16,16,6,245,0,0,7,18,28,21,0,4,160,7,0,0,70,213.6,206.4,34,524,
1400000US20059954300,,"Census Tract 9543, Franklin County, Kansas",38,0,40,0,0,62,13,21,22,97,71,24,524,20,0,81,0,0,116,81,18,67,42,67,32,358,7,0,125,62,0,28,14,18,14,54,16,20,373,412.2,254.8,230,1270,
1400000US20059954400,,"Census Tract 9544, Franklin County, Kansas",52,10,15,14,56,0,0,28,42,37,54,43,438,98,0,0,26,104,0,37,20,90,63,0,0,270,26,0,14,14,34,18,59,32,62,11,0,0,366,368.6,227.4,97,1059,
1400000US20059954500,,"Census Tract 9545, Franklin County, Kansas",15,5,20,12,74,16,6,11,131,47,2,58,596,60,18,16,20,22,21,5,35,181,86,32,100,516,22,0,7,11,24,10,12,30,163,39,79,119,266,396,457,390,1509,
1400000US20061000100,,"Census Tract 1, Geary County, Kansas",28,84,0,0,45,16,0,0,96,0,0,35,184,23,40,0,56,0,12,0,0,53,0,0,0,170,19,0,96,0,0,0,0,0,38,0,17,0,368.5,125.3,112.2,52,658,
1400000US20061000200,,"Census Tract 2, Geary County, Kansas",159,29,13,0,8,49,0,0,16,22,0,0,190,66,8,13,0,12,72,0,0,10,9,0,0,116,11,0,18,0,12,33,0,0,0,11,20,11,333,180.4,57.6,31,602,
1400000US20061000300,,"Census Tract 3, Geary County, Kansas",97,0,0,0,14,0,0,85,174,162,0,0,390,0,11,29,30,27,0,0,17,152,58,66,0,397,9,11,10,55,23,24,0,0,117,68,69,11,284,335.2,553.8,146,1319,
1400000US20061000400,,"Census Tract 4, Geary County, Kansas",0,0,113,0,50,16,0,0,172,145,124,48,392,0,0,24,0,97,0,10,0,156,46,59,0,272,28,0,101,22,0,0,11,0,60,20,30,0,361.5,265.7,443.8,261,1332,
1400000US20061000500,,"Census Tract 5, Geary County, Kansas",0,0,11,55,7,7,0,0,31,5,7,0,171,0,6,14,28,53,8,0,9,34,5,14,0,194,0,5,14,0,0,13,6,24,91,22,15,4,163,159.4,125.6,40,488,
1400000US20061000600,,"Census Tract 6, Geary County, Kansas",284,0,105,155,305,159,92,68,344,107,15,112,1051,111,29,87,54,230,51,72,70,244,66,24,13,598,6,18,59,62,109,79,27,4,187,0,28,19,1292,1254,638,211,3395,
1400000US20061000700,,"Census Tract 7, Geary County, Kansas",0,7,6,0,0,0,20,5,25,26,15,34,205,0,5,14,0,25,29,0,0,43,25,0,64,148,0,0,32,0,19,0,8,0,53,17,0,19,86,132.4,140.6,132,491,
1400000US20061000800,,"Census Tract 8, Geary County, Kansas",0,0,0,39,101,70,0,37,143,231,360,41,855,0,0,32,130,50,104,0,25,229,208,30,47,496,0,0,39,0,3,4,0,34,122,130,116,48,317,548.6,865.4,642,2373,
1400000US20063955100,,"Census Tract 9551, Gove County, Kansas",3,7,3,25,3,14,0,3,21,7,16,3,154,8,9,0,26,6,4,4,28,29,19,20,1,109,3,4,0,10,6,1,1,5,49,17,4,9,105.5,107.1,102.4,53,368,
1400000US20063955200,,"Census Tract 9552, Gove County, Kansas",11,4,0,0,1,7,2,3,7,7,13,2,67,4,4,0,0,6,5,3,1,25,16,3,0,56,3,0,0,0,0,7,0,1,23,12,6,4,29.5,54.5,68,28,180,
1400000US20065952100,,"Census Tract 9521, Graham County, Kansas",26,2,3,0,0,0,6,0,2,0,11,0,75,0,4,0,0,0,0,37,0,6,7,10,11,17,0,0,0,0,0,0,0,0,4,4,9,0,35,47.8,18.2,41,142,
1400000US20065952200,,"Census Tract 9522, Graham County, Kansas",11,0,0,24,1,0,9,0,8,11,7,14,107,0,4,0,45,5,0,8,0,17,5,0,23,127,0,0,0,15,4,0,9,12,46,7,9,25,104,71.4,65.6,78,319,
1400000US20067963600,,"Census Tract 9636, Grant County, Kansas",0,35,0,11,0,54,0,0,52,0,12,48,146,0,11,0,17,0,34,0,0,14,35,12,23,127,0,11,0,19,12,0,0,0,32,31,0,22,110,133.2,124.8,117,485,
1400000US20067963700,,"Census Tract 9637, Grant County, Kansas",32,0,0,43,0,184,0,0,238,53,43,51,657,48,0,13,44,24,190,0,36,131,79,16,76,615,34,0,17,68,24,92,0,36,142,26,59,117,323,766.4,464.6,362,1916,
1400000US20069962600,,"Census Tract 9626, Gray County, Kansas",0,0,11,21,0,27,0,12,101,53,16,17,374,0,0,4,41,0,73,0,13,152,56,13,22,336,0,7,18,22,2,18,0,0,95,128,8,38,125,283.2,445.8,114,968,
1400000US20069962700,,"Census Tract 9627, Gray County, Kansas",13,7,6,9,33,6,2,21,108,18,18,25,265,46,1,7,32,19,12,17,34,64,15,8,10,242,0,2,0,16,0,17,7,17,77,42,35,29,165,258.6,224.4,125,773,
1400000US20071958100,,"Census Tract 9581, Greeley County, Kansas",0,4,0,1,7,13,0,7,38,20,0,0,88,2,4,0,7,0,8,0,4,41,22,0,0,133,22,1,12,16,6,10,0,4,10,52,0,0,75.5,88.1,147.4,0,311,
1400000US20073965600,,"Census Tract 9656, Greenwood County, Kansas",15,6,13,14,0,10,1,16,32,25,7,0,104,12,13,2,18,1,10,1,3,11,12,12,9,193,29,5,6,40,2,17,2,5,34,29,12,12,174.5,97.3,112.2,52,436,
1400000US20073965700,,"Census Tract 9657, Greenwood County, Kansas",16,18,3,66,0,11,4,0,24,4,3,0,284,6,33,7,48,26,55,8,0,33,17,16,35,93,4,0,0,15,0,16,0,0,21,17,8,12,229,138.2,84.8,74,526,
1400000US20073965800,,"Census Tract 9658, Greenwood County, Kansas",0,0,2,16,0,39,0,0,11,0,0,4,106,0,1,0,5,3,21,0,4,30,17,4,21,158,1,0,0,6,2,30,0,4,69,17,24,5,33.5,144.5,100,58,336,
1400000US20075958600,,"Census Tract 9586, Hamilton County, Kansas",0,57,10,18,33,0,0,0,65,47,0,19,321,21,8,7,52,67,50,0,0,71,24,21,0,232,33,0,4,20,0,24,0,0,83,28,18,22,280,211.6,230.4,80,802,
1400000US20077961600,,"Census Tract 9616, Harper County, Kansas",3,0,0,0,14,20,0,0,34,20,0,8,99,31,0,4,0,9,17,0,3,13,8,2,12,183,2,0,2,0,0,14,0,2,132,20,3,8,53.5,139.1,155.4,33,381,
1400000US20077961700,,"Census Tract 9617, Harper County, Kansas",11,8,24,0,10,12,0,0,34,31,21,0,159,21,12,0,12,0,13,2,0,47,34,14,4,176,20,3,5,19,5,15,0,0,39,53,6,11,142.5,97.5,190,56,486,
1400000US20077961800,,"Census Tract 9618, Harper County, Kansas",0,17,4,0,24,23,0,0,88,0,0,8,147,20,42,6,0,0,6,0,0,64,5,0,4,202,6,37,0,21,0,13,0,0,41,73,0,11,165,131.2,193.8,23,513,
1400000US20079030100,,"Census Tract 301, Harvey County, Kansas",39,0,18,60,0,0,5,0,61,27,13,6,227,16,7,0,0,48,0,5,0,81,26,25,19,353,9,57,7,0,19,0,64,6,53,9,43,86,246.5,191.5,179,192,809,
1400000US20079030200,,"Census Tract 302, Harvey County, Kansas",0,0,51,0,26,129,0,0,77,33,26,0,544,17,0,57,0,91,0,0,0,182,101,10,86,566,64,0,14,13,9,34,0,0,188,64,10,170,279,404.8,466.2,302,1452,
1400000US20079030300,,"Census Tract 303, Harvey County, Kansas",38,86,0,0,32,43,0,10,69,62,13,44,681,18,168,0,0,21,17,79,0,83,40,154,101,365,19,0,113,0,0,0,0,0,87,0,62,84,468.5,271.1,245.4,458,1443,
1400000US20079030400,,"Census Tract 304, Harvey County, Kansas",0,0,62,53,0,0,0,0,134,70,35,0,388,0,0,87,36,17,0,0,0,94,72,82,0,531,0,86,10,43,0,0,0,0,107,76,82,127,385.5,142.5,419,326,1273,
