IKN_addr,general,pediatric,specialist,X,Y,med_indicator,chip_indicator
"1515 11TH ST,INTERNATIONAL FALLS,MN,56649-2501",0.02704497219816329,0.0,0.0,-93.42455225,48.59475453,0,1
"1515 44TH AVE NE,COLUMBIA HEIGHTS,MN,55421-3003",0.05598015738334848,0.0,0.0,-93.23783061,45.04823648,0,1
"1515 E 25TH ST RM C-153,HIBBING,MN,55746-3354",1.5,0.0,0.0,-92.92091002,47.42049248,0,1
"1515 E 25TH ST,HIBBING,MN,55746",2.533333333333333,0.0,0.0,-92.92091002,47.42049248,0,1
"1515 SAINT FRANCIS AVE STE 145,SHAKOPEE,MN,55379-4307",3.648052835050657,0.3333333333333333,0.0,-93.50385318,44.77015748,0,1
"1515 ST FRANCIS AVE,SHAKOPEE,MN,55379",0.5222222222222221,0.0,0.0,-93.50385318,44.77015748,0,1
"1521 NORTHWAY DR STE 105,SAINT CLOUD,MN,56303-1223",1.0,0.0,0.0,-94.18280492,45.57776253,0,1
"1521 NORTHWAY DR STE 108,SAINT CLOUD,MN,56303-4490",0.75,2.3289682539682537,0.0,-94.18280492,45.57776253,0,1
"1521 NORTHWAY DR,SAINT CLOUD,MN,56303",1.0,0.0,0.0,-94.18280492,45.57776253,0,1
"1524 WHITE BEAR AVE N,SAINT PAUL,MN,55106-1606",1.0,0.0,0.0,-93.02519164,44.987184,0,1
"15243 NOWTHEN BLVD NW,RAMSEY,MN,55303-6138",1.3333333333333333,0.0,0.0,-93.41577513,45.24751885,0,1
"1526 NORTHWAY DR,SAINT CLOUD,MN,56303-1255",2.0,0.3666666666666667,0.09090909090909093,-94.18162342,45.57925261,0,1
"15290 PENNOCK LN,APPLE VALLEY,MN,55124-7163",5.783333333333332,0.0,0.2361111111111111,-93.2226723,44.72908222,0,1
"15290 PENNOCK LN,SAINT PAUL,MN,55124",1.0,0.0,0.0,-93.2226723,44.72908222,0,1
"153 CESAR CHAVEZ ST,SAINT PAUL,MN,55107-2226",0.8333333333333333,0.0,0.0,-93.07849642,44.93003466,0,1
"1537 E 66TH ST STE 100,RICHFIELD,MN,55423-2663",0.0,0.0,1.9166666666666663,-93.25205099,44.88347449,0,1
"1537 E 66TH ST STE 101,RICHFIELD,MN,55423-2663",0.5,0.0,0.0,-93.25205099,44.88347449,0,1
"1537 E 66TH ST,MINNEAPOLIS,MN,55423",0.0,0.0,0.3333333333333333,-93.25205099,44.88347449,0,1
"1537 E 66TH ST,RICHFIELD,MN,55423-2663",0.5,0.0,0.0,-93.25205099,44.88347449,0,1
"1540 6TH ST E,SAINT PAUL,MN,55106-4850",0.006097560975609756,0.0,0.0,-93.03528142,44.96035148,0,1
"1540 NORTHWAY DR,SAINT CLOUD,MN,56303-1240",0.02704497219816329,0.0,0.0,-94.18229936,45.57835904,0,1
"1544 TIMBERLAKE RD,SAINT PAUL,MN,55117-3946",0.0064516129032258064,0.0,0.0,-93.09322963,44.98782975,0,1
"1545 ADAMS ST,MANKATO,MN,56001",0.0,0.0,2.5,-93.96369377,44.16986913,0,1
"1545 NORTHWAY DR STE 150,SAINT CLOUD,MN,56303-2930",1.3333333333333333,0.0,0.0,-94.18253471,45.57854674,0,1
"15450 HIGHWAY 7 STE 200,MINNETONKA,MN,55345-3522",0.125,0.0,0.0,-93.47570619,44.92094931,0,1
"1549 LARPENTEUR AVE W,FALCON HEIGHTS,MN,55113-6316",1.0,0.0,0.0,-93.1653632,44.99192679,0,1
"155 28TH ST NE,OWATONNA,MN,55060-1589",0.0,0.0,0.6000000000000001,-93.22408383,44.11159148,0,1
"155 WABASHA ST S STE 111,SAINT PAUL,MN,55107-1823",0.0,0.0,1.0,-93.08827785,44.93789297,0,1
"1550 ADAMS ST,MANKATO,MN,56001",0.5,0.0,0.0,-93.96343044,44.1699725,0,1
"1550 ADAMS ST,MANKATO,MN,56001-5192",2.5,0.0,0.0,-93.96343044,44.1699725,0,1
"15535 34TH AVE N STE 250,PLYMOUTH,MN,55447-2171",1.0222222222222221,0.0,0.0,-93.4785555,45.01910165,0,1
"15535 34TH AVE N,MINNEAPOLIS,MN,55447",0.04494949494949496,0.0,0.0,-93.4785555,45.01910165,0,1
"1557 HURON ST,SAINT PAUL,MN,55108-2317",0.0064516129032258064,0.0,0.0,-93.15536937,44.98732816,0,1
"1560 BEAM AVE STE A,MAPLEWOOD,MN,55109-1171",0.5,0.0,0.0,-93.03455097,45.02793847,0,1
"1560 BEAM AVE, #A,SAINT PAUL,MN,55109",0.5,0.0,0.0,-93.03455079999999,45.02793847,0,1
"15600 36TH AVE N STE 260,PLYMOUTH,MN,55446-3369",0.14285714285714285,0.0,0.9999999999999998,-93.478104,45.02226449,0,1
"1570 HIGHWAY 71,INTERNATIONAL FALLS,MN,56649-2131",2.0,0.0,1.3666666666666665,-93.43563489,48.59040502,0,1
"1570 US-71,INTERNATIONAL FALLS,MN,56649",1.0,0.0,0.0,-93.43563489,48.59040502,0,1
"1570 W SERVICE DR,WINONA,MN,55987-2522",0.5,0.0,0.0,-91.67991632,44.04997766,0,1
"1575 20TH ST NW STE 102,FARIBAULT,MN,55021-2932",14.283333333333333,0.0,0.0,-93.29037732,44.31138871,0,1
"1575 20TH ST NW STE 202,FARIBAULT,MN,55021-2931",0.0,0.0,0.16666666666666666,-93.29037732,44.31138871,0,1
"1575 20TH ST NW STE 207,FARIBAULT,MN,55021-2930",1.4166666666666663,0.0,0.16666666666666666,-93.29037732,44.31138871,0,1
"1575 20TH ST NW,FARIBAULT,MN,55021",2.9166666666666665,0.0,0.16666666666666666,-93.29037732,44.31138871,0,1
"1575 L ORIENT ST,SAINT PAUL,MN,55117-3923",0.0064516129032258064,0.0,0.0,-93.08963864,44.98808708,0,1
"15785 95TH AVE N,MAPLE GROVE,MN,55369-4404",0.5,0.0,1.5333333333333332,-93.48054299,45.12665951,0,1
"1579 HAMLINE AVE N,FALCON HEIGHTS,MN,55108-2107",1.0,0.0,0.0,-93.15667083,44.98882241,0,1
"15860 AUDUBON WAY,BAXTER,MN,56401-6943",0.8333333333333333,1.8527777777777776,0.0,-94.25325216,46.38213116,0,1
"15875 EMPEROR AVE,APPLE VALLEY,MN,55124-7860",0.0,0.0,0.2,-93.17513063,44.71905633,0,1
"1590 HASTINGS AVE,NEWPORT,MN,55055",0.8333333333333333,0.0,0.0,-93.00025831,44.87301994,0,1
"1590 HASTINGS AVE,NEWPORT,MN,55055-1646",2.833333333333333,0.0,0.0,-93.00025831,44.87301994,0,1
"1590 ROBERT ST S STE 120,SAINT PAUL,MN,55118-3403",0.5,0.0,0.0,-93.08058322,44.89836494,0,1
"1590 ROBERT ST S STE 120,WEST SAINT PAUL,MN,55118-3403",1.0,0.0,0.0,-93.08058322,44.89836494,0,1
"1590 ROBERT ST S STE 120,WEST ST PAUL,MN,55118-3403",1.0,0.0,0.0,-93.08058322,44.89836494,0,1
"1590 S ROBERT ST,SAINT PAUL,MN,55118",0.5,0.0,0.0,-93.08058322,44.89836494,0,1
"1596 11TH AVE,NEWPORT,MN,55055-1649",0.010416666666666666,0.0,0.0,-92.99402594,44.87258302,0,1
"1599 ENGLEWOOD AVE,SAINT PAUL,MN,55104-1224",0.05598015738334848,0.0,0.0,-93.1683735,44.96409351,0,1
"16 BIRCH AVE NE,MENAHGA,MN,56464",3.0,0.0,0.0,-95.09688649,46.75493405,0,1
"1600 1ST ST E,THIEF RIVER FALLS,MN,56701-2404",1.0,0.0,0.0,-96.15910388,48.1166155,0,1
"1600 MADISON AVE STE 106,MANKATO,MN,56001-5470",0.5,0.0,0.0,-93.96380191,44.16697048,0,1
"1600 SAINT JOHNS BLVD STE 100,MAPLEWOOD,MN,55109-1190",5.7351569129567075,0.0,0.0,-93.03347313,45.03016954,0,1
"1600 ST JOHNS BLVD,SAINT PAUL,MN,55109",0.6916666666666667,0.0,0.0,-93.03347313,45.03018949,0,1
"1600 WASHINGTON AVE,CLOQUET,MN,55720-2485",1.0,0.0,0.0,-92.44641947,46.70685544,0,1
"1601 51ST AVE N,MINNEAPOLIS,MN,55430-3433",0.0064516129032258064,0.0,0.0,-93.30054736,45.04743913,0,1
"1601 ALDRICH AVE N,MINNEAPOLIS,MN,55411-3336",0.0313640778892202,0.0,0.0,-93.28957982,44.99526932,0,1
"1601 COMO AVE SE,MINNEAPOLIS,MN,55414-2425",2.0,0.0,0.0,-93.2292135,44.98784752,0,1
"1604 1ST ST S,WILLMAR,MN,56201",2.0,0.0,0.0,-95.04281888,45.10576446,0,1
"1604 GOLF COURSE RD,GRAND RAPIDS,MN,55744",1.0,0.0,0.0,-93.55524975,47.22098452,0,1
"1604 GOLF COURSE RD,GRAND RAPIDS,MN,55744-8648",3.0,0.0,0.0,-93.55524975,47.22098452,0,1
"1604 RANDOLPH AVE,SAINT PAUL,MN,55105",0.5,0.0,0.0,-93.16811249,44.92695654,0,1
"1604 RANDOLPH AVE,SAINT PAUL,MN,55105-2148",1.5,0.0,0.0,-93.16811249,44.92695654,0,1
"1605 MINNEHAHA AVE W STE 101,SAINT PAUL,MN,55104-1283",1.0,0.0,0.0,-93.16825199,44.96290248,0,1
"16106 PILOT KNOB RD STE 120,LAKEVILLE,MN,55044-4109",0.19090909090909086,0.0,0.3909090909090909,-93.17670416,44.71606855,0,1
"1611 COUNTY HIGHWAY 10,SPRING LAKE PARK,MN,55432-2124",1.2,1.0,0.0,-93.23042915,45.11821343,0,1
"1613 FARM RD S,TOWER,MN,55790",1.5,0.0,0.0,-92.31980122,47.82424535,0,1
"1613 FARM RD S,TOWER,MN,55790-8199",0.75,0.0,0.0,-92.31980122,47.82424535,0,1
"1616 FRANKLIN ST N,GLENWOOD,MN,56334-2011",1.6666666666666663,0.0,0.0,-95.38835361,45.66447363,0,1
"1625 RADIO DR STE 170,WOODBURY,MN,55125-9411",1.0833333333333333,0.0,0.0,-92.93392122,44.92463399,0,1
"16250 DULUTH AVE SE STE 200,PRIOR LAKE,MN,55372-2883",0.5,0.0,0.0,-93.42920484,44.71397488,0,1
"16250 DULUTH AVE SE,PRIOR LAKE,MN,55372",0.5,0.0,0.0,-93.42920484,44.71397488,0,1
"163 HIGHWAY 23 NE STE 1,SPICER,MN,56288-9735",1.0,0.0,0.0,-94.94012505,45.22928917,0,1
"163 HIGHWAY 23 NE,SPICER,MN,56288",1.0,0.0,0.0,-94.94012505,45.22928917,0,1
"1630 KENWOOD AVE,DULUTH,MN,55811",0.8333333333333333,0.0,0.0,-92.10037085,46.82312245,0,1
"1630 KENWOOD AVE,DULUTH,MN,55811-2222",1.8333333333333333,0.0,0.0,-92.10037085,46.82312245,0,1
"1632 WASHINGTON ST NE,MINNEAPOLIS,MN,55413",1.3333333333333333,0.0,0.0,-93.25762136,45.00507663,0,1
"1632 WASHINGTON ST NE,MINNEAPOLIS,MN,55413-1336",3.833333333333333,0.0,0.0,-93.25762136,45.00507663,0,1
"16372 KENRICK AVE STE 200,LAKEVILLE,MN,55044-3502",2.0,0.0,0.0,-93.28025894,44.71218672,0,1
"16372 KENRICK AVE,LAKEVILLE,MN,55044",2.0,0.0,0.0,-93.28025894,44.71218672,0,1
"1650 4TH ST SE,ROCHESTER,MN,55904-4717",0.0,0.0,0.14285714285714285,-92.44034244,44.02081676,0,1
"16516 W 78TH ST,EDEN PRAIRIE,MN,55346",0.3333333333333333,0.0,0.0,-93.48840093,44.86290475,0,1
"16516 W 78TH ST,EDEN PRAIRIE,MN,55346-4302",0.3333333333333333,0.0,0.0,-93.48840093,44.86290475,0,1
"16570 W 78TH ST,EDEN PRAIRIE,MN,55346-4304",0.0,0.0,0.6,-93.48922341,44.8628595,0,1
"1665 UTICA AVE S STE 100,SAINT LOUIS PARK,MN,55416-3476",2.0,0.0,0.0,-93.34565881,44.96536187,0,1
"16670 FRANKLIN TRL SE STE 100,PRIOR LAKE,MN,55372-2926",7.0,0.0,0.0,-93.42458319,44.70883248,0,1
"1668 COPE AVE E,MAPLEWOOD,MN,55109-2655",0.0,0.0,0.3333333333333333,-93.02999399999999,45.00998851,0,1
"1668 COPE AVE E,SAINT PAUL,MN,55109",0.0,0.0,0.3333333333333333,-93.02999399999999,45.00998851,0,1
"1670 BEAM AVE STE 202,MAPLEWOOD,MN,55109-1225",0.14285714285714285,0.0,0.0,-93.029661,45.02791649,0,1
"1670 BEAM AVE STE 204,MAPLEWOOD,MN,55109-1227",23.90554143923708,0.5178571428571428,0.0,-93.029661,45.02791649,0,1
"1670 BEAM AVE,SAINT PAUL,MN,55109",2.3686507936507937,0.14285714285714285,0.0,-93.029661,45.02791649,0,1
"1675 BEAM AVE STE 202,MAPLEWOOD,MN,55109-1479",0.16666666666666666,0.0,0.0,-93.03150195,45.02815651,0,1
"1696 GRAND AVE,SAINT PAUL,MN,55105-1806",0.0,0.0,1.0,-93.17220299,44.94005552,0,1
"16991 198TH AVE NW,BIG LAKE,MN,55309",0.022222222222222227,0.0,0.0,-93.70076416,45.33085153,0,1
"16991 198TH AVE NW,BIG LAKE,MN,55309-4927",1.0666666666666669,0.0,0.0,-93.70076416,45.33085153,0,1
"17 2ND ST SE,ORTONVILLE,MN,56278-1541",2.0,0.0,0.0,-96.44486307,45.30451381,0,1
"17 E 38TH ST,MINNEAPOLIS,MN,55409-1341",2.533333333333333,0.0,0.0,-93.27712024,44.93409653,0,1
"170 LANDMARK DR NE STE A,OWATONNA,MN,55060-1590",1.0,0.0,0.0,-93.22239752,44.11095544,0,1
"1700 HIGHWAY 36 W STE 205,ROSEVILLE,MN,55113-4015",0.024390243902439025,0.0,0.0,-93.17256299,45.00967851,0,1
"1700 MAPLE AVE E,MORA,MN,55051-1227",0.03746163886482996,0.0,0.0,-93.27165223,45.87884441,0,1
"1700 SUMMIT AVE,SAINT PAUL,MN,55105-1889",0.007352941176470587,0.0,0.0,-93.17218049,44.94124552,0,1
"1701 CURVE CREST BLVD W,STILLWATER,MN,55082",1.0,0.0,0.0,-92.83035036,45.04029659,0,1
"1705 BROADWAY AVE S STE B,ROCHESTER,MN,55904-7960",0.0,1.5,0.0,-92.46377676,43.99774929,0,1
"1705 BROADWAY AVE S,ROCHESTER,MN,55904",0.0,0.5,0.0,-92.46377676,43.99774929,0,1
"1706 11TH AVE N,SAINT CLOUD,MN,56303",1.0,0.0,0.0,-94.1762412,45.58085506,0,1
"1706 11TH AVE N,SAINT CLOUD,MN,56303-1200",1.0,0.0,0.0,-94.1762412,45.58085506,0,1
"171 LAKE ST N,BIG LAKE,MN,55309",1.0,0.0,0.0,-93.74589199,45.33355747,0,1
"1714 COPE AVE E,MAPLEWOOD,MN,55109-2664",2.447019647019648,0.0,0.0,-93.028311,45.00999152,0,1
"1714 COPE AVE E,SAINT PAUL,MN,55109",0.07692307692307693,0.0,0.0,-93.028311,45.00999152,0,1
"1717 E 66TH ST,MINNEAPOLIS,MN,55423",0.8333333333333333,0.0,0.0,-93.24952154,44.88344252,0,1
"1717 E 66TH ST,RICHFIELD,MN,55423-2722",1.0833333333333333,0.0,0.0,-93.24952154,44.88344252,0,1
"1736 COPE AVE E,MAPLEWOOD,MN,55109-2610",1.6666666666666663,0.0,0.0,-93.02731191,45.00998948,0,1
"1736 COPE AVE E,SAINT PAUL,MN,55109",0.8333333333333333,0.0,0.0,-93.02731191,45.00998948,0,1
"1736 COPE AVE E,SAINT PAUL,MN,55109-2610",1.8333333333333333,0.0,0.0,-93.02731191,45.00998948,0,1
"17436 KENWOOD TRL,LAKEVILLE,MN,55044",0.07404946474713918,0.0,0.0,-93.28618841,44.69625089,0,1
"17436 KENWOOD TRL,LAKEVILLE,MN,55044-9219",2.674187264999607,0.0,0.04651162790697674,-93.28618841,44.69625089,0,1
"1751 TOWER DR W STE 220,STILLWATER,MN,55082-7595",0.8333333333333333,0.0,0.0,-92.83021407,45.03871848,0,1
"1759 17TH AVE E,SHAKOPEE,MN,55379-3372",1.3333333333333333,0.0,0.0,-93.50071817,44.77387448,0,1
"17597 CEDAR AVE,LAKEVILLE,MN,55044-5269",2.0,0.0,0.0,-93.21763547,44.69372208,0,1
"1762 IOWA AVE E,SAINT PAUL,MN,55106-1342",2.0,0.0,0.0,-93.02593058,44.98921748,0,1
"17705 HUTCHINS DR STE 201,MINNETONKA,MN,55345-4103",1.0,0.0,0.0,-93.50490476,44.91095975,0,1
"17705 HUTCHINS DR STE 209,MINNETONKA,MN,55345-4103",1.5,0.0,0.0,-93.50490476,44.91095975,0,1
"17705 HUTCHINS DR,MINNETONKA,MN,55345",0.5,0.0,0.0,-93.50490476,44.91095975,0,1
"17705 HUTCHINS DR,MINNETONKA,MN,55345-4145",3.5,0.0,0.0,-93.50490476,44.91095975,0,1
"17746 KENWOOD TRL,LAKEVILLE,MN,55044",0.3333333333333333,0.0,0.0,-93.28346088,44.69224555,0,1
"17746 KENWOOD TRL,LAKEVILLE,MN,55044-9454",0.3333333333333333,0.0,0.0,-93.28346088,44.69224555,0,1
"17809 HUTCHINS DR STE 101,MINNETONKA,MN,55345-4101",0.0,0.0,0.5,-93.50604033,44.91118247,0,1
"17809 HUTCHINS DR,MINNETONKA,MN,55345",0.5,0.0,0.5,-93.50604033,44.91118247,0,1
"17809 HUTCHINS DR,MINNETONKA,MN,55345-4100",1.0,0.0,0.0,-93.50604033,44.91118247,0,1
"17821 HIGHWAY 7 # 2F,MINNETONKA,MN,55345-4123",2.7344019534119703,0.02325581395348837,0.0,-93.50712292,44.91218747,0,1
"17821 HIGHWAY 7 STE 2F,MINNETONKA,MN,55345-4123",3.0227272727272725,0.0,0.0,-93.50712292,44.91218747,0,1
"17821 HIGHWAY 7,MINNETONKA,MN,55345",1.056060606060606,0.0,0.0,-93.50712292,44.91218747,0,1
"179 LAKE ST S,FOREST LAKE,MN,55025-2642",0.3333333333333333,0.0,0.0,-92.98469699,45.27702516,0,1
"1790 11TH ST SE,FOREST LAKE,MN,55025-1968",0.03746163886482996,0.0,0.0,-92.96814007,45.262197,0,1
"1790 7TH ST E,SAINT PAUL,MN,55119",2.458333333333333,0.0,0.0,-93.02503058,44.96666647,0,1
"1790 7TH ST E,SAINT PAUL,MN,55119-3419",38.868290043290045,0.0,0.0,-93.02503058,44.96666647,0,1
"18 3RD ST SW,AITKIN,MN,56431-1642",0.0,0.0,0.5,-93.70750515,46.52719032,0,1
"18 OAK AVE N,ANNANDALE,MN,55302-1199",0.5,0.0,0.0,-94.12448002,45.26290786,0,1
"1800 34TH AVE NE,MINNEAPOLIS,MN,55418-1423",0.006097560975609756,0.0,0.0,-93.23419122,45.03037446,0,1
"1800 AMES AVE,SAINT PAUL,MN,55119-4830",0.010416666666666666,0.0,0.0,-93.02401358,44.97207448,0,1
"1801 TECHNOLOGY DR NE,WILLMAR,MN,56201",0.16666666666666666,0.0,0.0,-95.01612929,45.14338962,0,1
"1801 TECHNOLOGY DR NE,WILLMAR,MN,56201-2276",2.05,0.0,0.0,-95.01612929,45.14338962,0,1
"1815 SUBURBAN AVE STE 200,SAINT PAUL,MN,55119-4380",1.8333333333333333,0.0,0.0,-93.02351399,44.94968451,0,1
"1815 SUBURBAN AVE,SAINT PAUL,MN,55119",0.8333333333333333,0.0,0.0,-93.02351399,44.94968451,0,1
"1815 SUBURBAN AVE,SAINT PAUL,MN,55119-4302",2.1666666666666665,0.0,0.0,-93.02351399,44.94968451,0,1
"18223 CARSON CT NW STE 216,ELK RIVER,MN,55330-2733",2.0,0.0,0.0,-93.55574465,45.30168766,0,1
"18230 ZANE ST NW,ELK RIVER,MN,55330-4501",1.9424761920783136,0.0,0.02325581395348837,-93.55221118,45.30109760000001,0,1
"1829 5TH AVE,ANOKA,MN,55303",1.0,0.0,0.0,-93.38365099,45.19636199,0,1
"1829 5TH AVE,ANOKA,MN,55303-2566",2.833333333333333,0.0,0.0,-93.38365099,45.19636199,0,1
"1829 PORTLAND AVE,MINNEAPOLIS,MN,55404-1812",0.05598015738334848,0.0,0.0,-93.26763217,44.964369,0,1
"18315 CASCADE DR STE 120,EDEN PRAIRIE,MN,55347-1190",9.855072463768117,0.0,1.0,-93.51038799,44.86037912,0,1
"18315 CASCADE DR,EDEN PRAIRIE,MN,55347",1.3777997364953891,0.0,0.0,-93.51038799,44.86037912,0,1
"18341 ORCHARD TRL,LAKEVILLE,MN,55044",0.0,0.0,0.25,-93.28776461,44.68385272,0,1
"1835 COUNTY ROAD C W STE 200,ROSEVILLE,MN,55113-1353",1.0526315789473684,0.0,1.4,-93.17835233,45.02142044,0,1
"1835 COUNTY ROAD C W STE 220,ROSEVILLE,MN,55113-1343",9.669383103432901,0.0,0.0,-93.17835233,45.02142044,0,1
"1835 COUNTY ROAD C W STE 290,ROSEVILLE,MN,55113-1343",0.4692982456140351,0.0,0.0,-93.17835233,45.02142044,0,1
"1835 COUNTY ROAD C W,SAINT PAUL,MN,55113",2.357723577235772,0.0,0.0,-93.17835233,45.02142044,0,1
"1845 GRAND AVE,SAINT PAUL,MN,55105-1404",1.0,0.0,0.0,-93.17825074,44.94010947,0,1
"1863 CLEAR AVE,SAINT PAUL,MN,55119-4501",0.010416666666666666,0.0,0.0,-93.02147091,44.98204652,0,1
"1866 BEAM AVE STE 105,MAPLEWOOD,MN,55109-1162",2.0,0.0,0.0,-93.02168208,45.02786473,0,1
"1866 BEAM AVE,MAPLEWOOD,MN,55109-1162",0.16666666666666666,0.0,0.6666666666666666,-93.02168208,45.02786474,0,1
"1871 OLD HUDSON RD,SAINT PAUL,MN,55119-4308",1.0,0.0,0.0,-93.02128194,44.95275349,0,1
"1895 PLAZA DR STE 130,EAGAN,MN,55122-4601",3.2059558381237494,0.2,0.33277962347729784,-93.201723,44.78729347,0,1
"1895 PLAZA DR,SAINT PAUL,MN,55122",0.048538011695906436,0.0,0.0,-93.201723,44.78729347,0,1
"1900 28TH AVE S,MOORHEAD,MN,56560",0.5,0.0,0.0,-96.75064259999999,46.84775049,0,1
"1900 28TH AVE S,MOORHEAD,MN,56560-4830",0.5,0.0,0.0,-96.75064259999999,46.84775049,0,1
"1900 CENTRACARE CIR # 350,SAINT CLOUD,MN,56303-5000",0.0,0.8333333333333333,0.0,-94.20566679,45.58551519,0,1
"1900 CENTRACARE CIR STE 0350,SAINT CLOUD,MN,56303-5000",0.0,1.4333333333333331,0.0,-94.20566679,45.58551519,0,1
"1900 CENTRACARE CIR,SAINT CLOUD,MN,56303",0.0,0.3333333333333333,0.0,-94.20566679,45.58551519,0,1
"1900 KRUCHTEN CT S,SARTELL,MN,56377",0.0,0.0,1.0,-94.19804592,45.59479889,0,1
"1900 KRUTCHEN CT S STE 100,SARTELL,MN,56377",0.0,0.0,0.75,-94.21016279,45.6193751,0,1
"1901 1ST AVE NE,STEWARTVILLE,MN,55976-9318",1.5833333333333333,0.0,0.0,-92.48733696,43.86922059,0,1
"1901 6TH ST SW,WILLMAR,MN,56201-5104",1.0,0.0,0.0,-95.04785404,45.102878999999994,0,1
"1903 S 6TH ST STE 4,BRAINERD,MN,56401-4599",0.0,0.0,1.4166666666666663,-94.20069266,46.336023,0,1
"1903 S 6TH ST,BRAINERD,MN,56401",0.0,0.0,0.8333333333333333,-94.20069266,46.336023,0,1
"1903 S 6TH ST,BRAINERD,MN,56401-4599",0.0,0.0,0.8333333333333333,-94.20069266,46.336023,0,1
"19033 US 71,PARK RAPIDS,MN,56470-3202",3.75,0.0,0.0,-95.06437789,46.93683269,0,1
"19033 US-71,PARK RAPIDS,MN,56470",1.0,0.0,0.0,-95.06437789,46.93683269,0,1
"1912 LEXINGTON AVE N STE 200,ROSEVILLE,MN,55113-6112",0.14285714285714285,0.0,0.9999999999999998,-93.14635161,44.99882941,0,1
"1915 COUNTY ROAD D E,MAPLEWOOD,MN,55109-5309",2.6666666666666665,0.0,0.0,-93.02144399999999,45.03585346,0,1
"1915 COUNTY ROAD D E,SAINT PAUL,MN,55109",0.6666666666666666,0.0,0.0,-93.02144399999999,45.03585346,0,1
"1919 MAINSTREET,HOPKINS,MN,55343-7401",1.0,0.0,0.0,-93.4250535,44.92434051,0,1
"1919 UNIVERSITY AVE W,SAINT PAUL,MN,55104-3453",0.05598015738334848,0.0,0.0,-93.18069082,44.95732341,0,1
"192 WASHINGTON AVE,ALDEN,MN,56009-1004",0.0,0.0,0.07692307692307693,-93.57799809,43.67429161,0,1
"1926 COLLEGE VIEW RD E RM HC116,ROCHESTER,MN,55904-8201",8.442446201141857,0.14285714285714285,0.0,-92.43723198,44.02149050000001,0,1
"1926 COLLEGE VIEW RD E,ROCHESTER,MN,55904-8201",8.704365079365083,0.125,0.16666666666666666,-92.43723198,44.02149050000001,0,1
"1932 LONDON RD,DULUTH,MN,55812",1.0,0.0,0.0,-92.07086947,46.80363025,0,1
"1932 LONDON RD,DULUTH,MN,55812-2162",2.0,0.0,0.0,-92.07086947,46.80363026,0,1
"1937 WOODLANE DR,WOODBURY,MN,55125-3926",0.3333333333333333,0.0,0.0,-92.96632322,44.92074307,0,1
"1960 CLIFF LAKE RD STE 127,EAGAN,MN,55122-2439",1.0,0.0,0.0,-93.2062036,44.79419356,0,1
"1964 RAHNCLIFF CT,SAINT PAUL,MN,55122",0.0,0.0,0.3333333333333333,-93.20573159,44.7888439,0,1
"19645 PILOT KNOB RD,FARMINGTON,MN,55024",1.0,0.0,0.0,-93.17679154,44.66631707,0,1
"19645 PILOT KNOB RD,FARMINGTON,MN,55024-7239",1.3333333333333333,0.0,0.0,-93.17679154,44.66631707,0,1
"1965 CLIFF LAKE RD STE 102,EAGAN,MN,55122-2591",5.0,0.0,0.0,-93.20648942,44.79323396,0,1
"197 N TYLER ST,TYLER,MN,56178",1.0,0.0,0.0,-96.13480856,44.27834056,0,1
"197 N TYLER ST,TYLER,MN,56178-1160",1.0,0.0,0.0,-96.13480856,44.27834056,0,1
"1975 11TH AVE E,MAPLEWOOD,MN,55109-5148",1.0,0.0,0.0,-93.01752788,45.01559437,0,1
"1975 11TH AVE E,SAINT PAUL,MN,55109",1.0,0.0,0.0,-93.01752788,45.01559437,0,1
"1990 PREMIER DR,MANKATO,MN,56001",0.0,0.0,1.0,-93.94394128,44.17996851,0,1
"19950 DODD BLVD STE 103,LAKEVILLE,MN,55044-6342",0.5,0.0,0.0,-93.25264435,44.66011452,0,1
"19950 DODD BLVD, #103,LAKEVILLE,MN,55044",0.5,0.0,0.0,-93.25264435,44.66011452,0,1
"19955 FOREST RD N,FOREST LAKE,MN,55025-9733",0.03746163886482996,0.0,0.0,-92.98788092,45.23934256,0,1
"2 E 5TH ST,MORRIS,MN,56267-1344",4.5,0.0,0.0,-95.91395327,45.58598982,0,1
"2 SHOPPING CTR,SILVER BAY,MN,55614-1135",0.3333333333333333,0.0,0.0,-91.26933341,47.29320217,0,1
"20 16TH AVE SW,RICE,MN,56367",1.0,0.0,0.0,-94.23749061,45.74939374,0,1
"20 16TH AVE SW,RICE,MN,56367-9832",3.0,0.0,0.0,-94.23749061,45.74939374,0,1
"20 1ST AVE S,BUFFALO,MN,55313-1409",0.8333333333333333,1.8527777777777776,0.0,-93.87481099,45.171126,0,1
"20 5TH ST SE,COOK,MN,55723",1.933333333333333,0.0,0.0,-92.67996621,47.8533357,0,1
"20 5TH ST SE,COOK,MN,55723-9702",6.916666666666668,0.0,0.0,-92.67996621,47.8533357,0,1
"20 LAKE ST N STE 205,FOREST LAKE,MN,55025-2511",1.5,0.0,0.0,-92.98504902,45.27958953,0,1
"20 S MINNESOTA ST,NEW ULM,MN,56073-3002",0.25,0.0,0.0,-94.45827494,44.31254292,0,1
"200 1ST AVE S STE 1,PERHAM,MN,56573-1445",1.0,0.0,0.0,-95.57411288,46.59328364,0,1
"200 1ST AVE S,PERHAM,MN,56573",1.0,0.0,0.0,-95.57411288,46.59328364,0,1
