id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,
1400000US31045950700,,"Census Tract 9507, Dawes County, Nebraska",101,0,0,28,0,15,80,0,137,25,23,45,303,17,0,10,0,0,30,17,0,65,125,39,0,279,5,0,10,0,0,0,0,0,63,123,78,0,171,195,485,185,1036,
1400000US31047968000,,"Census Tract 9680, Dawson County, Nebraska",5,0,32,5,7,3,0,5,82,27,37,4,281,10,1,16,34,6,65,0,10,108,12,15,4,239,34,0,5,41,7,33,0,16,42,20,13,28,193,188.4,244.6,101,727,
1400000US31047968100,,"Census Tract 9681, Dawson County, Nebraska",36,0,5,0,0,12,0,13,24,6,7,13,99,0,0,0,70,0,0,7,0,19,3,0,0,88,6,0,0,15,12,0,0,0,26,10,11,8,138,51.8,74.2,39,303,
1400000US31047968200,,"Census Tract 9682, Dawson County, Nebraska",0,0,0,0,19,0,64,6,111,77,0,0,445,0,41,31,18,26,0,93,20,64,43,68,41,412,0,0,26,31,15,0,16,14,90,48,103,69,177,296,380,281,1134,
1400000US31047968300,,"Census Tract 9683, Dawson County, Nebraska",0,0,24,0,0,0,0,0,143,0,66,142,223,4,20,25,20,34,0,20,0,26,47,5,22,288,15,8,15,21,40,8,25,9,45,17,0,85,189,141.8,235.2,320,886,
1400000US31047968400,,"Census Tract 9684, Dawson County, Nebraska",83,15,174,190,37,28,27,0,14,29,24,0,567,50,0,193,28,71,65,17,17,34,92,0,0,524,0,8,73,9,57,59,26,0,149,64,60,19,905.5,360.9,342.6,103,1712,
1400000US31047968500,,"Census Tract 9685, Dawson County, Nebraska",28,86,39,0,0,130,0,21,209,32,49,8,358,16,26,33,17,0,52,0,0,125,53,14,22,437,0,34,8,24,0,16,60,19,84,101,72,19,311,381.6,520.4,184,1397,
1400000US31047968600,,"Census Tract 9686, Dawson County, Nebraska",1,0,0,1,17,0,0,0,39,0,11,11,91,0,0,0,1,6,12,0,3,36,0,17,16,105,8,0,0,0,7,19,0,4,23,8,27,9,26,72.6,86.4,91,276,
1400000US31049955400,,"Census Tract 9554, Deuel County, Nebraska",0,0,12,4,1,0,0,11,68,14,8,17,132,12,0,2,8,5,0,6,5,52,27,3,12,94,23,3,0,4,7,0,7,10,1,2,28,9,74.5,69.7,139.8,77,361,
1400000US31051977600,,"Census Tract 9776, Dixon County, Nebraska",20,6,12,30,0,0,5,16,41,34,3,8,160,0,2,4,0,3,16,0,6,52,23,3,51,263,17,4,8,0,10,0,2,9,95,25,3,90,109.5,98.1,232.4,158,598,
1400000US31051977800,,"Census Tract 9778, Dixon County, Nebraska",19,6,66,6,0,25,6,5,90,22,32,11,351,10,1,82,0,12,22,17,6,109,78,8,6,207,6,3,7,10,2,5,3,4,77,56,17,17,223,155.2,376.8,91,846,
1400000US31053963600,,"Census Tract 9636, Dodge County, Nebraska",38,12,7,38,15,48,0,21,87,27,12,29,347,58,14,19,22,16,43,2,11,79,47,11,25,379,68,6,6,41,14,25,13,8,72,57,32,37,351.5,241.1,321.4,146,1060,
1400000US31053963700,,"Census Tract 9637, Dodge County, Nebraska",25,0,19,0,11,6,0,0,54,40,65,37,211,8,0,9,0,3,9,0,7,57,67,20,31,166,8,10,5,0,6,14,0,9,51,17,14,32,94,87.4,253.6,199,634,
1400000US31053963800,,"Census Tract 9638, Dodge County, Nebraska",0,0,95,0,88,0,0,0,100,60,0,0,393,0,37,85,0,87,0,0,0,71,70,43,0,358,0,0,40,0,49,0,0,0,22,179,30,38,369,150.6,463.4,111,1094,
1400000US31053963900,,"Census Tract 9639, Dodge County, Nebraska",42,7,0,87,15,22,44,67,35,87,43,11,284,0,9,0,99,7,9,10,24,0,53,39,34,169,9,10,0,0,0,0,9,0,42,47,41,11,274,211.4,248.6,179,913,
1400000US31053964000,,"Census Tract 9640, Dodge County, Nebraska",24,13,11,0,30,14,0,14,25,55,10,5,235,43,0,27,0,0,45,0,43,41,27,9,0,230,10,10,0,0,0,100,27,0,74,9,0,0,153,286,203,24,666,
1400000US31053964100,,"Census Tract 9641, Dodge County, Nebraska",15,8,0,10,0,0,14,12,24,76,22,28,354,15,9,10,14,0,0,21,25,105,41,26,88,499,48,35,0,18,0,10,26,12,178,17,63,92,182,181.4,379.6,319,1062,
1400000US31053964200,,"Census Tract 9642, Dodge County, Nebraska",64,0,0,14,0,103,0,18,105,15,0,0,206,33,0,0,21,19,28,0,11,87,7,0,0,310,58,0,0,29,29,83,13,11,35,46,0,6,243,336.4,249.6,6,835,
1400000US31053964300,,"Census Tract 9643, Dodge County, Nebraska",52,0,0,0,34,57,44,0,71,77,16,24,400,0,44,0,0,17,27,25,44,0,140,45,58,458,0,0,0,0,0,84,0,0,48,136,48,142,121.5,330.3,448.2,333,1233,
1400000US31053964400,,"Census Tract 9644, Dodge County, Nebraska",195,0,45,0,22,7,0,58,24,29,7,1,277,189,0,0,0,26,8,37,0,9,8,0,0,437,75,31,78,85,48,0,52,0,0,16,8,44,746,216.6,79.4,60,1102,
1400000US31055001100,,"Census Tract 11, Douglas County, Nebraska",206,54,26,19,49,15,35,0,41,16,32,0,382,141,82,32,26,44,16,0,0,41,0,0,0,294,118,41,29,72,11,15,0,0,0,0,0,8,898,149.4,81.6,40,1169,
1400000US31055001200,,"Census Tract 12, Douglas County, Nebraska",23,0,24,11,77,59,0,15,27,0,0,0,294,23,11,60,57,22,72,26,11,12,0,0,0,294,19,12,47,60,67,20,13,12,44,0,0,0,430,327.6,66.4,0,824,
1400000US31055001600,,"Census Tract 16, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,5,11,
1400000US31055001800,,"Census Tract 18, Douglas County, Nebraska",0,0,0,0,0,0,0,78,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,87,165,
1400000US31055001900,,"Census Tract 19, Douglas County, Nebraska",22,0,0,12,0,0,0,0,0,0,12,0,53,10,32,0,11,0,0,0,0,0,0,0,0,32,0,0,0,27,0,0,5,0,0,0,0,0,114,5,0,12,131,
1400000US31055000200,,"Census Tract 2, Douglas County, Nebraska",9,66,62,27,11,0,6,0,58,9,39,0,320,19,63,83,57,0,0,6,0,63,0,29,0,378,0,142,42,0,8,0,0,6,118,32,30,0,579.5,75.3,232.2,98,985,
1400000US31055002000,,"Census Tract 20, Douglas County, Nebraska",66,9,61,81,18,0,0,29,61,10,0,0,430,114,8,43,66,24,29,0,57,52,37,0,0,368,49,8,22,62,25,30,0,52,46,32,42,0,622.5,262.3,206.2,42,1133,
1400000US31055002100,,"Census Tract 21, Douglas County, Nebraska",0,44,37,46,2,0,22,0,0,23,0,0,237,0,74,65,68,3,0,6,0,21,0,0,0,152,0,61,30,13,4,0,6,0,5,29,4,0,442.5,43.7,72.8,4,563,
1400000US31055002200,,"Census Tract 22, Douglas County, Nebraska",0,46,0,0,0,0,0,14,0,0,0,7,40,0,0,0,9,0,0,0,10,6,0,0,15,116,0,22,0,27,0,0,0,8,22,22,0,15,104,37.6,44.4,37,223,
1400000US31055002300,,"Census Tract 23, Douglas County, Nebraska",105,8,66,14,6,38,31,12,48,15,0,10,216,39,6,43,14,52,27,0,0,0,18,11,6,139,9,0,23,22,4,24,16,21,10,10,0,0,380,211.6,89.4,27,708,
1400000US31055002400,,"Census Tract 24, Douglas County, Nebraska",71,117,50,34,41,10,0,33,40,0,15,0,491,37,77,93,58,27,55,0,30,109,5,0,0,515,35,24,43,53,132,48,0,12,131,17,20,0,792,344,246,35,1417,
1400000US31055002500,,"Census Tract 25, Douglas County, Nebraska",15,29,74,20,52,0,0,12,0,48,0,0,170,8,4,48,18,35,0,7,8,34,0,8,0,339,11,86,58,3,53,0,6,9,37,51,21,4,444,126.2,155.8,33,759,
1400000US31055002600,,"Census Tract 26, Douglas County, Nebraska",4,49,121,18,16,48,0,0,37,0,0,21,376,18,49,138,32,29,18,0,22,44,15,0,11,291,28,33,42,25,52,24,0,30,30,14,0,13,605.5,212.7,117.8,45,981,
1400000US31055002700,,"Census Tract 27, Douglas County, Nebraska",58,99,37,29,0,20,38,24,39,0,0,5,388,80,43,21,45,34,43,34,22,62,0,4,0,287,0,43,52,20,26,50,20,0,57,8,4,7,557,312.6,134.4,20,1024,
1400000US31055002800,,"Census Tract 28, Douglas County, Nebraska",79,0,64,9,26,42,29,0,166,40,28,0,564,90,23,75,100,29,116,17,0,58,56,0,0,411,54,26,0,111,32,114,13,0,31,30,0,0,674.5,425.5,330,28,1458,
1400000US31055002900,,"Census Tract 29, Douglas County, Nebraska",27,83,178,107,144,18,0,36,95,0,33,0,593,22,37,193,59,135,55,0,38,54,0,0,0,734,25,161,171,57,30,7,14,64,120,28,48,9,1274.5,440.3,243.2,90,2048,
1400000US31055000300,,"Census Tract 3, Douglas County, Nebraska",62,49,46,0,0,29,0,7,33,9,0,0,272,35,82,29,54,0,12,0,0,27,33,0,0,249,41,53,7,28,7,28,0,13,61,11,0,0,489.5,116.7,149.8,0,756,
1400000US31055003000,,"Census Tract 30, Douglas County, Nebraska",0,0,0,63,267,42,0,19,220,70,0,0,647,0,51,0,33,245,0,0,50,217,17,34,0,787,45,139,0,38,121,0,12,183,234,15,0,0,685.5,756.7,638.8,34,2115,
1400000US31055003100,,"Census Tract 31, Douglas County, Nebraska",0,46,0,110,71,0,0,0,0,47,0,0,424,0,11,40,88,57,8,27,27,59,98,9,0,497,82,12,96,9,32,26,0,0,60,171,9,0,574,191.8,411.2,18,1195,
1400000US31055003200,,"Census Tract 32, Douglas County, Nebraska",113,28,69,12,14,16,0,0,65,23,0,0,324,44,96,26,33,17,51,0,21,36,0,0,0,268,0,13,25,83,5,53,0,0,67,14,8,0,560,192.6,171.4,8,932,
1400000US31055003300,,"Census Tract 33, Douglas County, Nebraska",13,46,46,65,4,0,14,42,45,0,0,0,311,70,19,54,86,16,6,13,26,21,0,0,0,286,39,6,34,36,27,0,17,40,74,13,0,0,537.5,209.5,125,0,872,
1400000US31055003401,,"Census Tract 34.01, Douglas County, Nebraska",47,78,0,0,66,19,0,0,244,7,17,8,547,31,48,65,13,110,0,0,36,194,37,9,4,263,19,20,0,13,65,0,0,71,46,14,12,3,454.5,343.3,445.2,53,1296,
1400000US31055003402,,"Census Tract 34.02, Douglas County, Nebraska",16,0,9,0,0,0,0,0,82,74,53,15,103,19,6,7,0,0,0,0,15,14,35,0,7,36,0,6,7,0,0,0,0,0,6,0,4,13,70,35.4,190.6,92,388,
1400000US31055003500,,"Census Tract 35, Douglas County, Nebraska",16,0,36,31,0,29,22,9,76,59,0,38,187,7,0,9,15,10,28,0,8,37,15,15,43,258,7,0,35,12,18,41,0,0,51,18,33,43,182,183.8,223.2,172,761,
1400000US31055003600,,"Census Tract 36, Douglas County, Nebraska",18,15,0,0,0,0,0,0,46,13,74,34,242,13,0,0,0,7,20,0,0,90,39,53,20,227,33,0,0,0,6,38,0,0,28,60,16,46,85.5,97.3,243.2,243,669,
1400000US31055003700,,"Census Tract 37, Douglas County, Nebraska",0,0,0,0,7,28,0,0,11,12,71,51,105,0,0,0,0,7,13,0,0,0,71,0,14,156,0,0,0,0,0,0,0,0,9,56,19,72,7,52,155,227,441,
1400000US31055003800,,"Census Tract 38, Douglas County, Nebraska",40,18,0,20,75,0,0,0,83,37,30,23,309,15,44,25,19,23,63,33,0,0,8,42,37,266,9,22,26,36,0,8,32,0,43,49,18,23,323,210.2,194.8,173,901,
1400000US31055003900,,"Census Tract 39, Douglas County, Nebraska",241,107,19,117,6,0,29,45,7,0,0,0,303,22,112,12,62,4,16,0,25,35,10,5,0,138,0,6,21,54,4,22,0,0,18,13,0,0,780,156,71,5,1012,
1400000US31055000400,,"Census Tract 4, Douglas County, Nebraska",84,0,26,38,0,34,0,7,0,20,0,0,316,125,6,63,25,23,44,0,0,0,14,16,0,243,23,3,119,29,11,27,0,0,10,15,0,6,558,131,57,22,768,
1400000US31055004000,,"Census Tract 40, Douglas County, Nebraska",13,0,67,0,0,91,35,0,0,0,0,0,122,19,0,97,0,0,0,0,0,6,0,0,0,51,10,0,0,0,0,0,0,0,21,0,20,0,206,131.4,21.6,20,379,
1400000US31055004200,,"Census Tract 42, Douglas County, Nebraska",0,0,36,12,33,0,0,0,11,0,0,0,50,0,7,18,0,5,15,0,0,5,0,0,0,56,0,6,0,0,5,0,12,0,33,0,0,0,100.5,58.3,39.2,0,198,
1400000US31055004300,,"Census Tract 43, Douglas County, Nebraska",0,0,0,0,12,0,0,10,37,42,21,28,29,0,0,0,0,22,2,0,0,0,0,0,5,67,4,4,0,0,0,5,0,0,23,0,14,17,25,46,90,85,246,
1400000US31055004400,,"Census Tract 44, Douglas County, Nebraska",0,0,0,0,0,0,0,0,16,18,16,0,60,0,0,0,0,0,0,0,0,43,12,0,5,60,4,1,0,0,0,0,0,0,10,36,0,9,5,13.8,121.2,30,170,
1400000US31055004500,,"Census Tract 45, Douglas County, Nebraska",0,0,0,0,0,12,0,0,58,52,77,45,125,0,0,0,0,0,12,0,0,68,15,0,30,151,0,0,0,0,0,0,0,10,15,50,23,53,0,62.2,229.8,228,520,
1400000US31055004600,,"Census Tract 46, Douglas County, Nebraska",0,0,0,0,15,0,0,0,0,13,34,64,209,0,0,0,0,0,75,0,0,0,31,10,93,130,0,0,0,0,0,0,0,0,0,0,68,62,7.5,82.5,44,331,465,
1400000US31055004700,,"Census Tract 47, Douglas County, Nebraska",0,0,0,0,0,7,0,0,0,10,4,103,197,0,0,0,0,0,7,0,0,7,18,27,138,277,3,8,0,0,0,8,0,0,10,25,20,203,11,25.4,66.6,495,598,
1400000US31055004800,,"Census Tract 48, Douglas County, Nebraska",0,96,12,0,33,43,14,22,96,73,50,73,293,0,13,99,0,31,0,0,19,43,0,38,50,278,0,14,38,0,0,0,0,0,12,93,23,98,304,160.2,286.8,332,1083,
1400000US31055004900,,"Census Tract 49, Douglas County, Nebraska",0,0,41,73,41,15,0,0,62,26,0,74,586,88,132,41,120,56,42,0,47,20,25,15,0,239,42,7,57,14,15,0,0,0,70,20,0,14,671,190.4,192.6,103,1157,
1400000US31055000500,,"Census Tract 5, Douglas County, Nebraska",0,0,17,37,0,0,0,0,0,0,0,0,116,0,0,25,37,0,0,0,0,32,0,22,0,33,0,0,12,0,0,0,0,0,21,0,0,0,128,10.6,42.4,22,203,
1400000US31055005000,,"Census Tract 50, Douglas County, Nebraska",37,25,0,10,0,0,0,0,30,62,20,59,195,39,0,0,118,0,0,0,2,0,13,0,23,197,22,0,5,50,16,0,4,0,66,0,8,26,314,33.2,151.8,136,635,
1400000US31055005100,,"Census Tract 51, Douglas County, Nebraska",0,38,37,5,0,12,0,0,9,20,0,0,337,0,123,103,111,0,0,0,0,0,0,0,0,146,0,6,72,32,0,0,0,0,8,28,0,0,527,15.4,61.6,0,604,
1400000US31055005200,,"Census Tract 52, Douglas County, Nebraska",94,10,12,24,41,0,0,3,40,59,0,0,208,33,25,22,37,47,9,13,4,18,0,0,0,201,29,17,35,26,28,9,3,13,11,0,0,30,422,125.8,114.2,30,692,
1400000US31055005300,,"Census Tract 53, Douglas County, Nebraska",35,6,67,73,24,0,22,0,7,12,0,0,170,6,11,45,36,16,0,36,0,20,0,0,0,184,6,17,65,45,16,22,0,0,7,6,0,0,440,114.8,45.2,0,600,
1400000US31055005400,,"Census Tract 54, Douglas County, Nebraska",82,0,173,44,169,15,10,0,0,0,0,0,335,47,72,27,0,83,34,40,0,0,15,17,0,287,39,44,10,13,44,30,13,0,41,31,22,0,699,298.2,78.8,39,1115,
1400000US31055005500,,"Census Tract 55, Douglas County, Nebraska",0,0,22,9,0,31,0,0,61,16,52,118,399,0,0,11,0,19,40,0,0,99,101,17,112,377,11,0,0,13,0,21,0,8,107,83,56,78,75.5,162.9,413.6,433,1085,
1400000US31055005600,,"Census Tract 56, Douglas County, Nebraska",20,0,23,44,48,8,0,14,75,97,35,31,280,20,0,25,0,31,44,0,13,83,41,23,0,207,0,0,0,0,0,24,0,13,77,47,32,14,171.5,202.5,373,135,882,
1400000US31055005700,,"Census Tract 57, Douglas County, Nebraska",26,0,10,0,10,0,36,0,69,10,31,0,416,32,0,34,17,59,52,67,24,71,35,17,8,477,33,0,25,8,109,62,71,43,71,10,0,45,274,486.2,223.8,101,1085,
1400000US31055005800,,"Census Tract 58, Douglas County, Nebraska",24,46,85,27,42,0,8,0,100,40,0,67,335,34,145,0,8,18,36,0,0,40,25,0,29,458,103,116,70,0,18,28,0,0,83,20,0,20,697,155.6,263.4,116,1232,
1400000US31055005901,,"Census Tract 59.01, Douglas County, Nebraska",84,20,27,48,53,0,0,0,17,0,0,0,229,87,21,54,0,20,13,7,0,27,0,0,0,275,29,55,72,23,34,25,0,0,37,0,0,0,573.5,114.7,64.8,0,753,
1400000US31055005902,,"Census Tract 59.02, Douglas County, Nebraska",59,8,9,26,9,0,0,0,19,0,0,0,63,7,16,0,24,7,0,0,0,9,0,0,0,194,94,8,0,77,0,6,0,0,9,0,0,0,336,21.4,29.6,0,387,
1400000US31055000600,,"Census Tract 6, Douglas County, Nebraska",113,99,16,0,20,0,0,0,12,9,0,0,235,90,57,29,13,0,22,0,0,16,8,0,0,128,6,37,14,26,9,22,0,0,14,0,0,0,514.5,66.9,50.6,0,632,
1400000US31055006000,,"Census Tract 60, Douglas County, Nebraska",144,14,0,118,38,73,0,0,0,0,0,0,470,24,73,87,137,100,24,0,12,13,0,0,0,358,25,0,99,70,14,12,0,13,73,20,32,0,867,227.2,88.8,32,1215,
1400000US31055006101,,"Census Tract 61.01, Douglas County, Nebraska",0,5,46,11,39,18,0,4,58,17,0,0,293,16,62,103,6,20,26,0,0,60,0,0,0,267,18,25,17,38,61,21,0,58,24,0,5,0,407,215.4,130.6,5,758,
1400000US31055006102,,"Census Tract 61.02, Douglas County, Nebraska",45,10,47,27,61,37,18,8,159,0,0,12,350,14,32,35,89,0,90,0,0,66,0,0,24,384,71,0,0,50,14,104,10,19,31,60,0,25,457.5,374.7,264.8,61,1158,
1400000US31055006202,,"Census Tract 62.02, Douglas County, Nebraska",33,24,0,0,41,63,109,0,54,28,37,10,339,73,49,0,12,0,42,22,9,71,61,0,0,302,67,0,0,23,11,14,0,0,94,74,8,11,307,328.8,338.2,66,1040,
1400000US31055006301,,"Census Tract 63.01, Douglas County, Nebraska",37,16,0,0,14,0,0,0,34,44,27,0,173,0,14,9,0,14,0,0,4,83,26,0,23,221,42,0,9,0,0,0,6,0,88,16,12,48,141,65,250,110,566,
1400000US31055006302,,"Census Tract 63.02, Douglas County, Nebraska",32,39,245,47,34,16,80,33,41,51,0,0,418,56,87,75,47,5,36,31,22,33,26,0,0,516,82,47,57,67,0,41,31,21,64,71,25,10,900.5,358.1,258.4,35,1552,
1400000US31055006303,,"Census Tract 63.03, Douglas County, Nebraska",77,52,6,75,65,77,22,0,20,75,0,0,274,0,91,8,73,0,23,0,27,11,33,0,8,233,37,0,23,38,19,0,0,55,33,20,0,8,522,258.8,179.2,16,976,
1400000US31055006400,,"Census Tract 64, Douglas County, Nebraska",149,0,0,0,20,14,0,13,122,14,77,0,541,177,0,0,0,0,32,19,0,169,33,73,38,372,139,0,19,0,20,15,33,0,34,33,41,38,504,211,340,267,1322,
1400000US31055006503,,"Census Tract 65.03, Douglas County, Nebraska",22,0,8,0,0,0,0,0,77,104,14,12,190,19,10,8,12,11,0,0,0,21,100,0,9,158,0,0,0,31,0,0,0,0,56,13,26,32,115.5,36.3,340.2,93,585,
1400000US31055006504,,"Census Tract 65.04, Douglas County, Nebraska",0,14,0,0,22,0,0,22,61,0,9,7,259,26,15,60,0,0,57,0,0,59,0,20,22,299,0,46,65,18,0,0,0,11,10,35,48,66,255,127,139,172,693,
1400000US31055006505,,"Census Tract 65.05, Douglas County, Nebraska",0,0,0,0,12,54,15,0,0,0,0,14,100,0,0,0,0,9,34,0,0,9,6,0,42,200,0,0,0,0,0,75,0,0,63,24,0,38,10.5,202.9,87.6,94,395,
1400000US31055006506,,"Census Tract 65.06, Douglas County, Nebraska",79,0,0,20,34,77,0,0,18,9,10,0,469,81,84,0,88,36,23,0,0,78,26,21,32,320,13,89,31,42,0,0,0,0,26,39,0,80,562,159.4,171.6,143,1036,
1400000US31055006602,,"Census Tract 66.02, Douglas County, Nebraska",0,0,0,17,115,0,0,78,183,62,19,0,243,0,0,0,74,57,0,0,22,58,13,0,19,232,0,0,0,38,0,0,0,0,122,15,0,57,215,258.6,380.4,95,949,
1400000US31055006603,,"Census Tract 66.03, Douglas County, Nebraska",10,0,0,0,0,0,14,0,52,0,0,0,129,11,0,0,19,0,37,0,0,0,7,0,55,40,0,0,0,0,0,0,0,0,0,40,0,0,40,61.4,88.6,55,245,
1400000US31055006604,,"Census Tract 66.04, Douglas County, Nebraska",7,13,0,23,58,28,0,0,155,59,37,49,345,12,20,0,16,9,42,0,0,122,99,25,0,388,11,25,0,79,13,58,42,0,54,71,18,17,246,276.2,493.8,146,1162,
1400000US31055006701,,"Census Tract 67.01, Douglas County, Nebraska",0,0,0,0,0,0,0,23,12,23,0,119,303,0,0,0,27,11,0,0,0,28,30,0,207,243,0,0,0,0,11,0,0,0,8,20,11,193,38,43.6,111.4,530,723,
1400000US31055006703,,"Census Tract 67.03, Douglas County, Nebraska",0,113,0,19,0,0,0,0,22,15,75,42,248,0,30,0,90,0,0,0,0,49,38,0,41,123,8,0,0,0,0,0,0,10,21,33,22,29,260,28.4,159.6,209,657,
1400000US31055006704,,"Census Tract 67.04, Douglas County, Nebraska",0,0,0,0,0,0,0,10,0,0,0,55,133,4,0,0,0,0,0,0,15,0,0,0,114,97,7,0,0,0,0,0,0,0,0,5,9,76,11,25,5,254,295,
1400000US31055006803,,"Census Tract 68.03, Douglas County, Nebraska",0,0,57,0,0,4,23,7,41,3,16,40,121,0,0,0,0,0,0,0,0,46,8,15,52,102,0,0,0,4,7,0,0,0,5,11,4,71,64.5,55.9,95.6,198,414,
1400000US31055006804,,"Census Tract 68.04, Douglas County, Nebraska",0,0,0,0,0,0,0,0,5,11,8,85,145,0,0,0,0,0,12,0,0,0,13,13,107,137,0,0,0,0,0,24,0,15,0,10,22,66,0,52,38,301,391,
1400000US31055006805,,"Census Tract 68.05, Douglas County, Nebraska",0,63,0,44,0,8,0,67,0,47,14,170,234,0,0,0,0,0,23,0,22,10,39,0,140,286,0,86,0,0,0,0,0,0,0,56,35,109,193,122,150,468,933,
1400000US31055006806,,"Census Tract 68.06, Douglas County, Nebraska",98,0,0,14,0,0,0,0,0,18,14,93,232,41,15,0,0,0,0,0,0,0,36,11,129,158,71,0,0,59,0,0,0,0,0,0,0,28,298,0,54,275,627,
1400000US31055006903,,"Census Tract 69.03, Douglas County, Nebraska",15,0,0,5,15,16,0,0,72,30,48,64,248,14,0,0,0,18,15,23,0,82,26,32,38,174,0,0,0,18,0,10,23,0,28,16,40,39,68.5,139.9,217.6,261,687,
1400000US31055006904,,"Census Tract 69.04, Douglas County, Nebraska",0,0,0,10,27,44,19,0,70,9,67,48,402,0,0,0,0,17,55,14,0,56,9,103,148,397,0,0,0,10,9,26,0,0,9,66,118,159,46.5,211.5,192,643,1093,
1400000US31055006905,,"Census Tract 69.05, Douglas County, Nebraska",0,10,7,0,0,25,0,0,47,26,0,59,174,0,10,18,0,0,44,0,11,57,19,0,15,96,0,0,0,0,0,0,0,5,38,39,6,8,45,113.4,197.6,88,444,
1400000US31055006906,,"Census Tract 69.06, Douglas County, Nebraska",0,0,0,31,0,41,0,0,43,29,10,10,194,0,0,9,69,0,37,0,0,61,18,0,0,130,0,0,17,15,0,0,8,0,26,17,11,36,141,112,168,67,488,
1400000US31055000700,,"Census Tract 7, Douglas County, Nebraska",54,0,0,0,0,0,0,5,0,0,0,0,38,0,12,26,0,0,0,0,0,0,0,0,0,109,29,12,0,11,0,0,0,4,45,0,0,8,144,18,36,8,206,
1400000US31055007001,,"Census Tract 70.01, Douglas County, Nebraska",22,23,32,41,0,0,0,27,158,29,42,59,25,8,0,0,11,0,0,0,0,0,6,0,0,67,8,10,0,10,0,0,9,0,0,12,0,18,165,67.6,173.4,119,525,
1400000US31055007002,,"Census Tract 70.02, Douglas County, Nebraska",0,59,19,0,101,13,0,0,71,29,0,35,241,0,0,55,0,100,0,0,20,33,10,0,23,233,0,51,21,0,31,0,0,9,23,22,18,58,321,183.4,162.6,134,801,
1400000US31055007003,,"Census Tract 70.03, Douglas County, Nebraska",7,0,30,8,4,25,6,0,75,32,0,0,383,0,0,29,48,60,53,2,23,122,28,12,6,169,0,0,0,20,36,17,0,18,56,22,0,0,192,244.6,284.4,18,739,
1400000US31055007101,,"Census Tract 71.01, Douglas County, Nebraska",35,0,0,96,48,12,0,30,33,0,41,0,238,0,0,59,66,27,60,0,15,11,0,0,0,259,0,0,57,159,0,10,0,11,15,0,7,0,509.5,187.3,47.2,48,792,
1400000US31055007102,,"Census Tract 71.02, Douglas County, Nebraska",47,0,19,0,47,26,14,20,85,15,21,25,417,81,0,25,0,114,60,0,29,31,14,44,19,447,22,0,23,0,96,61,37,21,54,55,69,9,345.5,430.5,220,187,1183,
1400000US31055007303,,"Census Tract 73.03, Douglas County, Nebraska",0,0,12,0,0,0,0,0,61,20,9,29,240,0,0,11,27,0,11,0,0,95,32,34,30,182,0,0,0,0,0,21,0,13,4,33,17,94,50,77,213,213,553,
1400000US31055007304,,"Census Tract 73.04, Douglas County, Nebraska",0,0,0,0,5,0,0,0,0,0,6,21,64,0,0,0,0,0,0,0,0,10,8,10,36,114,0,16,0,0,0,0,0,10,15,52,5,16,18.5,17.5,80,94,210,
