IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"1336 HAZELWOOD DR,SMYRNA,TN,37167-3958",,1.0,,0.0,,0.0,,,35.95919604,-86.52064376,,,0.0,1.0
"1347 ROCK SPRINGS RD,SMYRNA,TN,37167-6108",,1.3333333333333333,,0.0,,0.0,,,35.97892758,-86.55286527,,,0.0,1.0
"1362 N GATEWAY AVE,ROCKWOOD,TN,37854-4108",,0.2,,0.0,,0.0,,,35.88711778,-84.649013,,,0.0,1.0
"1405 E WOOD ST,PARIS,TN,38242-5655",,0.0,,0.0,,1.0,,,36.30977437,-88.29481778,,,0.0,1.0
"1408 N HIGHLAND AVE STE 101,JACKSON,TN,38301-3450",,1.0,,0.0,,0.0,,,35.63756472,-88.82392848,,,0.0,1.0
"1409 W BADDOUR PKWY STE F,LEBANON,TN,37087-2599",,0.0,,0.0,,1.0,,,36.21904648,-86.32784476,,,0.0,1.0
"1464 BYPASS RD,WINCHESTER,TN,37398-2332",,0.0,,0.0,,0.45,,,35.18143769,-86.0825849,,,0.0,1.0
"1498 MADISON ST STE B,CLARKSVILLE,TN,37040-8660",,1.0,,0.0,,0.0,,,36.51912023,-87.32884474,,,0.0,1.0
"1502 TINY TOWN RD STE A,CLARKSVILLE,TN,37042-8088",,0.5,,0.0,,0.0,,,36.62495944,-87.36911504,,,0.0,1.0
"1505 WOODLAWN AVE STE A,DYERSBURG,TN,38024-3145",,0.0,,0.0,,0.3333333333333333,,,36.04671878,-89.3786075,,,0.0,1.0
"1506 CHURCH ST STE 110,NASHVILLE,TN,37203-3038",,1.0,,0.0,,0.0,,,36.15744411,-86.79350404,,,0.0,1.0
"1511 E LAMAR ALEXANDER PKWY,MARYVILLE,TN,37804-5131",,0.3333333333333333,,0.0,,0.0,,,35.7552095,-83.95108369,,,0.0,1.0
"1515 GUNBARREL RD STE 126,CHATTANOOGA,TN,37421-0001",,0.5,,0.0,,0.0,,,35.01755057,-85.16243246,,,0.0,1.0
"1551 E MORRIS BLVD,MORRISTOWN,TN,37813-5729",,0.0,,0.0,,0.5,,,36.21825935,-83.2742016,,,0.0,1.0
"1570 GALLATIN PIKE N,MADISON,TN,37115-2124",,1.0,,0.0,,0.0,,,36.29149959,-86.7033114,,,0.0,1.0
"16 S CENTRAL AVE,MONTEAGLE,TN,37356-3075",,0.0,,0.0,,0.2,,,35.23945431,-85.83514914,,,0.0,1.0
"162 SHARP AND PERKINS RD,JACKSBORO,TN,37757-2507",,0.2,,0.0,,0.0,,,36.32757899,-84.19117151,,,0.0,1.0
"1704 CHARLOTTE AVE STE 100,NASHVILLE,TN,37203-2972",,1.0,,0.0,,0.0,,,36.1592101,-86.7990295,,,0.0,1.0
"1710 NASHVILLE PIKE STE 102,GALLATIN,TN,37066-3154",,1.0,,0.0,,0.0,,,36.35351543,-86.50750153,,,0.0,1.0
"1720 GUNBARREL RD STE 310,CHATTANOOGA,TN,37421-3192",,1.0,,0.0,,0.0,,,35.02197102,-85.15997486,,,0.0,1.0
"1720 WEST AVE STE 106,CROSSVILLE,TN,38555-6066",,0.0,,0.0,,0.16666666666666666,,,35.96423221,-85.04368240000002,,,0.0,1.0
"1722 MEMORIAL DR,CLARKSVILLE,TN,37043-4542",,1.0,,0.0,,0.0,,,36.51479626,-87.31211795,,,0.0,1.0
"1740 BIG SPRINGS RD,MARYVILLE,TN,37801-8206",,1.0,,0.0,,0.0,,,35.75292323,-84.01557681,,,0.0,1.0
"1747 MEDICAL CENTER PKWY STE 300,MURFREESBORO,TN,37129-2579",,1.65,,0.45,,0.6909090909090909,,,35.85774699,-86.42543952,,,0.0,1.0
"1750 FRAYSER BLVD STE 1,MEMPHIS,TN,38127-6439",,1.0,,0.0,,0.0,,,35.2176535,-90.00486196,,,0.0,1.0
"1818 SHADY BROOK ST,COLUMBIA,TN,38401-3944",,1.0,,0.0,,0.0,,,35.60141053,-87.05742465,,,0.0,1.0
"1930 ALCOA HWY STE 335,KNOXVILLE,TN,37920-1585",,0.0,,0.0,,0.3333333333333333,,,35.93892779,-83.94878849,,,0.0,1.0
"1958 N JACKSON ST,TULLAHOMA,TN,37388-2204",,1.5,,0.0,,0.0,,,35.38693004,-86.23420024,,,0.0,1.0
"1990 HIGHWAY 394 STE J,BLOUNTVILLE,TN,37617-4789",,2.0,,0.0,,0.0,,,36.5242145,-82.3139434,,,0.0,1.0
"20 E MAIN ST,HOHENWALD,TN,38462-1420",,0.6666666666666666,,0.0,,0.0,,,35.54786862,-87.55158461,,,0.0,1.0
"2000 GREYSTONE SQ,JACKSON,TN,38305-3575",,1.0,,0.0,,0.0,,,35.68535188,-88.82907688,,,0.0,1.0
"201 DOOLEY ST SE,CLEVELAND,TN,37311-6220",,1.0,,0.0,,0.0,,,35.15428162,-84.86814133,,,0.0,1.0
"2027 THORNTON DR,DICKSON,TN,37055",,0.0,,0.0,,0.16666666666666666,,,36.0760677,-87.38674449,,,0.0,1.0
"205 S JACKSON ST,TULLAHOMA,TN,37388-4426",,0.0,,0.0,,0.45,,,35.36025011,-86.21003045,,,0.0,1.0
"2076 LASCASSAS PIKE STE A,MURFREESBORO,TN,37130-2085",,1.0,,0.0,,0.0,,,35.87493362,-86.35243939,,,0.0,1.0
"207A INDIAN LAKE BLVD,HENDERSONVILLE,TN,37075-6214",,0.0,,0.0,,1.0,,,36.31865466,-86.60112467,,,0.0,1.0
"2108 N JACKSON ST,TULLAHOMA,TN,37388-2208",,0.0,,0.0,,0.3333333333333333,,,35.39133989,-86.23912373,,,0.0,1.0
"214 W CHURCH ST,UNION CITY,TN,38261-3816",,1.0,,0.0,,0.0,,,36.42452753,-89.05880247,,,0.0,1.0
"2140 FAIRVIEW BLVD,FAIRVIEW,TN,37062-9065",,1.0,,0.0,,0.0,,,35.97788649,-87.12553674,,,0.0,1.0
"215 THORNTON DR,DICKSON,TN,37055-2192",,0.0,,0.0,,0.16666666666666666,,,36.072798,-87.37045099,,,0.0,1.0
"2151 CENTURY LN,JOHNSON CITY,TN,37604-4469",,2.0,,0.0,,0.0,,,36.30926072,-82.38834631,,,0.0,1.0
"216 HIGHWAY 641 N,CAMDEN,TN,38320-1330",,0.5,,0.0,,0.0,,,36.06919027,-88.114088,,,0.0,1.0
"217 W JEFFERSON ST,PULASKI,TN,38478-2812",,1.0,,0.0,,0.0,,,35.20055925,-87.03204079,,,0.0,1.0
"218 MTCS RD,MURFREESBORO,TN,37129-0515",,1.0,,0.0,,0.0,,,35.87037511,-86.38235346,,,0.0,1.0
"220 HILLCREST DR,CLARKSVILLE,TN,37043-6520",,1.0,,0.0,,0.0,,,36.51769625,-87.30439719,,,0.0,1.0
"220 TOWN CENTER PKWY,SPRING HILL,TN,37174-4407",,0.5,,0.0,,0.0,,,35.75144456,-86.94277833,,,0.0,1.0
"220 VETERANS PKWY STE N,MURFREESBORO,TN,37128-6436",,1.0,,0.0,,0.0,,,35.78634343,-86.40411844,,,0.0,1.0
"2200 CHILDRENS WAY,NASHVILLE,TN,37232-0005",,0.2,,0.0,,0.0,,,36.13882055,-86.80185568,,,0.0,1.0
"2212 AIRWAYS BLVD,MEMPHIS,TN,38114-5361",,1.0,,0.0,,0.0,,,35.08489059,-89.98680612,,,0.0,1.0
"225 MAIN ST STE 100,DAYTON,TN,37321-1329",,0.0,,0.0,,0.5,,,35.49191210000001,-85.01258584,,,0.0,1.0
"2270 THORNTON TAYLOR PKWY,FAYETTEVILLE,TN,37334-3665",,0.0,,0.0,,0.45,,,35.14644021,-86.56376689,,,0.0,1.0
"2277 WILMA RUDOLPH BLVD STE A2,CLARKSVILLE,TN,37040-6161",,0.3333333333333333,,0.0,,0.0,,,36.57045965,-87.30387058,,,0.0,1.0
"2297 RUDOLPHTOWN RD,CLARKSVILLE,TN,37043-2226",,0.5,,0.3333333333333333,,0.0,,,36.52243125,-87.27730743,,,0.0,1.0
"2333 KNOB CREEK RD STE 10,JOHNSON CITY,TN,37604-2007",,0.0,,0.0,,0.5,,,36.33854259,-82.39696587,,,0.0,1.0
"241 N PETERS RD,KNOXVILLE,TN,37923-4910",,0.3333333333333333,,0.0,,0.0,,,35.91586359,-84.08551471,,,0.0,1.0
"243 JOULE ST,ALCOA,TN,37701-2421",,0.5,,0.0,,0.0,,,35.76711592,-83.97679442,,,0.0,1.0
