,State_County_Tract_FIPS_Code
45019004606,45
45019004608,29
45091061005,21
45091061101,19
45019002005,17
45051060206,17
45091060905,17
45013010600,16
45045001400,15
45079010307,14
45019002200,14
45045002609,14
45015020404,13
45045002811,13
45013010300,13
45045000200,13
45045002805,12
45013002102,12
45019005800,11
45043920501,11
45045001501,11
45051050900,11
45079011202,10
45063021031,10
45063020506,10
45091060700,10
45019004607,10
45013002107,10
45019001902,10
45013000501,10
45019002900,9
45013002201,9
45035010801,9
45079011413,9
45045002608,9
45043920400,9
45063021026,9
45045001808,9
45019002802,9
45019003000,8
45019000200,8
45063021106,8
45013000902,8
45007000300,7
45085000902,7
45045001807,7
45051050200,7
45079011702,7
45083021902,7
45047970302,7
45051051601,7
45045002803,7
45079011301,7
45079002500,7
45079011412,7
45013002106,7
45045002812,7
45079011411,6
45007000200,6
45077010802,6
45007010500,6
45051040103,6
45003020701,6
45045003013,6
45045004300,6
45073030800,6
45045001900,6
45045001101,6
45003021203,6
45019002604,6
45019000600,6
45063020505,6
45013000503,6
45045000100,6
45035010700,6
45007012300,6
45055970903,6
45079011418,6
45015020724,6
45003021201,6
45041000201,6
45079010102,5
45063021014,5
45083022101,5
45007011202,5
45031010500,5
45013000903,5
45057011201,5
45051070102,5
45035010813,5
45083022003,5
45041001000,5
45041001300,5
45019001901,5
45051050303,5
45003021300,5
45083021200,5
45019004800,5
45079011201,5
45045002813,5
45077010804,5
45045002815,5
45019002006,5
45051070300,5
45045002814,5
45013002202,5
45045002808,5
45075011400,5
45045003009,5
45019004610,5
45003022001,5
45013000700,5
45063021204,5
45045002504,5
45019002605,5
45079010308,4
45037970502,4
45051051403,4
45045003010,4
45077011203,4
45007010104,4
45041001400,4
45003020602,4
45047970201,4
45083020601,4
45015020710,4
45083022406,4
45045003015,4
45045002103,4
45055970500,4
45079001100,4
45073030702,4
45063021116,4
45045002903,4
45019004611,4
45079002800,4
45079011419,4
45019002613,4
45045002005,4
45079011102,4
45063021025,4
45019002701,4
45035010819,4
45079011404,4
45045001804,4
45045001102,4
45045001805,4
45019004614,4
45003020802,4
45063021110,4
45091061802,4
45013000901,4
45063020511,4
45063021027,4
45085001901,4
45079010403,3
45079003100,3
45063021019,3
45019002612,3
45083022201,3
45073030200,3
45045003011,3
45013010700,3
45083021802,3
45039960400,3
45041000202,3
45013010200,3
45083023403,3
45091060907,3
45079011603,3
45019002702,3
45019002003,3
45063021111,3
45045002503,3
45091061602,3
45045003401,3
45013002103,3
45003021400,3
45019002007,3
45015020403,3
45019004613,3
45019004702,3
45045001810,3
45051051404,3
45013000600,3
45071950602,3
45019005600,3
45015020903,3
45063020703,3
45019002502,3
45045002701,3
45019003104,3
45019003113,3
45007010600,3
45057011002,3
45085001701,3
45019003115,3
45079002400,3
45019000500,3
45077011205,3
45041001200,3
45063021203,3
45079010701,3
45075011000,3
45003021002,2
45079010305,2
45015020506,2
45063020907,2
45063021032,2
45083023900,2
45045003005,2
45045002604,2
45059920400,2
45019005700,2
45079002200,2
45071950502,2
45007010102,2
45045002702,2
45051050402,2
45077010903,2
45063021020,2
45045004200,2
45019005400,2
45013000800,2
45013001102,2
45019001500,2
45073030100,2
45063021114,2
45003021202,2
45045002905,2
45003020702,2
45035010808,2
45045003201,2
45045003101,2
45035010814,2
45079001600,2
45079010306,2
45007010200,2
45079001200,2
45079000700,2
45055970904,2
45051051605,2
45045001803,2
45003021900,2
45045003802,2
45075011100,2
45007001100,2
45053950300,2
45045001700,2
45051060405,2
45083022801,2
45019000100,2
45015021000,2
45045003701,2
45043920302,2
45083023001,2
45063020201,2
45079011416,2
45079011407,2
45083021301,2
45019004902,2
45091061707,2
45073031100,2
45013002104,2
45079980100,2
45013002108,2
45085001802,2
45047970400,2
45019004701,2
45079002900,2
45051070200,2
45083023102,2
45019002606,2
45045004002,2
45043920600,2
45083020702,2
45019001000,2
45015020904,2
45057010900,2
45079011607,2
45091061003,2
45079010411,2
45003020801,2
45019002101,2
45079011608,2
45001950400,2
45003021601,2
45019002002,2
45085000901,2
45007010103,2
45015020711,2
45079011604,2
45079011800,2
45019003114,2
45045000500,2
45013000502,2
45031011400,2
45045003301,2
45083020603,2
45051070500,1
45003020302,1
45079011414,1
45063021029,1
45079011415,1
45083022102,1
45047970301,1
45063021030,1
45003020400,1
45031010800,1
45047970500,1
45005970400,1
45047970102,1
45007011902,1
45019005000,1
45083023405,1
45045002303,1
45077010200,1
45051060301,1
45083023404,1
45083023402,1
45007012200,1
45063020602,1
45063020601,1
45085002000,1
45045002506,1
45063021022,1
45047970702,1
45081960201,1
45051060404,1
45047970701,1
45059920104,1
45059920301,1
45027960701,1
45051060403,1
45011970500,1
45083021500,1
45079002100,1
45019003300,1
45019000700,1
45019003111,1
45019003108,1
45071950202,1
45077010602,1
45077010902,1
45051050102,1
45079011417,1
45041000700,1
45045002507,1
45051040200,1
45031010400,1
45075011700,1
45015020713,1
45077010300,1
45045002505,1
45011970300,1
45045002404,1
45091061004,1
45045000700,1
45021970601,1
45003020100,1
45031010300,1
45089970700,1
45003022100,1
45007001000,1
45019002300,1
45045003706,1
45073030601,1
45073030602,1
45091061202,1
45079002602,1
45043920505,1
45029970401,1
45055970403,1
45091061301,1
45083022900,1
45019000400,1
45035010820,1
45079010702,1
45007011201,1
45015020901,1
45079000400,1
45075010900,1
45041001800,1
45007011500,1
45007000900,1
45051051302,1
45001950500,1
45007011100,1
45021970100,1
45083022600,1
45023020300,1
45073030401,1
45015020804,1
45087030500,1
45043920503,1
45045002105,1
45069960400,1
45063020510,1
45067950100,1
45083020602,1
45045002106,1
45019002801,1
45019005500,1
45063020509,1
45085001703,1
45083023002,1
45013010400,1
45077010403,1
45077010402,1
45079011304,1
45051060203,1
45083021302,1
45013002105,1
45021970301,1
45073031000,1
45083022405,1
45079000900,1
45037970400,1
45041002300,1
45063020300,1
45083023101,1
45019002614,1
45041002201,1
45065920200,1
45019004609,1
45003022002,1
45045002816,1
45041000102,1
45041000101,1
45047970101,1
45079002300,1
45085000201,1
45085000400,1
45063021206,1
45051040400,1
45077011101,1
45083022005,1
45083022007,1
45045000900,1
45013011000,1
45045003008,1
45063021303,1
45075010300,1
45063021305,1
45063021304,1
45063021306,1
45045003014,1
45063021205,1
45041001100,1
45077011204,1
45019003500,1
45035010807,1
45025950300,1
45035010816,1
45029970500,1
45063021113,1
45045002804,1
45035010603,1
45035010606,1
45035010604,1
45035010605,1
45057010200,1
45085000202,1
45019003400,1
45035010817,1
45091060502,1
45015020723,1
45055970402,1
45041001504,1
45013011100,1
45037970501,1
45007010900,1
45083021403,1
45019004000,1
45041001602,1
45031011100,1
45019002004,1
45045002107,1
45015020707,1
45031011500,1
45091060906,1
45015020720,1
45079012000,1
45079000100,1
45051020300,1
45079010309,1
45013010800,1
45007010800,1
45083022304,1
45083022802,1
45051060209,1
45079010200,1
45007010700,1
45029970800,1
45057010500,1
45079010103,1
45019003700,1
45025950502,1
45037970201,1
45051020200,1
