idx,IKN_addr,general,hygienist,pediatric,specialist,X,Y,med_indicator,chip_indicator,hygienist_for_general,hygienist_for_pediatric
55,"10180 E COLFAX AVE STE 150,AURORA,CO,80010-5042",1.5833333333333333,0.5,0.0,0.0,39.74007053,-104.87001049999999,0,1,3.1666666666666665,0.0
57,"10180 E COLFAX AVE STE 151,AURORA,CO,80010-5042",0.0,0.5,0.0,0.0,39.74007053,-104.8700105,0,1,0.0,0.0
58,"10184 W BELLEVIEW AVE STE 110,LITTLETON,CO,80127-1764",0.0,0.0,1.0,0.0,39.62411548,-105.11145159999998,0,1,0.0,2.0
59,"10184 W BELLEVIEW AVE STE 220,LITTLETON,CO,80127-1762",2.0,0.0,0.0,0.0,39.62411548,-105.11145159999998,0,1,4.0,0.0
60,"102 1/2 W 18TH ST,DURANGO,CO,81301-5010",1.0,0.0,0.0,0.0,37.28319766,-107.87756040000001,0,1,2.0,0.0
61,"102 MAIN ST STE 100,DELTA,CO,81416-1873",2.0,0.0,0.0,0.0,38.745189,-108.0708378,0,1,4.0,0.0
62,"102 SPRUCE LN,IDAHO SPRINGS,CO,80452-8500",1.0,0.0,0.0,0.0,39.74069576,-105.4996365,0,1,2.0,0.0
63,"10219 PARKGLENN WAY STE 100,PARKER,CO,80138-3875",1.0,0.0,0.0,0.0,39.53256178,-104.7653865,0,1,2.0,0.0
64,"10219 PARKGLENN WAY STE 200,PARKER,CO,80138-3875",2.0,0.0,0.0,0.0,39.53256178,-104.7653865,0,1,4.0,0.0
65,"1022 LIBERTY LN,PUEBLO,CO,81001-2039",1.3333333333333333,0.0,0.0,0.0,38.29219498,-104.591139,0,1,2.6666666666666665,0.0
66,"10229 W 58TH AVE,ARVADA,CO,80002-2019",1.0,0.0,0.0,0.0,39.80193446,-105.11198130000001,0,1,2.0,0.0
67,"10233 S PARKER RD STE 205,PARKER,CO,80134-9315",0.6,0.0,0.0,0.0,39.53115137,-104.7669684,0,1,1.2,0.0
68,"1025 ROBERTSON ST,FORT COLLINS,CO,80524-3926",1.0,0.0,0.0,0.0,40.57332269,-105.05900009999999,0,1,2.0,0.0
69,"1025 S PERRY ST STE 105,CASTLE ROCK,CO,80104-3365",1.0,0.0,0.0,0.0,39.36125681,-104.8611642,0,1,2.0,0.0
70,"1026 EAGLERIDGE BLVD,PUEBLO,CO,81008-2130",1.0,0.0,0.0,0.0,38.32026949,-104.6220927,0,1,2.0,0.0
71,"10268 W CENTENNIAL RD STE 100,LITTLETON,CO,80127-6423",1.0,0.0,0.0,0.0,39.5673005,-105.1110538,0,1,2.0,0.0
72,"10305 WASHINGTON ST,THORNTON,CO,80229-2003",1.0,0.0,0.0,0.0,39.88334362,-104.97778090000001,0,1,2.0,0.0
73,"1033 ROBERTSON ST,FORT COLLINS,CO,80524-3926",1.0,0.0,0.0,0.0,40.57316069,-105.05899720000001,0,1,2.0,0.0
74,"10345 PARKGLENN WAY STE 200,PARKER,CO,80138-3884",1.0,0.0,0.0,0.0,39.52924493,-104.76490749999999,0,1,2.0,0.0
75,"1035 GRAND AVE,GRAND JUNCTION,CO,81501-3427",2.0,0.0,0.0,0.0,39.07027651,-108.5551425,0,1,4.0,0.0
76,"10350 FEDERAL BLVD UNIT 300,FEDERAL HEIGHTS,CO,80260-8616",4.0,0.0,0.0,1.0,39.88464395,-105.02507620000002,0,1,8.0,0.0
77,"10355 MARTIN LUTHER KING BLVD UNIT 110,DENVER,CO,80238-2390",0.625,0.0,0.5,0.3325772541871614,39.76012134,-104.86807250000001,0,1,1.25,1.0
79,"10359 FEDERAL BLVD STE 110,WESTMINSTER,CO,80260-7453",3.0,0.0,0.0,0.0,39.8839472,-105.02519040000001,0,1,6.0,0.0
