idx,IKN_addr,general,hygienist,pediatric,specialist,X,Y,med_indicator,chip_indicator,hygienist_for_general,hygienist_for_pediatric
558,"2800 MADISON SQUARE DR STE 2,LOVELAND,CO,80538-3358",0.0,0.0,0.0,1.0,40.42132492,-105.0593645,1,0,0.0,0.0
559,"2800 RIVERSIDE PKWY,GRAND JCT,CO,81501-4721",1.0,0.0,0.0,0.0,39.06294348,-108.53097220000001,1,0,2.0,0.0
560,"28000 MEADOW DR UNIT 110,EVERGREEN,CO,80439-8467",1.0,0.0,0.0,0.0,39.63780952,-105.31792150000001,1,0,2.0,0.0
561,"2810 S ACADEMY BLVD STE 130,COLORADO SPRINGS,CO,80916-3044",0.5,0.0,0.0,0.0,38.79246506,-104.7577022,1,0,1.0,0.0
562,"28101 E QUINCY AVE,WATKINS,CO,80137-9502",0.3888888888888888,0.0,0.0,0.0,39.63848649,-104.6599901,1,0,0.7777777777777776,0.0
563,"2828 INTERNATIONAL CIR,COLORADO SPRINGS,CO,80910-3127",1.763131313131313,2.055988455988456,0.16666666666666666,0.0,38.82711543,-104.78835440000002,1,0,3.526262626262626,0.3333333333333333
564,"2855 35TH AVE UNIT A,GREELEY,CO,80634-9474",2.5,0.0,0.0,0.0,40.38880804,-104.73509659999999,1,0,5.0,0.0
565,"2859 E FOUNTAIN BLVD,COLORADO SPRINGS,CO,80910-2312",1.0,0.0,0.0,0.0,38.81675709,-104.77846740000001,1,0,2.0,0.0
566,"2864 S CIRCLE DR STE 450,COLORADO SPRINGS,CO,80906-4170",0.0,0.09090909090909093,0.0,0.0,38.79625637,-104.7938596,1,0,0.0,0.0
567,"2880 W HOLDEN PL,DENVER,CO,80204-3353",0.5,0.0,0.0,0.0,39.73563846,-105.0230205,1,0,1.0,0.0
568,"290 E AGATE AVE,GRANBY,CO,80446",1.0,0.0,0.0,0.0,40.08521259,-105.9376167,1,0,2.0,0.0
569,"290 NICKEL ST STE 500,BROOMFIELD,CO,80020-2129",0.5,0.0,0.0,0.0,39.91939256,-105.08822579999999,1,0,1.0,0.0
570,"2900 S PEORIA ST STE A,AURORA,CO,80014-3182",2.0,0.0,0.0,0.0,39.66230683,-104.8471468,1,0,4.0,0.0
571,"2901 N 12TH ST,GRAND JUNCTION,CO,81506-2811",0.0,0.0,0.3333333333333333,0.0,39.093993,-108.5524064,1,0,0.0,0.6666666666666666
572,"2918 W 10TH ST STE 5,GREELEY,CO,80634-5457",1.0,0.0,0.0,0.0,40.42267953,-104.728284,1,0,2.0,0.0
573,"2918 W 10TH ST UNIT 5,GREELEY,CO,80634-5457",1.0,0.0,0.0,0.0,40.42267953,-104.728284,1,0,2.0,0.0
574,"2918 W 10TH ST,GREELEY,CO,80634-5457",0.5,3.0,0.0,0.0,40.42267953,-104.728284,1,0,1.0,0.0
575,"2930 11TH AVE,EVANS,CO,80620-1011",1.7499999999999998,1.6444444444444444,0.06666666666666668,0.0,40.38903512,-104.6968228,1,0,3.4999999999999996,0.13333333333333336
576,"2965 BROADMOOR VALLEY RD,COLORADO SPRINGS,CO,80906-4407",1.0,0.0,0.0,0.0,38.78875902,-104.82453740000001,1,0,2.0,0.0
577,"2979 IOLA ST,DENVER,CO,80238-3193",1.5,0.0,0.0,0.0,39.75935562,-104.8643946,1,0,3.0,0.0
578,"2983 W EVANS AVE,DENVER,CO,80219-5507",0.2,0.0,0.0,0.0,39.6786665,-105.0240105,1,0,0.4,0.0
579,"2993 S PEORIA ST STE 210,AURORA,CO,80014-5707",0.16666666666666666,0.0,0.0,0.0,39.662019,-104.8473877,1,0,0.3333333333333333,0.0
580,"2993 S PEORIA ST STE 260,AURORA,CO,80014-5710",0.0,0.0,0.0,0.4345238095238095,39.662019,-104.8473877,1,0,0.0,0.0
581,"2998 GINNALA DR STE 101,LOVELAND,CO,80538-7820",1.0,0.0,0.0,0.0,40.42245246,-105.0725021,1,0,2.0,0.0
582,"300 E MAIN ST,OAK CREEK,CO,80467",0.5333333333333333,1.25,0.0,0.0,40.27525332,-106.9547813,1,0,1.0666666666666667,0.0
584,"300 EXEMPLA CIR STE 460,LAFAYETTE,CO,80026-3396",0.2686868686868687,0.0,0.29292929292929304,0.23448275862068965,39.96874329999999,-105.0876908,1,0,0.5373737373737374,0.5858585858585861
585,"300 NICKEL ST STE 10,BROOMFIELD,CO,80020-2097",1.7447802197802198,0.0,0.0,0.0,39.92044929,-105.08756799999999,1,0,3.4895604395604396,0.0
586,"300 NICKEL ST STE 11,BROOMFIELD,CO,80020-2097",0.06666666666666668,0.0,0.0,0.0,39.92044929,-105.08756799999999,1,0,0.13333333333333336,0.0
587,"300 PLAZA DR STE 175,HIGHLANDS RANCH,CO,80129-2335",0.0,0.0,0.0,0.16666666666666666,39.558879499999996,-104.9918341,1,0,0.0,0.0
588,"3003 W 104TH AVE UNIT 300,WESTMINSTER,CO,80031-7752",1.7325757575757574,0.0,0.0,1.947936507936508,39.88525748,-105.0284805,1,0,3.465151515151515,0.0
589,"301 W 6TH AVE,DENVER,CO,80204-5182",2.460725385725386,0.0,0.3083333333333333,1.6988455988455986,39.72568946,-104.99235300000001,1,0,4.921450771450772,0.6166666666666666
591,"302 3RD ST SE STE 150,LOVELAND,CO,80537-6419",4.708333333333334,1.6444444444444444,0.4,0.0,40.39041947,-105.0720622,1,0,9.416666666666668,0.8
593,"302 PITKIN AVE,GRAND JCT,CO,81501-2415",0.75,0.0,0.14285714285714285,0.0,39.06440945,-108.56760290000001,1,0,1.5,0.2857142857142857
594,"3030 N CIRCLE DR STE 211,COLORADO SPRINGS,CO,80909-1180",1.0,0.0,0.0,0.0,38.87360549,-104.7927727,1,0,2.0,0.0
595,"304 E 1ST AVE STE 202,BROOMFIELD,CO,80020-2442",0.5,0.0,0.0,0.0,39.91587887,-105.06680300000001,1,0,1.0,0.0
596,"308 MAIN ST,OLATHE,CO,81425-5066",0.25,0.8333333333333333,0.0,0.0,38.60618852,-107.9837228,1,0,0.5,0.0
597,"308 N PAGOSA BLVD,PAGOSA SPRINGS,CO,81147-9300",2.0,0.0,0.0,0.0,37.25706002,-107.08108100000001,1,0,4.0,0.0
598,"309 PAWNEE AVE,FLAGLER,CO,80815-9286",1.72979797979798,1.3726551226551231,0.0,0.0,39.29134525,-103.0640285,1,0,3.45959595959596,0.0
599,"30960 STAGECOACH BLVD STE 100W,EVERGREEN,CO,80439-7902",0.2686868686868687,0.0,0.29292929292929304,0.0,39.65228874,-105.349824,1,0,0.5373737373737374,0.5858585858585861
600,"3100 N ACADEMY BLVD STE 213,COLORADO SPRINGS,CO,80917-5332",0.0,0.0,0.0,2.0,38.87643569,-104.75717879999999,1,0,0.0,0.0
602,"311 S TELLER ST,LAKEWOOD,CO,80226-7387",0.0,0.0,0.0,1.5,39.71077454,-105.0769146,1,0,0.0,0.0
603,"312 MAIN ST,LONGMONT,CO,80501-5553",1.1428571428571428,0.0,0.0,0.0,40.16424252,-105.1024966,1,0,2.2857142857142856,0.0
604,"313 W 3RD ST,LA JUNTA,CO,81050-1411",0.5,0.0,0.0,0.0,37.98599298,-103.5473702,1,0,1.0,0.0
605,"313 W DRAKE RD,FORT COLLINS,CO,80526-2846",0.0,0.6666666666666666,0.0,0.0,40.55256948,-105.080832,1,0,0.0,0.0
606,"3141 IRVING ST STE 201,DENVER,CO,80211-3636",1.0,0.0,0.0,0.0,39.761838,-105.0299377,1,0,2.0,0.0
607,"3145 LARIMER ST,DENVER,CO,80205-2312",1.0,0.0,0.0,0.0,39.76381575,-104.978591,1,0,2.0,0.0
608,"315 E BROMLEY LN,BRIGHTON,CO,80601-3065",2.0,0.0,0.0,0.0,39.97232748,-104.8192615,1,0,4.0,0.0
609,"3150 N 12TH ST,GRAND JUNCTION,CO,81506-2863",0.75,0.0,0.14285714285714285,0.0,39.09480506,-108.55233759999999,1,0,1.5,0.2857142857142857
610,"317 W 3RD ST STE 101,LA JUNTA,CO,81050-1465",1.0,0.0,0.0,0.0,37.98594051,-103.5477623,1,0,2.0,0.0
611,"318 S ORCHARD SPRINGS DR,PUEBLO WEST,CO,81007-6149",2.333333333333333,0.0,0.0,0.0,38.32240559,-104.7473712,1,0,4.666666666666666,0.0
612,"31955 CASTLE CT STE 2,EVERGREEN,CO,80439-3508",0.0,0.0,0.5,0.0,39.68196497,-105.36347620000001,1,0,0.0,1.0
613,"320 BEARD CREEK RD,EDWARDS,CO,81632-6426",0.625,0.25,0.0,0.0,39.65177942,-106.5911537,1,0,1.25,0.0
614,"320 COMANCHE ST,KIOWA,CO,80117",1.9297979797979798,1.22979797979798,0.0,0.0,39.34653549,-104.4653623,1,0,3.8595959595959597,0.0
615,"320 E FONTANERO ST STE 200,COLORADO SPRINGS,CO,80907-7525",0.0,0.0,0.0,1.0333333333333332,38.86040547,-104.8171334,1,0,0.0,0.0
616,"320 S SANTA FE AVE STE B,FOUNTAIN,CO,80817-1964",1.0,0.0,0.0,0.0,38.68002899,-104.7044968,1,0,2.0,0.0
617,"3200 S WADSWORTH BLVD UNIT E,LAKEWOOD,CO,80227-5010",3.0,0.0,0.0,0.0,39.65748005,-105.0813744,1,0,6.0,0.0
618,"3204 N ACADEMY BLVD STE 210,COLORADO SPRINGS,CO,80917-5163",1.0,0.0,0.0,0.0,38.87732652,-104.7571593,1,0,2.0,0.0
619,"3205 N ACADEMY BLVD STE 100,COLORADO SPRINGS,CO,80917-5147",0.0,0.16666666666666666,0.0,0.0,38.87826494,-104.7569652,1,0,0.0,0.0
620,"3208 N ACADEMY BLVD STE 110,COLORADO SPRINGS,CO,80917-5171",0.8333333333333333,0.5,0.0,0.0,38.87713605,-104.7571968,1,0,1.6666666666666665,0.0
621,"3208 N ACADEMY BLVD STE 140,COLORADO SPRINGS,CO,80917-5111",4.833333333333334,0.5,0.0,0.0,38.87742486,-104.7571895,1,0,9.666666666666668,0.0
622,"3210 E WOODMEN RD STE 200,CO SPGS,CO,80920-3588",0.0,0.0,0.0,1.0,38.93563546,-104.76503840000001,1,0,0.0,0.0
623,"3210 WEDGEWOOD DR STE A,PUEBLO,CO,81005-2398",1.424242424242424,0.0,0.0,0.0,38.24206254,-104.64693840000001,1,0,2.848484848484848,0.0
624,"3216 ARAPAHOE AVE,BOULDER,CO,80303-1043",3.0333333333333337,0.0,0.0,0.0,40.01455553,-105.2503425,1,0,6.066666666666667,0.0
625,"3216 N HIGH ST,DENVER,CO,80205-4062",3.972557997557998,0.0,0.0,0.45,39.76249474,-104.96468429999999,1,0,7.945115995115996,0.0
627,"3221 EASTBROOK DR STE 101,FORT COLLINS,CO,80525-5705",0.0,0.0,1.0,0.0,40.54370598,-105.04152079999999,1,0,0.0,2.0
628,"325 S TELLER ST STE 280,LAKEWOOD,CO,80226-7389",2.4166666666666665,0.0,0.0,0.0,39.71053769,-105.07688770000001,1,0,4.833333333333333,0.0
629,"3292 PEORIA ST,AURORA,CO,80010-1517",1.2157018420176309,1.1666666666666663,0.125,0.0,39.76403431,-104.8461407,1,0,2.4314036840352617,0.25
630,"330 MAIN ST,CANON CITY,CO,81212-3732",0.1111111111111111,0.0,0.0,0.0,38.43982333,-105.2421815,1,0,0.2222222222222222,0.0
631,"332 MAIN ST,COLORADO SPRINGS,CO,80911-1713",2.0,0.0,0.0,0.0,38.7532897,-104.74079420000001,1,0,4.0,0.0
632,"332 S ORCHARD SPRINGS DR STE 110,PUEBLO,CO,81007-6154",0.25,1.0,0.0,0.0,38.3220924,-104.747812,1,0,0.5,0.0
633,"3325 CAPROCK WAY,CASTLE ROCK,CO,80104-7425",0.0,1.0,0.0,0.0,39.39694183,-104.8573065,1,0,0.0,0.0
634,"3331 ARAPAHOE RD UNIT 30,ERIE,CO,80516-6008",1.1666666666666667,0.0,0.0,0.0,40.01528945,-105.10042069999999,1,0,2.3333333333333335,0.0
635,"34 HYBROOK RD S,DIVIDE,CO,80814-9219",1.763131313131313,1.6893217893217891,0.16666666666666666,0.0,38.94080514,-105.15467549999998,1,0,3.526262626262626,0.3333333333333333
636,"340 JUSTIN AVE STE 102,PLATTEVILLE,CO,80651-7819",1.0,0.0,0.0,0.0,40.20660976,-104.8225695,1,0,2.0,0.0
637,"340 PRINTERS PKWY,COLORADO SPRINGS,CO,80910-3190",1.9631313131313133,2.222655122655123,0.16666666666666666,0.0,38.82677646,-104.7864219,1,0,3.9262626262626266,0.3333333333333333
639,"3400 ARAPAHOE AVE,BOULDER,CO,80303-1023",1.1666666666666663,0.0,0.0,0.0,40.01455651,-105.2490125,1,0,2.3333333333333326,0.0
640,"3400 W 16TH ST  STE E,EVANS,CO,80634-6870",1.0,0.0,0.0,0.0,40.41466653,-104.7340035,1,0,2.0,0.0
641,"3400 W 16TH ST STE E,GREELEY,CO,80634-6870",1.5,0.0,0.0,0.0,40.41466653,-104.7340035,1,0,3.0,0.0
642,"3464 N SALIDA CT STE A,AURORA,CO,80011-5032",1.4769230769230768,0.0,0.16666666666666666,0.23448275862068965,39.76380448,-104.7755205,1,0,2.9538461538461536,0.3333333333333333
643,"3464 N SALIDA CT STE B,AURORA,CO,80011-5032",0.2769230769230769,0.0,0.0,0.03448275862068965,39.76380448,-104.7755205,1,0,0.5538461538461538,0.0
644,"3464 N SALIDA CT STE C,AURORA,CO,80011-5032",0.3538461538461539,0.0,0.0,0.0,39.76380448,-104.7755205,1,0,0.7076923076923078,0.0
645,"3466 BRIARGATE BLVD,COLORADO SPRINGS,CO,80920-4168",0.0,0.0,0.0,0.5,38.94184425,-104.7622702,1,0,0.0,0.0
646,"3470 PARKER BLVD,PUEBLO,CO,81008-2280",2.0,0.0,0.0,0.0,38.30730286,-104.66062600000001,1,0,4.0,0.0
647,"3471 N SALIDA CT UNIT 40,AURORA,CO,80011-5020",0.25,0.0,0.0,0.25,39.76378111,-104.7764277,1,0,0.5,0.0
648,"3471 N SALIDA CT UNIT 60,AURORA,CO,80011-5020",1.0,0.0,0.0,0.0,39.76378111,-104.7764277,1,0,2.0,0.0
649,"3485 W 10TH ST STE C,GREELEY,CO,80634-5368",4.1297591297591305,0.0,0.25,1.091149425287356,40.42293749,-104.734164,1,0,8.259518259518261,0.5
650,"3488 S WILLOW ST,DENVER,CO,80231-4531",2.5,0.0,0.0,0.0,39.65350598,-104.88768700000001,1,0,5.0,0.0
651,"350 BROADWAY ST STE 120,BOULDER,CO,80305-3300",0.0,0.0,0.0,1.04,39.99615754,-105.2607541,1,0,0.0,0.0
652,"350 LYCKMAN PL,FOUNTAIN,CO,80817-2861",1.763131313131313,2.055988455988456,0.16666666666666666,0.0,38.69356598,-104.7065378,1,0,3.526262626262626,0.3333333333333333
653,"3501 S CORONA ST,ENGLEWOOD,CO,80113-3907",0.0,1.0,0.0,0.0,39.65286502,-104.9747682,1,0,0.0,0.0
654,"3505 AUSTIN BLUFFS PKWY STE 215,COLORADO SPRINGS,CO,80918-5754",0.0,0.0,0.0,0.3333333333333333,38.89057652,-104.7624391,1,0,0.0,0.0
655,"3525 W OXFORD AVE,DENVER,CO,80236-3106",1.0833333333333333,1.0,0.0,0.0,39.64233822,-105.0326518,1,0,2.1666666666666665,0.0
656,"3531 S COLLEGE AVE UNIT 110,FORT COLLINS,CO,80525-2642",1.0166666666666666,0.0,0.0,0.44396825396825396,40.53854699,-105.0772202,1,0,2.033333333333333,0.0
657,"3538 W 44TH AVE,DENVER,CO,80211-1314",0.0,0.0,0.0,1.0,39.77668746,-105.03423000000001,1,0,0.0,0.0
658,"354 BLUE RIVER PKWY,SILVERTHORNE,CO,80498",1.3333333333333333,0.0,0.0,0.16666666666666666,39.63169917,-106.07376409999998,1,0,2.6666666666666665,0.0
659,"3545 QUEBEC ST STE 110,DENVER,CO,80207-1603",1.0,0.0,0.0,0.0,39.76660799,-104.9035087,1,0,2.0,0.0
660,"3551 S TOWER RD UNIT C,AURORA,CO,80013-3564",2.377813852813853,0.0,0.0,1.193968253968254,39.65239443,-104.7726087,1,0,4.755627705627706,0.0
661,"3555 LUTHERAN PKWY STE 310,WHEAT RIDGE,CO,80033-6039",0.2686868686868687,0.0,0.29292929292929304,0.5,39.76547699,-105.0889496,1,0,0.5373737373737374,0.5858585858585861
662,"3574 HARTSEL DR STE C,COLORADO SPRINGS,CO,80920-2109",2.1666666666666665,0.0,0.0,0.0,38.93896048,-104.75953740000001,1,0,4.333333333333333,0.0
663,"3575 S CHAMBERS RD,AURORA,CO,80014-3956",1.4833333333333334,0.0,0.0,0.7,39.65179499,-104.81013670000002,1,0,2.966666666666667,0.0
664,"360 PEAK ONE DR,FRISCO,CO,80443",1.6432289932289932,0.5714285714285714,0.29292929292929304,0.16666666666666666,39.57086647,-106.07664890000001,1,0,3.2864579864579864,0.5858585858585861
666,"3600 MITCHELL DR,FORT COLLINS,CO,80525-5919",1.0,0.0,1.5,0.0,40.53746699,-105.0755259,1,0,2.0,3.0
667,"3600 QUEBEC ST FL 2,DENVER,CO,80207-1609",0.5,0.0,0.0,0.0,39.76800743,-104.9025185,1,0,1.0,0.0
668,"3601 S CLARKSON ST STE 430,ENGLEWOOD,CO,80113-3948",0.0,0.0,0.0,1.0,39.65028269,-104.97832620000001,1,0,0.0,0.0
669,"3612 GALLEY RD STE D,COLORADO SPRINGS,CO,80909-4355",1.0,0.0,0.0,0.0,38.84711548,-104.760684,1,0,2.0,0.0
670,"3626 E HIGHLANDS RANCH PKWY UNIT 107,HIGHLANDS RANCH,CO,80126-7885",1.6330086580086578,0.0,0.0,0.6122222222222223,39.54303123,-104.94721000000001,1,0,3.2660173160173156,0.0
672,"363 S HARLAN ST STE 110,LAKEWOOD,CO,80226-3552",1.0,0.0,0.0,0.0,39.70983917,-105.0627587,1,0,2.0,0.0
673,"3630 AUSTIN BLUFFS PKWY,COLORADO SPRINGS,CO,80918-6661",4.1297591297591305,0.0,0.08333333333333333,0.9911494252873562,38.89091597,-104.760065,1,0,8.259518259518261,0.16666666666666666
674,"3650 E 1ST AVE STE 301,DENVER,CO,80206-5507",0.0,0.0,1.3333333333333333,0.0,39.71777954,-104.944203,1,0,0.0,2.6666666666666665
675,"3691 PARKER BLVD STE 200,PUEBLO,CO,81008-2278",0.0,0.0,0.0,1.1666666666666663,38.31058359,-104.6606524,1,0,0.0,0.0
676,"3695 STAR RANCH RD,COLORADO SPRINGS,CO,80906-5980",1.5,0.0,0.0,0.0,38.77555892,-104.8171218,1,0,3.0,0.0
677,"3705 W 12TH ST STE 3C,GREELEY,CO,80634-2550",1.0,0.0,0.0,0.0,40.42031862,-104.73872340000001,1,0,2.0,0.0
678,"371 ROBINSON ST,BASALT,CO,81621-8399",1.0,0.0,0.0,0.0,39.387499,-107.08417990000001,1,0,2.0,0.0
679,"373 E 27TH ST,LOVELAND,CO,80538-3203",0.0,1.0,0.0,0.0,40.42045646,-105.071917,1,0,0.0,0.0
680,"373 W DRAKE RD STE 2,FORT COLLINS,CO,80526-2881",2.533333333333333,0.0,0.0,0.0,40.55258052,-105.08312179999999,1,0,5.066666666666666,0.0
681,"3750 DACORO LN STE 120,CASTLE ROCK,CO,80109-2502",0.0,0.0,1.0,0.0,39.400484999999996,-104.87850459999999,1,0,0.0,2.0
682,"3755 BRIARGATE BLVD STE 200,COLORADO SPRINGS,CO,80920-4194",1.0,0.0,0.0,0.0,38.9430815,-104.756624,1,0,2.0,0.0
683,"3766 W 10TH ST STE A,GREELEY,CO,80634-1823",3.5,0.0,0.0,0.0,40.42225952,-104.7419385,1,0,7.0,0.0
684,"3773 CHERRY CREEK SOUTH DR,DENVER,CO,80209",1.5,0.0,0.0,0.0,39.70990075,-104.946385,1,0,3.0,0.0
685,"3773 E CHERRY CREEK NORTH DR STE 1200209-3323,DENVER,CO,80209-3801",0.6666666666666666,0.0,0.0,0.0,39.70870814,-104.94370420000001,1,0,1.3333333333333333,0.0
686,"3800 N YORK ST,DENVER,CO,80205-3540",7.05952380952381,2.0,0.0,0.0,39.76944299,-104.95970420000002,1,0,14.11904761904762,0.0
687,"3805 NEWTON ST,DENVER,CO,80211-1942",0.5,0.0,0.0,0.0,39.76965903,-105.0370672,1,0,1.0,0.0
688,"3815 WADSWORTH BLVD,WHEAT RIDGE,CO,80033-4612",3.65,0.0,0.0,0.5,39.7699385,-105.08149820000001,1,0,7.3,0.0
689,"3821 W PUEBLO BLVD,PUEBLO,CO,81005-2713",0.3333333333333333,0.0,0.2,0.5,38.22406551,-104.6590329,1,0,0.6666666666666666,0.4
690,"383 W DRAKE RD STE 103,FORT COLLINS,CO,80526-2884",1.16025641025641,0.0,1.25,2.034482758620689,40.55257452,-105.08341429999999,1,0,2.32051282051282,2.5
691,"390 S DAYTON ST,DENVER,CO,80247-1325",0.0,0.0,0.0,0.3333333333333333,39.708071999999994,-104.87530829999999,1,0,0.0,0.0
692,"390 S POTOMAC WAY STE A,AURORA,CO,80012-2491",1.0,0.0,0.0,0.0,39.70773074,-104.8275425,1,0,2.0,0.0
693,"3901 OUTLOOK BLVD STE C,PUEBLO,CO,81008-1696",1.0,0.0,0.0,0.0,38.30723916,-104.6268555,1,0,2.0,0.0
694,"3902 SANDALWOOD LN UNIT 110,PUEBLO,CO,81005-7502",0.0,0.0,0.0,0.5,38.23179551,-104.6599917,1,0,0.0,0.0
695,"3939 SANDALWOOD LN,PUEBLO,CO,81005-2586",2.0,0.0,0.0,0.0,38.23183048,-104.6609508,1,0,4.0,0.0
696,"3952 N ACADEMY BLVD STE A,COLORADO SPRINGS,CO,80917-5910",3.0,0.0,0.0,1.1666666666666667,38.88900456,-104.7571338,1,0,6.0,0.0
697,"3955 E EXPOSITION AVE STE 310,DENVER,CO,80209-5032",0.5,0.0,0.0,0.0,39.70385248,-104.94179,1,0,1.0,0.0
698,"3955 SANDALWOOD LN,PUEBLO,CO,81005-2586",0.5,0.0,0.0,0.0,38.231835499999995,-104.6613243,1,0,1.0,0.0
699,"40 W LITTLETON BLVD STE 205,LITTLETON,CO,80120-2400",0.2,0.0,0.0,0.2,39.61185299,-104.98870349999999,1,0,0.4,0.0
700,"400 INDIANA ST STE 370,GOLDEN,CO,80401-5027",0.0,0.0,0.0,1.0,39.72253397,-105.1654283,1,0,0.0,0.0
701,"400 S COLORADO BLVD STE 450,DENVER,CO,80246-1204",0.0,0.0,0.0,2.0,39.70946777,-104.9406183,1,0,0.0,0.0
702,"400 W MIDLAND AVE,WOODLAND PARK,CO,80863-3196",0.0,0.0,0.0,0.5,38.99405526,-105.05714840000002,1,0,0.0,0.0
703,"401 W 12TH ST,PUEBLO,CO,81003-2814",1.0,0.0,0.0,0.0,38.27803551,-104.61193229999999,1,0,2.0,0.0
704,"4023 BUTLER LN,FORT COLLINS,CO,80526-5055",0.0,1.0,0.0,0.0,40.50366251,-105.1529021,1,0,0.0,0.0
705,"4032 S COLLEGE AVE UNIT 1A,FORT COLLINS,CO,80525-3077",3.0,0.0,0.0,0.0,40.53220216,-105.0769539,1,0,6.0,0.0
706,"404 E MINERAL AVE STE A,LITTLETON,CO,80122-2611",1.0,0.0,2.0,0.03448275862068965,39.57335552,-104.9843741,1,0,2.0,4.0
707,"404 E MINERAL AVE STE B,LITTLETON,CO,80122-2611",0.0,0.0,0.0,1.0,39.57335552,-104.9843741,1,0,0.0,0.0
708,"405 CASTLE CREEK RD STE 201,ASPEN,CO,81611-3125",0.0,2.333333333333333,0.0,0.0,39.18989521,-106.83770990000002,1,0,0.0,0.0
709,"407 GARLAND ST,LAKEWOOD,CO,80226-1062",0.0,0.6666666666666666,0.0,0.0,39.72193191,-105.1019062,1,0,0.0,0.0
710,"4070 W 72ND AVE,WESTMINSTER,CO,80030-5210",2.0,0.0,0.0,0.0,39.82724252,-105.04182150000001,1,0,4.0,0.0
711,"410 MACON AVE,CANON CITY,CO,81212-3225",2.0,0.0,0.5,0.0,38.44091028,-105.2420707,1,0,4.0,1.0
712,"4105 BRIARGATE PKWY STE 240,COLORADO SPRINGS,CO,80920-7844",0.0,0.0,0.0,0.16666666666666666,38.96571448,-104.75419959999999,1,0,0.0,0.0
713,"4107B S FEDERAL BLVD,ENGLEWOOD,CO,80110-4316",0.0,1.0,0.0,0.0,39.64051461,-105.0254404,1,0,0.0,0.0
714,"4118 AUSTIN BLUFFS PKWY,COLORADO SPRINGS,CO,80918-2928",0.5,0.0,0.0,0.0,38.89128595,-104.75488670000001,1,0,1.0,0.0
715,"412 EDISON ST,BRUSH,CO,80723-2130",0.5,0.0,0.0,0.0,40.25529846,-103.62374100000001,1,0,1.0,0.0
716,"4121 E COUNTY LINE RD,CENTENNIAL,CO,80122-8110",0.0,0.0,0.0,0.16666666666666666,39.56618914,-104.940549,1,0,0.0,0.0
717,"4155 DARLEY AVE STE C,BOULDER,CO,80305-6536",2.0595238095238093,2.1666666666666665,0.0,0.6666666666666666,39.98074353,-105.2463596,1,0,4.119047619047619,0.0
719,"417 MEEKER ST,DELTA,CO,81416-1918",0.0,1.0,0.0,0.0,38.74117449,-108.0694957,1,0,0.0,0.0
720,"421 W 104TH AVE STE 201,NORTHGLENN,CO,80234-4138",1.4166666666666663,0.0,0.0,0.08333333333333333,39.88537448,-104.99191090000002,1,0,2.8333333333333326,0.0
721,"421 WALNUT ST,LA JARA,CO,81140-5064",0.7588235294117647,0.0,0.0,0.0,37.27295336,-105.95968540000001,1,0,1.5176470588235293,0.0
722,"425 NORTH AVE STE A,GRAND JCT,CO,81501-7576",0.25,0.0,0.0,0.0,39.07731451,-108.5653709,1,0,0.5,0.0
723,"425 W ROCKRIMMON BLVD STE 201,COLORADO SPRINGS,CO,80919-1767",1.0,0.0,0.0,0.0,38.92902164,-104.8347069,1,0,2.0,0.0
724,"4277 TENNYSON ST STE 102,DENVER,CO,80212-2305",0.6666666666666666,0.0,0.0,0.0,39.77442849,-105.04401829999999,1,0,1.3333333333333333,0.0
726,"4277 TENNYSON ST,DENVER,CO,80212-2305",0.9166666666666666,0.0,0.0,0.0,39.77442849,-105.04401829999999,1,0,1.8333333333333333,0.0
727,"4321 S BUCKLEY RD,AURORA,CO,80015-2727",0.06666666666666668,0.0,0.0,0.0,39.63806477,-104.7916566,1,0,0.13333333333333336,0.0
728,"4329 CENTENNIAL BLVD,COLORADO SPRINGS,CO,80907-3769",1.5833333333333333,0.0,0.0,0.0,38.89429439999999,-104.8515146,1,0,3.1666666666666665,0.0
729,"4331 HARLAN ST,WHEAT RIDGE,CO,80033-5121",1.0,0.0,0.0,0.0,39.77549952,-105.0626777,1,0,2.0,0.0
730,"4344 WOODLANDS BLVD STE 260,CASTLE ROCK,CO,80104-2801",0.0,0.0,0.25,0.0,39.40578243,-104.8528332,1,0,0.0,0.5
731,"4360 BOARDWALK DR STE 200,FORT COLLINS,CO,80525-5940",0.0,0.0,0.0,1.0,40.52713617,-105.06666200000001,1,0,0.0,0.0
732,"4383 TENNYSON ST UNIT 1-F,DENVER,CO,80212-2315",1.0,0.0,0.9038461538461536,0.0,39.7761935,-105.04401680000001,1,0,2.0,1.8076923076923073
733,"440 S LINCOLN AVE STE B10,STEAMBOAT SPRINGS,CO,80487-8935",2.0,0.0,0.0,0.0,40.47578356,-106.8261041,1,0,4.0,0.0
734,"4415 CITY CENTRE DR STE 400,FIRESTONE,CO,80504-6613",3.0,0.0,0.0,0.0,40.15971051,-104.9722732,1,0,6.0,0.0
735,"4433 W 29TH AVE STE 206,DENVER,CO,80212-3043",1.0,0.0,0.0,0.0,39.75851552,-105.044822,1,0,2.0,0.0
736,"444 W 6TH ST,CRAIG,CO,81625-2532",0.0,0.0,0.0,0.3333333333333333,40.51599953,-107.55278999999999,1,0,0.0,0.0
737,"4450 W 38TH AVE STE 110,DENVER,CO,80212-2077",4.5,0.0,0.0,0.0,39.76906494,-105.04512779999999,1,0,9.0,0.0
