IKN_addr,general,pediatric,specialist,X,Y,med_indicator,chip_indicator
"1509 WASHINGTON ST STE D,MIDLAND,MI,48640-5612",13.625,0.0,0.0,-84.21734197,43.614142799999996,1,0
"1510 W CENTRE AVE,PORTAGE,MI,49024-5326",1.0,0.0,0.0,-85.60699191,42.20103447,1,0
"15101 FORD RD,DEARBORN,MI,48126-4611",1.0,0.0,0.0,-83.19430687,42.32881986,1,0
"15148 BEECH DALY RD,REDFORD,MI,48239-3202",0.5,0.0,0.0,-83.29580385,42.3984967,1,0
"152 S 1ST ST # 636,HARRISON,MI,48625-2500",1.0,0.0,0.0,-84.79953783,44.01919232,1,0
"1520 10TH ST,MENOMINEE,MI,49858-2969",1.0,0.0,0.0,-87.61433441,45.11264151,1,0
"15275 E 13 MILE RD,FRASER,MI,48026-2711",0.5,0.0,0.0,-82.96783088,42.52369947,1,0
"15344 W MCNICHOLS RD,DETROIT,MI,48235-3722",1.75,0.0,0.0,-83.19766299,42.41612996,1,0
"15400 W MCNICHOLS RD,DETROIT,MI,48235-3724",1.5333333333333332,0.0,0.0,-83.19837497,42.41603946,1,0
"1545 KINGSWAY CT,TRENTON,MI,48183-1952",1.3416666666666666,0.0,0.0,-83.19126605,42.15466045,1,0
"155 ROWE AVE,PORTLAND,MI,48875-1645",2.0,0.0,0.0,-84.88605974,42.86235227,1,0
"155 S RAWLES ST,ROMEO,MI,48065-5149",1.0,0.0,0.0,-83.01479804,42.80084281,1,0
"1550 COMMERCE DR,MARQUETTE,MI,49855-8640",1.0,0.0,0.0,-87.45594365,46.55810772,1,0
"1550 KINGSWAY CT,TRENTON,MI,48183-1923",1.0,0.0,0.0,-83.19136044,42.15492665,1,0
"1550 W QUINCY ST,HANCOCK,MI,49930-1223",3.5,0.0,0.0,-88.61362696,47.12835331,1,0
"15510 LIVERNOIS AVE,DETROIT,MI,48238-1343",10.249145299145301,0.0,0.5,-83.14026485,42.40599386,1,0
"15555 SILVER PKWY,FENTON,MI,48430-3445",2.0,0.0,0.0,-83.73458142,42.79912725,1,0
"156 BARKER RD,WHITMORE LAKE,MI,48189-9507",1.0,0.0,0.0,-83.76548144,42.42263546,1,0
"156 E CHERRY AVE,ZEELAND,MI,49464-1724",0.3333333333333333,0.0,0.0,-86.01453097,42.81138149,1,0
"15600 MICHIGAN AVE,DEARBORN,MI,48126-2944",4.333333333333333,0.0,0.0,-83.19616799,42.31635885,1,0
"15774 STATE ST,HILLMAN,MI,49746-7961",0.17786561264822134,0.0,0.0,-83.90080567,45.07095175,1,0
"15846 MICHIGAN AVE,DEARBORN,MI,48126-2905",1.8333333333333333,0.0,0.0,-83.19880040000002,42.31559385,1,0
"15847 E 8 MILE RD,EASTPOINTE,MI,48021-2926",1.0,0.0,0.0,-82.95795982,42.4504086,1,0
"1590 BALDWIN AVE,PONTIAC,MI,48340-1112",2.0,0.0,0.0,-83.30073527,42.68075423,1,0
"160 DIVISION ST STE A,COLDWATER,MI,49036-2914",0.0,0.0,1.0,-85.0022656,41.93562602,1,0
"160 E BROADWAY AVE,MUSKEGON,MI,49444-2102",2.6111111111111107,0.0,0.5,-86.2402005,43.20103152,1,0
"160 N WINTER ST,ADRIAN,MI,49221-2093",0.875,0.0,0.0,-84.0371217,41.90017079,1,0
"160 PALMER ST,PONTIAC,MI,48341-1744",0.5,0.0,0.0,-83.30377840000001,42.63208751,1,0
"16001 W 9 MILE RD,SOUTHFIELD,MI,48075-4818",3.0595238095238093,0.0,0.6476190476190476,-83.2053034,42.45919249,1,0
"1601 US HIGHWAY 131,PETOSKEY,MI,49770-8783",0.0,0.0,1.0,-84.96814763,45.35448615,1,0
"16068 E 8 MILE RD,DETROIT,MI,48205-1416",0.5,0.0,0.0,-82.95470155,42.45004448,1,0
"16128 15 MILE RD STE 4,FRASER,MI,48026-3704",1.0,0.0,0.0,-82.95868036,42.55335448,1,0
"1615 MICHIGAN AVE,BALDWIN,MI,49304-7984",17.714285714285715,0.0,0.0,-85.85153914,43.90344312,1,0
"162 S WATER ST,MARINE CITY,MI,48039-1687",2.0,0.0,0.0,-82.4911585,42.71765327,1,0
"16201 FORD RD STE 115,DEARBORN,MI,48126-2876",5.082724628312863,0.0,0.0,-83.20322305,42.32900953,1,0
"1626 LANGLEY AVE,SAINT JOSEPH,MI,49085-1733",1.0,0.0,0.0,-86.47569855,42.09863366,1,0
"1631 E 9 MILE RD,HAZEL PARK,MI,48030-1938",1.9833333333333327,0.0,0.0,-83.08774327,42.46177551,1,0
"1631 MIDLAND RD,BAY CITY,MI,48706-9449",1.0,0.0,0.0,-83.98726263,43.60280347,1,0
"16315 W 12 MILE RD,SOUTHFIELD,MI,48076-2913",2.0,0.0,0.0,-83.21114297,42.502739500000004,1,0
"16372 MIDDLEBELT RD,LIVONIA,MI,48154-3316",1.0,0.0,0.0,-83.33491109,42.40734936,1,0
"164 RAISIN ST,DEERFIELD,MI,49238-9717",1.0,0.0,0.0,-83.77772829,41.889816100000004,1,0
"1658 MIDDLEBELT RD,GARDEN CITY,MI,48135-2879",2.711521708425734,0.0,0.17717370348949296,-83.33078285,42.32185088,1,0
"1660 HASLETT RD STE 2,HASLETT,MI,48840-8469",1.0,0.0,0.0,-84.41178074,42.74728949,1,0
"16638 15 MILE RD,FRASER,MI,48026-3713",1.0,0.0,0.0,-82.95266589,42.55342153,1,0
"16682 MUSETTA LN,LANSE,MI,49946-9000",1.0,0.0,0.0,-88.43590329,46.77450672,1,0
"1675 S M 37 HWY,HASTINGS,MI,49058-9308",1.0,0.0,0.0,-85.28344697,42.62916216,1,0
"16800 W 12 MILE RD STE 101,SOUTHFIELD,MI,48076-6335",0.0,2.0,1.0,-83.21328444,42.50274751,1,0
"16800 W 12 MILE RD STE 103,SOUTHFIELD,MI,48076-6335",1.0,0.0,0.0,-83.21328444,42.50274751,1,0
"16869 E 14 MILE RD,FRASER,MI,48026-2239",1.0,0.0,0.0,-82.94790866,42.5390297,1,0
"170 COLLEGE AVE STE 220,HOLLAND,MI,49423-2982",1.0,0.0,0.0,-86.10446469,42.7911615,1,0
"170 WAMPLERS LAKE RD,BROOKLYN,MI,49230-9585",1.0,0.0,0.0,-84.24486,42.099197499999995,1,0
"1700 CLINTON ST,MUSKEGON,MI,49442-5502",0.3333333333333333,0.0,0.0,-86.24304629,43.22193672,1,0
"1700 MIDLAND RD,SAGINAW,MI,48638-4339",1.0,0.0,0.0,-84.04434841,43.43265115,1,0
"1700 WATERMAN ST,DETROIT,MI,48209-2022",0.25,0.0,0.0,-83.11376369999998,42.3120424,1,0
"17000 ROBBINS RD,GRAND HAVEN,MI,49417-2788",1.0,0.0,0.0,-86.21060304,43.04460631,1,0
"17007 ECORSE RD,ALLEN PARK,MI,48101-2451",0.4777777777777778,0.0,0.0,-83.22060197,42.25663149,1,0
"17040 W 12 MILE RD STE 150,SOUTHFIELD,MI,48076-2124",1.0,0.0,0.0,-83.21456097,42.50271551,1,0
"17070 W 12 MILE RD STE C,SOUTHFIELD,MI,48076-2116",1.0,0.0,0.0,-83.21492474,42.50270651,1,0
"1717 W WASHINGTON ST,GREENVILLE,MI,48838-2625",1.0,0.0,0.0,-85.27998252,43.1771715,1,0
"17197 SILVER PKWY,FENTON,MI,48430-3426",3.0,0.0,0.0,-83.73855561,42.79496542,1,0
"1720 LAWNDALE RD,SAGINAW,MI,48638-4396",3.4058015513897866,0.0,0.0,-84.03438983,43.43162599,1,0
"17200 E WARREN AVE,DETROIT,MI,48224-2498",1.0,0.0,0.0,-82.92776437,42.40679644,1,0
"1725 E SHERMAN BLVD,MUSKEGON,MI,49444-1862",7.078968253968254,0.0,0.0,-86.20165681,43.20515167,1,0
"17284 FARMINGTON RD,LIVONIA,MI,48152-3151",1.0,0.0,0.0,-83.37425039,42.41277843,1,0
"17320 FARMINGTON RD,LIVONIA,MI,48152-3158",1.0,0.0,0.0,-83.37425983,42.41298719,1,0
"1735 HAMILTON RD STE 450,OKEMOS,MI,48864-1899",0.625,0.0,0.0,-84.4120713,42.71687953,1,0
"174 N RIPLEY BLVD,ALPENA,MI,49707-3402",1.0,0.0,0.0,-83.45207488,45.05393539,1,0
"1747 E MICHIGAN AVE,YPSILANTI,MI,48198-6069",2.0,0.0,0.0,-83.57625006,42.24717106,1,0
"175 E VAN RIPER RD,FOWLERVILLE,MI,48836-8942",1.9166666666666663,0.0,0.0,-84.07270152,42.6502675,1,0
"17646 LENORE,DETROIT,MI,48219-3049",0.25,0.0,0.0,-83.28132675,42.41999677,1,0
"1769 INKSTER RD,GARDEN CITY,MI,48135-3028",1.0,0.0,0.0,-83.31139709,42.3233804,1,0
"177 N BARLOW RD,HARRISVILLE,MI,48740-9607",4.088888888888889,0.0,0.0,-83.40298351,44.65920148,1,0
"1800 GRINDLEY PARK ST STE 2,DEARBORN,MI,48124-2553",1.0,0.0,0.0,-83.26346011,42.29797438,1,0
"1800 TREMONT BLVD NW,GRAND RAPIDS,MI,49504-4868",4.428904428904429,0.2,0.25,-85.71231226,42.97494056,1,0
"18000 VERNIER RD STE 605,HARPER WOODS,MI,48225-1030",1.5,1.0,0.0,-82.93403904,42.44985188,1,0
"1801 E SAGINAW ST STE 3,LANSING,MI,48912-2326",0.5,0.0,0.0,-84.5238223,42.74091245,1,0
"1801 E SAGINAW ST,LANSING,MI,48912-2326",1.0,0.0,0.0,-84.52365316,42.74091146,1,0
"1805 FORT ST,WYANDOTTE,MI,48192-3545",0.16666666666666666,0.0,0.0,-83.18067921,42.21547846,1,0
"1808 S PENNSYLVANIA AVE,LANSING,MI,48910-1897",1.2083333333333333,0.0,0.0,-84.53823043,42.71269614,1,0
"181 EMMETT ST W,BATTLE CREEK,MI,49037-2963",8.566666666666666,0.0,0.0,-85.18912352,42.3301515,1,0
"181 W 35TH ST,HOLLAND,MI,49423-7117",2.0,0.0,0.0,-86.11517211,42.76523952,1,0
"18100 MACK AVE,GROSSE POINTE,MI,48230-6252",1.0,0.0,0.0,-82.91551396,42.40567898,1,0
"18136 MACK AVE,GROSSE POINTE,MI,48230-6237",0.0,0.0,1.0,-82.91532951,42.40614035,1,0
"18161 W 12 MILE RD # 6,LATHRUP VILLAGE,MI,48076-2662",0.3333333333333333,0.0,0.0,-83.22352247,42.50238647,1,0
"18161 W 12 MILE RD,LATHRUP VILLAGE,MI,48076-2662",1.0,0.0,0.0,-83.22352247,42.50238647,1,0
"18181 W 12 MILE RD STE 1,LATHRUP VILLAGE,MI,48076-2666",5.116666666666666,0.0,0.0,-83.22410272,42.50237755,1,0
"1820 WHITTAKER RD,YPSILANTI,MI,48197-9728",2.0,0.0,0.0,-83.61933335,42.21412016,1,0
"18201 W 8 MILE RD,DETROIT,MI,48219-1510",1.0,0.0,0.0,-83.22137122,42.44411453,1,0
"18223 E 10 MILE RD STE 300,ROSEVILLE,MI,48066-5821",1.0,0.0,0.0,-82.93306379999999,42.48010145,1,0
"18245 E 10 MILE RD STE 110,ROSEVILLE,MI,48066-5807",0.0,1.0,0.0,-82.93286437,42.4801115,1,0
"18424 W MCNICHOLS RD,DETROIT,MI,48219-4161",2.0,0.0,0.0,-83.22342261,42.41549346,1,0
"1850 W MOUNT HOPE AVE,LANSING,MI,48910-2482",0.5,0.0,0.0,-84.57677253,42.71205648,1,0
"1850 WHITES RD STE 1,KALAMAZOO,MI,49008-4801",0.0,0.0,1.0,-85.60959266,42.26055152,1,0
"18514 OUTER DR,DEARBORN,MI,48128-1874",1.0,0.0,0.0,-83.25708749,42.31978149,1,0
"18525 MOROSS RD,DETROIT,MI,48224-1019",1.0,0.0,0.0,-82.95213219,42.43438435,1,0
"1857 E WEST MAPLE RD,WALLED LAKE,MI,48390-3821",1.0,0.0,0.0,-83.46487723,42.53995535,1,0
"18595 GRAND RIVER AVE,DETROIT,MI,48223-2377",1.0,0.0,0.0,-83.22464240000002,42.40320847,1,0
"1866 HASLETT RD,EAST LANSING,MI,48823-6927",2.0,0.0,0.0,-84.45394349,42.7469465,1,0
"1866 PACKARD RD,YPSILANTI,MI,48197-1817",1.7083333333333333,0.0,0.0,-83.64284036,42.24521952,1,0
"187 MAIN ST,BELLEVILLE,MI,48111-2737",1.0,0.0,0.0,-83.48786853,42.20642933,1,0
"1879 E MILLER RD,FAIRVIEW,MI,48621-8705",0.17786561264822134,0.0,0.0,-84.05353927,44.72513941,1,0
"1889 W TRASK LAKE RD,BARTON CITY,MI,48705-9635",1.6107142857142855,0.0,0.2,-83.60147817,44.68344305,1,0
"18900 SCHOOLCRAFT,DETROIT,MI,48223-2906",1.0,0.0,0.0,-83.22619469,42.38651046,1,0
"18901 W WARREN AVE,DETROIT,MI,48228-3311",1.0,0.0,0.0,-83.22453963,42.34328252,1,0
"18917 JOY RD,DETROIT,MI,48228-3050",0.25,0.0,0.0,-83.22562308,42.35770052,1,0
"18935 GRAND RIVER AVE,DETROIT,MI,48223-2273",0.5,0.0,0.0,-83.2272833,42.40431364,1,0
"1900 PACKARD RD,YPSILANTI,MI,48197-1851",2.0,0.0,0.0,-83.64379444,42.24520046,1,0
"1900 WHITES RD,KALAMAZOO,MI,49008-2872",0.5,0.0,0.0,-85.61002342,42.26061133,1,0
"1913 SOUTH BLVD W,TROY,MI,48098-1786",1.0,0.0,0.0,-83.16849699,42.62198807,1,0
"19135 GRAND RIVER AVE,DETROIT,MI,48223-1704",0.6666666666666666,0.0,0.0,-83.22965349,42.40526165,1,0
"1915 TIMBER TRL,ANN ARBOR,MI,48103-2395",1.0,0.0,0.0,-83.77466191,42.30180932,1,0
"19178 W 10 MILE RD,SOUTHFIELD,MI,48075-2445",3.0,0.0,0.0,-83.23356472,42.47310244,1,0
"19189 W 10 MILE RD,SOUTHFIELD,MI,48075-2442",2.7932066901107158,0.05263157894736842,0.12454212454212454,-83.23394077,42.47303653,1,0
"19225 CALVERLEY ST,HOUGHTON,MI,49931-2809",1.0,0.0,0.0,-88.58802993,47.11760051,1,0
"19249 ALLEN RD,BROWNSTOWN TWP,MI,48183-1189",3.5,0.0,0.0,-83.22694492,42.16617822,1,0
"19251 MACK AVE STE 220,GROSSE POINTE WOODS,MI,48236-2881",2.0,1.0,0.0,-82.91049032,42.41961895,1,0
"1928 E GENESEE AVE,SAGINAW,MI,48601-2410",0.5,0.0,0.0,-83.9219136,43.41520458,1,0
"19353 E 13 MILE RD,ROSEVILLE,MI,48066-5308",1.0,0.0,0.0,-82.92117438,42.52471051,1,0
"1936 HOLLAND AVE,PORT HURON,MI,48060-7360",1.0,0.0,0.0,-82.44555387,43.01588992,1,0
"1936 S SUMMERTON RD,MOUNT PLEASANT,MI,48858-1109",2.0,0.0,0.0,-84.72773141,43.61262249,1,0
"19551 E 10 MILE RD,ROSEVILLE,MI,48066-3998",1.0,0.0,0.0,-82.91853322,42.48047547,1,0
"19600 W WARREN AVE,DETROIT,MI,48228-3246",1.0,0.0,0.0,-83.23303452,42.34320148,1,0
"1976 HOLLAND AVE,PORT HURON,MI,48060-1520",1.0,0.0,0.0,-82.44645805,43.01578701,1,0
"1978 S STATE RD,IONIA,MI,48846-2132",0.0,0.0,1.0,-85.07486102,42.95888857,1,0
"19795 JAMES COUZENS FWY,DETROIT,MI,48235-1939",1.0,0.0,0.0,-83.19388254,42.43714329,1,0
"19865 ALLEN RD,BROWNSTOWN TWP,MI,48183-1071",1.0,0.0,0.0,-83.22669296,42.15799714,1,0
"19931 W 12 MILE RD,SOUTHFIELD,MI,48076-2591",1.0,0.0,0.0,-83.24040871,42.50191501,1,0
"19959 VAN DYKE ST,DETROIT,MI,48234-3211",1.0,0.0,0.0,-83.02453719,42.44225329,1,0
"200 FERRIS DR,BIG RAPIDS,MI,49307-2740",3.0,0.0,0.0,-85.48439615,43.68399805,1,0
"200 LINDENWOOD DR,LINDEN,MI,48451-8941",1.0,0.0,0.0,-83.78056078,42.81143101,1,0
"200 N CALEDONIA DR,OWOSSO,MI,48867-8844",1.433838383838384,0.0,0.0,-84.17645449,43.060704,1,0
"200 S BOLTWOOD ST,HASTINGS,MI,49058-1993",1.5639194139194137,0.08333333333333333,0.0,-85.28460039,42.647769,1,0
"200 W CEDAR AVE,GLADWIN,MI,48624-2020",1.0,0.0,0.0,-84.48813955,43.98068052,1,0
"2002 E SAGINAW ST,LANSING,MI,48912-3143",6.0,0.0,0.0,-84.52195401,42.74085752,1,0
"2002 SPRING ARBOR RD STE B,JACKSON,MI,49203-2888",1.0,0.0,0.0,-84.43838772,42.23804824,1,0
"2003 BURTON ST SE OFC 2,GRAND RAPIDS,MI,49506-4600",1.0,0.0,0.0,-85.61868236,42.92714352,1,0
"20051 CARLYSLE ST,DEARBORN,MI,48124-3803",1.0,0.0,0.0,-83.23392949,42.2842815,1,0
"20055 CARLYSLE ST,DEARBORN,MI,48124-3803",0.7,0.0,0.0,-83.23402938,42.28427153,1,0
"201 S LAFAYETTE ST,SOUTH LYON,MI,48178-1405",2.0,0.0,0.0,-83.65136608,42.45949868,1,0
"201 S MICHIGAN AVE,BIG RAPIDS,MI,49307-1809",1.0,0.0,0.0,-85.48191526,43.69694105,1,0
"2017 EASTCASTLE DR SE STE A,GRAND RAPIDS,MI,49508-8872",1.0,0.0,0.0,-85.61657855,42.8852369,1,0
"2017 EASTCASTLE DR SE STE B,GRAND RAPIDS,MI,49508-8872",1.0,0.0,0.0,-85.61657855,42.8852369,1,0
"2017 EASTCASTLE DR SE STE C,GRAND RAPIDS,MI,49508-8872",0.0,0.0,1.0,-85.61657855,42.8852369,1,0
"202 BRADY ST,SAULT SAINTE MARIE,MI,49783-2016",1.0,0.0,0.0,-84.34191635,46.49890752,1,0
"202 E 1ST ST,FENNVILLE,MI,49408-5121",1.0,0.0,0.0,-86.10337333,42.595159499999994,1,0
"2020 DIVISION AVE S,GRAND RAPIDS,MI,49507-3029",3.8,0.0,0.0,-85.66661306,42.92690453,1,0
"2021 44TH ST SE,GRAND RAPIDS,MI,49508-5349",1.0,0.0,0.0,-85.61591099,42.88381651,1,0
"2021 W MICHIGAN AVE,JACKSON,MI,49202-4010",1.0,0.0,0.0,-84.43935069,42.247380799999995,1,0
"20217 ANN ARBOR TRL,DEARBORN HEIGHTS,MI,48127-2692",2.125,0.0,0.0,-83.23674665,42.33567334,1,0
"2024 HEALTH DR SW STE A,WYOMING,MI,49519-9501",3.0,0.0,0.0,-85.71398247,42.85969453,1,0
"203 S ZEEB RD STE 104,ANN ARBOR,MI,48103-8324",1.0,0.0,0.0,-83.83842538,42.28325986,1,0
"203 W 30TH ST,HOLLAND,MI,49423-6938",1.0,0.0,0.0,-86.11589993,42.77036531,1,0
"20302 EUREKA RD,TAYLOR,MI,48180-5310",1.1115601503759398,0.0,0.0,-83.23236491,42.19862604,1,0
"20307 W 12 MILE RD STE 106,SOUTHFIELD,MI,48076-5407",1.0,0.0,0.0,-83.24548238,42.50182451,1,0
"2037 S CENTER RD,BURTON,MI,48509",1.0,0.0,0.0,-83.63447738,43.00424983,1,0
"2037 W GRAND RIVER AVE,OKEMOS,MI,48864-1779",1.0,0.0,0.0,-84.42362875,42.7213888,1,0
"204 E MUSKEGON ST,CEDAR SPRINGS,MI,49319-9326",0.8313186813186811,0.08333333333333333,0.0,-85.54612990000003,43.21994513,1,0
"204 STATE ST,PETOSKEY,MI,49770-2718",1.0,0.0,0.0,-84.95849169,45.3718765,1,0
"204 W SHERMAN ST,CARO,MI,48723-1534",1.0,0.0,0.0,-83.39494233,43.491854,1,0
"204 W STATE ST,MANCELONA,MI,49659-8051",1.0,0.0,0.0,-85.06359377,44.90241446,1,0
"204 WHIPPLE ST,SOUTH LYON,MI,48178-1114",1.0,0.0,0.0,-83.65314472,42.46145051,1,0
"2040 WOODROW WILSON BLVD,WEST BLOOMFIELD,MI,48324-1772",1.0,0.0,0.0,-83.33221265,42.60925846,1,0
"20400 W 12 MILE RD,SOUTHFIELD,MI,48076-5415",0.0,0.0,1.0,-83.24648405,42.50186049,1,0
"20429 W 7 MILE RD,DETROIT,MI,48219-3408",1.0,0.0,0.0,-83.24366044,42.42943255,1,0
"2046 S STATE RD STE A,DAVISON,MI,48423-8671",1.0,0.0,0.0,-83.5152588,43.00453536,1,0
"205 E MAIN ST,PICKFORD,MI,49774-8936",3.0,0.0,0.0,-84.36042271,46.15806748,1,0
"205 S BRADLEY HWY,ROGERS CITY,MI,49779-2137",0.043478260869565216,0.0,0.0,-83.82557787,45.41125179,1,0
"2055 ROSEWOOD AVE SE,GRAND RAPIDS,MI,49506-5248",4.395571095571096,0.0,0.0,-85.62626875,42.92527289,1,0
"20555 ECORSE RD,TAYLOR,MI,48180-1992",2.0,0.0,0.0,-83.23816972,42.25624254,1,0
"2058 S STATE ST STE 100,ANN ARBOR,MI,48104-4787",1.0,0.0,3.0,-83.73996687,42.25690353,1,0
"2059 METROPOLITAN PKWY,STERLING HEIGHTS,MI,48310-4204",1.0,0.0,0.0,-83.08723641,42.56424913,1,0
"206 S MAIN ST,STANDISH,MI,48658-2522",1.0,0.0,0.0,-83.95974818,43.98127199,1,0
"2060 EAST PARIS AVE SE STE 210,GRAND RAPIDS,MI,49546-6113",1.5,0.0,0.0,-85.5694626,42.92580762,1,0
"20609 E 11 MILE RD,SAINT CLAIR SHORES,MI,48081-1401",1.0,0.0,0.0,-82.90851252,42.49540452,1,0
"2064 BALDWIN ST,JENISON,MI,49428-8773",5.633333333333334,0.0,0.0,-85.83292349,42.90712847,1,0
"20640 VERNIER RD,HARPER WOODS,MI,48225-1415",1.0,0.0,0.0,-82.91893197,42.44616305,1,0
"207 HAROLD ST,MIDLAND,MI,48640-4418",1.0,0.0,0.0,-84.22916622,43.62293629,1,0
"20720 PLYMOUTH RD,DETROIT,MI,48228-1275",0.6666666666666666,0.0,1.0,-83.24396275,42.37193883,1,0
"2074 S MAIN ST,ANN ARBOR,MI,48103-5827",2.0,3.0,0.0,-83.75047066,42.25590875,1,0
"20750 W OLD US HIGHWAY 12,CHELSEA,MI,48118-1378",1.6107142857142855,0.0,0.2,-84.02230789,42.30700014,1,0
"20755 GREENFIELD RD STE 500,SOUTHFIELD,MI,48075-5408",1.0,0.0,0.0,-83.20065577,42.44570639,1,0
"2076 BALDWIN ST,JENISON,MI,49428-8772",3.0,0.0,0.0,-85.83363386,42.90713148,1,0
"20830 CEDAR ST,ONAWAY,MI,49765-8600",0.17786561264822134,0.0,0.0,-84.23084241,45.36128047,1,0
"20851 W 7 MILE RD,DETROIT,MI,48219-1903",0.3333333333333333,0.0,0.0,-83.24809311,42.42932051,1,0
"209 E MASON ST,OWOSSO,MI,48867-3029",1.0,0.0,0.0,-84.16880058,42.99944152,1,0
"20901 MOROSS RD,DETROIT,MI,48236-2058",0.25,0.0,0.0,-82.92725098,42.42415506,1,0
"20905 GREENFIELD RD STE 203,SOUTHFIELD,MI,48075-5346",0.5,0.0,0.0,-83.20078966,42.44677206,1,0
"20905 GREENFIELD RD STE 208,SOUTHFIELD,MI,48075-5346",0.3333333333333333,0.0,0.0,-83.20078966,42.44677206,1,0
"20905 GREENFIELD RD STE 601,SOUTHFIELD,MI,48075-5355",0.5,0.0,0.0,-83.20078966,42.44677206,1,0
"210 W STATE ST,SAINT JOHNS,MI,48879-1564",1.0,0.0,0.0,-84.56112063,43.00150949,1,0
"21000 E 12 MILE RD STE 111,SAINT CLAIR SHORES,MI,48081-1156",0.0,0.0,0.25,-82.90497267,42.51025849,1,0
"21024 MACK AVE,GROSSE POINTE WOODS,MI,48236-1334",1.0,0.0,0.0,-82.9055741,42.44807676,1,0
"21055 E 12 MILE RD,ROSEVILLE,MI,48066-2205",2.0,0.0,0.0,-82.90350338,42.51035748,1,0
"211 HARLEY ST,JONESVILLE,MI,49250-1195",1.0,0.0,0.0,-84.66745884,41.98009892,1,0
"211 S COURT ST,AU GRES,MI,48703-9309",1.0,0.0,0.0,-83.69605426,44.04668447,1,0
"21100 ALLEN RD STE 2,WOODHAVEN,MI,48183-1694",10.658333333333333,0.0,0.0,-83.22669073,42.15453006,1,0
"21100 ALLEN RD,WOODHAVEN,MI,48183-1694",0.3333333333333333,0.0,0.0,-83.22669554,42.15454166,1,0
"212 E AURORA ST,IRONWOOD,MI,49938-2112",1.0,0.0,0.0,-90.16791778,46.45490137,1,0
"2121 ABBOT RD,EAST LANSING,MI,48823-8535",1.0,1.0,0.0,-84.48376739,42.75801899,1,0
"2123 AURELIUS RD,HOLT,MI,48842-1333",1.0,0.0,0.0,-84.52350888,42.64365663,1,0
"21258 M 68 HWY,ONAWAY,MI,49765-9692",0.13438735177865613,0.0,0.0,-84.2418832,45.35404546,1,0
"213 S CANAL ST,LAKE CITY,MI,49651-8865",1.0,0.0,0.0,-85.21357782,44.33277378,1,0
"213 SPRING ST,THREE RIVERS,MI,49093-2150",1.0,0.0,0.0,-85.63581096,41.94063972,1,0
"2134 E G AVE,KALAMAZOO,MI,49004-1751",1.0,0.0,0.0,-85.55284349,42.33269651,1,0
"2135 BUCHANAN AVE SW,GRAND RAPIDS,MI,49507-2911",3.401981351981352,0.08333333333333333,0.0,-85.671514,42.92475874,1,0
"2139 15 MILE RD,STERLING HEIGHTS,MI,48310-4807",1.0,0.0,0.0,-83.08588486,42.54951723,1,0
"214 N BRIDGE ST,DIMONDALE,MI,48821-9233",1.0,0.0,1.0,-84.64694441,42.64718294,1,0
"2141 15 MILE RD,STERLING HEIGHTS,MI,48310-4807",0.5,0.0,0.0,-83.08586712,42.54951745,1,0
"21427 GRAND RIVER AVE STE 100,DETROIT,MI,48219-3897",2.8724682180564534,0.0,0.0,-83.25201541,42.41417603,1,0
"215 S RIPLEY BLVD,ALPENA,MI,49707-4003",2.0,0.0,0.0,-83.45201113,45.0505709,1,0
"21500 NORTHWESTERN HWY STE 640,SOUTHFIELD,MI,48075-5018",1.25,0.0,0.0,-83.20878434,42.45038927,1,0
"216 E 3RD ST,IMLAY CITY,MI,48444-1322",2.0,0.0,0.0,-83.07532411,43.024204600000004,1,0
"21635 RYAN RD,WARREN,MI,48091-2788",1.0,0.0,0.0,-83.06426858,42.45482668,1,0
"21761 RYAN RD,WARREN,MI,48091-2353",1.0,0.0,0.0,-83.06430722,42.45600465,1,0
"21839 N PARK ST,REED CITY,MI,49677-9307",2.0,0.0,0.0,-85.51483731,43.88399103,1,0
"2184 N BEECH DALY RD,DEARBORN HEIGHTS,MI,48127-3492",1.0,0.0,0.0,-83.29190446,42.32585049,1,0
"2187 LAKESHORE DR,MUSKEGON,MI,49441-1413",1.0,0.0,0.0,-86.29741361,43.21420698,1,0
"219 E MAIN ST,GAYLORD,MI,49735-1303",1.0,0.0,0.0,-84.671604,45.02741749,1,0
"2192 COMMONS PKWY,OKEMOS,MI,48864-3986",1.3333333333333333,0.0,0.0,-84.4293704,42.68139026,1,0
"21925 VAN BORN RD,TAYLOR,MI,48180-1335",2.0,0.0,0.0,-83.24943003,42.26949550000001,1,0
"21950 GREENFIELD RD,OAK PARK,MI,48237-2577",1.0,0.0,0.0,-83.20085634,42.456168700000006,1,0
"220 W GARFIELD AVE,CHARLEVOIX,MI,49720-1631",28.89209956709957,0.25,0.5,-85.26371086,45.31158253,1,0
"2201 S GETTY ST,MUSKEGON,MI,49444-1207",8.333333333333332,0.0,0.0,-86.22460865,43.21149286,1,0
"22048 GRATIOT AVE,EASTPOINTE,MI,48021-2226",1.0,0.0,0.0,-82.96095563,42.459745700000006,1,0
"221 E NORTH ST,OWOSSO,MI,48867-1820",1.0,0.0,0.0,-84.16790932,43.0119295,1,0
"22101 MOROSS RD,DETROIT,MI,48236-2148",6.142857142857142,0.0,1.5476190476190477,-82.91491056,42.41898926,1,0
"22151 MOROSS RD STE G34,DETROIT,MI,48236-2144",1.0,0.0,0.0,-82.91398072,42.41860436,1,0
