IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"1106 1ST AVE S,ESCANABA,MI,49829-3411",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"111 ROCHDALE DR S,ROCHESTER HILLS,MI,48309-2274",0.0,0.0,0.0,0.0,0.5,1.0,,,,,0.0,1.0,1.0,0.0
"111 S HOWELL ST,HILLSDALE,MI,49242-1873",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"111 S WALNUT ST,FENTON,MI,48430-2150",0.3333333333333333,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"111 SAWYER ST,GRAND BLANC,MI,48439-1342",2.2277777777777783,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"111 W DAYTON ST,FREMONT,MI,49412-1112",1.5,0.5,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1110 W 8TH ST,MIO,MI,48647-9140",0.21428571428571427,0.2778656126482214,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1111 HECLA ST,HANCOCK,MI,49930-1000",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1111 LAMBERT ST,NILES,MI,49120-3439",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1111 W HILL RD STE B,FLINT,MI,48507-4724",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"11180 GRATIOT AVE,DETROIT,MI,48213-1363",1.1428571428571428,1.4659090909090908,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1120 COMMERCE DR,VASSAR,MI,48768-9588",1.119949494949495,1.5866161616161618,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1120 GORNICK AVE,GAYLORD,MI,49735-1740",2.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1122 S LINDEN RD,FLINT,MI,48532-3437",1.0,0.0,0.0,2.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1125 S LINDEN RD STE 800,FLINT,MI,48532-4069",0.0,0.0,1.0,1.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1125 THOMAS EDISON DR,PORT HURON,MI,48060-8500",2.2,3.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"11270 E 13 MILE RD STE 3,WARREN,MI,48093-2599",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"113 E MAIN ST,FLUSHING,MI,48433-2023",2.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"11300 E 13 MILE RD,WARREN,MI,48093-2500",1.0,0.3333333333333333,0.0,0.0,1.5,0.0,,,,,0.0,1.0,1.0,0.0
"1140 S BELSAY RD,BURTON,MI,48509-1909",1.3333333333333333,2.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"115 MARKET PL,ALBION,MI,49224-1767",3.958333333333333,8.566666666666666,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"115 N LAKE ST,MANISTIQUE,MI,49854-1200",1.0,0.5,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1150 MASON ST,DEARBORN,MI,48124-2801",0.2,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"11526 HIGHLAND RD,HARTLAND,MI,48353-2711",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"11552 E 12 MILE RD,WARREN,MI,48093-2644",1.5345172371488156,3.428006101225917,0.0,0.0,0.15263157894736842,0.12454212454212454,,,,,0.0,1.0,1.0,0.0
"117 N FOREST ST,STANDISH,MI,48658-2506",0.8333333333333333,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1172 NIXON AVE NW,GRAND RAPIDS,MI,49534-3638",0.125,1.5,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1173 PECK ST,MUSKEGON,MI,49441-3190",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1179 EAST PARIS AVE SE STE 130,GRAND RAPIDS,MI,49546-3682",0.0,0.0,2.0,2.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"118 N HANSELMAN ST,BAD AXE,MI,48413-1201",0.0,0.0,0.0,0.0,0.5,1.0,,,,,0.0,1.0,1.0,0.0
"118 W SHIAWASSEE AVE,FENTON,MI,48430-2006",0.5,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"11800 E 12 MILE RD,WARREN,MI,48093-3472",0.0,3.1428571428571432,0.0,0.25,0.25,0.8976190476190476,,,,,0.0,1.0,1.0,0.0
"11899 M 32,ATLANTA,MI,49709-9374",0.21428571428571427,0.3324110671936759,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1193 SOUTHFIELD RD,LINCOLN PARK,MI,48146-2450",2.0,3.1726190476190474,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"120 N MAIN ST,BELLEVUE,MI,49021-1232",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
