,State_County_Tract_FIPS_Code
31109003801,8
31109003708,7
31109003707,7
31109001500,6
31055007449,6
31047968100,5
31067964800,5
31109001600,5
31055007442,5
31019969204,4
31145963200,4
31109002900,4
31055007445,4
31055007443,4
31001965700,4
31155968300,4
31001965900,4
31111960200,4
31119960700,4
31055006701,4
31109001200,4
31019969202,3
31055007444,3
31055006603,3
31055006602,3
31079000700,3
31153010616,3
31111960300,3
31019969500,3
31031955800,3
31055007310,3
31153010401,3
31099966700,3
31025965900,3
31055007407,3
31109003402,3
31151960600,3
31111960400,3
31039972800,3
31079000900,3
31119960900,3
31109001301,3
31043010300,2
31055007512,2
31153010108,2
31143960100,2
31055007457,2
31055007463,2
31107976200,2
31053964000,2
31153010203,2
31055007318,2
31055007459,2
31131967000,2
31119961200,2
31047968200,2
31159960200,2
31055007406,2
31109001900,2
31019969203,2
31019969100,2
31109003706,2
31109001400,2
31041971900,2
31159960400,2
31055002700,2
31071973200,2
31109000400,2
31025965600,2
31137967100,2
31037964800,2
31109003714,2
31041971700,2
31055005600,2
31109003718,2
31109003717,2
31109003716,2
31079001200,1
31055004800,1
31153010632,1
31055006704,1
31153010624,1
31109002702,1
31109002701,1
31069952100,1
31179978700,1
31109000800,1
31045950700,1
31153010631,1
31109003709,1
31167962200,1
31153010621,1
31095963800,1
31109002400,1
31121966600,1
31019969700,1
31013951200,1
31109003704,1
31089974200,1
31153010106,1
31153010619,1
31111960500,1
31079000600,1
31055007409,1
31067965100,1
31033954900,1
31055006903,1
31055006805,1
31055006400,1
31053963600,1
31055005700,1
31119961100,1
31109000202,1
31119961300,1
31153010701,1
31063961100,1
31055007440,1
31177050102,1
31157953300,1
31053963900,1
31089974300,1
31173940200,1
31109003301,1
31185969700,1
31047968300,1
31109002800,1
31151960700,1
31067964900,1
31157953500,1
31129960000,1
31109003719,1
31175971400,1
31055007311,1
31097967600,1
31161951700,1
31055006803,1
31109001302,1
31055007408,1
31053963800,1
31153010501,1
31055007517,1
31141965300,1
31047968000,1
31079000400,1
31135959300,1
31055003402,1
31055003401,1
31157953800,1
31027977200,1
31125966100,1
31055007002,1
31055007001,1
31109003609,1
31055001600,1
31021963400,1
31055006904,1
31109000100,1
31055003100,1
31141965600,1
31109003604,1
31011960100,1
31105954500,1
31055006505,1
31083964200,1
31127968200,1
31079000300,1
31157953400,1
31001965500,1
31079001400,1
31109003608,1
31153010502,1
31139979100,1
31047968500,1
31055007472,1
31143960000,1
31027977100,1
31049955400,1
31055007468,1
31055007431,1
31055007429,1
31109000900,1
31055007434,1
31181965100,1
31109001003,1
31055002000,1
31097967500,1
31109001102,1
31011960200,1
31173940100,1
31021963200,1
31065963900,1
31017975000,1
31055007454,1
31109001001,1
31055007101,1
31119960802,1
31019969400,1
31055006806,1
31079000800,1
31055007462,1
31013951300,1
31055003800,1
31001965800,1
31055007469,1
31081969300,1
