idx,IKN_addr,general,pediatric,specialist,Y_lat,X_long,med_indicator,chip_indicator,hygienist_for_general,hygienist_for_pediatric
677,"2180 E STATE ROUTE 89A,COTTONWOOD,AZ,86326-4635",1.6666666666666663,0.25,0.3333333333333333,34.72140621,-112.0012361,1,1,3.3333333333333326,0.5
678,"21805 S ELLSWORTH RD STE 110,QUEEN CREEK,AZ,85142-9365",0.5,0.0,0.0,33.24997049,-111.6344607,1,1,1.0,0.0
679,"21805 S ELLSWORTH RD,QUEEN CREEK,AZ,85142-5997",0.5,0.0,0.0,33.24997049,-111.6344607,1,1,1.0,0.0
680,"21819 N SCOTTSDALE RD STE 110,SCOTTSDALE,AZ,85255-7442",0.5,0.0,0.0,33.68584663,-111.925348,1,1,1.0,0.0
681,"21819 N SCOTTSDALE RD STE,SCOTTSDALE,AZ,85255-7442",0.5,0.0,0.0,33.68583674,-111.92533799999998,1,1,1.0,0.0
682,"2200 W BETHANY HOME RD STE 10,PHOENIX,AZ,85015-1937",0.2,0.0,0.0,33.52423148,-112.1073844,1,1,0.4,0.0
683,"2200 W BETHANY HOME RD,PHOENIX,AZ,85015-1997",0.2,0.0,0.0,33.52423148,-112.1073844,1,1,0.4,0.0
684,"2202 HUALAPAI MOUNTAIN RD STE,KINGMAN,AZ,86401-8347",0.1111111111111111,0.14285714285714285,0.0,35.19287931,-114.0275906,1,1,0.2222222222222222,0.2857142857142857
685,"2202 N 7TH ST,PHOENIX,AZ,85006-1604",0.0,0.0,1.0,33.471378,-112.06513590000002,1,1,0.0,0.0
686,"2217 W HAPPY VALLEY RD STE 10,PHOENIX,AZ,85085-1603",1.9553571428571428,0.671041921041921,0.0,33.71275153,-112.1069025,1,1,3.9107142857142856,1.342083842083842
687,"2217 W HAPPY VALLEY RD,PHOENIX,AZ,85085-1603",0.5,0.421041921041921,0.0,33.71275153,-112.1069025,1,1,1.0,0.842083842083842
688,"2220 W SOUTHERN AVE APT SU,MESA,AZ,85202-4772",1.0,0.0,0.5,33.39308751,-111.8788712,1,1,2.0,0.0
689,"2220 W SOUTHERN AVE STE 102,MESA,AZ,85202-4706",1.0,0.0,0.5,33.39308751,-111.8788712,1,1,2.0,0.0
690,"2229 E MCDOWELL RD STE 1,PHOENIX,AZ,85006-2447",0.6666666666666666,0.0,0.0,33.4657495,-112.0332825,1,1,1.3333333333333333,0.0
691,"2229 E MCDOWELL RD,PHOENIX,AZ,85006-2448",0.6666666666666666,0.0,0.0,33.4657495,-112.0332825,1,1,1.3333333333333333,0.0
692,"225 E VALENCIA RD STE 135,TUCSON,AZ,85706-6866",0.5,0.0,0.3666666666666667,32.13411046,-110.965392,1,1,1.0,0.0
693,"225 E VALENCIA RD,TUCSON,AZ,85706-6891",0.0,0.0,0.3666666666666667,32.13411046,-110.965392,1,1,0.0,0.0
694,"2270 N COLTER DR,FLAGSTAFF,AZ,86004-7190",1.0,0.0,0.0,35.19639253,-111.5710335,1,1,2.0,0.0
695,"2270 S RIDGEVIEW DR APT SU,YUMA,AZ,85364-8875",0.5,0.0,0.0,32.68601849,-114.6385551,1,1,1.0,0.0
696,"22711 S ELLSWORTH RD STE 101,QUEEN CREEK,AZ,85142-6789",0.3333333333333333,0.0,0.0,33.24259808,-111.6344896,1,1,0.6666666666666666,0.0
697,"22711 S ELLSWORTH RD,QUEEN CREEK,AZ,85142-6788",0.3333333333333333,0.0,0.0,33.24259808,-111.6344896,1,1,0.6666666666666666,0.0
698,"22717 S ELLSWORTH RD STE B # 10,QUEEN CREEK,AZ,85142-6127",0.07692307692307693,0.0,0.0,33.24171519,-111.6344806,1,1,0.15384615384615385,0.0
699,"22717 S ELLSWORTH RD STE B102,QUEEN CREEK,AZ,85142-7575",0.1880341880341881,0.0,0.0,33.24171519,-111.6344806,1,1,0.3760683760683762,0.0
700,"230 S 12TH AVE,PHOENIX,AZ,85007-3101",1.0333333333333332,0.3859649122807017,0.0,33.44530894,-112.0881577,1,1,2.0666666666666664,0.7719298245614034
701,"230 W MAIN ST,SUPERIOR,AZ,85173-2638",1.0,0.0,0.0,33.29355422,-111.0978381,1,1,2.0,0.0
702,"2300 N CRAYCROFT RD STE 5,TUCSON,AZ,85712-2808",1.0444444444444445,0.0,0.2,32.24928045,-110.8748432,1,1,2.0888888888888895,0.0
703,"2300 N CRAYCROFT RD,TUCSON,AZ,85712-2808",0.5,0.0,0.0,32.24974602,-110.8753515,1,1,1.0,0.0
704,"2316 W BETHANY HOME RD STE 11,PHOENIX,AZ,85015-1850",2.119047619047619,0.06388888888888887,0.3333333333333333,33.52416858,-112.1093445,1,1,4.238095238095238,0.12777777777777774
705,"2316 W BETHANY HOME RD STE 110,PHOENIX,AZ,85015-1850",0.08333333333333333,0.041666666666666664,0.0,33.52416858,-112.1093445,1,1,0.16666666666666666,0.08333333333333331
706,"2316 W BETHANY HOME RD,PHOENIX,AZ,85015-1850",0.7761904761904761,0.06388888888888887,0.0,33.52416858,-112.1093445,1,1,1.5523809523809522,0.12777777777777774
707,"23374 W YUMA RD STE 102,BUCKEYE,AZ,85326-3120",0.7447552447552448,0.12698412698412698,0.0,33.43576645,-112.553594,1,1,1.4895104895104896,0.25396825396825395
708,"235 W WESTERN AVE # 7,AVONDALE,AZ,85323-1848",0.2,0.0,0.0,33.43526448,-112.35256809999998,1,1,0.4,0.0
