idx,IKN_addr,general,pediatric,specialist,Y_lat,X_long,med_indicator,chip_indicator
50,"1116 NW ARLINGTON AVE,LAWTON,OK,73507-6535",1.0,0.0,0.0,34.6098385,-98.40599949,1,1
51,"1119 WALNUT DR STE 4,ARDMORE,OK,73401-2360",1.0,0.0,0.0,34.187058,-97.14810325,1,1
52,"1120 18TH ST,WOODWARD,OK,73801-2921",1.0,0.0,0.0,36.43515899,-99.40225579999999,1,1
53,"1123 WALNUT DR,ARDMORE,OK,73401-2354",0.0,0.0,1.0,34.18720199,-97.14925375,1,1
54,"1127 S GEORGE NIGH EXPY,MCALESTER,OK,74501-7143",2.0,0.0,0.0,34.89839866,-95.75939079,1,1
55,"11317 S WESTERN AVE STE 100B,OKLAHOMA CITY,OK,73170-5848",0.0,0.0,1.0,35.35483563,-97.53002518,1,1
56,"114 W MAIN ST,WILBURTON,OK,74578-4044",2.0,0.0,0.0,34.91870755,-95.31039099,1,1
57,"1144 SW 104TH ST,OKLAHOMA CITY,OK,73139-2992",3.0,0.0,0.0,35.36326647,-97.5365505,1,1
58,"115 W WALNUT ST,TECUMSEH,OK,74873-2031",1.0,0.0,0.0,35.26077547,-96.93773916,1,1
59,"116 E 14TH ST,ADA,OK,74820-6518",1.0,0.0,0.0,34.77133451,-96.67774366,1,1
60,"1172 E OKLAHOMA BLVD,ALVA,OK,73717-4015",1.0,0.0,0.0,36.79756551,-98.642493,1,1
61,"11720 E 21ST ST,TULSA,OK,74129-1833",2.0,0.0,0.0,36.13195093,-95.84144666,1,1
62,"119 E 18TH ST,GROVE,OK,74344-3237",1.0,0.0,0.0,36.57811183,-94.7678679,1,1
63,"11910 S MEMORIAL DR,BIXBY,OK,74008-2170",0.0,0.0,1.0,35.99017225,-95.88654694,1,1
64,"120 S GRAND ST,CRESCENT,OK,73028-9100",1.0,0.0,0.0,35.95239991,-97.59543562,1,1
65,"120 W DELAWARE AVE STE A,VINITA,OK,74301-4242",1.0,0.0,0.0,36.63524327,-95.15687184,1,1
66,"1200 CHILDRENS AVE # 8F,OKLAHOMA CITY,OK,73104-4637",1.0,0.0,0.0,35.481249,-97.49881923,1,1
67,"1200 N AIR DEPOT BLVD,MIDWEST CITY,OK,73110-3334",1.0,0.0,0.0,35.48094227,-97.40630871,1,1
68,"1200 N PHILLIPS AVE # 8900,OKLAHOMA CITY,OK,73104-4600",1.0,0.0,0.0,35.48006598,-97.49880617,1,1
69,"1200 S AIR DEPOT BLVD STE A,MIDWEST CITY,OK,73110-4848",3.0,0.0,0.0,35.45313244,-97.40607624,1,1
70,"1200 S AIR DEPOT BLVD,MIDWEST CITY,OK,73110-4866",1.0,0.0,0.0,35.45314241,-97.4060863,1,1
71,"1200 W 4TH ST STE A,TAHLEQUAH,OK,74464-5013",1.0,0.0,0.0,35.90086317,-94.99096696,1,1
72,"1201 E JACKSON ST,HUGO,OK,74743-4229",1.0,0.0,0.0,34.01065497,-95.49958352,1,1
73,"1201 KIOWA ST,ARDMORE,OK,73401-2246",0.0,0.0,1.0,34.18791559,-97.15379363,1,1
74,"1201 N STONEWALL AVE # 230,OKLAHOMA CITY,OK,73117-1214",0.0,0.0,2.0,35.480277,-97.49345742,1,1
75,"1201 N STONEWALL AVE # 442,OKLAHOMA CITY,OK,73117-1214",0.0,0.0,2.0,35.480277,-97.49345742,1,1
76,"1201 N STONEWALL AVE RM 442,OKLAHOMA CITY,OK,73117-1214",0.0,0.0,5.0,35.480277,-97.49345742,1,1
77,"1201 N STONEWALL AVE,OKLAHOMA CITY,OK,73117-1214",34.0,1.0,8.5,35.480277,-97.49345742,1,1
78,"1202 E MAIN ST,TISHOMINGO,OK,73460-2409",1.0,0.0,0.0,34.23050385,-96.66321135,1,1
79,"1203 E 33RD ST STE 100,TULSA,OK,74105-2013",0.0,1.0,0.0,36.11545453,-95.97712243,1,1
80,"1205 E ROSS BYP,TAHLEQUAH,OK,74464-4188",1.5,0.0,0.0,35.9081816,-94.95640259,1,1
81,"121 N MAIN ST,BRISTOW,OK,74010-2429",1.0,0.0,0.0,35.83351799,-96.39102712,1,1
82,"121 S 6TH ST,HENRYETTA,OK,74437-5009",1.0,0.0,0.0,35.43905641,-95.98835724,1,1
83,"1210 SW WASHINGTON ST,IDABEL,OK,74745-4327",1.0,0.0,0.0,33.89278851,-94.8404835,1,1
84,"1211 N SHARTEL AVE STE 1002,OKLAHOMA CITY,OK,73103-2433",1.0,0.0,0.0,35.480583,-97.52560671,1,1
85,"1215 E WRANGLER BLVD,SEMINOLE,OK,74868-3511",1.0,0.0,0.0,35.24636899,-96.65678759,1,1
86,"12195 S YUKON AVE,GLENPOOL,OK,74033-6621",1.0,0.0,0.0,35.98519573,-96.01927017,1,1
87,"1220 MERRICK DR,ARDMORE,OK,73401-1824",3.0,0.0,0.0,34.19178975,-97.14435436,1,1
88,"1224 SW 104TH ST STE B,OKLAHOMA CITY,OK,73139-3021",0.0,0.0,1.0,35.36326452,-97.53790436,1,1
89,"1226 W BROADWAY ST,DRUMRIGHT,OK,74030-5826",7.0,0.0,0.0,35.98798725,-96.61811290000001,1,1
90,"1240 ALAMEDA ST,NORMAN,OK,73071-3007",2.0,0.0,0.0,35.21834951,-97.42166999,1,1
91,"125 E 3RD ST STE A,EDMOND,OK,73034-3822",1.0,0.0,0.0,35.65190442,-97.47864868,1,1
92,"12516 N MAY AVE STE A,OKLAHOMA CITY,OK,73120-1947",1.0,0.0,0.0,35.59744507,-97.56717016,1,1
93,"12716 NE 36TH ST,SPENCER,OK,73084-9167",3.0,0.0,0.0,35.50761453,-97.30525041,1,1
94,"129 N 3RD AVE STE B,PURCELL,OK,73080-4246",1.0,0.0,0.0,35.01341997,-97.36265444,1,1
95,"129 S BROADWAY,COWETA,OK,74429-4101",1.0,0.0,0.0,35.95013498,-95.65051757,1,1
