State_County_Tract_FIPS_Code,Count
8013012203,25
8035014131,16
8031003800,16
8031006809,16
8041003305,14
8005006858,14
8041004800,14
8031003901,13
8005080400,13
8041007102,11
8005006856,11
8013012202,11
8069000902,10
8031004003,10
8001060200,10
8077000500,10
8005006712,10
8035014125,9
8059011729,9
8031004107,9
8031001702,9
8069001709,8
8013012204,8
8031004405,8
8005005624,8
8005006706,8
8041007000,8
8041007101,8
8041003100,8
8005006709,8
8031004301,8
8069001603,7
8097000401,7
8069001007,7
8041003705,7
8013060600,7
8059010502,7
8035014116,7
8031002702,7
8031001701,7
8041002000,7
8059009847,6
8001008100,6
8059012024,6
8005005630,6
8123001412,6
8041007201,6
8031005002,6
8077001002,6
8041003906,6
8041007400,6
8037000401,6
8005006100,6
8005006708,6
8041007500,6
8031004106,6
8069001706,6
8013013307,6
8013012907,5
8059011728,5
8123001202,5
8037000302,5
8014030900,5
8045951802,5
8035014012,5
8069001111,5
8059011000,5
8005005632,5
8069001707,5
8013013003,5
8041001600,5
8041001000,5
8013013208,5
8013013205,5
8005006808,5
8005080200,5
8041003303,5
8041007202,5
8005007106,5
8059010603,5
8003960200,5
8067970800,5
8059010901,5
8069001110,5
8035013904,5
8069001009,5
8031006811,4
8067971000,4
8005086300,4
8013012605,4
8077000400,4
8041007700,4
8007974400,4
8031001102,4
8059010208,4
8035014009,4
8077001501,4
8085966300,4
8059009824,4
8035014140,4
8001009203,4
8031004304,4
8059011720,4
8031005104,4
8059009848,4
8031006901,4
8077000900,4
8059011100,4
8059012052,4
8069001010,4
8117000300,4
8069002501,4
8041007800,4
8041000202,4
8041003307,4
8101003004,4
8005005611,4
8035013907,4
8005086700,4
8041006802,4
8041003702,4
8005086100,4
8041003701,4
8059010206,4
8069001902,4
8014030500,4
8035014110,4
8069001607,4
8041004701,4
8035014135,4
8005004952,4
8031000501,4
8031003902,4
8059011726,4
8069002700,3
8041003708,3
8041007300,3
8059010504,3
8107000700,3
8005081400,3
8059012033,3
8035013909,3
8059009836,3
8035014115,3
8041002300,3
8041003905,3
8041003706,3
8045951702,3
8067970703,3
8031004004,3
8045951803,3
8059009833,3
8035014013,3
8013060900,3
8101000100,3
8001008529,3
8013012507,3
8107000500,3
8013013212,3
8069000802,3
8031003102,3
8031004303,3
8013013401,3
8069001602,3
8001009323,3
8031007088,3
8013013308,3
8013012710,3
8005080300,3
8031000301,3
8059060500,3
8075966300,3
8085966400,3
8014031000,3
8035014503,3
8035014505,3
8005086600,3
8069001106,3
8031006814,3
8117000100,3
8031006804,3
8041000900,3
8041005106,3
8013012708,3
8013013006,3
8013013508,3
8123002007,3
8015000200,3
8013012509,3
8041002501,3
8041000101,3
8005005951,3
8041000500,3
8005081700,3
8013013210,2
8059012058,2
8031002803,2
8001008606,2
8059011712,2
8005005622,2
8067971100,2
8031001600,2
8001060100,2
8059012054,2
8059011709,2
8059009851,2
8013013701,2
8031000702,2
8059009838,2
8031003402,2
8101002802,2
8123001907,2
8031003702,2
8014030300,2
8069002803,2
8005087300,2
8041003709,2
8059011732,2
