,State_County_Tract_FIPS_Code
18097391000,463
18097381102,78
18089042503,59
18043070801,55
18095001000,53
18097380200,51
18097321700,51
18097310106,48
18003002200,47
18097360301,47
18089042704,46
18097340101,46
18097360502,45
18163002400,44
18097330105,44
18097320204,44
18097380402,44
18097340300,43
18019050403,41
18067000800,41
18167001000,40
18089040600,39
18177000400,37
18157001800,34
18097322600,33
18157010800,32
18063210606,31
18097330106,29
18089012800,28
18039002101,27
18127050702,26
18005010200,26
18097353300,24
18067001400,24
18127050800,24
18057111102,22
18081610201,22
18003000704,22
18029080400,21
18157005200,19
18023950700,19
18097350300,18
18095002000,17
18079960500,17
18141010200,17
18063210608,17
18003010821,17
18141011306,17
18097390405,17
18141000900,16
18097310312,16
18089021300,16
18157010201,16
18141001500,15
18097361600,15
18011810500,15
18157010700,15
18035002000,15
18039002900,15
18097361100,14
18059410300,14
18053000700,14
18097310306,14
18163003701,14
18089043202,14
18095001400,14
18097330805,13
18097352700,13
18103952200,13
18063210603,13
18035000800,13
18067000900,13
18017951600,12
18019050503,12
18097358100,12
18057111007,12
18097360402,11
18097351200,11
18097357500,11
18097340201,11
18097320107,11
18053000800,11
18035002900,11
18097355900,11
18097360302,11
18095001900,11
18057110807,10
18157000400,10
18097357100,10
18097360900,10
18097355300,10
18061060300,10
18003980001,10
18097340700,10
18097355700,10
18167011200,9
18097340901,9
18179040400,9
18091043000,9
18097320202,9
18103952100,9
18141002200,9
18085962000,9
18149954000,9
18097310111,9
18173030702,9
18071967800,9
18019050304,9
18089040300,9
18097390404,9
18105000401,8
18097360602,8
18159020400,8
18081610605,8
18005010900,8
18057111001,8
18001030300,8
18097351900,8
18089030500,8
18097310204,8
18003003304,8
18057110812,8
18081610403,7
18057110810,7
18071967901,7
18059410200,7
18145710601,7
18109510701,7
18067010100,7
18095001500,7
18097330500,7
18097380902,7
18057110811,7
18163002100,7
18053000600,7
18091040500,7
18057110908,7
18097356400,7
18097390700,7
18097340102,7
18063210201,7
18163003801,7
18003003100,7
18011810400,6
18089041800,6
18097330209,6
18089042505,6
18097360800,6
18003011501,6
18065976000,6
18039002000,6
18097360601,6
18127050506,6
18057110401,6
18057110506,6
18097342500,6
18093950900,6
18081610802,6
18169102800,6
18033020400,6
18177000500,6
18095000900,6
18097354200,6
18057110805,6
18141011301,5
18003011502,5
18003003500,5
18179040600,5
18039002200,5
18067001100,5
18163001900,5
18093951000,5
18089042403,5
18005011000,5
18163010100,5
18003011302,5
18003011606,5
18095010600,5
18003010705,5
18109510402,5
18003004400,5
18153050300,5
18167000600,5
18105000904,5
18097351600,5
18095010500,5
18035002500,5
18063210605,5
18055955000,5
18003010707,5
18039000502,5
18035000903,5
18057110509,5
18079960400,5
18095010200,5
18059410600,5
18075963100,5
18097390402,5
18015959800,5
18065976700,4
18057111101,4
18039002300,4
18083955100,4
18053000500,4
18063210604,4
18127050203,4
18039002400,4
18163000400,4
18157000700,4
18095011900,4
18061060400,4
18031969400,4
18139974400,4
18157000300,4
18003003600,4
18081610300,4
18063210300,4
18065976100,4
18057110906,4
18097360401,4
18089040501,4
18067000700,4
18035001100,4
18077966600,4
18097381205,4
18145710500,3
18097321600,3
18063210501,3
18133956300,3
18091042400,3
18105000601,3
18089011300,3
18127050300,3
18177001000,3
18107957200,3
18081611100,3
18097310104,3
18003010809,3
18097342200,3
18089042300,3
18003011603,3
18097340113,3
18095001700,3
18141011802,3
18097352500,3
18097340202,3
18169102600,3
18097381203,3
18097341904,3
18001030700,3
18087970401,3
18097355400,3
18035002800,3
18043071005,3
18167001800,3
18105000301,3
18097390600,3
18019050200,3
18005011300,3
18097320600,3
18031969000,3
18091041400,3
18173030500,3
18089043002,3
18183050100,3
18069961500,3
18037953300,3
18081610603,3
18037953200,3
18031969100,3
18097320203,3
18051050200,3
18089040200,3
18121030300,3
18097330806,3
18037953700,3
18097361400,3
18049953000,3
18077966500,2
18119955800,2
18137968800,2
18097356200,2
18055955400,2
18027954900,2
18113971700,2
18057110300,2
18141011501,2
18011810601,2
18041954400,2
18097340500,2
18091042300,2
18113971800,2
18163003400,2
18089040801,2
18003004103,2
18117951500,2
18073101200,2
18141001100,2
18109510600,2
18097320108,2
18057110700,2
18177000700,2
18089042402,2
18083955200,2
18105001102,2
18097310105,2
18027954700,2
18003010816,2
18037953800,2
18109510300,2
18053010500,2
18117951300,2
18183050300,2
18089042200,2
18057110808,2
18145710700,2
18019050100,2
18097390900,2
18097321300,2
18081610801,2
18035002401,2
18039001300,2
18089042602,2
18031969300,2
18173030600,2
18141003400,2
18097320400,2
18097341100,2
18051050501,2
18043070901,2
18005010400,2
18133956200,2
18003003902,2
18151971300,2
18081610202,2
18099020500,2
18089041200,2
18049953100,2
18147953000,2
18069962100,2
18059410400,2
18003000100,2
18099020101,2
18071968100,2
18083955400,2
18163001500,2
18163002800,2
18081611200,2
18001030600,2
18097330208,2
18157001200,2
18087970200,2
18105000100,2
18089040402,2
18105000901,2
