id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,
1400000US23011010802,,"Census Tract 108.02, Kennebec County, Maine",25,0,67,127,0,22,0,69,62,44,21,0,361,34,32,0,63,0,20,0,0,58,22,21,111,491,36,64,0,0,0,0,0,41,46,39,172,93,469,152.58,249.42,418,1289,
1400000US23011010900,,"Census Tract 109, Kennebec County, Maine",31,31,8,0,0,5,6,0,16,6,0,0,145,28,2,18,42,0,9,0,8,10,15,13,0,125,19,3,41,0,0,0,0,9,0,24,18,11,230,33.38,67.62,42,373,
1400000US23011011000,,"Census Tract 110, Kennebec County, Maine",70,0,0,0,0,0,0,0,18,17,42,18,247,86,0,0,0,54,0,0,0,0,0,40,67,464,0,20,9,21,40,24,0,0,139,36,0,175,312,32.41,189.59,342,876,
1400000US23011012000,,"Census Tract 120, Kennebec County, Maine",27,0,11,0,0,20,0,8,145,96,0,41,190,0,0,0,0,0,10,0,0,16,153,0,11,128,15,0,0,0,0,0,0,0,9,26,11,67,68,45.1,422.9,130,666,
1400000US23011013000,,"Census Tract 130, Kennebec County, Maine",0,14,15,0,0,64,11,0,60,15,34,0,239,49,0,0,12,0,85,11,0,46,17,0,19,334,0,0,22,48,0,14,0,0,91,91,50,18,241.5,129.11,294.39,121,786,
1400000US23011014000,,"Census Tract 140, Kennebec County, Maine",42,0,32,0,0,0,61,0,113,0,29,0,444,22,0,100,0,64,0,0,0,64,48,66,80,450,0,0,0,20,0,0,45,0,11,57,147,170,280,130.44,268.56,492,1171,
1400000US23011014500,,"Census Tract 145, Kennebec County, Maine",0,0,0,0,0,5,6,0,13,7,24,11,105,0,0,3,12,9,3,10,0,24,13,20,11,146,5,0,3,5,14,4,23,0,21,14,21,36,57,52.54,84.46,123,317,
1400000US23011015000,,"Census Tract 150, Kennebec County, Maine",0,0,15,11,6,0,0,5,23,57,44,39,94,0,0,0,12,6,0,0,0,40,26,7,3,195,0,0,11,31,6,0,11,0,26,26,46,38,98,27.57,186.43,177,489,
1400000US23011015500,,"Census Tract 155, Kennebec County, Maine",11,0,41,3,11,26,0,11,62,39,9,9,171,16,0,28,0,16,3,0,15,42,21,3,27,209,9,11,14,0,4,0,6,17,19,67,38,24,178.5,79.49,234.01,110,602,
1400000US23011016000,,"Census Tract 160, Kennebec County, Maine",0,0,25,0,0,0,0,0,0,36,0,130,176,9,10,0,8,0,19,0,0,31,0,22,77,237,25,11,13,0,0,19,0,0,59,11,9,90,120,30.7,125.3,328,604,
1400000US23011017000,,"Census Tract 170, Kennebec County, Maine",0,0,0,52,41,22,24,0,34,22,52,11,247,0,0,45,58,0,25,26,0,13,18,11,51,378,15,0,22,88,0,46,13,0,67,94,0,33,367.5,124.32,233.18,158,883,
1400000US23011018000,,"Census Tract 180, Kennebec County, Maine",45,0,0,0,4,0,80,0,164,0,49,45,240,33,0,0,0,19,0,11,0,129,18,18,12,328,21,7,9,8,82,10,10,0,65,43,33,40,233,152.54,372.46,197,955,
1400000US23011019000,,"Census Tract 190, Kennebec County, Maine",7,0,0,9,6,17,7,18,65,0,9,15,258,0,6,10,33,6,25,0,43,102,9,16,8,66,9,0,10,9,0,0,0,0,15,0,6,17,126,112.66,167.34,71,477,
1400000US23011020000,,"Census Tract 200, Kennebec County, Maine",0,0,0,0,0,6,34,0,75,22,46,11,415,0,30,9,0,0,23,33,0,139,32,47,102,355,0,0,8,0,28,33,0,0,148,57,61,20,106,145.06,425.94,287,964,
1400000US23011020500,,"Census Tract 205, Kennebec County, Maine",0,4,33,0,51,0,12,0,25,4,3,0,115,0,4,0,0,36,0,7,0,27,33,8,0,99,5,0,0,16,12,15,0,0,0,20,13,18,168.5,33.26,102.24,42,346,
1400000US23011021000,,"Census Tract 210, Kennebec County, Maine",37,0,45,0,17,0,0,24,36,0,9,0,194,0,0,40,0,16,0,0,80,7,0,29,22,186,0,0,40,37,8,0,0,0,43,18,35,5,240,115.18,92.82,100,548,
1400000US23011022000,,"Census Tract 220, Kennebec County, Maine",0,0,18,0,6,0,0,4,7,28,14,0,196,0,0,0,14,52,16,0,13,51,22,14,14,203,7,0,0,0,44,7,0,0,58,61,14,12,152.5,43.58,211.92,68,476,
1400000US23011023001,,"Census Tract 230.01, Kennebec County, Maine",40,16,0,0,0,6,83,14,39,71,27,8,190,13,0,21,14,21,0,0,42,0,38,34,7,280,24,0,35,0,0,0,0,8,10,108,18,77,187,156.37,259.63,171,774,
1400000US23011023002,,"Census Tract 230.02, Kennebec County, Maine",10,10,0,0,0,29,12,0,62,0,0,26,233,55,22,0,22,9,20,0,0,67,0,8,30,481,65,31,0,30,26,18,0,0,113,57,32,109,313.5,76.96,267.54,205,863,
1400000US23011024101,,"Census Tract 241.01, Kennebec County, Maine",183,107,0,0,0,0,0,23,53,0,0,40,269,75,42,12,0,32,0,12,7,42,26,0,21,358,0,0,23,0,15,0,0,0,102,123,0,95,489,67.61,320.39,156,1033,
1400000US23011024102,,"Census Tract 241.02, Kennebec County, Maine",107,0,66,9,0,0,12,0,23,31,28,27,297,53,0,0,19,0,0,0,0,142,31,42,10,442,0,118,0,152,29,0,11,0,37,0,44,51,553,49.26,237.74,202,1042,
1400000US23011024200,,"Census Tract 242, Kennebec County, Maine",0,0,0,0,0,0,0,0,41,108,21,0,336,0,0,0,0,0,0,0,18,48,88,25,157,392,79,0,0,0,0,0,0,0,174,80,22,37,79,52.19,504.81,262,898,
1400000US23011025000,,"Census Tract 250, Kennebec County, Maine",111,39,0,0,0,0,0,0,115,73,0,22,250,44,0,0,84,14,0,0,0,0,24,0,84,543,44,0,26,42,0,49,0,28,90,97,82,85,428.5,79.15,372.35,273,1153,
1400000US23013970200,,"Census Tract 9702, Knox County, Maine",33,0,0,0,0,0,0,0,0,71,14,77,164,22,0,0,0,0,0,0,0,0,92,7,43,250,21,0,0,23,0,0,0,0,50,43,0,113,99,6.5,249.5,254,609,
1400000US23013970300,,"Census Tract 9703, Knox County, Maine",12,9,13,19,45,20,6,60,99,102,44,33,674,24,56,22,66,51,58,0,30,126,114,58,69,480,8,16,4,33,14,16,4,8,165,81,27,104,439,205.7,636.3,335,1616,
1400000US23013970400,,"Census Tract 9704, Knox County, Maine",35,37,35,0,0,0,0,0,123,15,20,20,424,0,12,112,0,22,0,0,0,201,22,55,0,412,17,24,31,0,22,50,0,0,109,99,47,13,372,81.29,512.71,155,1121,
1400000US23013970500,,"Census Tract 9705, Knox County, Maine",68,0,14,0,0,0,0,26,7,11,0,55,239,21,0,19,20,0,23,0,19,0,63,31,43,210,9,0,0,21,0,29,0,0,9,36,33,73,198,73.08,123.92,235,630,
1400000US23013970600,,"Census Tract 9706, Knox County, Maine",26,0,0,0,5,74,0,0,12,24,23,0,120,0,0,5,0,0,20,0,0,56,8,31,0,118,0,15,5,4,0,0,31,0,53,0,0,10,107,93.73,137.27,64,402,
1400000US23013970700,,"Census Tract 9707, Knox County, Maine",58,0,0,27,0,40,0,0,58,40,15,0,206,55,0,0,24,18,26,0,0,83,0,0,0,452,98,0,0,21,19,113,0,57,74,33,0,37,409.5,174.45,260.05,52,896,
1400000US23013970800,,"Census Tract 9708, Knox County, Maine",11,0,21,0,10,0,0,4,64,42,9,10,129,3,4,4,0,0,8,0,8,28,8,29,37,200,13,3,16,0,3,0,4,4,72,17,23,45,92,45.32,209.68,153,500,
1400000US23013970900,,"Census Tract 9709, Knox County, Maine",0,0,0,0,26,6,0,0,0,44,0,0,219,0,0,0,0,64,0,0,0,85,0,35,35,176,0,15,0,0,48,0,0,0,61,23,13,16,156,21.98,194.02,99,471,
1400000US23013971000,,"Census Tract 9710, Knox County, Maine",0,9,16,7,0,0,4,5,35,17,11,8,194,0,0,14,43,0,9,6,7,60,43,0,12,222,0,0,4,5,0,10,13,3,96,62,4,25,107.5,72.33,288.17,60,528,
1400000US23013971100,,"Census Tract 9711, Knox County, Maine",0,0,0,0,7,0,0,6,7,18,1,10,100,0,0,0,0,12,58,3,0,8,14,1,4,124,0,0,0,0,25,15,0,0,2,18,18,46,80.5,47.71,64.79,80,273,
1400000US23013990000,,"Census Tract 9900, Knox County, Maine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1400000US23015975100,,"Census Tract 9751, Lincoln County, Maine",31,16,31,67,47,41,14,0,106,21,10,18,456,38,11,14,63,48,36,52,4,129,37,13,11,306,17,0,0,19,31,18,17,16,87,33,45,23,480.5,192.36,371.14,120,1164,
1400000US23015975200,,"Census Tract 9752, Lincoln County, Maine",46,0,37,0,0,0,0,0,106,0,26,18,287,68,0,0,0,0,0,0,0,145,13,44,17,262,73,0,0,0,0,10,0,0,64,63,25,27,229,45.95,350.05,157,782,
1400000US23015975300,,"Census Tract 9753, Lincoln County, Maine",24,0,24,8,14,22,5,5,15,17,26,27,232,22,3,25,5,21,0,7,0,49,33,13,54,216,26,0,10,4,20,3,0,6,43,36,18,50,218.5,49.41,179.09,188,635,
1400000US23015975400,,"Census Tract 9754, Lincoln County, Maine",11,3,0,0,0,0,14,0,33,43,2,24,285,27,34,15,9,18,0,0,0,64,32,30,56,230,3,26,0,0,13,4,1,0,62,21,15,85,161,37.67,234.33,212,645,
1400000US23015975500,,"Census Tract 9755, Lincoln County, Maine",12,5,0,43,3,16,12,0,98,72,67,7,351,0,0,0,36,49,32,12,0,85,108,23,6,481,4,51,42,42,21,60,6,0,112,82,35,26,362,122.35,518.65,164,1167,
1400000US23015975600,,"Census Tract 9756, Lincoln County, Maine",75,6,0,24,5,0,0,0,42,51,9,0,117,1,0,1,0,18,2,17,3,40,26,9,0,180,12,5,0,0,31,13,27,3,15,12,19,43,185.5,70.11,173.39,80,509,
1400000US23015975700,,"Census Tract 9757, Lincoln County, Maine",0,0,0,0,0,10,0,0,12,0,6,0,42,0,1,4,2,0,9,5,2,0,9,10,0,25,4,0,0,0,0,10,0,1,3,0,2,5,25.5,24.45,22.05,23,95,
1400000US23015975800,,"Census Tract 9758, Lincoln County, Maine",0,32,0,0,15,4,0,0,26,6,0,0,128,8,0,0,37,20,13,0,0,3,33,0,14,164,19,32,0,0,0,4,27,0,27,28,0,27,173.5,44.78,115.72,41,375,
1400000US23015976200,,"Census Tract 9762, Lincoln County, Maine",2,0,0,0,0,11,0,6,11,0,0,3,103,4,0,4,0,0,4,0,20,25,5,18,23,110,3,0,28,0,0,14,0,0,19,13,17,16,55.5,47.65,65.85,77,246,
1400000US23015990000,,"Census Tract 9900, Lincoln County, Maine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1400000US23017965100,,"Census Tract 9651, Oxford County, Maine",0,0,0,0,0,5,0,0,8,21,27,4,48,9,0,0,0,0,14,6,0,6,5,4,4,57,6,0,0,0,0,0,0,0,20,9,5,17,24.5,19.92,64.58,61,170,
1400000US23017965400,,"Census Tract 9654, Oxford County, Maine",0,0,25,13,0,0,0,26,0,0,0,12,148,12,0,5,39,31,11,5,19,18,8,0,0,146,0,0,8,2,41,11,2,34,0,28,20,0,187,99.34,51.66,32,370,
1400000US23017965500,,"Census Tract 9655, Oxford County, Maine",0,13,0,18,14,0,0,0,14,0,0,0,67,0,32,0,11,13,0,11,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,29,0,0,101,12.82,41.18,0,155,
1400000US23017965600,,"Census Tract 9656, Oxford County, Maine",0,18,0,0,0,0,0,0,0,30,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,13,0,48,0,0,0,0,32,14,22,17,79,4.16,71.84,71,226,
1400000US23017965700,,"Census Tract 9657, Oxford County, Maine",23,4,26,0,16,0,24,0,4,16,14,0,207,48,54,14,4,40,0,6,0,13,16,8,4,190,14,41,6,7,11,10,7,0,45,0,20,29,313,50.06,85.94,75,524,
1400000US23017965800,,"Census Tract 9658, Oxford County, Maine",19,19,4,9,28,0,8,5,52,52,30,0,130,21,3,3,3,4,11,8,11,29,17,17,3,286,12,2,11,0,0,33,0,5,59,98,25,41,160,77.2,288.8,116,642,
1400000US23017965900,,"Census Tract 9659, Oxford County, Maine",38,0,48,0,10,15,0,0,37,0,0,0,150,0,0,17,0,0,0,13,0,39,40,15,26,240,0,0,85,0,15,15,13,0,38,60,14,0,228,55.82,199.18,55,538,
1400000US23017966000,,"Census Tract 9660, Oxford County, Maine",22,9,2,0,11,25,7,12,24,28,13,15,241,110,0,11,9,5,4,8,2,38,25,25,4,218,31,4,5,19,2,14,0,13,42,19,34,35,261.5,77.02,162.48,126,627,
1400000US23017966100,,"Census Tract 9661, Oxford County, Maine",20,0,27,12,18,4,0,0,71,4,3,0,219,15,0,35,10,11,18,0,0,119,0,11,0,155,4,19,15,10,7,11,0,0,56,11,18,4,219.5,48.48,229.02,36,533,
1400000US23017966200,,"Census Tract 9662, Oxford County, Maine",0,24,0,0,23,50,33,55,68,22,0,0,320,29,67,0,49,20,54,24,0,29,0,0,48,419,37,63,0,0,0,15,46,105,26,43,0,84,371.5,338.49,172.01,132,1014,
1400000US23017966300,,"Census Tract 9663, Oxford County, Maine",4,10,11,0,0,7,0,0,76,63,55,0,263,21,8,12,23,8,39,5,0,66,57,24,0,286,26,43,15,0,0,61,4,0,52,40,15,30,234.5,87.72,328.78,124,775,
1400000US23017966400,,"Census Tract 9664, Oxford County, Maine",22,56,150,5,0,54,7,41,44,41,7,33,586,36,9,186,0,60,11,15,8,85,104,28,44,473,38,57,103,6,5,0,9,38,98,62,21,36,765.5,180.01,404.49,169,1519,
1400000US23017966500,,"Census Tract 9665, Oxford County, Maine",124,69,148,33,0,0,0,0,34,33,66,0,543,18,4,45,19,277,12,0,11,28,25,95,9,209,81,0,14,12,15,0,0,0,12,16,29,30,865,26.62,138.38,229,1259,
1400000US23017966600,,"Census Tract 9666, Oxford County, Maine",8,10,0,15,22,0,0,0,35,21,2,5,171,3,0,0,22,11,7,4,9,30,44,17,24,197,0,18,0,22,16,18,3,0,20,43,19,38,159.5,39.55,181.95,105,486,
1400000US23017966700,,"Census Tract 9667, Oxford County, Maine",0,0,0,0,0,0,0,14,62,13,28,33,278,0,0,45,0,0,26,0,26,82,57,13,29,316,15,0,0,73,22,18,0,23,96,42,0,27,177,116.2,320.8,130,744,
1400000US23017966800,,"Census Tract 9668, Oxford County, Maine",7,0,22,25,6,12,0,12,47,7,6,21,153,0,0,10,25,38,18,5,0,18,20,19,0,225,27,4,0,41,9,15,7,0,52,50,20,0,236.5,61.71,178.79,66,543,
1400000US23017966900,,"Census Tract 9669, Oxford County, Maine",7,10,20,7,32,14,0,15,39,0,0,6,175,0,22,22,56,0,0,0,3,26,9,16,21,238,24,4,5,69,4,0,0,0,25,23,51,33,289,36.7,110.3,127,563,
1400000US23019010000,,"Census Tract 100, Penobscot County, Maine",0,0,0,0,0,0,23,0,155,134,145,60,421,0,0,0,0,0,0,22,0,110,114,80,95,360,23,0,0,0,27,0,0,12,118,88,12,80,50,106.79,669.21,472,1298,
1400000US23019011000,,"Census Tract 110, Penobscot County, Maine",0,0,0,23,5,2,0,0,43,54,14,26,120,0,0,0,16,11,3,0,8,41,18,7,16,232,27,0,4,7,13,0,54,16,35,25,20,31,108.5,95.97,200.53,114,519,
1400000US23019012000,,"Census Tract 120, Penobscot County, Maine",0,5,3,13,3,0,0,0,38,6,14,5,113,3,3,3,17,0,0,0,7,44,15,5,16,137,17,0,0,12,8,4,9,9,25,11,6,36,89,40.91,125.09,82,337,
1400000US23019012500,,"Census Tract 125, Penobscot County, Maine",10,3,20,5,34,4,15,8,16,8,4,19,170,41,0,4,15,26,18,15,19,9,19,0,4,167,4,0,4,19,26,14,16,0,20,42,3,19,229,96.85,108.15,49,483,
1400000US23019013000,,"Census Tract 130, Penobscot County, Maine",38,8,9,19,10,8,0,0,50,0,9,19,272,84,0,0,0,0,0,0,33,87,42,8,18,223,0,5,0,0,0,0,0,23,86,0,35,74,177,88.99,236.01,163,665,
1400000US23019013500,,"Census Tract 135, Penobscot County, Maine",23,5,0,0,0,0,5,0,30,28,8,9,180,7,10,8,10,5,9,0,18,53,15,39,6,267,26,9,11,5,4,0,0,0,101,20,46,45,127.5,51.42,223.08,153,555,
1400000US23019014000,,"Census Tract 140, Penobscot County, Maine",0,0,0,5,0,4,0,41,0,39,21,13,148,0,0,39,0,2,0,0,8,0,66,33,0,53,0,0,0,21,0,0,0,25,7,0,0,0,69,76.91,111.09,67,324,
1400000US23019015000,,"Census Tract 150, Penobscot County, Maine",9,0,10,0,12,0,0,0,65,11,27,0,177,11,34,15,33,9,0,36,0,0,23,0,16,282,30,18,14,45,0,75,12,0,31,43,14,0,277.5,97.98,160.52,57,593,
1400000US23019015500,,"Census Tract 155, Penobscot County, Maine",15,0,0,3,0,0,0,0,31,21,7,7,141,33,0,3,0,17,8,4,0,31,25,0,20,171,21,0,12,3,12,4,9,0,30,47,5,28,125,30.96,173.04,67,396,
1400000US23019018000,,"Census Tract 180, Penobscot County, Maine",4,0,0,0,21,10,0,0,64,82,72,11,232,0,7,0,0,43,50,0,0,40,48,22,22,187,16,0,0,0,44,10,0,28,13,0,26,50,170,78.21,231.79,203,683,
1400000US23019000200,,"Census Tract 2, Penobscot County, Maine",23,0,0,54,0,0,0,0,0,0,22,24,158,0,13,0,50,0,0,0,0,95,0,0,0,75,0,58,0,17,0,0,0,0,0,0,0,0,215,12.35,82.65,46,356,
1400000US23019002000,,"Census Tract 20, Penobscot County, Maine",0,0,0,0,0,18,0,0,0,137,52,77,606,0,0,0,0,0,0,0,0,106,97,71,332,559,0,0,0,0,0,18,0,17,37,225,61,201,18,53.59,583.41,794,1449,
1400000US23019020500,,"Census Tract 205, Penobscot County, Maine",22,6,18,23,20,21,6,6,16,10,0,5,148,3,19,5,31,33,11,3,0,14,21,4,4,190,20,22,0,19,33,8,0,0,14,43,19,12,294,40.72,112.28,44,491,
1400000US23019021500,,"Census Tract 215, Penobscot County, Maine",3,4,0,10,31,0,3,0,7,11,3,7,103,18,7,0,12,2,0,6,10,18,8,22,0,161,26,6,0,3,7,0,0,12,14,56,4,33,129,36.07,108.93,69,343,
1400000US23019022500,,"Census Tract 225, Penobscot County, Maine",17,0,0,10,12,24,0,5,8,18,17,0,113,16,2,5,12,6,22,0,0,2,19,10,19,122,13,0,5,41,12,8,0,0,7,14,10,12,178,34.21,65.79,68,346,
1400000US23019024500,,"Census Tract 245, Penobscot County, Maine",10,4,10,0,12,8,0,7,19,7,2,2,160,15,32,8,13,18,14,0,5,35,2,13,5,201,20,8,41,13,20,9,0,3,46,11,6,24,239.5,43.5,107,52,442,
1400000US23019025500,,"Census Tract 255, Penobscot County, Maine",32,18,18,1,3,10,0,0,0,10,0,2,104,20,16,10,6,0,0,6,12,25,2,0,7,123,19,8,0,17,8,21,0,0,20,26,4,0,191.5,39.35,77.15,13,321,
1400000US23019026500,,"Census Tract 265, Penobscot County, Maine",3,8,8,11,0,7,2,3,20,14,0,0,128,10,23,18,2,13,0,3,3,7,44,0,5,154,11,63,4,6,16,3,0,0,28,10,13,0,201,23.15,115.85,18,358,
1400000US23019027000,,"Census Tract 270, Penobscot County, Maine",0,0,44,61,102,77,21,15,26,28,0,0,263,0,90,42,21,29,0,0,14,55,0,0,12,244,40,0,1,78,33,21,0,0,12,0,15,44,590,111.09,108.91,71,881,
1400000US23019028000,,"Census Tract 280, Penobscot County, Maine",0,24,0,0,0,0,0,0,4,0,10,0,132,0,4,0,26,0,0,0,0,43,11,10,38,112,14,0,0,14,24,18,0,0,17,0,18,7,115,17.32,66.68,83,282,
1400000US23019028500,,"Census Tract 285, Penobscot County, Maine",36,0,5,15,0,0,9,0,36,5,21,0,91,25,6,23,5,0,2,0,0,23,7,0,0,79,0,18,9,0,0,21,0,8,10,11,0,2,153.5,37.47,83.03,23,297,
1400000US23019029000,,"Census Tract 290, Penobscot County, Maine",49,0,3,0,16,4,0,5,3,0,0,0,106,24,6,13,20,12,0,0,0,9,3,19,0,59,8,0,8,14,11,0,0,0,5,7,5,1,186,9.21,24.79,25,245,
1400000US23019000300,,"Census Tract 3, Penobscot County, Maine",0,0,0,13,49,0,0,13,12,65,12,123,212,0,0,21,12,92,0,0,0,0,26,13,48,279,31,0,15,10,10,0,0,0,0,14,0,199,253,14.56,115.44,395,778,
1400000US23019003000,,"Census Tract 30, Penobscot County, Maine",25,0,0,0,0,0,0,0,15,136,19,0,212,7,0,0,0,0,0,0,29,82,20,48,26,318,49,0,0,0,12,0,0,9,58,46,144,0,93,58.15,336.85,237,725,
1400000US23019030000,,"Census Tract 300, Penobscot County, Maine",0,31,0,0,0,6,0,33,63,5,0,39,184,0,0,0,0,0,0,0,33,145,6,0,0,174,0,0,0,10,0,58,0,0,106,0,0,0,73,138.82,284.18,39,535,
1400000US23019031000,,"Census Tract 310, Penobscot County, Maine",14,6,0,8,9,11,4,0,31,0,3,0,166,27,4,0,2,9,47,3,8,10,17,0,39,57,23,6,0,2,0,0,0,0,10,0,2,14,139,50.63,61.37,58,309,
1400000US23019031100,,"Census Tract 311, Penobscot County, Maine",0,0,0,11,12,12,0,0,88,132,0,108,199,0,0,0,23,12,0,0,16,6,44,0,98,255,0,0,0,0,0,0,13,34,87,44,20,57,64,92.53,377.47,283,817,
1400000US23019031200,,"Census Tract 312, Penobscot County, Maine",13,4,29,0,39,59,16,34,36,21,10,17,270,0,4,20,20,29,28,14,26,48,70,11,0,329,20,0,62,0,0,10,37,31,39,63,35,32,288.5,222.49,261.01,105,877,
1400000US23019031300,,"Census Tract 313, Penobscot County, Maine",92,3,0,0,10,33,0,0,14,59,47,61,565,38,4,4,0,24,20,0,3,210,167,38,57,478,4,0,3,0,18,0,0,3,160,116,6,168,226.5,82.42,676.08,377,1362,
1400000US23019000400,,"Census Tract 4, Penobscot County, Maine",3,20,0,0,0,0,0,4,35,0,17,49,114,8,0,0,0,0,0,0,0,32,18,13,43,202,0,0,0,0,55,0,0,0,7,16,13,111,86,13.62,98.38,246,444,
1400000US23019004100,,"Census Tract 41, Penobscot County, Maine",0,0,7,33,7,18,7,7,19,17,7,0,76,6,0,0,25,0,0,0,13,20,5,0,7,139,10,0,0,0,0,0,0,0,43,14,43,29,97,46.66,107.34,86,337,
1400000US23019004200,,"Census Tract 42, Penobscot County, Maine",0,0,0,0,0,51,26,0,37,24,39,0,156,0,0,0,9,0,6,4,0,12,48,9,68,177,0,0,0,0,0,20,2,0,57,51,47,0,47.5,84.28,215.22,163,510,
1400000US23019004300,,"Census Tract 43, Penobscot County, Maine",0,0,0,15,49,0,0,0,99,52,65,47,277,0,0,27,0,0,0,0,0,49,99,102,0,364,41,0,0,0,0,11,0,0,148,122,25,17,137.5,43.98,530.52,256,968,
1400000US23019000500,,"Census Tract 5, Penobscot County, Maine",50,0,0,0,0,0,0,0,0,46,45,27,124,34,14,8,0,0,11,0,0,10,0,47,0,10,0,0,0,0,0,0,0,0,10,0,0,0,111.5,8.1,63.4,119,302,
1400000US23019005000,,"Census Tract 50, Penobscot County, Maine",4,7,6,37,5,0,0,0,12,3,6,22,176,14,57,0,12,0,0,0,0,31,14,21,27,152,42,0,0,0,0,0,0,0,12,28,29,41,184,7.15,92.85,146,430,
1400000US23019000600,,"Census Tract 6, Penobscot County, Maine",27,0,0,0,11,0,0,0,0,22,12,0,42,0,39,0,0,3,0,0,0,0,0,0,0,88,0,15,26,0,29,0,0,0,0,0,0,18,150,0,22,30,202,
1400000US23019006100,,"Census Tract 61, Penobscot County, Maine",0,0,0,0,0,12,0,0,7,48,0,0,70,44,0,0,0,0,0,0,0,0,6,0,20,142,22,0,0,17,0,0,0,0,0,41,23,39,89,6.91,101.09,82,279,
1400000US23019006200,,"Census Tract 62, Penobscot County, Maine",17,0,11,35,0,0,0,0,0,0,0,17,165,49,0,0,0,0,0,0,0,55,19,13,29,195,37,0,0,0,29,0,0,0,16,39,25,49,178,9.23,119.77,133,440,
1400000US23019006300,,"Census Tract 63, Penobscot County, Maine",0,0,0,24,0,0,0,0,0,0,6,0,36,5,0,0,6,0,0,0,0,0,11,0,14,44,0,0,0,6,0,0,0,0,9,11,0,18,41,1.17,29.83,38,110,
1400000US23019000700,,"Census Tract 7, Penobscot County, Maine",21,0,0,0,0,44,49,0,0,44,0,44,148,0,0,0,0,0,0,91,0,0,12,0,45,190,0,0,0,0,13,0,0,0,12,42,59,64,56,163.56,108.44,212,540,
1400000US23019007100,,"Census Tract 71, Penobscot County, Maine",91,0,0,51,11,0,0,0,0,75,0,18,329,30,21,64,2,0,0,0,0,74,102,16,20,131,27,25,0,2,20,0,0,0,40,9,8,0,344,14.82,285.18,62,706,
1400000US23019007200,,"Census Tract 72, Penobscot County, Maine",33,0,0,36,19,0,18,0,38,0,7,6,237,23,0,47,11,35,0,0,0,33,0,39,49,168,0,0,0,0,0,0,13,0,34,56,31,34,204,44.65,147.35,166,562,
1400000US23019008001,,"Census Tract 80.01, Penobscot County, Maine",0,0,65,5,0,53,10,0,62,99,126,11,160,17,5,0,12,7,32,0,13,7,33,31,3,334,51,4,80,4,7,48,0,35,24,29,36,16,323.5,136.59,241.91,223,925,
1400000US23019000900,,"Census Tract 9, Penobscot County, Maine",222,127,159,51,45,0,0,0,0,0,59,0,531,183,121,78,0,33,0,0,0,0,38,62,16,678,161,77,139,19,47,78,5,5,50,19,46,32,1501,55.5,100.5,215,1872,
1400000US23019009000,,"Census Tract 90, Penobscot County, Maine",65,0,4,0,5,38,3,27,70,65,48,33,477,13,14,15,30,18,21,3,22,99,99,63,80,428,12,0,19,10,14,0,0,113,120,83,40,17,248.5,235.07,498.43,281,1263,
