IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"310 E WALNUT ST STE LL5,GARDEN CITY,KS,67846-5572",0.6428571428571428,,0.0,,0.0,,37.97107481,-100.8691083,,,1.0,0.0,,
"310 N HILLSIDE ST,WICHITA,KS,67214-4906",1.0,,0.0,,0.0,,37.69028052,-97.29896776,,,1.0,0.0,,
"311 N CAMPUS DR STE 101,GARDEN CITY,KS,67846-6298",0.0,,0.0,,0.5,,37.96552702,-100.8473764,,,1.0,0.0,,
"325 MAINE ST,LAWRENCE,KS,66044-1360",0.0,,0.0,,0.6666666666666666,,38.97726467,-95.24764534,,,1.0,0.0,,
"346 MAINE ST STE 150,LAWRENCE,KS,66044-1393",0.5,,0.0,,0.0,,38.97778538,-95.24757619,,,1.0,0.0,,
"3550 S 4TH ST STE 240,LEAVENWORTH,KS,66048-5158",0.0,,0.0,,1.0,,39.28300921,-94.90307958,,,1.0,0.0,,
"3700 W 83RD ST STE 103,PRAIRIE VILLAGE,KS,66208-5120",0.0,,0.0,,0.6666666666666666,,38.97874249,-94.62823199,,,1.0,0.0,,
"3700 W 83RD ST STE 106,PRAIRIE VILLAGE,KS,66208-5120",0.0,,0.0,,1.0,,38.97874249,-94.62823199,,,1.0,0.0,,
"3700 W 83RD ST,PRAIRIE VILLAGE,KS,66208-5120",0.3333333333333333,,0.0,,0.0,,38.97874249,-94.62823199,,,1.0,0.0,,
"3820 6TH ST,GREAT BEND,KS,67530-9733",1.0,,0.0,,0.0,,38.35686689,-98.79095245,,,1.0,0.0,,
"4 W MAIN ST,HERINGTON,KS,67449-2244",1.0,,0.0,,0.0,,38.67148148,-96.94395377,,,1.0,0.0,,
"4102 W 6TH ST STE B,LAWRENCE,KS,66049-4626",1.0,,0.0,,0.0,,38.97156146,-95.29195049,,,1.0,0.0,,
"415 N WASHINGTON AVE,IOLA,KS,66749-2352",1.0,,0.0,,0.0,,37.92616166,-95.40546863,,,1.0,0.0,,
"428 N MAIN ST,ROSSVILLE,KS,66533-9000",1.0,,0.0,,0.0,,39.13772399,-95.9521461,,,1.0,0.0,,
"4601 W 109TH ST STE 320,LEAWOOD,KS,66211-1315",0.5,,0.0,,0.0,,38.93059009,-94.63844673,,,1.0,0.0,,
"4601 W 109TH ST,OVERLAND PARK,KS,66211-1318",0.5,,0.0,,0.0,,38.93059009,-94.63844673,,,1.0,0.0,,
"480 W 4TH ST,COLBY,KS,67701-2140",1.0,,0.0,,0.0,,39.39702947,-101.0504527,,,1.0,0.0,,
"4828 QUAIL CREST PL,LAWRENCE,KS,66049-3838",0.0,,1.0,,0.0,,38.96026996,-95.30582382,,,1.0,0.0,,
"4901 LEGENDS DR,LAWRENCE,KS,66049-5800",0.0,,0.0,,0.3333333333333333,,38.96292453,-95.30764102,,,1.0,0.0,,
"502 S WASHINGTON AVE,SABETHA,KS,66534-2625",1.0,,0.0,,0.0,,39.89969999,-95.80233262,,,1.0,0.0,,
"5331 E 21ST ST N,WICHITA,KS,67208-1647",1.0,,0.0,,0.0,,37.72293549,-97.273701,,,1.0,0.0,,
"5370 COLLEGE BLVD,OVERLAND PARK,KS,66211-1935",0.5,,0.0,,0.0,,38.92762346,-94.64780198,,,1.0,0.0,,
