IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"130 E LINCOLN AVE,LINCOLN,KS,67455-2051",,1.0,,0.0,,0.0,,,39.04027968,-98.14720159999999,,,0.0,1.0
"130 E ROAD 140,SCOTT CITY,KS,67871-5002",,1.0,,0.0,,0.0,,,38.46798148,-100.9042743,,,0.0,1.0
"1302 S MAIN ST STE 5,OTTAWA,KS,66067-3533",,1.0,,0.0,,0.0,,,38.59701316,-95.26881669,,,0.0,1.0
"1320 CENTRAL AVE,KANSAS CITY,KS,66102-5030",,0.25,,0.0,,0.0,,,39.10417918,-94.64436969,,,0.0,1.0
"13496 S ARAPAHO DR,OLATHE,KS,66062-1553",,0.0,,1.0,,0.0,,,38.884113,-94.76892633,,,0.0,1.0
"14221 METCALF AVE STE 100,OVERLAND PARK,KS,66223-3333",,0.5,,0.0,,0.0,,,38.87011855,-94.66771474,,,0.0,1.0
"14221 METCALF AVE,OVERLAND PARK,KS,66223-3344",,0.5,,0.0,,0.0,,,38.87011855,-94.66771474,,,0.0,1.0
"1425 WAKARUSA DR STE D,LAWRENCE,KS,66049-4287",,1.0,,0.0,,0.0,,,38.95827313,-95.3069793,,,0.0,1.0
"1431 S BLUFFVIEW DR STE 109,WICHITA,KS,67218-3039",,0.5,,0.0,,0.0,,,37.66586405,-97.28965721,,,0.0,1.0
"1431 S BLUFFVIEW DR,WICHITA,KS,67218-3010",,0.5,,0.0,,0.0,,,37.66586405,-97.28965721,,,0.0,1.0
"14420 METCALF AVE,OVERLAND PARK,KS,66223-2989",,0.16666666666666666,,0.7,,0.0,,,38.866968,-94.6679493,,,0.0,1.0
"1443 N ROCK RD,WICHITA,KS,67206-1245",,1.5,,0.0,,0.0,,,37.71038627,-97.24470723,,,0.0,1.0
"1500 E 8TH AVE STE 201,WINFIELD,KS,67156-3104",,0.5,,0.0,,0.0,,,37.2417388,-96.97933819,,,0.0,1.0
"1502 HARDING AVE STE 9,GARDEN CITY,KS,67846-4700",,1.5,,0.0,,0.0,,,37.97810254,-100.85599350000001,,,0.0,1.0
"1502 HARDING AVE,GARDEN CITY,KS,67846-4780",,0.5,,0.0,,0.0,,,37.97810254,-100.85599350000001,,,0.0,1.0
"1507 W 12TH AVE,EMPORIA,KS,66801-2457",,1.0,,0.0,,0.0,,,38.41223305,-96.19874032,,,0.0,1.0
"1509 W 4TH ST,COFFEYVILLE,KS,67337-3307",,1.0,,0.0,,0.0,,,37.0404185,-95.64136295,,,0.0,1.0
"151 S 18TH ST STE Q,KANSAS CITY,KS,66102-5625",,3.5,,0.0,,0.0,,,39.100032,-94.64936511,,,0.0,1.0
"15230 W 87TH STREET PKWY,LENEXA,KS,66219-1429",,0.0,,0.5,,0.0,,,38.97106949,-94.76316199,,,0.0,1.0
"1570 SW WESTPORT DR,TOPEKA,KS,66604-4030",,0.09090909090909093,,0.0,,0.0,,,39.03810496,-95.75984668,,,0.0,1.0
"1600 N LORRAINE ST,HUTCHINSON,KS,67501-5670",,0.5,,0.0,,0.0,,,38.07090127,-97.90382511,,,0.0,1.0
"1604 INDUSTRIAL PARK DR,PAOLA,KS,66071-9528",,0.2,,0.0,,0.0,,,38.583941700000004,-94.85714156,,,0.0,1.0
"16093 W 135TH ST STE A,OLATHE,KS,66062-1507",,0.0,,0.0,,1.0,,,38.88354951,-94.77187119,,,0.0,1.0
"1610 SW 37TH ST,TOPEKA,KS,66611-2564",,0.09090909090909093,,0.0,,0.0,,,39.00061145,-95.697513,,,0.0,1.0
"16103 W 135TH ST,OLATHE,KS,66062-1516",,2.0,,0.0,,0.0,,,38.88355853,-94.77232019,,,0.0,1.0
"1620 E KANSAS AVE STE A,GARDEN CITY,KS,67846-6293",,0.0,,0.0,,1.0,,,37.97490652,-100.85271309999999,,,0.0,1.0
"1716 E 23RD AVE,HUTCHINSON,KS,67502-1114",,1.0,,0.0,,0.0,,,38.079522499999996,-97.89099422,,,0.0,1.0
"1854 MINNESOTA AVE STE 3,KANSAS CITY,KS,66102-4166",,0.5,,0.0,,0.0,,,39.11552652,-94.6522718,,,0.0,1.0
"1854 MINNESOTA AVE,KANSAS CITY,KS,66102-4127",,0.5,,0.0,,0.0,,,39.11552653,-94.6522718,,,0.0,1.0
"1905 19TH ST,GREAT BEND,KS,67530-2502",,1.0,,0.0,,0.0,,,38.37074552,-98.76422347,,,0.0,1.0
"1919 SW 10TH AVE,TOPEKA,KS,66604-1425",,1.0,,0.0,,0.0,,,39.05131652,-95.701131,,,0.0,1.0
"1920 S OHIO ST,SALINA,KS,67401-6643",,1.0,,0.0,,0.0,,,38.810322,-97.59429923,,,0.0,1.0
"1939 N 11TH ST,ARKANSAS CITY,KS,67005-1724",,1.5,,0.0,,0.0,,,37.0851213,-97.05270596,,,0.0,1.0
"200 N MAIN ST,HAVILAND,KS,67059-9525",,0.09090909090909093,,0.0,,0.0,,,37.61680474,-99.10628569,,,0.0,1.0
"200 W WASHINGTON ST,SAINT FRANCIS,KS,67756-5663",,1.0,,0.0,,0.0,,,39.77419648,-101.8028608,,,0.0,1.0
"2002 S ROUSE ST,PITTSBURG,KS,66762-6629",,0.2,,0.0,,0.0,,,37.387107,-94.68682709999999,,,0.0,1.0
"201 W 2ND ST,MINNEAPOLIS,KS,67467-2311",,2.0,,0.0,,0.0,,,39.12230852,-97.70733402,,,0.0,1.0
"2016 19TH ST,GREAT BEND,KS,67530-2534",,1.0,,0.0,,0.0,,,38.37078951,-98.76616216,,,0.0,1.0
"2020 STATE ST,IOLA,KS,66749",,0.5,,0.0,,0.0,,,37.901187,-95.40939629,,,0.0,1.0
"20333 W 151ST ST,OLATHE,KS,66061-5350",,0.25,,0.0,,0.0,,,38.85449546,-94.82337398,,,0.0,1.0
"2046 N OLIVER AVE,WICHITA,KS,67208-2503",,1.6166666666666667,,0.0,,0.0,,,37.720449,-97.28062521,,,0.0,1.0
"205 S KANSAS AVE,NORTON,KS,67654-2131",,1.0,,0.0,,0.0,,,39.82807035,-99.88821727,,,0.0,1.0
"209 N MAIN ST,NEW STRAWN,KS,66839-8980",,1.0,,0.0,,0.0,,,38.26281527,-95.73851549,,,0.0,1.0
"21 N 12TH ST STE 400,KANSAS CITY,KS,66102-5172",,1.0,,0.0,,0.0,,,39.10341863,-94.64001289,,,0.0,1.0
"210 E PARK LN,SCOTT CITY,KS,67871-1960",,0.09090909090909093,,0.0,,0.0,,,38.47407751,-100.9041933,,,0.0,1.0
"2107 E 12TH AVE,WINFIELD,KS,67156-4101",,1.0,,0.0,,0.0,,,37.23758252,-96.97009063,,,0.0,1.0
"2119 MINNESOTA AVE,KANSAS CITY,KS,66102-4145",,1.0,,0.0,,0.0,,,39.11546454,-94.65425074,,,0.0,1.0
"2135 N RIDGE RD STE 700,WICHITA,KS,67212-1406",,1.0,,0.0,,0.0,,,37.72195344,-97.4262077,,,0.0,1.0
"2143 N COLLECTIVE LN STE B,WICHITA,KS,67206-3506",,0.0,,0.25,,0.0,,,37.72188576,-97.19758438,,,0.0,1.0
"2160 ZINNIA LN,LIBERAL,KS,67901-2042",,0.5,,0.0,,0.0,,,37.06411157,-100.924976,,,0.0,1.0
"219 S HILLSIDE ST,WICHITA,KS,67211-2128",,1.0,,0.0,,0.0,,,37.68349555,-97.29895819,,,0.0,1.0
"220 W COMMERCIAL ST,LYONS,KS,67554-2716",,1.3333333333333333,,0.0,,0.5,,,38.34662948,-98.20572397,,,0.0,1.0
"221 W 8TH AVE,WINFIELD,KS,67156-2718",,1.5,,0.0,,0.0,,,37.24130147,-96.9994035,,,0.0,1.0
"23 PROFESSIONAL DR STE A,LIBERAL,KS,67901-1805",,0.5,,0.0,,0.0,,,37.05658551,-100.9233903,,,0.0,1.0
"23 PROFESSIONAL DR,LIBERAL,KS,67901-1804",,0.5,,0.0,,0.0,,,37.05658551,-100.9233903,,,0.0,1.0
"2306 1ST AVE,DODGE CITY,KS,67801-2527",,1.0,,0.0,,0.0,,,37.77463858,-100.0180063,,,0.0,1.0
"231 N WEST ST,WICHITA,KS,67203-1204",,1.0,,0.0,,0.0,,,37.68691508,-97.38942569,,,0.0,1.0
"2348 IOWA ST,LAWRENCE,KS,66046-3938",,1.0,,0.0,,0.0,,,38.940822,-95.26048669,,,0.0,1.0
