id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,
1400000US45019004610,,"Census Tract 46.10, Charleston County, South Carolina",0,0,0,0,0,0,42,0,0,0,30,242,227,0,0,0,0,57,0,0,0,16,16,16,122,262,0,0,0,102,0,0,0,0,13,53,0,94,119.1,85.67,94.23,504,803,
1400000US45019004611,,"Census Tract 46.11, Charleston County, South Carolina",0,0,0,14,61,0,0,17,13,66,58,388,519,0,0,21,40,42,0,36,16,0,67,30,267,499,0,0,87,0,14,0,0,43,0,0,130,225,197.1,195.59,144.31,1098,1635,
1400000US45019004612,,"Census Tract 46.12, Charleston County, South Carolina",0,0,0,0,0,0,0,38,156,181,39,279,342,0,0,0,0,16,0,0,0,176,57,51,42,358,92,0,0,18,0,0,0,0,118,67,0,63,114.8,107.7,696.5,474,1393,
1400000US45019004613,,"Census Tract 46.13, Charleston County, South Carolina",0,0,0,0,0,0,0,0,5,0,10,120,159,0,0,0,0,0,29,0,0,17,10,7,96,151,0,0,0,0,0,9,0,0,0,23,21,98,0,40.86,52.14,352,445,
1400000US45019004614,,"Census Tract 46.14, Charleston County, South Carolina",0,0,41,0,21,0,0,13,136,55,158,380,779,0,0,0,0,16,0,0,13,15,209,135,391,543,25,0,0,0,17,0,0,0,24,147,34,296,82.2,86.55,563.25,1394,2126,
1400000US45019004701,,"Census Tract 47.01, Charleston County, South Carolina",0,0,0,0,40,94,0,0,42,0,0,263,754,0,0,125,0,0,92,0,9,0,136,12,380,309,32,0,0,0,0,0,0,9,16,46,51,155,169,239.54,232.46,861,1502,
1400000US45019004702,,"Census Tract 47.02, Charleston County, South Carolina",20,0,0,0,0,64,4,0,18,34,8,14,139,7,0,0,0,7,36,5,0,0,5,52,27,109,1,13,0,0,6,22,0,0,0,53,5,9,44.9,142.44,107.66,115,410,
1400000US45019004800,,"Census Tract 48, Charleston County, South Carolina",3,0,0,0,0,4,6,0,0,20,8,60,135,18,0,4,0,0,3,6,0,7,0,10,87,209,25,0,4,0,6,0,4,0,4,0,25,141,55.8,28.63,29.57,331,445,
1400000US45019004901,,"Census Tract 49.01, Charleston County, South Carolina",0,0,0,0,0,0,0,0,3,29,6,64,98,0,0,18,0,0,0,0,0,8,7,0,65,79,12,0,0,0,0,0,0,0,3,0,11,53,30,1.82,48.18,199,279,
1400000US45019004902,,"Census Tract 49.02, Charleston County, South Carolina",0,0,0,0,0,0,0,0,16,0,0,97,142,0,0,0,0,0,0,0,0,31,7,5,99,86,21,0,0,49,0,0,0,0,0,0,0,16,70,6.11,47.89,217,341,
1400000US45019000500,,"Census Tract 5, Charleston County, South Carolina",0,0,0,0,0,0,0,9,13,0,0,71,46,0,0,0,0,0,0,0,0,0,0,0,46,19,0,0,0,0,0,0,0,0,0,0,13,6,0,10.69,11.31,136,158,
1400000US45019005000,,"Census Tract 50, Charleston County, South Carolina",58,0,4,0,13,40,55,0,33,39,13,9,288,20,70,0,0,4,11,0,0,69,49,48,17,273,6,0,0,0,7,6,0,0,132,42,25,55,165.2,159.22,333.58,167,825,
1400000US45019005100,,"Census Tract 51, Charleston County, South Carolina",0,7,0,0,0,0,0,0,13,0,6,6,11,0,0,0,0,0,0,0,0,0,0,11,0,19,0,0,0,0,0,0,0,0,19,0,0,0,7,4.16,27.84,23,62,
1400000US45019005200,,"Census Tract 52, Charleston County, South Carolina",0,0,6,0,0,0,0,0,11,25,0,78,107,0,0,0,0,0,0,0,0,11,31,0,65,47,0,0,0,6,0,0,0,0,0,9,0,32,12,2.86,84.14,175,274,
1400000US45019005300,,"Census Tract 53, Charleston County, South Carolina",120,0,0,42,0,0,0,0,26,0,0,45,185,30,58,0,31,0,39,0,0,14,0,6,7,79,7,20,0,0,0,38,0,0,0,0,0,14,308,82.2,34.8,72,497,
1400000US45019005400,,"Census Tract 54, Charleston County, South Carolina",72,188,8,40,7,18,0,0,0,0,0,0,213,95,43,34,13,10,18,0,0,0,0,0,0,237,134,60,14,0,2,0,0,10,17,0,0,0,706.7,61.51,14.79,0,783,
1400000US45019005500,,"Census Tract 55, Charleston County, South Carolina",0,0,32,0,0,22,0,0,50,0,0,0,71,14,0,0,6,0,6,0,0,45,0,0,0,129,0,16,0,18,0,76,0,0,19,0,0,0,86,118.82,99.18,0,304,
1400000US45019005600,,"Census Tract 56, Charleston County, South Carolina",33,0,30,0,0,0,15,0,337,228,208,426,673,0,18,21,0,14,0,0,11,234,85,74,216,560,0,36,0,0,42,0,0,0,239,22,92,129,154.8,170.5,1039.7,1145,2510,
1400000US45019005700,,"Census Tract 57, Charleston County, South Carolina",0,0,28,0,0,0,0,0,0,177,97,172,783,0,22,70,137,0,0,0,0,65,113,185,191,417,0,0,0,68,39,0,0,0,88,25,25,172,336.7,47.19,448.11,842,1674,
1400000US45019005800,,"Census Tract 58, Charleston County, South Carolina",18,0,0,29,9,0,0,0,33,301,0,130,458,0,12,0,85,0,0,0,0,91,181,23,66,262,0,38,0,35,6,0,0,0,19,43,16,105,221.5,29.09,649.41,340,1240,
1400000US45019000600,,"Census Tract 6, Charleston County, South Carolina",0,0,0,0,0,3,0,0,0,0,6,12,12,0,0,5,0,0,3,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,18,5,6,0,40,51,
1400000US45019000700,,"Census Tract 7, Charleston County, South Carolina",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,
1400000US45019000900,,"Census Tract 9, Charleston County, South Carolina",34,0,0,0,0,0,0,0,41,0,0,0,127,73,0,18,0,0,0,0,0,21,0,15,0,80,41,0,37,0,0,0,0,0,2,0,0,0,203,8.32,55.68,15,282,
1400000US45019990100,,"Census Tract 9901, Charleston County, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1400000US45021970100,,"Census Tract 9701, Cherokee County, South Carolina",97,0,0,0,73,0,0,28,17,39,18,57,534,0,34,0,16,0,19,0,21,85,90,163,106,891,73,58,0,55,13,63,0,0,148,133,226,122,358.8,223.7,479.5,692,1754,
1400000US45021970201,,"Census Tract 9702.01, Cherokee County, South Carolina",54,12,33,0,0,23,0,0,62,52,0,0,324,35,0,53,0,0,0,0,49,88,19,0,80,263,52,0,35,0,0,0,0,31,43,10,0,92,274,128.09,248.91,172,823,
1400000US45021970202,,"Census Tract 9702.02, Cherokee County, South Carolina",0,24,76,0,35,0,0,0,45,92,61,191,853,0,41,76,0,32,42,0,67,84,114,70,327,615,0,41,0,0,0,78,0,0,107,81,106,202,278.1,264.58,492.32,957,1992,
1400000US45021970301,,"Census Tract 9703.01, Cherokee County, South Carolina",43,0,0,52,69,16,13,0,0,32,23,0,354,107,26,0,19,0,75,0,18,60,25,0,24,324,72,0,0,36,0,0,0,0,122,13,48,33,375.7,193.96,228.34,128,926,
1400000US45021970302,,"Census Tract 9703.02, Cherokee County, South Carolina",192,34,43,55,18,0,0,4,21,0,0,0,412,85,0,121,20,0,0,0,0,111,75,0,0,280,33,17,27,118,47,0,0,0,23,15,0,0,764.5,69.65,224.85,0,1059,
1400000US45021970401,,"Census Tract 9704.01, Cherokee County, South Carolina",23,20,0,69,75,21,0,16,56,16,0,0,342,37,48,0,42,123,37,17,17,4,17,0,0,253,43,24,0,11,103,0,0,0,6,24,22,20,407.3,327.28,114.42,42,891,
1400000US45021970402,,"Census Tract 9704.02, Cherokee County, South Carolina",58,22,63,53,0,0,27,29,67,0,17,0,458,0,64,168,53,52,50,0,6,32,17,0,16,469,11,58,61,34,0,5,0,79,93,81,2,45,660.6,257.36,265.04,80,1263,
1400000US45021970501,,"Census Tract 9705.01, Cherokee County, South Carolina",26,0,8,18,8,13,0,0,79,13,0,0,85,19,0,13,0,0,0,0,0,12,21,20,0,124,27,12,0,0,3,12,19,23,15,0,13,0,126.3,88.48,126.22,33,374,
1400000US45021970502,,"Census Tract 9705.02, Cherokee County, South Carolina",182,0,37,14,22,131,27,0,0,10,0,0,436,162,0,30,73,22,0,25,59,9,56,0,0,291,31,43,24,13,26,37,0,0,29,13,0,75,630,332.94,112.06,75,1150,
1400000US45021970503,,"Census Tract 9705.03, Cherokee County, South Carolina",21,0,7,0,11,19,3,0,24,24,0,0,127,10,0,0,0,27,40,0,0,14,29,7,0,136,31,0,3,0,54,9,0,0,10,0,29,0,99.6,141.64,94.76,36,372,
1400000US45021970601,,"Census Tract 9706.01, Cherokee County, South Carolina",0,0,0,0,25,63,0,0,28,23,18,29,381,125,0,0,35,45,78,0,0,74,24,0,0,364,0,21,10,19,43,70,39,0,23,0,0,139,243.9,345.35,155.75,186,931,
1400000US45021970602,,"Census Tract 9706.02, Cherokee County, South Carolina",0,0,0,7,0,0,17,7,30,9,0,10,260,98,50,0,12,0,0,0,9,70,21,0,0,263,9,35,13,0,8,6,41,8,65,43,27,8,226.4,115.05,216.55,45,603,
1400000US45021970700,,"Census Tract 9707, Cherokee County, South Carolina",89,23,46,0,52,0,0,19,0,160,16,28,296,0,23,62,0,25,0,0,21,105,60,0,0,200,17,18,22,14,0,0,0,0,60,43,7,19,337.1,115.35,406.55,70,929,
1400000US45023020100,,"Census Tract 201, Chester County, South Carolina",61,13,0,13,0,0,9,7,7,0,29,0,129,26,16,19,0,0,0,17,14,21,0,16,0,205,5,19,19,7,59,0,18,30,23,16,9,0,215.7,142.93,60.37,54,473,
1400000US45023020200,,"Census Tract 202, Chester County, South Carolina",36,13,21,114,0,0,0,0,27,0,4,0,143,66,0,0,0,0,0,0,18,0,44,15,0,141,12,0,64,24,0,0,0,13,12,16,0,0,350,36.07,93.93,19,499,
1400000US45023020300,,"Census Tract 203, Chester County, South Carolina",14,33,0,17,0,84,93,0,36,43,0,0,330,75,36,11,0,0,197,0,11,0,0,0,0,237,21,127,21,0,26,42,0,0,0,0,0,0,362.8,449.88,74.32,0,887,
1400000US45023020400,,"Census Tract 204, Chester County, South Carolina",33,0,0,0,25,22,0,0,24,0,0,0,143,0,0,0,0,14,35,0,1,45,25,6,17,138,0,0,46,0,4,11,0,3,34,8,9,23,91.9,115.49,122.61,55,385,
1400000US45023020500,,"Census Tract 205, Chester County, South Carolina",0,0,0,0,0,0,0,0,86,10,0,0,199,0,0,0,89,0,23,0,0,17,36,27,7,313,0,0,0,40,0,9,0,177,8,8,58,13,129,223.43,150.57,105,608,
1400000US45023020601,,"Census Tract 206.01, Chester County, South Carolina",16,0,0,0,0,58,0,11,42,10,0,16,170,0,0,0,0,0,50,0,0,52,56,0,12,55,0,0,7,0,0,22,0,0,20,0,6,0,23,155.82,165.18,34,378,
1400000US45023020602,,"Census Tract 206.02, Chester County, South Carolina",48,0,0,18,26,0,0,0,27,173,26,0,443,25,51,79,13,21,26,0,0,7,191,0,30,317,56,31,0,0,0,26,0,0,0,46,153,5,335.1,89.32,439.58,214,1078,
1400000US45023020700,,"Census Tract 207, Chester County, South Carolina",0,0,7,0,0,15,8,18,0,31,0,43,107,4,9,0,0,0,11,14,0,32,28,1,8,316,10,28,96,0,0,0,0,15,49,37,2,79,154,91.53,166.47,133,545,
1400000US45023020800,,"Census Tract 208, Chester County, South Carolina",197,37,19,27,8,7,0,4,58,12,72,0,353,75,20,22,11,5,80,0,0,43,25,24,48,557,82,94,9,23,0,10,6,4,84,30,135,80,619.9,144.15,227.95,359,1351,
1400000US45023020900,,"Census Tract 209, Chester County, South Carolina",6,0,9,0,0,29,0,0,18,0,0,11,237,6,0,23,0,12,153,7,0,17,0,12,7,167,0,37,14,0,14,0,30,0,65,0,0,7,102.8,250.2,87,37,477,
1400000US45023021000,,"Census Tract 210, Chester County, South Carolina",118,60,8,78,10,0,0,38,6,3,0,0,140,40,18,0,0,3,37,0,4,17,17,0,4,185,11,0,0,55,30,20,0,0,57,12,0,0,400.9,139.5,101.6,4,646,
1400000US45025950101,,"Census Tract 9501.01, Chesterfield County, South Carolina",5,51,44,46,56,18,0,31,85,68,0,25,224,5,88,6,40,36,26,23,0,0,0,0,0,487,4,61,83,146,86,53,0,0,19,21,7,7,632.4,289.12,179.48,39,1140,
1400000US45025950102,,"Census Tract 9501.02, Chesterfield County, South Carolina",19,88,62,42,20,0,0,0,48,0,0,0,252,49,26,79,10,13,12,5,0,33,19,6,0,438,63,67,64,35,36,38,21,0,39,38,37,0,624.7,139.9,161.4,43,969,
1400000US45025950200,,"Census Tract 9502, Chesterfield County, South Carolina",62,38,12,29,47,92,1,3,4,13,46,6,371,33,35,4,21,96,50,1,0,63,58,2,8,406,40,39,45,18,2,71,0,0,109,40,0,42,419.5,342.38,264.12,104,1130,
1400000US45025950300,,"Census Tract 9503, Chesterfield County, South Carolina",0,8,0,21,98,0,25,0,67,0,8,0,125,0,7,3,22,0,0,0,17,31,34,8,3,226,0,4,24,0,0,3,0,16,87,60,23,9,118.4,153.65,254.95,51,578,
1400000US45025950400,,"Census Tract 9504, Chesterfield County, South Carolina",37,30,145,45,0,8,18,0,35,55,15,14,450,36,10,93,56,15,39,18,3,98,65,9,8,708,8,10,24,188,97,7,58,0,227,63,2,24,715.6,276.2,496.2,72,1560,
1400000US45025950501,,"Census Tract 9505.01, Chesterfield County, South Carolina",17,62,9,0,0,12,0,0,17,24,29,0,180,6,24,4,42,0,0,0,0,28,17,50,9,126,15,7,24,10,17,0,8,0,19,16,0,10,225.1,40.22,112.68,98,476,
1400000US45025950502,,"Census Tract 9505.02, Chesterfield County, South Carolina",0,69,9,0,19,0,0,8,21,64,0,0,321,16,0,0,0,121,0,0,92,38,18,0,36,508,0,0,70,44,62,0,0,26,144,57,0,105,268.6,293.79,315.61,141,1019,
1400000US45025950600,,"Census Tract 9506, Chesterfield County, South Carolina",204,49,0,62,0,0,38,0,0,57,0,0,577,328,28,0,0,0,14,0,0,46,126,0,35,538,223,41,56,0,10,0,39,0,135,0,0,34,994,121.53,340.47,69,1525,
1400000US45025950700,,"Census Tract 9507, Chesterfield County, South Carolina",138,57,0,0,0,0,0,69,53,18,13,24,354,46,75,0,38,0,0,0,70,45,80,0,0,313,0,1,0,18,1,0,0,31,221,0,15,26,373.3,212.17,375.53,78,1039,
1400000US45025950800,,"Census Tract 9508, Chesterfield County, South Carolina",18,105,10,0,0,4,6,49,4,38,0,0,213,19,2,12,6,32,0,0,34,31,74,0,3,231,11,17,20,3,89,0,0,4,28,39,19,1,259.3,189.89,205.81,23,678,
1400000US45027960100,,"Census Tract 9601, Clarendon County, South Carolina",69,10,0,41,16,26,14,30,21,52,16,7,370,49,18,6,25,31,13,73,31,45,53,5,21,215,5,0,24,0,18,17,0,22,39,28,50,12,266.5,285.15,224.35,111,887,
1400000US45027960201,,"Census Tract 9602.01, Clarendon County, South Carolina",17,0,7,0,6,0,0,0,88,0,0,14,111,8,0,4,0,5,0,0,0,53,11,30,0,172,9,0,9,0,0,10,0,0,134,5,0,5,57.3,53.45,255.25,49,415,
1400000US45027960202,,"Census Tract 9602.02, Clarendon County, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1400000US45027960300,,"Census Tract 9603, Clarendon County, South Carolina",36,9,12,6,4,3,9,8,6,21,0,3,172,5,9,18,6,14,4,0,69,24,19,0,4,184,4,0,26,42,8,2,0,48,29,0,6,19,180.8,168.87,91.33,32,473,
1400000US45027960400,,"Census Tract 9604, Clarendon County, South Carolina",0,0,6,0,0,2,0,2,18,7,6,0,124,9,0,5,0,0,2,30,0,7,43,28,0,197,22,22,32,0,0,2,29,0,28,14,15,33,96,73.89,110.11,82,362,
1400000US45027960500,,"Census Tract 9605, Clarendon County, South Carolina",140,50,11,10,32,0,0,11,0,27,35,0,542,86,198,101,63,0,0,0,0,44,50,0,0,472,0,131,88,36,22,34,0,8,115,15,11,12,930.2,111.47,230.33,58,1330,
1400000US45027960600,,"Census Tract 9606, Clarendon County, South Carolina",25,0,30,16,0,8,24,11,70,49,0,0,265,27,5,67,16,0,32,0,15,46,22,13,22,184,58,10,0,0,0,22,0,25,11,37,13,8,254,153.51,218.49,56,682,
1400000US45027960701,,"Census Tract 9607.01, Clarendon County, South Carolina",0,0,6,35,0,0,39,0,86,12,11,42,287,34,0,0,12,0,0,10,35,118,24,20,34,368,49,82,0,19,0,0,11,26,129,6,34,12,237,164.29,331.71,153,886,
1400000US45027960702,,"Census Tract 9607.02, Clarendon County, South Carolina",8,83,6,0,20,0,0,7,23,0,0,0,57,7,33,0,0,0,0,0,0,6,0,0,11,108,8,58,8,0,0,0,0,0,6,5,10,13,217,25.55,35.45,34,312,
1400000US45027960703,,"Census Tract 9607.03, Clarendon County, South Carolina",0,0,0,7,8,0,7,0,0,12,25,0,94,49,0,0,0,0,6,0,0,7,32,0,0,135,0,0,0,0,0,8,0,0,46,33,24,24,58.4,33.49,123.11,73,288,
1400000US45027960801,,"Census Tract 9608.01, Clarendon County, South Carolina",35,41,11,89,14,0,0,0,13,20,40,0,151,56,0,0,37,0,6,0,0,25,5,22,0,110,16,30,0,6,12,31,0,0,5,10,0,0,328.8,60.79,72.41,62,524,
1400000US45027960802,,"Census Tract 9608.02, Clarendon County, South Carolina",46,46,0,0,31,16,0,0,0,52,17,0,230,28,96,0,0,0,26,0,31,0,38,11,0,62,22,0,12,0,0,0,0,0,0,17,11,0,259.3,94.7,107,39,500,
1400000US45029970100,,"Census Tract 9701, Colleton County, South Carolina",47,23,10,13,0,0,0,0,4,20,0,0,152,78,0,13,14,0,4,0,0,9,30,0,4,193,0,26,30,0,53,30,0,0,11,17,0,26,269.9,74.22,87.88,30,462,
1400000US45029970200,,"Census Tract 9702, Colleton County, South Carolina",0,2,0,0,20,0,0,3,3,46,0,4,100,0,43,0,0,23,0,0,0,19,9,0,6,63,0,0,0,0,16,0,0,12,25,0,4,6,62.7,62.41,95.89,20,241,
1400000US45029970300,,"Census Tract 9703, Colleton County, South Carolina",181,43,15,24,103,0,22,0,117,0,26,20,517,0,24,0,13,230,0,0,44,157,0,40,9,231,0,30,22,0,52,19,15,47,0,0,33,13,467.5,452.12,238.38,141,1299,
1400000US45029970401,,"Census Tract 9704.01, Colleton County, South Carolina",20,13,80,13,15,16,25,0,60,18,0,19,271,0,25,65,23,32,11,0,0,91,22,2,0,387,26,17,70,4,85,21,0,0,77,20,56,11,395.6,195.04,258.36,88,937,
1400000US45029970402,,"Census Tract 9704.02, Colleton County, South Carolina",36,0,7,224,0,0,0,0,71,14,0,0,269,37,0,0,112,0,0,0,23,59,14,0,24,397,13,0,16,120,0,16,14,25,99,27,14,53,565,107.77,254.23,91,1018,
1400000US45029970500,,"Census Tract 9705, Colleton County, South Carolina",45,68,121,0,135,60,0,0,11,14,9,0,767,0,140,172,62,248,122,0,0,0,12,11,0,233,10,0,109,0,0,61,0,0,16,0,34,3,841.9,514.61,49.49,57,1463,
1400000US45029970600,,"Census Tract 9706, Colleton County, South Carolina",0,0,40,187,0,0,0,0,73,0,0,0,456,8,102,75,90,20,0,12,0,94,45,0,10,831,36,62,150,129,339,0,12,0,86,17,0,0,986.7,308.19,282.11,10,1587,
1400000US45029970700,,"Census Tract 9707, Colleton County, South Carolina",16,0,39,15,19,4,11,0,66,35,0,87,385,18,40,128,2,16,0,0,0,31,141,9,0,481,17,0,383,7,0,4,0,0,3,67,0,0,675.5,56.5,330,96,1158,
1400000US45029970800,,"Census Tract 9708, Colleton County, South Carolina",0,0,0,0,0,0,0,0,10,10,1,7,48,0,0,0,0,0,0,0,0,2,32,0,14,69,0,0,0,0,0,0,0,0,0,0,45,24,0,1.56,52.44,91,145,
1400000US45029990100,,"Census Tract 9901, Colleton County, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1400000US45031010100,,"Census Tract 101, Darlington County, South Carolina",134,0,0,124,6,3,2,0,26,11,0,0,257,73,0,12,121,0,0,0,4,28,16,0,3,192,57,0,17,24,0,22,0,32,40,0,0,0,563.8,79.42,108.78,3,755,
1400000US45031010200,,"Census Tract 102, Darlington County, South Carolina",125,0,61,0,0,0,0,0,69,0,0,40,573,105,54,47,0,87,0,0,25,94,22,139,0,499,44,9,0,0,71,9,0,0,160,14,144,48,492.4,186.59,317.01,371,1367,
1400000US45031010300,,"Census Tract 103, Darlington County, South Carolina",0,14,0,0,0,56,35,47,99,41,0,12,517,35,30,0,21,0,25,13,80,125,124,64,0,474,23,0,0,0,0,0,0,56,152,196,0,47,123,360.88,688.12,123,1295,
1400000US45031010400,,"Census Tract 104, Darlington County, South Carolina",0,0,30,8,20,0,54,0,69,22,25,80,230,0,0,0,9,36,0,76,0,22,14,0,73,409,46,0,29,9,23,0,0,0,113,89,49,51,154.7,211.82,302.48,278,947,
1400000US45031010500,,"Census Tract 105, Darlington County, South Carolina",0,0,9,36,0,0,0,0,15,34,34,29,199,6,0,18,33,41,21,0,0,15,32,9,24,136,7,0,7,0,0,0,24,11,0,40,0,47,128.3,88.6,132.1,143,492,
1400000US45031010600,,"Census Tract 106, Darlington County, South Carolina",224,82,0,24,0,82,8,18,22,14,8,25,442,135,124,39,39,0,37,8,0,10,38,0,12,453,35,128,34,48,18,31,7,21,76,35,6,14,917.4,238.64,180.96,65,1402,
1400000US45031010700,,"Census Tract 107, Darlington County, South Carolina",65,32,23,26,13,19,0,0,19,0,0,0,208,0,80,61,0,0,0,38,0,29,0,0,0,249,38,70,53,0,20,0,0,0,68,0,0,0,457.9,95.18,100.92,0,654,
1400000US45031010800,,"Census Tract 108, Darlington County, South Carolina",60,0,0,0,0,0,28,0,0,0,75,0,100,62,0,15,0,0,0,0,11,0,12,0,0,296,11,0,43,19,23,9,14,9,131,25,12,0,216.9,104.13,150.97,87,559,
1400000US45031010900,,"Census Tract 109, Darlington County, South Carolina",12,24,88,116,40,151,0,0,331,18,14,19,162,0,16,0,5,16,42,0,0,47,13,23,0,431,45,36,41,5,0,0,0,0,137,62,14,91,404.8,299.15,541.05,161,1406,
1400000US45031011000,,"Census Tract 110, Darlington County, South Carolina",9,12,61,0,86,0,0,2,29,38,11,0,179,0,18,14,0,0,10,61,3,54,19,0,0,224,0,81,0,0,0,0,49,0,34,4,25,31,220.8,200.41,162.79,67,651,
1400000US45031011100,,"Census Tract 111, Darlington County, South Carolina",0,14,10,0,33,0,0,0,58,3,0,0,84,14,15,0,12,0,0,0,0,0,40,0,3,173,0,0,51,26,20,6,0,0,0,36,21,13,157.9,50.64,129.46,37,375,
1400000US45031011200,,"Census Tract 112, Darlington County, South Carolina",69,0,130,0,9,0,22,0,50,10,0,8,365,77,70,86,15,10,21,13,0,0,23,20,30,302,50,41,62,19,25,42,34,0,0,11,8,10,632.2,169.3,87.5,76,965,
1400000US45031011300,,"Census Tract 113, Darlington County, South Carolina",41,37,27,0,0,0,55,0,0,0,0,17,433,44,110,43,0,24,0,118,0,15,22,0,57,544,28,72,46,97,0,0,75,0,9,144,15,58,552.2,267.92,186.88,147,1154,
1400000US45031011400,,"Census Tract 114, Darlington County, South Carolina",78,0,71,7,72,15,0,0,26,30,0,38,329,31,0,113,0,0,40,0,10,64,0,0,71,309,0,0,49,87,67,37,0,8,50,11,0,0,477.7,225.5,162.8,109,975,
1400000US45031011500,,"Census Tract 115, Darlington County, South Carolina",0,7,0,13,24,71,0,18,38,123,0,12,430,78,10,0,0,40,59,0,22,63,72,0,86,386,62,27,0,49,0,59,0,0,83,32,27,47,265.2,297.72,387.08,172,1122,
1400000US45031011600,,"Census Tract 116, Darlington County, South Carolina",53,0,0,0,0,51,0,0,33,15,0,0,380,106,0,0,10,0,55,45,0,79,77,0,8,126,25,0,0,4,0,26,5,0,44,22,0,0,198,202.28,249.72,8,658,
1400000US45033970100,,"Census Tract 9701, Dillon County, South Carolina",105,41,22,4,16,14,0,9,7,9,2,6,325,155,13,48,20,13,12,0,1,47,8,1,7,403,93,14,51,115,9,27,0,8,32,1,47,6,692.4,108.78,92.82,69,963,
1400000US45033970200,,"Census Tract 9702, Dillon County, South Carolina",202,94,142,14,0,0,36,79,98,83,0,0,392,9,85,180,21,0,0,0,0,64,18,15,0,368,22,143,32,16,0,0,0,0,121,26,0,8,960,151.79,373.21,23,1508,
1400000US45033970300,,"Census Tract 9703, Dillon County, South Carolina",57,0,0,0,0,24,0,20,0,28,28,21,475,170,29,0,0,0,16,154,20,27,34,0,25,633,180,0,21,80,0,0,176,0,12,101,41,22,537,415.07,196.93,137,1286,
1400000US45033970400,,"Census Tract 9704, Dillon County, South Carolina",116,56,166,12,33,0,0,0,65,20,0,0,499,70,107,92,0,70,40,0,38,74,8,0,0,286,76,5,77,12,76,0,0,0,12,16,12,0,842.7,222.93,175.37,12,1253,
1400000US45033970500,,"Census Tract 9705, Dillon County, South Carolina",0,11,74,16,38,0,0,0,0,15,13,0,227,20,42,0,0,0,0,0,0,38,24,35,68,220,25,27,0,28,5,7,0,3,14,13,56,42,255.9,46.86,97.24,214,614,
1400000US45033970600,,"Census Tract 9706, Dillon County, South Carolina",96,58,151,0,14,0,0,6,103,12,100,8,895,163,64,158,39,40,34,0,0,180,42,143,32,756,61,69,169,105,59,0,7,15,68,144,30,29,1166.9,186.73,503.37,342,2199,
1400000US45035010100,,"Census Tract 101, Dorchester County, South Carolina",42,0,0,0,0,0,0,3,39,5,26,26,130,56,0,0,0,0,0,0,4,57,1,4,8,105,22,0,0,0,0,0,0,0,62,1,8,12,120,27.54,144.46,84,376,
