id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,
1400000US30031000101,,"Census Tract 1.01, Gallatin County, Montana",15,0,0,57,0,0,0,10,70,23,39,114,495,20,46,21,38,0,0,0,0,96,64,100,110,560,12,0,32,0,0,0,0,0,84,113,200,119,241,175,285,682,1383,
1400000US30031000102,,"Census Tract 1.02, Gallatin County, Montana",0,0,0,1,0,0,13,0,23,22,18,7,152,0,0,0,14,0,2,26,0,51,38,6,15,182,13,0,0,5,0,0,0,0,57,45,0,62,33,127.46,149.54,108,418,
1400000US30031000103,,"Census Tract 1.03, Gallatin County, Montana",20,0,20,0,67,165,159,51,238,66,48,39,870,0,0,90,0,51,247,122,19,156,38,66,81,458,2,0,17,53,0,85,0,0,76,135,9,81,261,1217.2,398.8,324,2201,
1400000US30031001001,,"Census Tract 10.01, Gallatin County, Montana",0,0,0,17,0,0,0,30,34,64,0,73,296,0,0,0,18,0,0,0,0,77,7,30,164,255,0,0,0,18,0,4,0,0,41,19,29,144,53,134.32,141.68,440,769,
1400000US30031001002,,"Census Tract 10.02, Gallatin County, Montana",0,0,0,0,0,0,0,0,50,50,26,48,272,0,0,0,0,0,0,20,0,95,14,29,114,287,0,0,0,0,20,0,0,0,41,69,31,126,10,152.76,196.24,374,733,
1400000US30031001101,,"Census Tract 11.01, Gallatin County, Montana",111,7,20,40,0,0,0,5,8,12,0,0,86,50,5,15,10,0,6,0,0,0,0,0,0,14,0,0,0,9,0,0,0,0,0,0,0,5,267,16.28,14.72,5,303,
1400000US30031001102,,"Census Tract 11.02, Gallatin County, Montana",9,0,0,17,5,0,0,7,64,13,13,85,156,0,0,0,0,5,0,0,14,5,5,46,81,270,10,0,0,21,0,0,0,33,0,0,39,167,62,104.54,41.46,431,639,
1400000US30031001200,,"Census Tract 12, Gallatin County, Montana",26,0,0,0,5,9,3,16,28,148,42,175,464,0,9,0,57,3,7,10,19,19,162,24,154,364,18,7,0,53,6,7,4,3,42,49,66,109,177,143.74,389.26,570,1280,
1400000US30031001500,,"Census Tract 15, Gallatin County, Montana",0,0,0,0,0,10,0,0,42,0,0,3,42,0,0,0,0,3,17,0,0,6,5,11,0,74,10,0,0,0,4,3,0,0,30,15,12,0,13.5,84.98,46.52,26,171,
1400000US30031001600,,"Census Tract 16, Gallatin County, Montana",21,0,0,0,16,6,0,0,70,10,13,35,218,6,0,0,0,31,0,0,0,83,9,31,58,200,37,0,0,0,0,0,0,0,16,64,33,50,87.5,141.04,140.46,220,589,
1400000US30031000200,,"Census Tract 2, Gallatin County, Montana",81,19,55,101,0,131,49,46,168,153,187,361,1132,107,0,14,13,0,69,5,78,186,176,199,285,604,0,59,25,0,0,59,79,11,77,121,55,118,474,811.46,596.54,1205,3087,
1400000US30031000300,,"Census Tract 3, Gallatin County, Montana",33,0,0,0,30,12,4,0,8,22,32,112,234,12,0,0,2,22,12,10,0,66,10,17,83,256,1,0,0,0,23,0,0,27,101,44,23,37,85.5,218,135.5,304,743,
1400000US30031000400,,"Census Tract 4, Gallatin County, Montana",26,4,0,14,9,41,0,12,102,75,0,42,540,20,11,0,50,80,33,0,0,251,37,22,36,433,0,7,0,29,4,9,22,15,141,115,36,55,207.5,504.54,394.96,191,1298,
1400000US30031000501,,"Census Tract 5.01, Gallatin County, Montana",0,0,0,0,8,13,0,0,1,19,0,30,106,0,0,2,0,4,11,0,0,3,51,0,35,185,0,3,2,6,0,3,0,0,18,43,11,99,19,47.52,120.48,175,362,
1400000US30031000502,,"Census Tract 5.02, Gallatin County, Montana",0,0,0,0,3,46,0,18,66,117,21,56,492,0,0,1,0,3,0,0,61,39,116,24,248,552,23,8,1,0,3,82,32,11,35,44,45,268,37.5,346.9,324.6,662,1371,
1400000US30031000503,,"Census Tract 5.03, Gallatin County, Montana",33,36,0,31,154,92,33,91,198,156,69,325,686,28,0,0,0,99,0,32,34,209,36,86,162,836,14,0,0,28,44,0,0,34,174,98,243,201,318.5,847.96,487.54,1086,2740,
1400000US30031000504,,"Census Tract 5.04, Gallatin County, Montana",0,0,0,2,6,0,0,16,49,14,29,73,155,0,0,0,0,7,0,0,0,18,26,42,62,139,0,0,0,6,5,0,0,0,6,38,5,79,17,73.18,102.82,290,483,
1400000US30031000600,,"Census Tract 6, Gallatin County, Montana",7,0,0,0,0,15,0,0,7,0,18,16,93,13,9,7,0,35,10,0,0,19,0,0,0,190,44,9,0,36,0,54,0,0,41,0,6,0,142.5,140.72,22.78,40,346,
1400000US30031000701,,"Census Tract 7.01, Gallatin County, Montana",16,0,0,26,0,0,12,17,32,17,0,34,262,0,23,0,13,0,0,6,0,81,94,18,27,221,5,11,0,13,0,0,0,11,61,28,11,81,107,160.84,198.16,171,637,
1400000US30031000702,,"Census Tract 7.02, Gallatin County, Montana",23,0,0,0,61,33,0,24,79,30,91,48,289,0,0,0,0,0,22,0,27,87,74,18,61,129,23,0,0,0,19,0,0,14,27,17,6,23,86,287.38,186.62,247,807,
1400000US30031000800,,"Census Tract 8, Gallatin County, Montana",0,0,0,0,0,0,0,0,0,0,0,25,115,19,0,0,0,0,0,0,0,16,0,13,67,119,19,0,14,0,0,0,0,0,12,0,31,43,52,18.48,9.52,179,259,
1400000US30031000900,,"Census Tract 9, Gallatin County, Montana",0,0,9,15,51,28,0,0,19,35,8,0,154,0,0,9,32,0,29,0,0,66,10,0,8,109,9,48,0,0,0,0,16,0,0,36,0,0,147.5,154.6,109.9,16,428,
1400000US30033000100,,"Census Tract 1, Garfield County, Montana",0,0,0,12,32,13,0,0,23,0,11,16,63,0,0,0,11,6,0,13,0,10,5,13,5,70,1,0,0,1,2,21,0,7,20,0,2,16,45,108.98,23.02,63,240,
1400000US30035940200,,"Census Tract 9402, Glacier County, Montana",158,117,59,33,84,45,0,0,71,0,12,13,628,152,103,50,63,92,56,11,4,32,0,20,45,570,113,156,13,49,62,31,13,0,87,0,4,42,1185,404.4,64.6,136,1790,
1400000US30035940400,,"Census Tract 9404, Glacier County, Montana",67,36,4,34,10,10,12,0,112,26,41,6,333,68,8,4,12,0,27,11,14,76,28,52,33,458,42,21,7,69,6,74,12,13,55,83,9,67,380,341.38,219.62,208,1149,
1400000US30035976000,,"Census Tract 9760, Glacier County, Montana",89,0,53,0,0,0,0,0,201,17,45,0,475,0,52,26,13,0,0,0,0,107,126,92,59,311,27,91,0,13,0,0,0,0,35,80,0,65,364,226.38,339.62,261,1191,
1400000US30035980000,,"Census Tract 9800, Glacier County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,
1400000US30037000100,,"Census Tract 1, Golden Valley County, Montana",4,2,0,0,2,0,0,0,12,2,0,4,56,12,2,0,1,5,2,0,0,9,22,0,3,47,2,0,7,1,1,5,0,6,11,12,1,1,35,38.12,46.88,9,129,
1400000US30039961700,,"Census Tract 9617, Granite County, Montana",10,0,12,20,6,19,3,0,25,17,9,15,220,5,0,6,56,0,0,8,15,41,20,37,32,209,0,0,0,6,6,0,20,0,25,99,50,3,121,131.06,166.94,146,565,
1400000US30041040100,,"Census Tract 401, Hill County, Montana",37,0,0,11,5,6,8,0,11,16,0,5,60,0,0,0,16,3,0,5,0,12,13,2,9,92,0,14,0,8,12,7,0,0,29,15,7,0,96,70.32,61.68,23,251,
1400000US30041040200,,"Census Tract 402, Hill County, Montana",0,0,0,0,21,0,0,18,48,16,9,25,81,0,0,0,0,10,0,0,0,37,0,16,18,223,32,0,0,0,0,13,0,43,109,4,6,16,47.5,217.54,85.96,90,441,
1400000US30041040300,,"Census Tract 403, Hill County, Montana",148,38,57,2,23,10,13,0,69,56,25,0,359,0,0,143,0,0,105,0,4,60,35,12,0,224,72,0,10,55,0,0,0,0,54,17,0,16,536.5,264.28,170.22,53,1024,
1400000US30041040400,,"Census Tract 404, Hill County, Montana",45,0,0,10,45,55,28,0,85,26,13,42,429,27,9,0,62,26,64,63,0,48,105,19,6,332,10,22,0,0,0,118,20,0,8,76,56,22,220.5,476.56,254.94,158,1110,
1400000US30041040500,,"Census Tract 405, Hill County, Montana",0,0,0,0,0,40,0,0,22,52,36,31,234,0,0,0,0,0,23,0,18,8,109,37,39,187,0,23,0,0,0,7,0,8,41,36,18,54,23,142.86,221.14,215,602,
1400000US30041940300,,"Census Tract 9403, Hill County, Montana",86,34,35,59,19,25,6,18,42,18,8,23,292,36,37,18,60,18,31,0,15,46,8,12,11,360,34,101,14,31,64,5,0,3,63,35,9,1,595.5,253.16,112.34,64,1025,
1400000US30043962201,,"Census Tract 9622.01, Jefferson County, Montana",0,0,0,0,0,5,0,11,46,36,45,67,405,0,0,0,15,0,7,0,0,49,95,70,169,481,9,0,0,32,0,0,0,0,63,88,105,184,56,127.28,272.72,640,1096,
1400000US30043962202,,"Census Tract 9622.02, Jefferson County, Montana",0,6,52,17,12,13,0,16,38,7,26,4,298,9,4,16,14,41,23,0,0,84,32,49,26,248,9,0,6,0,14,10,9,15,84,44,48,9,166.5,255.46,153.04,162,737,
1400000US30043962300,,"Census Tract 9623, Jefferson County, Montana",0,61,7,0,0,3,0,13,37,3,0,28,119,0,0,3,0,4,4,0,0,67,20,2,19,328,28,4,11,13,3,0,0,0,105,83,2,79,130.5,161.44,177.06,130,599,
1400000US30045000100,,"Census Tract 1, Judith Basin County, Montana",0,4,9,8,18,16,0,0,55,2,1,0,80,0,10,5,10,1,2,5,11,12,8,13,3,158,0,13,0,11,2,0,3,18,28,53,5,25,80.5,128.2,95.3,47,351,
1400000US30047000100,,"Census Tract 1, Lake County, Montana",0,0,0,0,0,0,4,0,0,4,0,6,27,0,0,0,0,0,0,0,0,18,2,0,7,98,0,0,0,0,0,28,0,8,38,16,2,6,0,76.96,41.04,21,139,
1400000US30047000200,,"Census Tract 2, Lake County, Montana",0,0,0,6,0,0,0,0,12,19,0,5,117,19,0,0,26,0,0,0,0,34,27,0,11,82,0,0,12,0,0,0,0,0,31,19,0,20,63,50.82,91.18,36,241,
1400000US30047940301,,"Census Tract 9403.01, Lake County, Montana",57,0,16,12,13,0,11,3,72,26,37,50,274,21,0,64,30,7,0,0,42,52,37,14,7,183,20,0,37,0,0,0,0,3,20,39,26,38,267,164.04,150.96,172,754,
1400000US30047940303,,"Census Tract 9403.03, Lake County, Montana",67,29,8,121,59,59,0,14,82,67,3,84,275,31,0,6,46,29,3,0,45,60,26,0,29,351,12,27,2,0,0,42,0,26,142,67,4,29,393,420.44,256.56,149,1219,
1400000US30047940400,,"Census Tract 9404, Lake County, Montana",279,114,9,13,67,8,6,0,53,1,33,0,490,82,124,34,16,68,51,10,14,58,8,17,8,338,73,2,38,27,25,20,0,0,78,42,0,33,891,313.74,115.26,91,1411,
1400000US30047940500,,"Census Tract 9405, Lake County, Montana",25,19,7,36,28,44,0,4,102,47,10,27,497,39,96,28,25,66,45,0,18,102,51,22,5,537,37,56,27,7,24,63,0,28,133,59,33,70,461,483.42,271.58,167,1383,
1400000US30047940600,,"Census Tract 9406, Lake County, Montana",44,12,32,9,5,29,75,21,54,25,11,6,410,92,27,49,32,7,50,19,3,20,63,1,47,470,74,33,84,30,14,63,0,5,84,65,15,3,531,382.28,206.72,83,1203,
1400000US30047940700,,"Census Tract 9407, Lake County, Montana",5,0,5,0,6,7,0,9,54,19,5,20,155,23,10,29,10,29,0,0,0,10,16,15,13,271,40,0,32,5,23,0,26,28,51,25,26,15,188,174.9,99.1,94,556,
1400000US30049000100,,"Census Tract 1, Lewis and Clark County, Montana",21,0,0,24,5,9,0,3,24,0,7,3,98,0,20,20,0,10,17,0,4,12,9,0,6,125,20,11,5,0,5,9,0,10,0,28,28,9,131,85.76,49.24,53,319,
1400000US30049001000,,"Census Tract 10, Lewis and Clark County, Montana",15,0,34,0,0,0,0,0,17,38,52,102,166,16,0,0,0,0,0,0,0,29,27,24,70,225,10,0,0,0,0,0,0,0,0,42,48,125,75,30.36,122.64,421,649,
1400000US30049001100,,"Census Tract 11, Lewis and Clark County, Montana",198,0,0,0,0,0,22,18,20,46,37,185,334,0,0,7,0,0,0,22,0,26,47,139,93,222,0,42,0,0,0,0,0,0,12,112,22,34,247,100.28,224.72,510,1082,
1400000US30049001201,,"Census Tract 12.01, Lewis and Clark County, Montana",177,21,0,112,0,0,0,0,83,102,45,18,538,0,16,83,123,17,0,39,0,84,102,31,43,492,0,0,36,116,26,23,0,0,66,70,54,101,705.5,237.28,353.22,292,1588,
1400000US30049001202,,"Census Tract 12.02, Lewis and Clark County, Montana",45,0,0,57,15,0,0,0,64,30,40,143,485,0,0,0,63,45,23,9,0,112,53,68,112,569,11,11,0,154,9,0,0,0,167,82,40,95,375.5,292.88,281.62,498,1448,
1400000US30049000200,,"Census Tract 2, Lewis and Clark County, Montana",0,0,0,8,14,35,0,0,130,91,60,21,581,0,0,0,18,8,32,0,0,264,88,113,58,523,4,0,18,20,8,41,0,0,33,139,114,146,83,404.82,463.18,512,1463,
1400000US30049000300,,"Census Tract 3, Lewis and Clark County, Montana",0,4,0,0,14,7,0,8,16,2,3,67,192,0,7,0,38,7,7,0,8,30,28,10,57,112,2,0,0,14,14,0,0,0,6,11,0,65,82.5,81.82,58.68,202,425,
1400000US30049000400,,"Census Tract 4, Lewis and Clark County, Montana",19,0,18,0,0,82,71,0,70,16,23,149,426,0,19,0,47,0,58,32,0,112,64,27,67,394,36,0,41,18,34,15,0,0,49,43,43,115,215,427.46,201.54,424,1268,
1400000US30049000501,,"Census Tract 5.01, Lewis and Clark County, Montana",0,34,30,0,25,23,25,31,72,27,29,44,334,9,34,5,0,0,44,0,11,48,66,20,97,335,20,10,12,0,0,13,10,50,64,76,21,59,166.5,340.94,231.56,270,1009,
1400000US30049000502,,"Census Tract 5.02, Lewis and Clark County, Montana",0,0,110,17,67,22,0,0,90,45,101,88,571,0,0,91,0,15,44,0,3,123,47,92,156,571,11,18,47,57,7,0,0,6,89,99,92,145,395.5,318.82,293.68,674,1682,
1400000US30049000600,,"Census Tract 6, Lewis and Clark County, Montana",8,0,0,0,8,0,0,0,7,25,18,56,212,9,0,0,0,21,0,0,0,40,83,16,43,188,0,0,0,0,0,0,0,0,16,74,50,48,31.5,56.08,203.42,231,522,
1400000US30049000700,,"Census Tract 7, Lewis and Clark County, Montana",88,0,96,52,0,0,0,0,14,0,48,101,434,55,17,13,27,0,0,0,0,30,69,0,223,729,101,34,15,0,0,38,0,0,37,163,29,312,498,91.46,259.54,713,1562,
1400000US30049000800,,"Census Tract 8, Lewis and Clark County, Montana",0,0,0,0,0,0,0,46,112,15,11,58,191,0,0,11,0,0,0,55,10,45,70,0,0,55,0,0,0,0,0,0,0,0,0,13,0,42,11,214.62,151.38,111,488,
1400000US30049000900,,"Census Tract 9, Lewis and Clark County, Montana",105,0,5,53,27,5,0,10,69,25,17,10,228,28,9,0,31,32,40,0,11,59,10,0,8,232,27,20,12,0,0,0,0,34,97,11,0,31,319.5,278,122.5,66,786,
1400000US30051050100,,"Census Tract 501, Liberty County, Montana",33,11,15,8,0,38,6,0,19,25,0,0,163,29,0,0,0,0,30,4,12,56,32,0,0,176,11,0,0,9,74,8,0,9,45,20,0,0,153,223.2,117.8,0,494,
1400000US30053000100,,"Census Tract 1, Lincoln County, Montana",34,0,0,48,0,0,0,0,0,0,34,0,125,28,0,0,54,0,0,0,0,19,17,7,0,318,57,0,0,52,9,9,0,0,51,126,7,7,277.5,59.7,166.8,55,559,
1400000US30053000200,,"Census Tract 2, Lincoln County, Montana",17,0,15,0,38,0,0,0,204,0,0,0,74,0,0,9,0,55,0,0,0,0,0,0,10,101,37,0,0,0,26,0,0,10,9,0,9,10,137.5,210.08,72.42,29,449,
1400000US30053000300,,"Census Tract 3, Lincoln County, Montana",0,16,59,0,0,23,0,14,57,41,0,44,212,0,31,71,0,0,14,0,15,0,68,13,0,108,0,0,10,0,0,0,0,15,17,30,0,36,187,129.84,164.16,93,574,
1400000US30053000400,,"Census Tract 4, Lincoln County, Montana",76,34,17,14,20,0,0,0,34,120,9,0,510,142,75,11,0,10,70,0,0,24,127,0,51,594,156,13,1,82,15,128,0,27,109,17,6,40,643.5,357.72,320.78,106,1428,
1400000US30053000500,,"Census Tract 5, Lincoln County, Montana",0,10,0,6,24,0,3,0,11,0,6,0,216,0,3,33,15,21,0,3,0,43,2,7,89,204,20,43,25,2,26,0,3,0,72,8,5,0,192.5,127.66,52.84,107,480,
1400000US30057000100,,"Census Tract 1, Madison County, Montana",0,8,0,0,11,0,0,0,12,63,0,30,96,0,0,0,0,0,12,0,0,49,35,0,0,99,0,0,30,0,0,3,0,0,66,0,0,0,43.5,104.32,141.18,30,319,
1400000US30057000200,,"Census Tract 2, Madison County, Montana",0,0,13,10,0,15,0,2,100,15,0,0,129,2,0,29,0,0,27,0,6,43,4,2,16,163,0,0,55,4,0,13,0,3,28,15,34,11,113,178.86,92.14,63,447,
1400000US30057000300,,"Census Tract 3, Madison County, Montana",2,8,16,7,29,9,18,0,42,11,9,9,183,0,9,5,0,56,0,0,18,52,2,10,31,132,5,0,0,15,37,9,0,2,9,12,14,29,128,184.98,60.02,102,475,
1400000US30055954000,,"Census Tract 9540, McCone County, Montana",0,0,0,15,0,0,8,0,28,13,18,0,147,0,0,5,16,6,4,8,6,55,33,8,6,94,5,0,2,14,7,4,0,16,24,12,6,4,63.5,123.12,94.38,42,323,
1400000US30059000100,,"Census Tract 1, Meagher County, Montana",0,25,6,0,25,21,7,0,16,17,24,20,110,0,9,12,0,8,21,16,0,3,41,0,0,122,4,8,5,0,57,14,0,0,0,26,8,0,114,136.54,90.46,52,393,
1400000US30061964500,,"Census Tract 9645, Mineral County, Montana",13,0,0,10,40,0,0,0,36,14,11,0,129,33,0,8,16,32,0,0,2,6,9,23,0,118,7,5,2,14,20,0,0,3,39,8,17,3,154,104.46,58.54,54,371,
1400000US30061964600,,"Census Tract 9646, Mineral County, Montana",21,0,12,14,30,0,0,12,7,0,8,0,113,12,0,22,11,0,0,7,12,24,9,16,0,167,78,3,12,16,0,9,0,0,36,13,0,0,216,99.22,44.78,24,384,
1400000US30063000100,,"Census Tract 1, Missoula County, Montana",7,0,14,12,0,14,0,0,0,0,22,110,469,19,22,23,0,0,0,0,20,70,42,128,145,386,20,0,18,0,0,6,0,0,41,81,101,119,135,113.26,160.74,625,1034,
1400000US30063001000,,"Census Tract 10, Missoula County, Montana",16,17,0,34,0,0,20,0,70,23,8,23,254,13,82,0,29,11,42,22,0,45,10,0,0,488,42,176,0,0,0,0,47,17,132,26,48,0,414.5,316.52,142.98,79,953,
1400000US30063001100,,"Census Tract 11, Missoula County, Montana",0,10,0,0,0,0,0,75,64,23,0,102,144,0,17,37,7,0,0,0,12,40,0,0,31,70,12,6,0,0,0,0,0,0,44,0,0,8,89,184.68,73.32,141,488,
1400000US30063001200,,"Census Tract 12, Missoula County, Montana",0,0,0,35,84,36,0,25,65,24,49,71,277,0,0,0,21,0,0,0,17,79,100,14,46,361,11,0,0,17,0,0,0,32,0,78,110,113,126,247.04,250.96,403,1027,
1400000US30063001302,,"Census Tract 13.02, Missoula County, Montana",0,0,41,0,22,10,41,35,141,43,120,162,385,0,0,30,0,0,0,0,15,86,87,43,124,444,0,0,0,0,0,22,0,0,144,112,41,125,82,378.86,368.14,615,1444,
1400000US30063001303,,"Census Tract 13.03, Missoula County, Montana",42,35,17,20,0,21,0,0,84,0,115,61,218,0,35,0,32,0,18,18,19,47,49,0,0,543,98,79,0,0,0,0,63,16,124,0,48,115,358,323.3,135.7,339,1156,
1400000US30063001304,,"Census Tract 13.04, Missoula County, Montana",0,0,30,85,0,0,0,44,147,138,0,139,594,3,31,32,0,0,0,0,0,108,102,50,268,547,7,46,0,15,0,0,0,0,70,37,133,239,249,258.5,387.5,829,1724,
1400000US30063001400,,"Census Tract 14, Missoula County, Montana",15,39,0,26,37,53,0,19,72,78,33,32,301,12,27,11,16,35,6,18,4,87,12,24,49,707,46,17,8,10,29,41,5,45,140,83,119,164,277.5,438.84,274.66,421,1412,
1400000US30063001500,,"Census Tract 15, Missoula County, Montana",55,0,0,0,41,28,0,0,249,25,58,96,377,0,0,0,0,12,20,1,0,175,66,49,54,493,23,26,0,0,0,53,0,2,48,92,122,127,130.5,442.02,343.48,506,1422,
1400000US30063001600,,"Census Tract 16, Missoula County, Montana",0,0,0,16,0,0,0,0,237,37,75,105,816,0,0,100,14,48,0,0,0,105,283,91,175,512,0,0,0,0,47,0,0,0,123,132,50,160,177.5,354.4,610.1,656,1798,
1400000US30063001800,,"Census Tract 18, Missoula County, Montana",3,0,7,45,0,36,10,0,44,14,6,20,177,0,0,0,40,0,18,4,0,70,15,28,2,317,3,12,10,10,21,75,0,0,28,59,53,46,140.5,247.22,136.28,155,679,
1400000US30063000201,,"Census Tract 2.01, Missoula County, Montana",0,61,91,15,0,69,0,85,45,64,43,35,359,9,62,98,15,0,0,0,11,133,18,13,0,103,0,0,0,0,0,0,0,0,72,0,0,31,351,330,167,122,970,
1400000US30063000202,,"Census Tract 2.02, Missoula County, Montana",30,0,16,63,86,7,0,0,83,355,68,90,1224,5,0,13,0,54,98,0,121,254,251,109,319,995,10,0,11,76,44,30,0,30,106,84,164,440,316,670.38,840.62,1190,3017,
1400000US30063000300,,"Census Tract 3, Missoula County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,31,0,0,0,0,0,0,16,0,0,2,0,0,5,0,0,0,9,0,0,2,36,9,0,47,
1400000US30063000400,,"Census Tract 4, Missoula County, Montana",42,0,0,14,8,0,11,14,80,15,0,9,195,0,0,0,11,0,0,0,50,75,59,0,0,124,0,0,0,0,0,0,17,40,15,23,15,14,71,248.2,154.8,38,512,
1400000US30063000500,,"Census Tract 5, Missoula County, Montana",0,0,17,0,0,0,0,0,0,32,16,32,335,96,0,30,0,0,0,0,0,118,22,0,69,234,0,0,0,0,0,0,0,0,118,18,16,82,143,155.76,152.24,215,666,
1400000US30063000700,,"Census Tract 7, Missoula County, Montana",0,0,25,19,18,0,0,15,46,0,0,13,151,94,0,0,10,14,0,0,14,0,0,0,19,151,64,0,0,0,0,0,0,0,56,9,0,22,228,112.32,43.68,54,438,
1400000US30063000800,,"Census Tract 8, Missoula County, Montana",138,22,67,169,67,29,0,0,29,47,35,14,392,60,0,0,32,44,23,34,13,53,60,42,31,136,0,0,0,54,16,0,0,11,12,15,28,0,605.5,235.54,153.96,150,1145,
1400000US30063000901,,"Census Tract 9.01, Missoula County, Montana",48,0,0,133,0,12,0,28,0,63,50,86,494,0,34,40,189,0,0,0,0,15,86,54,76,356,0,54,0,75,15,13,0,0,18,40,39,102,580.5,82.28,200.22,407,1270,
1400000US30063000902,,"Census Tract 9.02, Missoula County, Montana",28,0,0,0,7,5,0,17,46,15,31,21,162,15,0,0,0,5,12,0,25,21,4,21,59,218,37,10,20,9,0,0,0,0,13,8,4,117,125,117.8,54.2,253,550,
1400000US30065000100,,"Census Tract 1, Musselshell County, Montana",0,0,44,18,59,1,0,0,34,0,36,21,102,0,0,0,12,0,0,0,36,46,0,0,8,229,18,0,43,28,6,0,0,22,60,35,0,17,195.5,183.9,82.6,82,544,
1400000US30065000200,,"Census Tract 2, Musselshell County, Montana",68,0,0,24,0,0,0,0,19,10,6,0,161,71,0,9,27,19,0,0,0,9,0,10,16,122,35,10,0,27,8,0,0,0,19,13,10,0,284.5,44.52,38.98,42,410,
1400000US30067000100,,"Census Tract 1, Park County, Montana",0,0,0,0,0,0,0,0,34,5,0,6,157,0,0,3,0,0,0,9,0,39,29,5,72,133,22,0,6,0,19,2,21,0,26,27,6,4,40.5,106.84,94.66,93,335,
1400000US30067000200,,"Census Tract 2, Park County, Montana",24,0,29,0,2,0,0,3,23,59,86,6,273,13,2,37,0,1,2,0,0,104,63,47,4,313,22,0,1,0,0,1,0,0,112,74,50,53,129.5,165.24,277.26,246,818,
1400000US30067000300,,"Census Tract 3, Park County, Montana",43,36,0,6,12,0,0,0,41,23,0,9,120,4,0,0,0,32,0,0,0,49,35,0,0,199,9,0,0,0,63,10,0,0,84,0,24,9,151.5,178.34,117.16,42,489,
1400000US30067000400,,"Census Tract 4, Park County, Montana",0,0,0,37,18,12,0,0,111,89,79,39,347,40,18,0,36,0,0,0,48,89,23,0,93,349,66,0,0,0,0,19,0,29,96,95,22,22,206,312.36,307.64,255,1081,
1400000US30067000500,,"Census Tract 5, Park County, Montana",0,0,0,2,0,0,8,5,40,17,0,0,49,6,0,0,2,0,0,0,0,11,21,0,9,89,7,0,0,2,4,0,0,0,10,12,40,14,21,55.26,70.74,63,210,
1400000US30067980600,,"Census Tract 9806, Park County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1400000US30069000100,,"Census Tract 1, Petroleum County, Montana",3,0,0,1,4,0,0,0,12,0,11,0,10,3,0,0,3,0,0,0,0,2,0,2,0,32,0,0,0,2,5,16,0,0,6,0,0,3,16.5,33.7,6.8,16,73,
1400000US30071060200,,"Census Tract 602, Phillips County, Montana",58,11,0,59,0,16,0,0,117,54,0,57,296,30,8,18,20,11,56,0,7,69,40,2,35,277,0,11,14,38,55,15,0,0,92,34,0,18,300,310.48,222.52,112,945,
1400000US30073977000,,"Census Tract 9770, Pondera County, Montana",82,59,8,22,7,0,0,6,36,68,13,21,290,83,20,5,0,3,0,63,12,40,34,0,30,226,28,0,22,0,0,5,6,13,67,15,10,60,334,204.38,165.62,134,838,
