,State_County_Tract_FIPS_Code
23005002502,18
23005017301,16
23005003000,15
23005004002,10
23005002002,9
23005002102,9
23011024102,8
23005004402,8
23005004200,8
23001010200,8
23005004401,7
23011010100,7
23031028001,6
23031005300,6
23005017304,6
23013970500,6
23005002501,6
23005002101,6
23005002200,6
23019000900,6
23005001700,6
23005001900,6
23011010400,5
23013970200,5
23005011201,5
23005003701,5
23019002000,5
23005001800,5
23019031100,5
23007971200,4
23023970600,4
23019000300,4
23005011202,4
23031025100,4
23001010400,4
23031038001,3
23011010300,3
23031025202,3
23027043000,3
23023970302,3
23009965100,3
23019027000,3
23031005200,3
23005004801,3
23011024200,3
23031036001,3
23005004803,3
23031034002,3
23021960700,3
23003951900,3
23001010100,3
23005001200,3
23019004300,3
23031024000,3
23017966500,3
23005002700,3
23005017303,2
23005016000,2
23031036002,2
23031024500,2
23005001300,2
23031022500,2
23005004701,2
23005000600,2
23005001100,2
23027044000,2
23013970700,2
23005003500,2
23029955300,2
23005004001,2
23011024101,2
23009966400,2
23001010300,2
23001020100,2
23009966300,2
23017965700,2
23015975800,2
23011010700,2
23005003702,2
23019000500,2
23011010200,2
23005004501,2
23031027000,2
23005003200,2
23019004200,2
23017965900,2
23019000200,2
23005012000,2
23017965600,2
23031037000,2
23023970500,2
23015975400,2
23005003300,2
23025966600,2
23013970400,2
23031035000,2
23005001500,2
23031028002,2
23005017102,2
23001020700,2
23005004100,2
23015975300,2
23005004600,2
23009965200,1
23011017000,1
23031030203,1
23019005000,1
23019013000,1
23031034001,1
23019006100,1
23005017101,1
23001010700,1
23005000200,1
23029956100,1
23001020900,1
23011023002,1
23019029000,1
23009965900,1
23025966200,1
23019011000,1
23003951800,1
23025966800,1
23031030201,1
23025966700,1
23011025000,1
23005017001,1
23001042000,1
23013970900,1
23031020000,1
23011010500,1
23011019000,1
23015975500,1
23003952500,1
23001020800,1
23029955900,1
23005002001,1
23009966600,1
23019008001,1
23005001000,1
23019030000,1
23029955600,1
23003951400,1
23003950700,1
23007971100,1
23029956400,1
23005000500,1
23011016000,1
23009966700,1
23001044000,1
23003951700,1
23031026000,1
23031030100,1
23005003100,1
23019000700,1
23011014500,1
23019006200,1
23005002600,1
23017966700,1
23011014000,1
23019018000,1
23013971000,1
23031029000,1
23031006102,1
23015975600,1
23029955700,1
23017966400,1
23015975100,1
23003951300,1
23023970700,1
23017966800,1
23005004502,1
23031022000,1
23005013000,1
23001030100,1
23031005100,1
23005011500,1
23005000300,1
23015976200,1
23019004100,1
23011010802,1
23011010801,1
23009965300,1
23003950400,1
23029956200,1
23007971400,1
23003950600,1
23005004802,1
