IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"141 FAIRVIEW OAKS DR,MADISONVILLE,LA,70447-9634",0.3333333333333333,,0.0,,0.0,,30.40920574,-90.1388712,,,1,0,,
"14243 HIGHWAY 90,BOUTTE,LA,70039-3517",5.43892447702012,,0.0,,0.7753422016579912,,29.890073200000003,-90.41326155,,,1,0,,
"1431 PETERMAN DR,ALEXANDRIA,LA,71301-3433",0.0,,0.0,,2.0,,31.27437582,-92.47694409,,,1,0,,
"14340 HIGHWAY 37,GREENSBURG,LA,70441-5213",0.125,,0.0,,0.0,,30.823723699999995,-90.6732873,,,1,0,,
"14608 S HARRELLS FERRY RD,BATON ROUGE,LA,70816-2926",1.0,,0.0,,0.0,,30.42940261,-91.02309186,,,1,0,,
"14639 AIRLINE HWY,GONZALES,LA,70737-6632",0.0,,0.08333333333333333,,0.25,,30.2829115,-90.95418982,,,1,0,,
"14666 W MAIN ST,CUT OFF,LA,70345-3208",1.0,,0.0,,0.0,,29.53054887,-90.33655326,,,1,0,,
"149 DEL ORLEANS AVE,DENHAM SPRINGS,LA,70726-4818",0.2,,0.9,,0.0,,30.46997575,-90.9551706,,,1,0,,
"149 N 3RD ST,EUNICE,LA,70535-3307",1.0,,0.0,,0.0,,30.49539644,-92.41756979,,,1,0,,
"14948 MARKET ST,BATON ROUGE,LA,70817-1397",0.2407268170426065,,0.0,,0.0,,30.40736818,-91.01883231,,,1,0,,
"1501 32ND ST,KENNER,LA,70065",0.3620503464543712,,0.0,,0.0,,30.01448396,-90.24685796,,,1,0,,
"1504 MAIN ST,JEANERETTE,LA,70544-3528",1.0,,0.0,,0.0,,29.91632594,-91.66804878,,,1,0,,
"15097 HIGHWAY 73,PRAIRIEVILLE,LA,70769-3504",0.0,,0.5,,0.0,,30.28816799,-90.97978949,,,1,0,,
"1511 8TH ST,WINNSBORO,LA,71295",0.5,,0.0,,0.0,,32.154417800000004,-91.72659577,,,1,0,,
"15110 WAX RD,BATON ROUGE,LA,70818-5423",1.0,,0.0,,0.0,,30.54311648,-91.02131999,,,1,0,,
"1515 CHURCH ST,ZACHARY,LA,70791-2748",0.0,,1.0,,0.0,,30.65430527,-91.18925536,,,1,0,,
"1516 E HIGHWAY 30,GONZALES,LA,70737-4766",0.0,,0.3333333333333333,,0.0,,30.21108546,-90.90524211,,,1,0,,
"1520 E MAIN ST,VILLE PLATTE,LA,70586-4715",1.0,,0.0,,0.0,,30.68191713,-92.25915135,,,1,0,,
"1525 DOCTORS DR,BOSSIER CITY,LA,71111-3321",0.25,,0.0,,0.3333333333333333,,32.535790500000004,-93.71013002,,,1,0,,
"153 N 17TH ST,BATON ROUGE,LA,70802-3800",0.5,,0.0,,0.0,,30.44848455,-91.17149586,,,1,0,,
"1534 W PINHOOK RD,LAFAYETTE,LA,70503-3159",1.0,,0.0,,0.0,,30.19652953,-92.01645337,,,1,0,,
"1537 N BROAD ST,NEW ORLEANS,LA,70119-2333",1.0,,0.0,,0.0,,29.9784028,-90.07628605,,,1,0,,
"15384 W MAIN ST,CUT OFF,LA,70345-3413",1.0,,0.0,,0.0,,29.50934841,-90.33106882,,,1,0,,
"1539 MARTIN LUTHER KING JR BLVD,HOUMA,LA,70360-2442",1.3333333333333333,,0.0,,0.0,,29.60796973,-90.747418,,,1,0,,
"1540 COUNTRY CLUB RD,LAKE CHARLES,LA,70605-5324",2.0,,0.0,,0.0,,30.16874751,-93.24507077,,,1,0,,
"15420 S HARRELLS FERRY RD,BATON ROUGE,LA,70816-2933",0.5,,0.0,,0.0,,30.42693571,-91.01464734,,,1,0,,
"1562 N BROAD ST,NEW ORLEANS,LA,70119-2356",1.0,,0.0,,0.0,,29.97886933,-90.07559178,,,1,0,,
"15696 PROFESSIONAL PLZ,HAMMOND,LA,70403-1410",0.0,,0.0,,1.0,,30.47420899,-90.45955453,,,1,0,,
"159 LONGVIEW DR,DESTREHAN,LA,70047-5075",0.3333333333333333,,0.5,,0.0,,29.95104698,-90.37840552,,,1,0,,
"160 WINDERMERE BLVD,ALEXANDRIA,LA,71303-3535",1.0,,0.0,,0.0,,31.29399345,-92.49213262,,,1,0,,
"16004 RIVER RD,NORCO,LA,70079-2040",0.4,,0.0,,0.0,,29.99850071,-90.42025278,,,1,0,,
"1602 BARKSDALE BLVD,BOSSIER CITY,LA,71111-4604",1.5,,0.0,,0.0,,32.51575052,-93.72188152,,,1,0,,
"1607 MARTENS DR,HAMMOND,LA,70401-1619",1.0,,0.0,,0.0,,30.51919796,-90.47922189,,,1,0,,
"16270 AIRLINE HWY,PRAIRIEVILLE,LA,70769-4589",0.5,,0.0,,0.0,,30.30434482,-90.9725238,,,1,0,,
"1640 BREAZEALE SPRINGS ST,NATCHITOCHES,LA,71457-4278",0.5,,0.0,,0.0,,31.78361226,-93.10618493,,,1,0,,
"1644 CARTER ST,VIDALIA,LA,71373-3143",0.5,,0.0,,0.0,,31.57190923,-91.44530067,,,1,0,,
"16606 GREENWELL SPRINGS RD,GREENWELL SPRINGS,LA,70739-4128",0.0,,0.0,,0.25,,30.51825047,-91.00361122,,,1,0,,
"170 NORTHSHORE BLVD,SLIDELL,LA,70460-6820",0.5,,0.0,,0.0,,30.30727981,-89.82574825,,,1,0,,
"1705 LAPALCO BLVD,HARVEY,LA,70058-3017",1.0,,0.0,,0.0,,29.87486762,-90.04949829,,,1,0,,
"1708 MANHATTAN BLVD,HARVEY,LA,70058-3400",1.25,,0.0,,0.0,,29.88962786,-90.05743819999998,,,1,0,,
"17097 AIRLINE HWY,PRAIRIEVILLE,LA,70769-3572",0.7,,0.0,,0.0,,30.31896182,-90.97808521,,,1,0,,
