IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"1500 METRO DR,ALEXANDRIA,LA,71301-3308",0.5,1.0,0.0,0.0,0.0,0.0,31.27508982,-92.47630843,31.27508982,-92.47630843,1,0,0.0,1.0
"1501 32ND ST,KENNER,LA,70065",0.3620503464543712,,0.0,,0.0,,30.01448396,-90.24685796,,,1,0,,
"1501 KINGS HWY,SHREVEPORT,LA,71103-4228",0.75,0.0,0.4,1.0,0.5,1.0,32.48175549,-93.76155398,32.48175549,-93.76155398,1,0,0.0,1.0
"1504 MAIN ST,JEANERETTE,LA,70544-3528",1.0,,0.0,,0.0,,29.91632594,-91.66804878,,,1,0,,
"15097 HIGHWAY 73,PRAIRIEVILLE,LA,70769-3504",0.0,,0.5,,0.0,,30.28816799,-90.97978949,,,1,0,,
"1511 8TH ST,WINNSBORO,LA,71295",0.5,,0.0,,0.0,,32.154417800000004,-91.72659577,,,1,0,,
"1511 EIGHTH ST,WINNSBORO,LA,71295-3905",0.5,1.0,0.0,0.0,0.0,0.0,32.154417800000004,-91.72659577,32.154417800000004,-91.72659577,1,0,0.0,1.0
"15110 WAX RD,BATON ROUGE,LA,70818-5423",1.0,,0.0,,0.0,,30.54311648,-91.02131999,,,1,0,,
"1512 ROYAL AVE,MONROE,LA,71201-5610",1.0,1.0,0.0,0.0,0.0,0.0,32.51952582,-92.11116501,32.51952582,-92.11116501,1,0,0.0,1.0
"1514 DOCTORS DR,BOSSIER CITY,LA,71111-3379",1.5333333333333332,2.0,0.0,0.0,0.0,0.0,32.53437948,-93.70972803,32.53437948,-93.70972803,1,0,0.0,1.0
"1515 CHURCH ST,ZACHARY,LA,70791-2748",0.0,,1.0,,0.0,,30.65430527,-91.18925536,,,1,0,,
"1516 E HIGHWAY 30,GONZALES,LA,70737-4766",0.0,,0.3333333333333333,,0.0,,30.21108546,-90.90524211,,,1,0,,
"1518 PAUL MAILLARD RD,LULING,LA,70070-4552",1.0,1.0,0.0,0.0,0.0,0.0,29.91510997,-90.37882801,29.91510997,-90.37882801,1,0,0.0,1.0
"1520 E MAIN ST,VILLE PLATTE,LA,70586-4715",1.0,,0.0,,0.0,,30.68191713,-92.25915135,,,1,0,,
"1525 DOCTORS DR,BOSSIER CITY,LA,71111-3321",0.25,,0.0,,0.3333333333333333,,32.535790500000004,-93.71013002,,,1,0,,
