id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,
1400000US04005002000,,"Census Tract 20, Coconino County, Arizona",0,23,4,0,32,0,0,0,0,6,0,0,29,0,0,8,0,17,0,0,0,0,0,4,0,115,0,0,8,18,0,26,0,3,41,4,0,15,97.5,55.55,48.95,19,221,
1400000US04005002100,,"Census Tract 21, Coconino County, Arizona",69,15,0,165,0,25,0,0,60,168,35,0,726,67,38,27,56,136,0,0,24,153,106,86,33,1132,134,82,28,135,181,0,0,21,273,161,117,0,932.5,252.8,896.7,271,2353,
1400000US04005002200,,"Census Tract 22, Coconino County, Arizona",0,0,0,0,0,0,108,0,19,57,72,176,273,0,0,27,0,0,0,0,0,116,57,56,17,609,0,0,0,0,0,0,0,0,104,18,228,259,54,119.95,359.05,808,1341,
1400000US04005002300,,"Census Tract 23, Coconino County, Arizona",13,0,0,14,0,0,0,0,212,33,32,81,217,0,0,0,12,0,0,0,0,46,30,33,96,32,0,0,0,0,16,0,0,0,0,0,16,0,34,20.9,308.1,258,621,
1400000US04005000300,,"Census Tract 3, Coconino County, Arizona",55,146,0,21,37,64,0,72,142,30,10,31,588,106,76,23,23,83,66,0,30,0,0,123,58,641,145,0,31,158,91,55,0,0,85,23,0,53,857.5,403.85,268.65,275,1805,
1400000US04005000400,,"Census Tract 4, Coconino County, Arizona",16,0,108,0,22,33,0,0,161,44,0,83,693,28,0,47,122,112,10,0,19,146,32,143,34,530,11,0,0,108,52,47,0,17,125,44,42,84,672,240.6,530.4,386,1829,
1400000US04005000500,,"Census Tract 5, Coconino County, Arizona",0,14,0,20,25,0,20,0,121,41,66,42,346,29,13,0,20,25,39,23,0,127,56,0,14,261,15,39,0,29,0,27,19,0,16,52,50,14,204,166.2,399.8,186,956,
1400000US04005000600,,"Census Tract 6, Coconino County, Arizona",0,72,0,118,6,0,0,0,8,19,0,84,433,0,0,0,111,15,9,0,0,119,37,19,123,338,16,0,0,73,0,18,0,0,52,74,38,67,400.5,46.45,300.05,331,1078,
1400000US04005000700,,"Census Tract 7, Coconino County, Arizona",15,0,0,0,43,0,0,0,14,19,9,39,350,21,0,0,0,29,8,0,61,44,30,75,82,399,59,20,0,0,14,20,0,39,72,56,0,119,143,177.5,228.5,324,873,
1400000US04005000800,,"Census Tract 8, Coconino County, Arizona",0,0,39,0,54,0,0,0,77,0,16,0,91,41,0,20,16,0,0,14,0,0,0,0,0,173,28,0,9,25,7,0,0,42,32,19,11,0,267.5,91.95,122.55,27,509,
